item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
243,processing_teacher_forced,active,active,a princess forgets a professor .,a colonel forgets a cop .,a cop is forgotten by a colonel .,a princess forgets a professor . ,full_sentence_processing,-3.193359375,-4.385416666666667,-1.192057291666667,-25.546875,-39.46875,-13.921875,8,9,active,0.0
243,processing_teacher_forced,passive,passive,a professor is forgotten by a princess .,a colonel forgets a cop .,a cop is forgotten by a colonel .,a professor is forgotten by a princess . ,full_sentence_processing,-4.5234375,-3.2239583333333335,1.2994791666666665,-36.1875,-29.015625,7.171875,8,9,passive,1.0
243,processing_teacher_forced,no_prime_eos,no_prime_eos,,a colonel forgets a cop .,a cop is forgotten by a colonel .,<|eot_id|> ,full_sentence_processing,-7.2734375,-6.555555555555555,0.7178819444444446,-58.1875,-59.0,-0.8125,8,9,passive,1.0
243,processing_teacher_forced,no_prime_empty,no_prime_empty,,a colonel forgets a cop .,a cop is forgotten by a colonel .,,full_sentence_processing,-6.26953125,-5.545138888888889,0.7243923611111107,-50.15625,-49.90625,0.25,8,9,passive,1.0
243,processing_teacher_forced,filler,filler,The jacket hung behind the chair .,a colonel forgets a cop .,a cop is forgotten by a colonel .,The jacket hung behind the chair . ,full_sentence_processing,-6.625,-5.809027777777778,0.8159722222222223,-53.0,-52.28125,0.71875,8,9,passive,1.0
244,processing_teacher_forced,active,active,a leader hurries a man .,an actor hurries an actress .,an actress is hurried by an actor .,a leader hurries a man . ,full_sentence_processing,-3.1049107142857144,-3.67578125,-0.5708705357142856,-21.734375,-29.40625,-7.671875,7,8,active,0.0
244,processing_teacher_forced,passive,passive,a man is hurried by a leader .,an actor hurries an actress .,an actress is hurried by an actor .,a man is hurried by a leader . ,full_sentence_processing,-4.229910714285714,-2.884765625,1.3451450892857144,-29.609375,-23.078125,6.53125,7,8,passive,1.0
244,processing_teacher_forced,no_prime_eos,no_prime_eos,,an actor hurries an actress .,an actress is hurried by an actor .,<|eot_id|> ,full_sentence_processing,-7.28125,-6.5546875,0.7265625,-50.96875,-52.4375,-1.46875,7,8,passive,1.0
244,processing_teacher_forced,no_prime_empty,no_prime_empty,,an actor hurries an actress .,an actress is hurried by an actor .,,full_sentence_processing,-6.339285714285714,-5.7578125,0.5814732142857144,-44.375,-46.0625,-1.6875,7,8,passive,1.0
244,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,an actor hurries an actress .,an actress is hurried by an actor .,The baker laughed during breakfast . ,full_sentence_processing,-5.59375,-4.8984375,0.6953125,-39.15625,-39.1875,-0.03125,7,8,passive,1.0
245,processing_teacher_forced,active,active,a colonel grabs a cop .,a prince grabs a princess .,a princess is grabbed by a prince .,a colonel grabs a cop . ,full_sentence_processing,-4.0390625,-4.01171875,0.02734375,-24.234375,-32.09375,-7.859375,6,8,passive,1.0
245,processing_teacher_forced,passive,passive,a cop is grabbed by a colonel .,a prince grabs a princess .,a princess is grabbed by a prince .,a cop is grabbed by a colonel . ,full_sentence_processing,-4.192708333333333,-2.60546875,1.587239583333333,-25.15625,-20.84375,4.3125,6,8,passive,1.0
245,processing_teacher_forced,no_prime_eos,no_prime_eos,,a prince grabs a princess .,a princess is grabbed by a prince .,<|eot_id|> ,full_sentence_processing,-7.463541666666667,-6.2109375,1.252604166666667,-44.78125,-49.6875,-4.90625,6,8,passive,1.0
245,processing_teacher_forced,no_prime_empty,no_prime_empty,,a prince grabs a princess .,a princess is grabbed by a prince .,,full_sentence_processing,-6.203125,-4.9609375,1.2421875,-37.21875,-39.6875,-2.46875,6,8,passive,1.0
245,processing_teacher_forced,filler,filler,The radio crackled in the attic .,a prince grabs a princess .,a princess is grabbed by a prince .,The radio crackled in the attic . ,full_sentence_processing,-6.395833333333333,-5.0078125,1.388020833333333,-38.375,-40.0625,-1.6875,6,8,passive,1.0
246,processing_teacher_forced,active,active,a secretary washes a sheriff .,a doctor washes an employee .,an employee is washed by a doctor .,a secretary washes a sheriff . ,full_sentence_processing,-3.609375,-4.078125,-0.46875,-25.265625,-32.625,-7.359375,7,8,active,0.0
246,processing_teacher_forced,passive,passive,a sheriff is washed by a secretary .,a doctor washes an employee .,an employee is washed by a doctor .,a sheriff is washed by a secretary . ,full_sentence_processing,-3.9575892857142856,-3.046875,0.9107142857142856,-27.703125,-24.375,3.328125,7,8,passive,1.0
246,processing_teacher_forced,no_prime_eos,no_prime_eos,,a doctor washes an employee .,an employee is washed by a doctor .,<|eot_id|> ,full_sentence_processing,-7.348214285714286,-6.546875,0.8013392857142856,-51.4375,-52.375,-0.9375,7,8,passive,1.0
246,processing_teacher_forced,no_prime_empty,no_prime_empty,,a doctor washes an employee .,an employee is washed by a doctor .,,full_sentence_processing,-6.616071428571429,-5.828125,0.7879464285714288,-46.3125,-46.625,-0.3125,7,8,passive,1.0
246,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a doctor washes an employee .,an employee is washed by a doctor .,The baker laughed during breakfast . ,full_sentence_processing,-5.290178571428571,-5.31640625,-0.026227678571428825,-37.03125,-42.53125,-5.5,7,8,active,0.0
247,processing_teacher_forced,active,active,a manager joins a mayor .,an adult joins an attorney .,an attorney is joined by an adult .,a manager joins a mayor . ,full_sentence_processing,-4.84375,-4.64453125,0.19921875,-29.0625,-37.15625,-8.09375,6,8,passive,1.0
247,processing_teacher_forced,passive,passive,a mayor is joined by a manager .,an adult joins an attorney .,an attorney is joined by an adult .,a mayor is joined by a manager . ,full_sentence_processing,-5.515625,-4.1015625,1.4140625,-33.09375,-32.8125,0.28125,6,8,passive,1.0
247,processing_teacher_forced,no_prime_eos,no_prime_eos,,an adult joins an attorney .,an attorney is joined by an adult .,<|eot_id|> ,full_sentence_processing,-7.921875,-6.3515625,1.5703125,-47.53125,-50.8125,-3.28125,6,8,passive,1.0
247,processing_teacher_forced,no_prime_empty,no_prime_empty,,an adult joins an attorney .,an attorney is joined by an adult .,,full_sentence_processing,-6.703125,-5.8203125,0.8828125,-40.21875,-46.5625,-6.34375,6,8,passive,1.0
247,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,an adult joins an attorney .,an attorney is joined by an adult .,The lantern glowed near sunset . ,full_sentence_processing,-6.140625,-5.44921875,0.69140625,-36.84375,-43.59375,-6.75,6,8,passive,1.0
248,processing_teacher_forced,active,active,an actor comforts an actress .,a lawyer comforts a leader .,a leader is comforted by a lawyer .,an actor comforts an actress . ,full_sentence_processing,-5.546875,-3.9652777777777777,1.5815972222222223,-33.28125,-35.6875,-2.40625,6,9,passive,1.0
248,processing_teacher_forced,passive,passive,an actress is comforted by an actor .,a lawyer comforts a leader .,a leader is comforted by a lawyer .,an actress is comforted by an actor . ,full_sentence_processing,-5.661458333333333,-3.138888888888889,2.522569444444444,-33.96875,-28.25,5.71875,6,9,passive,1.0
248,processing_teacher_forced,no_prime_eos,no_prime_eos,,a lawyer comforts a leader .,a leader is comforted by a lawyer .,<|eot_id|> ,full_sentence_processing,-8.40625,-5.930555555555555,2.4756944444444446,-50.4375,-53.375,-2.9375,6,9,passive,1.0
248,processing_teacher_forced,no_prime_empty,no_prime_empty,,a lawyer comforts a leader .,a leader is comforted by a lawyer .,,full_sentence_processing,-7.671875,-5.114583333333333,2.557291666666667,-46.03125,-46.03125,0.0,6,9,passive,1.0
248,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a lawyer comforts a leader .,a leader is comforted by a lawyer .,The sculpture stood in the hallway . ,full_sentence_processing,-7.09375,-5.065972222222222,2.0277777777777777,-42.5625,-45.59375,-3.03125,6,9,passive,1.0
249,processing_teacher_forced,active,active,a wife strikes a winner .,a hero strikes a husband .,a husband is struck by a hero .,a wife strikes a winner . ,full_sentence_processing,-4.942708333333333,-3.5078125,1.434895833333333,-29.65625,-28.0625,1.59375,6,8,passive,1.0
249,processing_teacher_forced,passive,passive,a winner is struck by a wife .,a hero strikes a husband .,a husband is struck by a hero .,a winner is struck by a wife . ,full_sentence_processing,-4.609375,-2.8359375,1.7734375,-27.65625,-22.6875,4.96875,6,8,passive,1.0
249,processing_teacher_forced,no_prime_eos,no_prime_eos,,a hero strikes a husband .,a husband is struck by a hero .,<|eot_id|> ,full_sentence_processing,-8.479166666666666,-6.828125,1.651041666666666,-50.875,-54.625,-3.75,6,8,passive,1.0
249,processing_teacher_forced,no_prime_empty,no_prime_empty,,a hero strikes a husband .,a husband is struck by a hero .,,full_sentence_processing,-7.348958333333333,-5.5859375,1.763020833333333,-44.09375,-44.6875,-0.59375,6,8,passive,1.0
249,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a hero strikes a husband .,a husband is struck by a hero .,The baker laughed during breakfast . ,full_sentence_processing,-6.666666666666667,-5.15234375,1.514322916666667,-40.0,-41.21875,-1.21875,6,8,passive,1.0
250,processing_teacher_forced,active,active,a king grabs a lady .,a woman grabs a worker .,a worker is grabbed by a woman .,a king grabs a lady . ,full_sentence_processing,-4.333333333333333,-3.71875,0.614583333333333,-26.0,-29.75,-3.75,6,8,passive,1.0
250,processing_teacher_forced,passive,passive,a lady is grabbed by a king .,a woman grabs a worker .,a worker is grabbed by a woman .,a lady is grabbed by a king . ,full_sentence_processing,-4.591145833333333,-2.873046875,1.718098958333333,-27.546875,-22.984375,4.5625,6,8,passive,1.0
250,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman grabs a worker .,a worker is grabbed by a woman .,<|eot_id|> ,full_sentence_processing,-7.572916666666667,-6.0078125,1.565104166666667,-45.4375,-48.0625,-2.625,6,8,passive,1.0
250,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman grabs a worker .,a worker is grabbed by a woman .,,full_sentence_processing,-7.09375,-5.234375,1.859375,-42.5625,-41.875,0.6875,6,8,passive,1.0
250,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a woman grabs a worker .,a worker is grabbed by a woman .,The lantern glowed near sunset . ,full_sentence_processing,-5.911458333333333,-4.78125,1.130208333333333,-35.46875,-38.25,-2.78125,6,8,passive,1.0
251,processing_teacher_forced,active,active,a friend understands a girl .,a soldier understands a son .,a son is understood by a soldier .,a friend understands a girl . ,full_sentence_processing,-3.7786458333333335,-4.2421875,-0.4635416666666665,-22.671875,-33.9375,-11.265625,6,8,active,0.0
251,processing_teacher_forced,passive,passive,a girl is understood by a friend .,a soldier understands a son .,a son is understood by a soldier .,a girl is understood by a friend . ,full_sentence_processing,-4.486979166666667,-2.890625,1.596354166666667,-26.921875,-23.125,3.796875,6,8,passive,1.0
251,processing_teacher_forced,no_prime_eos,no_prime_eos,,a soldier understands a son .,a son is understood by a soldier .,<|eot_id|> ,full_sentence_processing,-8.145833333333334,-6.9140625,1.231770833333334,-48.875,-55.3125,-6.4375,6,8,passive,1.0
251,processing_teacher_forced,no_prime_empty,no_prime_empty,,a soldier understands a son .,a son is understood by a soldier .,,full_sentence_processing,-7.770833333333333,-6.18359375,1.587239583333333,-46.625,-49.46875,-2.84375,6,8,passive,1.0
251,processing_teacher_forced,filler,filler,The package arrived before noon .,a soldier understands a son .,a son is understood by a soldier .,The package arrived before noon . ,full_sentence_processing,-8.052083333333334,-6.109375,1.942708333333334,-48.3125,-48.875,-0.5625,6,8,passive,1.0
252,processing_teacher_forced,active,active,a partner teaches a physician .,a buddy teaches a candidate .,a candidate is taught by a buddy .,a partner teaches a physician . ,full_sentence_processing,-4.651041666666667,-4.0625,0.588541666666667,-27.90625,-32.5,-4.59375,6,8,passive,1.0
252,processing_teacher_forced,passive,passive,a physician is taught by a partner .,a buddy teaches a candidate .,a candidate is taught by a buddy .,a physician is taught by a partner . ,full_sentence_processing,-5.645833333333333,-3.650390625,1.995442708333333,-33.875,-29.203125,4.671875,6,8,passive,1.0
252,processing_teacher_forced,no_prime_eos,no_prime_eos,,a buddy teaches a candidate .,a candidate is taught by a buddy .,<|eot_id|> ,full_sentence_processing,-8.807291666666666,-6.66015625,2.147135416666666,-52.84375,-53.28125,-0.4375,6,8,passive,1.0
252,processing_teacher_forced,no_prime_empty,no_prime_empty,,a buddy teaches a candidate .,a candidate is taught by a buddy .,,full_sentence_processing,-7.432291666666667,-5.7734375,1.658854166666667,-44.59375,-46.1875,-1.59375,6,8,passive,1.0
252,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a buddy teaches a candidate .,a candidate is taught by a buddy .,The painter waited near the doorway . ,full_sentence_processing,-7.421875,-5.9375,1.484375,-44.53125,-47.5,-2.96875,6,8,passive,1.0
253,processing_teacher_forced,active,active,a doctor forgives an employee .,a scientist forgives a secretary .,a secretary is forgiven by a scientist .,a doctor forgives an employee . ,full_sentence_processing,-3.872767857142857,-4.11328125,-0.2405133928571428,-27.109375,-32.90625,-5.796875,7,8,active,0.0
253,processing_teacher_forced,passive,passive,an employee is forgiven by a doctor .,a scientist forgives a secretary .,a secretary is forgiven by a scientist .,an employee is forgiven by a doctor . ,full_sentence_processing,-4.857142857142857,-3.72265625,1.1344866071428568,-34.0,-29.78125,4.21875,7,8,passive,1.0
253,processing_teacher_forced,no_prime_eos,no_prime_eos,,a scientist forgives a secretary .,a secretary is forgiven by a scientist .,<|eot_id|> ,full_sentence_processing,-7.477678571428571,-7.0,0.4776785714285712,-52.34375,-56.0,-3.65625,7,8,passive,1.0
253,processing_teacher_forced,no_prime_empty,no_prime_empty,,a scientist forgives a secretary .,a secretary is forgiven by a scientist .,,full_sentence_processing,-6.535714285714286,-5.98828125,0.5474330357142856,-45.75,-47.90625,-2.15625,7,8,passive,1.0
253,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a scientist forgives a secretary .,a secretary is forgiven by a scientist .,The painter waited near the doorway . ,full_sentence_processing,-6.107142857142857,-5.97265625,0.13448660714285676,-42.75,-47.78125,-5.03125,7,8,passive,1.0
254,processing_teacher_forced,active,active,an aunt joins an author .,a mayor joins a minister .,a minister is joined by a mayor .,an aunt joins an author . ,full_sentence_processing,-4.067708333333333,-3.6484375,0.41927083333333304,-24.40625,-29.1875,-4.78125,6,8,passive,1.0
254,processing_teacher_forced,passive,passive,an author is joined by an aunt .,a mayor joins a minister .,a minister is joined by a mayor .,an author is joined by an aunt . ,full_sentence_processing,-4.690104166666667,-3.140625,1.549479166666667,-28.140625,-25.125,3.015625,6,8,passive,1.0
254,processing_teacher_forced,no_prime_eos,no_prime_eos,,a mayor joins a minister .,a minister is joined by a mayor .,<|eot_id|> ,full_sentence_processing,-7.864583333333333,-6.140625,1.723958333333333,-47.1875,-49.125,-1.9375,6,8,passive,1.0
254,processing_teacher_forced,no_prime_empty,no_prime_empty,,a mayor joins a minister .,a minister is joined by a mayor .,,full_sentence_processing,-6.864583333333333,-5.12890625,1.735677083333333,-41.1875,-41.03125,0.15625,6,8,passive,1.0
254,processing_teacher_forced,filler,filler,The singer smiled after rehearsal .,a mayor joins a minister .,a minister is joined by a mayor .,The singer smiled after rehearsal . ,full_sentence_processing,-6.515625,-5.2734375,1.2421875,-39.09375,-42.1875,-3.09375,6,8,passive,1.0
255,processing_teacher_forced,active,active,a champion bothers a chief .,a pilot bothers a president .,a president is bothered by a pilot .,a champion bothers a chief . ,full_sentence_processing,-4.638020833333333,-4.38671875,0.25130208333333304,-27.828125,-35.09375,-7.265625,6,8,passive,1.0
255,processing_teacher_forced,passive,passive,a chief is bothered by a champion .,a pilot bothers a president .,a president is bothered by a pilot .,a chief is bothered by a champion . ,full_sentence_processing,-5.442708333333333,-3.2734375,2.169270833333333,-32.65625,-26.1875,6.46875,6,8,passive,1.0
255,processing_teacher_forced,no_prime_eos,no_prime_eos,,a pilot bothers a president .,a president is bothered by a pilot .,<|eot_id|> ,full_sentence_processing,-8.765625,-6.828125,1.9375,-52.59375,-54.625,-2.03125,6,8,passive,1.0
255,processing_teacher_forced,no_prime_empty,no_prime_empty,,a pilot bothers a president .,a president is bothered by a pilot .,,full_sentence_processing,-8.020833333333334,-5.85546875,2.165364583333334,-48.125,-46.84375,1.28125,6,8,passive,1.0
255,processing_teacher_forced,filler,filler,The notebook stayed on the shelf .,a pilot bothers a president .,a president is bothered by a pilot .,The notebook stayed on the shelf . ,full_sentence_processing,-7.130208333333333,-5.6328125,1.497395833333333,-42.78125,-45.0625,-2.28125,6,8,passive,1.0
256,processing_teacher_forced,active,active,a singer catches a soldier .,an employer catches a father .,a father is caught by an employer .,a singer catches a soldier . ,full_sentence_processing,-4.924479166666667,-3.87109375,1.053385416666667,-29.546875,-30.96875,-1.421875,6,8,passive,1.0
256,processing_teacher_forced,passive,passive,a soldier is caught by a singer .,an employer catches a father .,a father is caught by an employer .,a soldier is caught by a singer . ,full_sentence_processing,-5.630208333333333,-2.93359375,2.696614583333333,-33.78125,-23.46875,10.3125,6,8,passive,1.0
256,processing_teacher_forced,no_prime_eos,no_prime_eos,,an employer catches a father .,a father is caught by an employer .,<|eot_id|> ,full_sentence_processing,-8.088541666666666,-6.99609375,1.092447916666666,-48.53125,-55.96875,-7.4375,6,8,passive,1.0
256,processing_teacher_forced,no_prime_empty,no_prime_empty,,an employer catches a father .,a father is caught by an employer .,,full_sentence_processing,-7.401041666666667,-5.5,1.901041666666667,-44.40625,-44.0,0.40625,6,8,passive,1.0
256,processing_teacher_forced,filler,filler,The violin echoed in the theater .,an employer catches a father .,a father is caught by an employer .,The violin echoed in the theater . ,full_sentence_processing,-7.255208333333333,-5.4921875,1.763020833333333,-43.53125,-43.9375,-0.40625,6,8,passive,1.0
257,processing_teacher_forced,active,active,a hero chases a husband .,an uncle chases a wife .,a wife is chased by an uncle .,a hero chases a husband . ,full_sentence_processing,-3.0357142857142856,-3.71875,-0.6830357142857144,-21.25,-29.75,-8.5,7,8,active,0.0
257,processing_teacher_forced,passive,passive,a husband is chased by a hero .,an uncle chases a wife .,a wife is chased by an uncle .,a husband is chased by a hero . ,full_sentence_processing,-3.6808035714285716,-2.875,0.8058035714285716,-25.765625,-23.0,2.765625,7,8,passive,1.0
257,processing_teacher_forced,no_prime_eos,no_prime_eos,,an uncle chases a wife .,a wife is chased by an uncle .,<|eot_id|> ,full_sentence_processing,-6.946428571428571,-6.453125,0.4933035714285712,-48.625,-51.625,-3.0,7,8,passive,1.0
257,processing_teacher_forced,no_prime_empty,no_prime_empty,,an uncle chases a wife .,a wife is chased by an uncle .,,full_sentence_processing,-5.852678571428571,-5.61328125,0.23939732142857117,-40.96875,-44.90625,-3.9375,7,8,passive,1.0
257,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,an uncle chases a wife .,a wife is chased by an uncle .,The tourist wandered through the plaza . ,full_sentence_processing,-5.977678571428571,-5.5859375,0.3917410714285712,-41.84375,-44.6875,-2.84375,7,8,passive,1.0
258,processing_teacher_forced,active,active,a girl kisses a guest .,a son kisses a student .,a student is kissed by a son .,a girl kisses a guest . ,full_sentence_processing,-3.609375,-3.50390625,0.10546875,-21.65625,-28.03125,-6.375,6,8,passive,1.0
258,processing_teacher_forced,passive,passive,a guest is kissed by a girl .,a son kisses a student .,a student is kissed by a son .,a guest is kissed by a girl . ,full_sentence_processing,-4.697916666666667,-3.01953125,1.678385416666667,-28.1875,-24.15625,4.03125,6,8,passive,1.0
258,processing_teacher_forced,no_prime_eos,no_prime_eos,,a son kisses a student .,a student is kissed by a son .,<|eot_id|> ,full_sentence_processing,-8.473958333333334,-6.828125,1.645833333333334,-50.84375,-54.625,-3.78125,6,8,passive,1.0
258,processing_teacher_forced,no_prime_empty,no_prime_empty,,a son kisses a student .,a student is kissed by a son .,,full_sentence_processing,-7.067708333333333,-6.13671875,0.930989583333333,-42.40625,-49.09375,-6.6875,6,8,passive,1.0
258,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a son kisses a student .,a student is kissed by a son .,The baker laughed during breakfast . ,full_sentence_processing,-6.34375,-4.890625,1.453125,-38.0625,-39.125,-1.0625,6,8,passive,1.0
259,processing_teacher_forced,active,active,a prince hurries a princess .,a child hurries a colonel .,a colonel is hurried by a child .,a prince hurries a princess . ,full_sentence_processing,-3.66015625,-3.8541666666666665,-0.19401041666666652,-29.28125,-34.6875,-5.40625,8,9,active,0.0
259,processing_teacher_forced,passive,passive,a princess is hurried by a prince .,a child hurries a colonel .,a colonel is hurried by a child .,a princess is hurried by a prince . ,full_sentence_processing,-4.49609375,-2.9635416666666665,1.5325520833333335,-35.96875,-26.671875,9.296875,8,9,passive,1.0
259,processing_teacher_forced,no_prime_eos,no_prime_eos,,a child hurries a colonel .,a colonel is hurried by a child .,<|eot_id|> ,full_sentence_processing,-6.80078125,-6.965277777777778,-0.16449652777777768,-54.40625,-62.6875,-8.28125,8,9,active,0.0
259,processing_teacher_forced,no_prime_empty,no_prime_empty,,a child hurries a colonel .,a colonel is hurried by a child .,,full_sentence_processing,-6.34765625,-5.802083333333333,0.545572916666667,-50.78125,-52.21875,-1.4375,8,9,passive,1.0
259,processing_teacher_forced,filler,filler,The garden brightened after rain .,a child hurries a colonel .,a colonel is hurried by a child .,The garden brightened after rain . ,full_sentence_processing,-6.00390625,-5.916666666666667,0.08723958333333304,-48.03125,-53.25,-5.21875,8,9,passive,1.0
260,processing_teacher_forced,active,active,a candidate destroys a captain .,a partner destroys a physician .,a physician is destroyed by a partner .,a candidate destroys a captain . ,full_sentence_processing,-4.348958333333333,-3.93359375,0.41536458333333304,-26.09375,-31.46875,-5.375,6,8,passive,1.0
260,processing_teacher_forced,passive,passive,a captain is destroyed by a candidate .,a partner destroys a physician .,a physician is destroyed by a partner .,a captain is destroyed by a candidate . ,full_sentence_processing,-5.479166666666667,-3.251953125,2.227213541666667,-32.875,-26.015625,6.859375,6,8,passive,1.0
260,processing_teacher_forced,no_prime_eos,no_prime_eos,,a partner destroys a physician .,a physician is destroyed by a partner .,<|eot_id|> ,full_sentence_processing,-8.463541666666666,-7.109375,1.354166666666666,-50.78125,-56.875,-6.09375,6,8,passive,1.0
260,processing_teacher_forced,no_prime_empty,no_prime_empty,,a partner destroys a physician .,a physician is destroyed by a partner .,,full_sentence_processing,-7.572916666666667,-5.71875,1.854166666666667,-45.4375,-45.75,-0.3125,6,8,passive,1.0
260,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a partner destroys a physician .,a physician is destroyed by a partner .,The planet shimmered above the valley . ,full_sentence_processing,-7.291666666666667,-5.7265625,1.565104166666667,-43.75,-45.8125,-2.0625,6,8,passive,1.0
261,processing_teacher_forced,active,active,an opponent describes a parent .,a boy describes a brother .,a brother is described by a boy .,an opponent describes a parent . ,full_sentence_processing,-3.9557291666666665,-3.435546875,0.5201822916666665,-23.734375,-27.484375,-3.75,6,8,passive,1.0
261,processing_teacher_forced,passive,passive,a parent is described by an opponent .,a boy describes a brother .,a brother is described by a boy .,a parent is described by an opponent . ,full_sentence_processing,-5.1640625,-2.958984375,2.205078125,-30.984375,-23.671875,7.3125,6,8,passive,1.0
261,processing_teacher_forced,no_prime_eos,no_prime_eos,,a boy describes a brother .,a brother is described by a boy .,<|eot_id|> ,full_sentence_processing,-7.5625,-6.41015625,1.15234375,-45.375,-51.28125,-5.90625,6,8,passive,1.0
261,processing_teacher_forced,no_prime_empty,no_prime_empty,,a boy describes a brother .,a brother is described by a boy .,,full_sentence_processing,-6.817708333333333,-4.87890625,1.938802083333333,-40.90625,-39.03125,1.875,6,8,passive,1.0
261,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a boy describes a brother .,a brother is described by a boy .,The baker laughed during breakfast . ,full_sentence_processing,-5.65625,-4.8203125,0.8359375,-33.9375,-38.5625,-4.625,6,8,passive,1.0
262,processing_teacher_forced,active,active,a winner forgets a woman .,a husband forgets a kid .,a kid is forgotten by a husband .,a winner forgets a woman . ,full_sentence_processing,-3.3035714285714284,-4.21875,-0.9151785714285716,-23.125,-33.75,-10.625,7,8,active,0.0
262,processing_teacher_forced,passive,passive,a woman is forgotten by a winner .,a husband forgets a kid .,a kid is forgotten by a husband .,a woman is forgotten by a winner . ,full_sentence_processing,-4.087053571428571,-3.115234375,0.9718191964285712,-28.609375,-24.921875,3.6875,7,8,passive,1.0
262,processing_teacher_forced,no_prime_eos,no_prime_eos,,a husband forgets a kid .,a kid is forgotten by a husband .,<|eot_id|> ,full_sentence_processing,-7.09375,-6.83984375,0.25390625,-49.65625,-54.71875,-5.0625,7,8,passive,1.0
262,processing_teacher_forced,no_prime_empty,no_prime_empty,,a husband forgets a kid .,a kid is forgotten by a husband .,,full_sentence_processing,-5.834821428571429,-6.19140625,-0.3565848214285712,-40.84375,-49.53125,-8.6875,7,8,active,0.0
262,processing_teacher_forced,filler,filler,The market opened after sunrise .,a husband forgets a kid .,a kid is forgotten by a husband .,The market opened after sunrise . ,full_sentence_processing,-6.294642857142857,-5.81640625,0.47823660714285676,-44.0625,-46.53125,-2.46875,7,8,passive,1.0
263,processing_teacher_forced,active,active,a winner raises a woman .,a husband raises a kid .,a kid is raised by a husband .,a winner raises a woman . ,full_sentence_processing,-3.875,-3.966796875,-0.091796875,-23.25,-31.734375,-8.484375,6,8,active,0.0
263,processing_teacher_forced,passive,passive,a woman is raised by a winner .,a husband raises a kid .,a kid is raised by a husband .,a woman is raised by a winner . ,full_sentence_processing,-4.828125,-3.373046875,1.455078125,-28.96875,-26.984375,1.984375,6,8,passive,1.0
263,processing_teacher_forced,no_prime_eos,no_prime_eos,,a husband raises a kid .,a kid is raised by a husband .,<|eot_id|> ,full_sentence_processing,-7.744791666666667,-6.2421875,1.502604166666667,-46.46875,-49.9375,-3.46875,6,8,passive,1.0
263,processing_teacher_forced,no_prime_empty,no_prime_empty,,a husband raises a kid .,a kid is raised by a husband .,,full_sentence_processing,-6.286458333333333,-5.60546875,0.680989583333333,-37.71875,-44.84375,-7.125,6,8,passive,1.0
263,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a husband raises a kid .,a kid is raised by a husband .,The teacher listened during assembly . ,full_sentence_processing,-5.822916666666667,-5.43359375,0.38932291666666696,-34.9375,-43.46875,-8.53125,6,8,passive,1.0
264,processing_teacher_forced,active,active,a princess protects a professor .,a colonel protects a cop .,a cop is protected by a colonel .,a princess protects a professor . ,full_sentence_processing,-4.174107142857143,-3.6805555555555554,0.4935515873015879,-29.21875,-33.125,-3.90625,7,9,passive,1.0
264,processing_teacher_forced,passive,passive,a professor is protected by a princess .,a colonel protects a cop .,a cop is protected by a colonel .,a professor is protected by a princess . ,full_sentence_processing,-4.669642857142857,-2.685763888888889,1.983878968253968,-32.6875,-24.171875,8.515625,7,9,passive,1.0
264,processing_teacher_forced,no_prime_eos,no_prime_eos,,a colonel protects a cop .,a cop is protected by a colonel .,<|eot_id|> ,full_sentence_processing,-8.375,-6.135416666666667,2.239583333333333,-58.625,-55.21875,3.40625,7,9,passive,1.0
264,processing_teacher_forced,no_prime_empty,no_prime_empty,,a colonel protects a cop .,a cop is protected by a colonel .,,full_sentence_processing,-6.933035714285714,-5.180555555555555,1.752480158730159,-48.53125,-46.625,1.90625,7,9,passive,1.0
264,processing_teacher_forced,filler,filler,The captain waited beside the harbor .,a colonel protects a cop .,a cop is protected by a colonel .,The captain waited beside the harbor . ,full_sentence_processing,-6.111607142857143,-4.909722222222222,1.201884920634921,-42.78125,-44.1875,-1.40625,7,9,passive,1.0
265,processing_teacher_forced,active,active,a teacher kisses an uncle .,a guest kisses a guy .,a guy is kissed by a guest .,a teacher kisses an uncle . ,full_sentence_processing,-4.984375,-4.32421875,0.66015625,-29.90625,-34.59375,-4.6875,6,8,passive,1.0
