item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,agent_det,agent_noun,patient_det,patient_noun,verb_lemma,active_verb_form,passive_verb_form,message_role_order_json,prompt,sentence_stub,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure,passive_choice_indicator
7,another_event,active,active,a cousin understands a daughter .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","a cousin understands a daughter .

Another event: guest, guy, catch.
The",The,first_noun,-4.060083389282227,-4.160127639770508,-0.10004425048828125,active,0.0
7,another_event,passive,passive,a daughter is understood by a cousin .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","a daughter is understood by a cousin .

Another event: guest, guy, catch.
The",The,first_noun,-4.463088035583496,-5.023106098175049,-0.5600180625915527,active,0.0
7,another_event,no_prime_eos,no_prime_eos,,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","Another event: guest, guy, catch.
The",The,first_noun,-3.7965972423553467,-4.118499755859375,-0.3219025135040283,active,0.0
7,another_event,filler,filler,The blanket dried on the line .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","The blanket dried on the line .

Another event: guest, guy, catch.
The",The,first_noun,-3.6517081260681152,-2.982966423034668,0.6687417030334473,passive,1.0
7,same_kind_event,active,active,a cousin understands a daughter .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","a cousin understands a daughter .

Different people, same kind of event: guest, guy, catch.
The",The,first_noun,-4.014388084411621,-4.0567402839660645,-0.04235219955444336,active,0.0
7,same_kind_event,passive,passive,a daughter is understood by a cousin .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","a daughter is understood by a cousin .

Different people, same kind of event: guest, guy, catch.
The",The,first_noun,-4.4905266761779785,-5.2579474449157715,-0.767420768737793,active,0.0
7,same_kind_event,no_prime_eos,no_prime_eos,,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","Different people, same kind of event: guest, guy, catch.
The",The,first_noun,-4.0963826179504395,-3.952519416809082,0.14386320114135742,passive,1.0
7,same_kind_event,filler,filler,The blanket dried on the line .,a guest catches a guy .,a guy is caught by a guest .,a,guest,a,guy,catch,catches,caught,"[""guest"", ""guy"", ""catch""]","The blanket dried on the line .

Different people, same kind of event: guest, guy, catch.
The",The,first_noun,-4.0448317527771,-2.6761560440063477,1.368675708770752,passive,1.0
8,cue_list,active,active,an actor washes an actress .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actor washes an actress .

author, bishop, judge
The",The,first_noun,-3.7018113136291504,-5.529237747192383,-1.8274264335632324,active,0.0
8,cue_list,passive,passive,an actress is washed by an actor .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actress is washed by an actor .

author, bishop, judge
The",The,first_noun,-4.165609836578369,-6.214357376098633,-2.0487475395202637,active,0.0
8,cue_list,no_prime_eos,no_prime_eos,,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","author, bishop, judge
The",The,first_noun,-5.862037181854248,-4.265982151031494,1.596055030822754,passive,1.0
8,cue_list,filler,filler,The teacher listened during assembly .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","The teacher listened during assembly .

author, bishop, judge
The",The,first_noun,-3.5528910160064697,-3.25738787651062,0.2955031394958496,passive,1.0
8,another_event,active,active,an actor washes an actress .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actor washes an actress .

Another event: author, bishop, judge.
The",The,first_noun,-4.713335990905762,-6.39105224609375,-1.6777162551879883,active,0.0
8,another_event,passive,passive,an actress is washed by an actor .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actress is washed by an actor .

Another event: author, bishop, judge.
The",The,first_noun,-4.5435638427734375,-6.800421714782715,-2.2568578720092773,active,0.0
8,another_event,no_prime_eos,no_prime_eos,,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","Another event: author, bishop, judge.
The",The,first_noun,-4.456015586853027,-5.1788411140441895,-0.7228255271911621,active,0.0
8,another_event,filler,filler,The teacher listened during assembly .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","The teacher listened during assembly .

Another event: author, bishop, judge.
The",The,first_noun,-3.4242234230041504,-3.507216453552246,-0.0829930305480957,active,0.0
8,same_kind_event,active,active,an actor washes an actress .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actor washes an actress .

Different people, same kind of event: author, bishop, judge.
The",The,first_noun,-3.9721975326538086,-5.26192045211792,-1.2897229194641113,active,0.0
8,same_kind_event,passive,passive,an actress is washed by an actor .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","an actress is washed by an actor .

Different people, same kind of event: author, bishop, judge.
The",The,first_noun,-4.012493133544922,-5.888896465301514,-1.8764033317565918,active,0.0
8,same_kind_event,no_prime_eos,no_prime_eos,,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","Different people, same kind of event: author, bishop, judge.
The",The,first_noun,-4.523500442504883,-4.356722831726074,0.1667776107788086,passive,1.0
8,same_kind_event,filler,filler,The teacher listened during assembly .,an author judges a bishop .,a bishop is judged by an author .,an,author,a,bishop,judge,judges,judged,"[""author"", ""bishop"", ""judge""]","The teacher listened during assembly .

Different people, same kind of event: author, bishop, judge.
The",The,first_noun,-3.9317657947540283,-3.399397611618042,0.5323681831359863,passive,1.0
9,cue_list,active,active,an employer forgives a father .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","an employer forgives a father .

husband, kid, catch
The",The,first_noun,-3.64550518989563,-5.894964218139648,-2.2494590282440186,active,0.0
9,cue_list,passive,passive,a father is forgiven by an employer .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","a father is forgiven by an employer .

husband, kid, catch
The",The,first_noun,-3.9756922721862793,-6.146393775939941,-2.170701503753662,active,0.0
9,cue_list,no_prime_eos,no_prime_eos,,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","husband, kid, catch
The",The,first_noun,-5.797930717468262,-5.606343746185303,0.19158697128295898,passive,1.0
9,cue_list,filler,filler,The lantern glowed near sunset .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","The lantern glowed near sunset .

husband, kid, catch
The",The,first_noun,-5.586321830749512,-5.161859512329102,0.42446231842041016,passive,1.0
9,another_event,active,active,an employer forgives a father .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","an employer forgives a father .

Another event: husband, kid, catch.
The",The,first_noun,-3.5696628093719482,-5.080574989318848,-1.5109121799468994,active,0.0
9,another_event,passive,passive,a father is forgiven by an employer .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","a father is forgiven by an employer .

Another event: husband, kid, catch.
The",The,first_noun,-4.131628036499023,-5.994401931762695,-1.8627738952636719,active,0.0
9,another_event,no_prime_eos,no_prime_eos,,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","Another event: husband, kid, catch.
The",The,first_noun,-5.038664817810059,-5.824387073516846,-0.7857222557067871,active,0.0
9,another_event,filler,filler,The lantern glowed near sunset .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","The lantern glowed near sunset .

Another event: husband, kid, catch.
The",The,first_noun,-3.8156933784484863,-4.8236002922058105,-1.0079069137573242,active,0.0
9,same_kind_event,active,active,an employer forgives a father .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","an employer forgives a father .

Different people, same kind of event: husband, kid, catch.
The",The,first_noun,-4.188887596130371,-5.577327251434326,-1.388439655303955,active,0.0
9,same_kind_event,passive,passive,a father is forgiven by an employer .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","a father is forgiven by an employer .

Different people, same kind of event: husband, kid, catch.
The",The,first_noun,-4.667621612548828,-6.143775939941406,-1.4761543273925781,active,0.0
9,same_kind_event,no_prime_eos,no_prime_eos,,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","Different people, same kind of event: husband, kid, catch.
The",The,first_noun,-5.346950054168701,-5.691952228546143,-0.3450021743774414,active,0.0
9,same_kind_event,filler,filler,The lantern glowed near sunset .,a husband catches a kid .,a kid is caught by a husband .,a,husband,a,kid,catch,catches,caught,"[""husband"", ""kid"", ""catch""]","The lantern glowed near sunset .

Different people, same kind of event: husband, kid, catch.
The",The,first_noun,-4.213789939880371,-4.644453048706055,-0.4306631088256836,active,0.0
10,cue_list,active,active,a teacher catches an uncle .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","a teacher catches an uncle .

woman, worker, discover
The",The,first_noun,-3.7671408653259277,-6.785436153411865,-3.0182952880859375,active,0.0
10,cue_list,passive,passive,an uncle is caught by a teacher .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","an uncle is caught by a teacher .

woman, worker, discover
The",The,first_noun,-3.7634294033050537,-7.048069953918457,-3.2846405506134033,active,0.0
10,cue_list,no_prime_eos,no_prime_eos,,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","woman, worker, discover
The",The,first_noun,-4.946893692016602,-7.105104446411133,-2.1582107543945312,active,0.0
10,cue_list,filler,filler,The pillow rested on the sofa .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","The pillow rested on the sofa .

woman, worker, discover
The",The,first_noun,-2.3616645336151123,-5.147707939147949,-2.786043405532837,active,0.0
10,another_event,active,active,a teacher catches an uncle .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","a teacher catches an uncle .

Another event: woman, worker, discover.
The",The,first_noun,-3.4596786499023438,-7.117265224456787,-3.6575865745544434,active,0.0
10,another_event,passive,passive,an uncle is caught by a teacher .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","an uncle is caught by a teacher .

Another event: woman, worker, discover.
The",The,first_noun,-3.3624987602233887,-7.084014892578125,-3.7215161323547363,active,0.0
10,another_event,no_prime_eos,no_prime_eos,,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","Another event: woman, worker, discover.
The",The,first_noun,-2.893141508102417,-6.209717750549316,-3.3165762424468994,active,0.0
10,another_event,filler,filler,The pillow rested on the sofa .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","The pillow rested on the sofa .

Another event: woman, worker, discover.
The",The,first_noun,-2.1181938648223877,-5.4959306716918945,-3.377736806869507,active,0.0
10,same_kind_event,active,active,a teacher catches an uncle .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","a teacher catches an uncle .

Different people, same kind of event: woman, worker, discover.
The",The,first_noun,-3.6707093715667725,-7.032458305358887,-3.3617489337921143,active,0.0
10,same_kind_event,passive,passive,an uncle is caught by a teacher .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","an uncle is caught by a teacher .

Different people, same kind of event: woman, worker, discover.
The",The,first_noun,-3.2374520301818848,-6.487700462341309,-3.250248432159424,active,0.0
10,same_kind_event,no_prime_eos,no_prime_eos,,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","Different people, same kind of event: woman, worker, discover.
The",The,first_noun,-3.566056251525879,-6.0895843505859375,-2.5235280990600586,active,0.0
10,same_kind_event,filler,filler,The pillow rested on the sofa .,a woman discovers a worker .,a worker is discovered by a woman .,a,woman,a,worker,discover,discovers,discovered,"[""woman"", ""worker"", ""discover""]","The pillow rested on the sofa .

Different people, same kind of event: woman, worker, discover.
The",The,first_noun,-2.0809736251831055,-5.42410945892334,-3.3431358337402344,active,0.0
11,cue_list,active,active,a lady helps a lawyer .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lady helps a lawyer .

reader, scientist, catch
The",The,first_noun,-2.1813137531280518,-6.082855224609375,-3.9015414714813232,active,0.0
11,cue_list,passive,passive,a lawyer is helped by a lady .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lawyer is helped by a lady .

reader, scientist, catch
The",The,first_noun,-2.2282803058624268,-6.205631256103516,-3.977350950241089,active,0.0
11,cue_list,no_prime_eos,no_prime_eos,,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","reader, scientist, catch
The",The,first_noun,-7.332070350646973,-6.340142250061035,0.9919281005859375,passive,1.0
11,cue_list,filler,filler,The lantern glowed near sunset .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","The lantern glowed near sunset .

reader, scientist, catch
The",The,first_noun,-5.107585430145264,-5.830515384674072,-0.7229299545288086,active,0.0
11,another_event,active,active,a lady helps a lawyer .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lady helps a lawyer .

Another event: reader, scientist, catch.
The",The,first_noun,-4.245141983032227,-6.569581985473633,-2.3244400024414062,active,0.0
11,another_event,passive,passive,a lawyer is helped by a lady .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lawyer is helped by a lady .

Another event: reader, scientist, catch.
The",The,first_noun,-4.292135238647461,-6.994743347167969,-2.702608108520508,active,0.0
11,another_event,no_prime_eos,no_prime_eos,,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","Another event: reader, scientist, catch.
The",The,first_noun,-4.401839733123779,-6.330097198486328,-1.9282574653625488,active,0.0
11,another_event,filler,filler,The lantern glowed near sunset .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","The lantern glowed near sunset .

Another event: reader, scientist, catch.
The",The,first_noun,-5.278352737426758,-6.12957239151001,-0.851219654083252,active,0.0
11,same_kind_event,active,active,a lady helps a lawyer .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lady helps a lawyer .

Different people, same kind of event: reader, scientist, catch.
The",The,first_noun,-4.090478897094727,-6.540822982788086,-2.4503440856933594,active,0.0
11,same_kind_event,passive,passive,a lawyer is helped by a lady .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","a lawyer is helped by a lady .

Different people, same kind of event: reader, scientist, catch.
The",The,first_noun,-3.946632146835327,-6.7193708419799805,-2.7727386951446533,active,0.0
11,same_kind_event,no_prime_eos,no_prime_eos,,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","Different people, same kind of event: reader, scientist, catch.
The",The,first_noun,-4.709814071655273,-5.797463417053223,-1.0876493453979492,active,0.0
11,same_kind_event,filler,filler,The lantern glowed near sunset .,a reader catches a scientist .,a scientist is caught by a reader .,a,reader,a,scientist,catch,catches,caught,"[""reader"", ""scientist"", ""catch""]","The lantern glowed near sunset .

Different people, same kind of event: reader, scientist, catch.
The",The,first_noun,-5.386042594909668,-5.810791969299316,-0.42474937438964844,active,0.0
