item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
142,processing_teacher_forced,active,active,the vrakudmur pnegaflomed the smesormur .,a skozemdil grinelloms a smevakkul .,a smevakkul is grinellomed by a skozemdil .,the vrakudmur pnegaflomed the smesormur . ,full_sentence_processing,-7.607142857142857,-7.0,0.6071428571428568,-106.5,-112.0,-5.5,14,16,passive,1.0
142,processing_teacher_forced,passive,passive,the smesormur was pnegaflomed by the vrakudmur .,a skozemdil grinelloms a smevakkul .,a smevakkul is grinellomed by a skozemdil .,the smesormur was pnegaflomed by the vrakudmur . ,full_sentence_processing,-7.741071428571429,-6.6796875,1.0613839285714288,-108.375,-106.875,1.5,14,16,passive,1.0
142,processing_teacher_forced,no_prime_eos,no_prime_eos,,a skozemdil grinelloms a smevakkul .,a smevakkul is grinellomed by a skozemdil .,<|eot_id|> ,full_sentence_processing,-9.232142857142858,-8.421875,0.8102678571428577,-129.25,-134.75,-5.5,14,16,passive,1.0
142,processing_teacher_forced,no_prime_empty,no_prime_empty,,a skozemdil grinelloms a smevakkul .,a smevakkul is grinellomed by a skozemdil .,,full_sentence_processing,-8.205357142857142,-7.7421875,0.46316964285714235,-114.875,-123.875,-9.0,14,16,passive,1.0
142,processing_teacher_forced,filler,filler,The noster glimmed near varset .,a skozemdil grinelloms a smevakkul .,a smevakkul is grinellomed by a skozemdil .,The noster glimmed near varset . ,full_sentence_processing,-7.875,-7.37109375,0.50390625,-110.25,-117.9375,-7.6875,14,16,passive,1.0
143,processing_teacher_forced,active,active,a kvenorvek kvesornefs a smepimzir .,the bripimdil klonorruded the kvetorfin .,the kvetorfin was klonorruded by the bripimdil .,a kvenorvek kvesornefs a smepimzir . ,full_sentence_processing,-6.95,-6.386029411764706,0.5639705882352946,-104.25,-108.5625,-4.3125,15,17,passive,1.0
143,processing_teacher_forced,passive,passive,a smepimzir is kvesornefed by a kvenorvek .,the bripimdil klonorruded the kvetorfin .,the kvetorfin was klonorruded by the bripimdil .,a smepimzir is kvesornefed by a kvenorvek . ,full_sentence_processing,-6.908333333333333,-5.915441176470588,0.9928921568627453,-103.625,-100.5625,3.0625,15,17,passive,1.0
143,processing_teacher_forced,no_prime_eos,no_prime_eos,,the bripimdil klonorruded the kvetorfin .,the kvetorfin was klonorruded by the bripimdil .,<|eot_id|> ,full_sentence_processing,-8.85,-8.25,0.5999999999999996,-132.75,-140.25,-7.5,15,17,passive,1.0
143,processing_teacher_forced,no_prime_empty,no_prime_empty,,the bripimdil klonorruded the kvetorfin .,the kvetorfin was klonorruded by the bripimdil .,,full_sentence_processing,-8.525,-7.522058823529412,1.0029411764705882,-127.875,-127.875,0.0,15,17,passive,1.0
143,processing_teacher_forced,filler,filler,The tharner plested after zolven .,the bripimdil klonorruded the kvetorfin .,the kvetorfin was klonorruded by the bripimdil .,The tharner plested after zolven . ,full_sentence_processing,-7.745833333333334,-6.919117647058823,0.8267156862745102,-116.1875,-117.625,-1.4375,15,17,passive,1.0
144,processing_teacher_forced,active,active,a klotafdil klosorveks a skozemdil .,the fradullom mnilodkeded the vravaknef .,the vravaknef was mnilodkeded by the fradullom .,a klotafdil klosorveks a skozemdil . ,full_sentence_processing,-7.165441176470588,-6.782894736842105,0.38254643962848256,-121.8125,-128.875,-7.0625,17,19,passive,1.0
144,processing_teacher_forced,passive,passive,a skozemdil is klosorveked by a klotafdil .,the fradullom mnilodkeded the vravaknef .,the vravaknef was mnilodkeded by the fradullom .,a skozemdil is klosorveked by a klotafdil . ,full_sentence_processing,-6.948529411764706,-6.1743421052631575,0.7741873065015481,-118.125,-117.3125,0.8125,17,19,passive,1.0
144,processing_teacher_forced,no_prime_eos,no_prime_eos,,the fradullom mnilodkeded the vravaknef .,the vravaknef was mnilodkeded by the fradullom .,<|eot_id|> ,full_sentence_processing,-7.992647058823529,-7.401315789473684,0.5913312693498449,-135.875,-140.625,-4.75,17,19,passive,1.0
144,processing_teacher_forced,no_prime_empty,no_prime_empty,,the fradullom mnilodkeded the vravaknef .,the vravaknef was mnilodkeded by the fradullom .,,full_sentence_processing,-7.617647058823529,-6.855263157894737,0.7623839009287918,-129.5,-130.25,-0.75,17,19,passive,1.0
144,processing_teacher_forced,filler,filler,The drabble quisted in varlen .,the fradullom mnilodkeded the vravaknef .,the vravaknef was mnilodkeded by the fradullom .,The drabble quisted in varlen . ,full_sentence_processing,-6.959558823529412,-6.483552631578948,0.47600619195046434,-118.3125,-123.1875,-4.875,17,19,passive,1.0
145,processing_teacher_forced,active,active,the pnezebkul grifimlomed the vrakudmur .,a kvevarzom klonorruds a vrasilvol .,a vrasilvol is klonorruded by a kvevarzom .,the pnezebkul grifimlomed the vrakudmur . ,full_sentence_processing,-6.29296875,-6.357638888888889,-0.06467013888888928,-100.6875,-114.4375,-13.75,16,18,active,0.0
145,processing_teacher_forced,passive,passive,the vrakudmur was grifimlomed by the pnezebkul .,a kvevarzom klonorruds a vrasilvol .,a vrasilvol is klonorruded by a kvevarzom .,the vrakudmur was grifimlomed by the pnezebkul . ,full_sentence_processing,-6.30859375,-5.590277777777778,0.7183159722222223,-100.9375,-100.625,0.3125,16,18,passive,1.0
145,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kvevarzom klonorruds a vrasilvol .,a vrasilvol is klonorruded by a kvevarzom .,<|eot_id|> ,full_sentence_processing,-7.9453125,-7.805555555555555,0.13975694444444464,-127.125,-140.5,-13.375,16,18,passive,1.0
145,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kvevarzom klonorruds a vrasilvol .,a vrasilvol is klonorruded by a kvevarzom .,,full_sentence_processing,-7.234375,-6.934027777777778,0.3003472222222223,-115.75,-124.8125,-9.0625,16,18,passive,1.0
145,processing_teacher_forced,filler,filler,The drabble quisted in varlen .,a kvevarzom klonorruds a vrasilvol .,a vrasilvol is klonorruded by a kvevarzom .,The drabble quisted in varlen . ,full_sentence_processing,-6.921875,-6.392361111111111,0.5295138888888893,-110.75,-115.0625,-4.3125,16,18,passive,1.0
146,processing_teacher_forced,active,active,the vretortas smevarbaved the kvezemzom .,a frasorgor vregafvols a tlumoldil .,a tlumoldil is vregafvoled by a frasorgor .,the vretortas smevarbaved the kvezemzom . ,full_sentence_processing,-6.73828125,-6.510416666666667,0.22786458333333304,-107.8125,-117.1875,-9.375,16,18,passive,1.0
146,processing_teacher_forced,passive,passive,the kvezemzom was smevarbaved by the vretortas .,a frasorgor vregafvols a tlumoldil .,a tlumoldil is vregafvoled by a frasorgor .,the kvezemzom was smevarbaved by the vretortas . ,full_sentence_processing,-6.796875,-6.232638888888889,0.5642361111111107,-108.75,-112.1875,-3.4375,16,18,passive,1.0
146,processing_teacher_forced,no_prime_eos,no_prime_eos,,a frasorgor vregafvols a tlumoldil .,a tlumoldil is vregafvoled by a frasorgor .,<|eot_id|> ,full_sentence_processing,-7.73828125,-7.597222222222222,0.14105902777777768,-123.8125,-136.75,-12.9375,16,18,passive,1.0
146,processing_teacher_forced,no_prime_empty,no_prime_empty,,a frasorgor vregafvols a tlumoldil .,a tlumoldil is vregafvoled by a frasorgor .,,full_sentence_processing,-7.3203125,-6.878472222222222,0.4418402777777777,-117.125,-123.8125,-6.6875,16,18,passive,1.0
146,processing_teacher_forced,filler,filler,The prasket whaved during morden .,a frasorgor vregafvols a tlumoldil .,a tlumoldil is vregafvoled by a frasorgor .,The prasket whaved during morden . ,full_sentence_processing,-7.2890625,-6.763888888888889,0.5251736111111107,-116.625,-121.75,-5.125,16,18,passive,1.0
147,processing_teacher_forced,active,active,a smesilrab smenelmured a kvenorvek .,the kveruknef zrarukloms the plolodnef .,the plolodnef is zraruklomed by the kveruknef .,a smesilrab smenelmured a kvenorvek . ,full_sentence_processing,-5.909722222222222,-5.91875,-0.009027777777777857,-106.375,-118.375,-12.0,18,20,active,0.0
147,processing_teacher_forced,passive,passive,a kvenorvek was smenelmured by a smesilrab .,the kveruknef zrarukloms the plolodnef .,the plolodnef is zraruklomed by the kveruknef .,a kvenorvek was smenelmured by a smesilrab . ,full_sentence_processing,-5.836805555555555,-5.4,0.436805555555555,-105.0625,-108.0,-2.9375,18,20,passive,1.0
147,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kveruknef zrarukloms the plolodnef .,the plolodnef is zraruklomed by the kveruknef .,<|eot_id|> ,full_sentence_processing,-7.708333333333333,-7.2625,0.44583333333333286,-138.75,-145.25,-6.5,18,20,passive,1.0
147,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kveruknef zrarukloms the plolodnef .,the plolodnef is zraruklomed by the kveruknef .,,full_sentence_processing,-6.961805555555555,-6.79375,0.16805555555555518,-125.3125,-135.875,-10.5625,18,20,passive,1.0
147,processing_teacher_forced,filler,filler,The drabble quisted in varlen .,the kveruknef zrarukloms the plolodnef .,the plolodnef is zraruklomed by the kveruknef .,The drabble quisted in varlen . ,full_sentence_processing,-6.399305555555555,-6.203125,0.19618055555555536,-115.1875,-124.0625,-8.875,18,20,passive,1.0
148,processing_teacher_forced,active,active,a brisilsel zlorukruds a mnidulzom .,the smesormur smenelmured the frazemzom .,the frazemzom was smenelmured by the smesormur .,a brisilsel zlorukruds a mnidulzom . ,full_sentence_processing,-7.229166666666667,-6.856617647058823,0.3725490196078436,-108.4375,-116.5625,-8.125,15,17,passive,1.0
148,processing_teacher_forced,passive,passive,a mnidulzom is zlorukruded by a brisilsel .,the smesormur smenelmured the frazemzom .,the frazemzom was smenelmured by the smesormur .,a mnidulzom is zlorukruded by a brisilsel . ,full_sentence_processing,-7.058333333333334,-6.2536764705882355,0.8046568627450981,-105.875,-106.3125,-0.4375,15,17,passive,1.0
148,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smesormur smenelmured the frazemzom .,the frazemzom was smenelmured by the smesormur .,<|eot_id|> ,full_sentence_processing,-8.479166666666666,-7.823529411764706,0.6556372549019605,-127.1875,-133.0,-5.8125,15,17,passive,1.0
148,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smesormur smenelmured the frazemzom .,the frazemzom was smenelmured by the smesormur .,,full_sentence_processing,-8.0,-7.044117647058823,0.9558823529411766,-120.0,-119.75,0.25,15,17,passive,1.0
148,processing_teacher_forced,filler,filler,The krelbin staved on dralfin .,the smesormur smenelmured the frazemzom .,the frazemzom was smenelmured by the smesormur .,The krelbin staved on dralfin . ,full_sentence_processing,-6.9875,-6.466911764705882,0.5205882352941176,-104.8125,-109.9375,-5.125,15,17,passive,1.0
149,processing_teacher_forced,active,active,a vrepimpav kvezemrabs a druvarmur .,the kveruknef grineldiled the zraduldil .,the zraduldil was grineldiled by the kveruknef .,a vrepimpav kvezemrabs a druvarmur . ,full_sentence_processing,-7.379166666666666,-6.955882352941177,0.4232843137254898,-110.6875,-118.25,-7.5625,15,17,passive,1.0
149,processing_teacher_forced,passive,passive,a druvarmur is kvezemrabed by a vrepimpav .,the kveruknef grineldiled the zraduldil .,the zraduldil was grineldiled by the kveruknef .,a druvarmur is kvezemrabed by a vrepimpav . ,full_sentence_processing,-7.179166666666666,-6.481617647058823,0.6975490196078429,-107.6875,-110.1875,-2.5,15,17,passive,1.0
149,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kveruknef grineldiled the zraduldil .,the zraduldil was grineldiled by the kveruknef .,<|eot_id|> ,full_sentence_processing,-8.733333333333333,-8.161764705882353,0.5715686274509792,-131.0,-138.75,-7.75,15,17,passive,1.0
149,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kveruknef grineldiled the zraduldil .,the zraduldil was grineldiled by the kveruknef .,,full_sentence_processing,-8.129166666666666,-7.948529411764706,0.1806372549019608,-121.9375,-135.125,-13.1875,15,17,passive,1.0
149,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the kveruknef grineldiled the zraduldil .,the zraduldil was grineldiled by the kveruknef .,The prindle rasped during forven . ,full_sentence_processing,-7.55,-7.147058823529412,0.4029411764705877,-113.25,-121.5,-8.25,15,17,passive,1.0
150,processing_teacher_forced,active,active,the mnikudpav vrerukgors the kvesorrud .,a smevakrab bripemlomed a kvetorfin .,a kvetorfin was bripemlomed by a smevakrab .,the mnikudpav vrerukgors the kvesorrud . ,full_sentence_processing,-6.90234375,-6.819444444444445,0.08289930555555536,-110.4375,-122.75,-12.3125,16,18,passive,1.0
150,processing_teacher_forced,passive,passive,the kvesorrud is vrerukgored by the mnikudpav .,a smevakrab bripemlomed a kvetorfin .,a kvetorfin was bripemlomed by a smevakrab .,the kvesorrud is vrerukgored by the mnikudpav . ,full_sentence_processing,-7.0078125,-6.46875,0.5390625,-112.125,-116.4375,-4.3125,16,18,passive,1.0
150,processing_teacher_forced,no_prime_eos,no_prime_eos,,a smevakrab bripemlomed a kvetorfin .,a kvetorfin was bripemlomed by a smevakrab .,<|eot_id|> ,full_sentence_processing,-8.2265625,-7.9375,0.2890625,-131.625,-142.875,-11.25,16,18,passive,1.0
150,processing_teacher_forced,no_prime_empty,no_prime_empty,,a smevakrab bripemlomed a kvetorfin .,a kvetorfin was bripemlomed by a smevakrab .,,full_sentence_processing,-7.8671875,-7.243055555555555,0.6241319444444446,-125.875,-130.375,-4.5,16,18,passive,1.0
150,processing_teacher_forced,filler,filler,The glarnet shummed above torven .,a smevakrab bripemlomed a kvetorfin .,a kvetorfin was bripemlomed by a smevakrab .,The glarnet shummed above torven . ,full_sentence_processing,-7.35546875,-6.694444444444445,0.6610243055555554,-117.6875,-120.5,-2.8125,16,18,passive,1.0
151,processing_teacher_forced,active,active,a brikudtas smedulpavs a drufimzom .,the kvetorfin kvevarmured the vretafzir .,the vretafzir was kvevarmured by the kvetorfin .,a brikudtas smedulpavs a drufimzom . ,full_sentence_processing,-6.8161764705882355,-6.4605263157894735,0.35565015479876205,-115.875,-122.75,-6.875,17,19,passive,1.0
151,processing_teacher_forced,passive,passive,a drufimzom is smedulpaved by a brikudtas .,the kvetorfin kvevarmured the vretafzir .,the vretafzir was kvevarmured by the kvetorfin .,a drufimzom is smedulpaved by a brikudtas . ,full_sentence_processing,-6.727941176470588,-6.157894736842105,0.5700464396284826,-114.375,-117.0,-2.625,17,19,passive,1.0
151,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kvetorfin kvevarmured the vretafzir .,the vretafzir was kvevarmured by the kvetorfin .,<|eot_id|> ,full_sentence_processing,-7.529411764705882,-7.328947368421052,0.20046439628483004,-128.0,-139.25,-11.25,17,19,passive,1.0
151,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kvetorfin kvevarmured the vretafzir .,the vretafzir was kvevarmured by the kvetorfin .,,full_sentence_processing,-7.084558823529412,-6.667763157894737,0.41679566563467496,-120.4375,-126.6875,-6.25,17,19,passive,1.0
151,processing_teacher_forced,filler,filler,The clorven wepted beside prasken .,the kvetorfin kvevarmured the vretafzir .,the vretafzir was kvevarmured by the kvetorfin .,The clorven wepted beside prasken . ,full_sentence_processing,-6.694852941176471,-6.2105263157894735,0.48432662538699756,-113.8125,-118.0,-4.1875,17,19,passive,1.0
152,processing_teacher_forced,active,active,the fravaksel pnegaflomed the smepemgor .,a frazemzom smegafdils a drufimzom .,a drufimzom is smegafdiled by a frazemzom .,the fravaksel pnegaflomed the smepemgor . ,full_sentence_processing,-6.68359375,-6.708333333333333,-0.024739583333333037,-106.9375,-120.75,-13.8125,16,18,active,0.0
152,processing_teacher_forced,passive,passive,the smepemgor was pnegaflomed by the fravaksel .,a frazemzom smegafdils a drufimzom .,a drufimzom is smegafdiled by a frazemzom .,the smepemgor was pnegaflomed by the fravaksel . ,full_sentence_processing,-6.88671875,-6.1875,0.69921875,-110.1875,-111.375,-1.1875,16,18,passive,1.0
152,processing_teacher_forced,no_prime_eos,no_prime_eos,,a frazemzom smegafdils a drufimzom .,a drufimzom is smegafdiled by a frazemzom .,<|eot_id|> ,full_sentence_processing,-7.578125,-8.11111111111111,-0.5329861111111107,-121.25,-146.0,-24.75,16,18,active,0.0
152,processing_teacher_forced,no_prime_empty,no_prime_empty,,a frazemzom smegafdils a drufimzom .,a drufimzom is smegafdiled by a frazemzom .,,full_sentence_processing,-7.59765625,-7.208333333333333,0.38932291666666696,-121.5625,-129.75,-8.1875,16,18,passive,1.0
152,processing_teacher_forced,filler,filler,The claven morged through selven .,a frazemzom smegafdils a drufimzom .,a drufimzom is smegafdiled by a frazemzom .,The claven morged through selven . ,full_sentence_processing,-6.9765625,-6.944444444444445,0.03211805555555536,-111.625,-125.0,-13.375,16,18,passive,1.0
153,processing_teacher_forced,active,active,the kvezemzom vrezebzomed the frapemsim .,a frasorgor klosorveks a tlumoldil .,a tlumoldil is klosorveked by a frasorgor .,the kvezemzom vrezebzomed the frapemsim . ,full_sentence_processing,-6.70703125,-6.753472222222222,-0.04644097222222232,-107.3125,-121.5625,-14.25,16,18,active,0.0
153,processing_teacher_forced,passive,passive,the frapemsim was vrezebzomed by the kvezemzom .,a frasorgor klosorveks a tlumoldil .,a tlumoldil is klosorveked by a frasorgor .,the frapemsim was vrezebzomed by the kvezemzom . ,full_sentence_processing,-6.7109375,-6.145833333333333,0.565104166666667,-107.375,-110.625,-3.25,16,18,passive,1.0
153,processing_teacher_forced,no_prime_eos,no_prime_eos,,a frasorgor klosorveks a tlumoldil .,a tlumoldil is klosorveked by a frasorgor .,<|eot_id|> ,full_sentence_processing,-7.546875,-7.680555555555555,-0.13368055555555536,-120.75,-138.25,-17.5,16,18,active,0.0
153,processing_teacher_forced,no_prime_empty,no_prime_empty,,a frasorgor klosorveks a tlumoldil .,a tlumoldil is klosorveked by a frasorgor .,,full_sentence_processing,-7.17578125,-6.958333333333333,0.21744791666666696,-114.8125,-125.25,-10.4375,16,18,passive,1.0
153,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,a frasorgor klosorveks a tlumoldil .,a tlumoldil is klosorveked by a frasorgor .,The drimlet vorked before talven . ,full_sentence_processing,-6.734375,-6.215277777777778,0.5190972222222223,-107.75,-111.875,-4.125,16,18,passive,1.0
154,processing_teacher_forced,active,active,a vrakudmur vrasorkuls a smezemlom .,the vramolsim pnegaflomed the kvevarzom .,the kvevarzom was pnegaflomed by the vramolsim .,a vrakudmur vrasorkuls a smezemlom . ,full_sentence_processing,-6.94921875,-6.40625,0.54296875,-111.1875,-115.3125,-4.125,16,18,passive,1.0
154,processing_teacher_forced,passive,passive,a smezemlom is vrasorkuled by a vrakudmur .,the vramolsim pnegaflomed the kvevarzom .,the kvevarzom was pnegaflomed by the vramolsim .,a smezemlom is vrasorkuled by a vrakudmur . ,full_sentence_processing,-6.80859375,-5.96875,0.83984375,-108.9375,-107.4375,1.5,16,18,passive,1.0
154,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vramolsim pnegaflomed the kvevarzom .,the kvevarzom was pnegaflomed by the vramolsim .,<|eot_id|> ,full_sentence_processing,-8.546875,-7.868055555555555,0.6788194444444446,-136.75,-141.625,-4.875,16,18,passive,1.0
154,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vramolsim pnegaflomed the kvevarzom .,the kvevarzom was pnegaflomed by the vramolsim .,,full_sentence_processing,-8.390625,-7.3125,1.078125,-134.25,-131.625,2.625,16,18,passive,1.0
154,processing_teacher_forced,filler,filler,The krimble flened before narven .,the vramolsim pnegaflomed the kvevarzom .,the kvevarzom was pnegaflomed by the vramolsim .,The krimble flened before narven . ,full_sentence_processing,-6.859375,-6.270833333333333,0.588541666666667,-109.75,-112.875,-3.125,16,18,passive,1.0
155,processing_teacher_forced,active,active,a pnesillom smenelmured a kvesorrud .,the bripimdil vrerukgors the vranorked .,the vranorked is vrerukgored by the bripimdil .,a pnesillom smenelmured a kvesorrud . ,full_sentence_processing,-7.5625,-6.614583333333333,0.947916666666667,-121.0,-119.0625,1.9375,16,18,passive,1.0
155,processing_teacher_forced,passive,passive,a kvesorrud was smenelmured by a pnesillom .,the bripimdil vrerukgors the vranorked .,the vranorked is vrerukgored by the bripimdil .,a kvesorrud was smenelmured by a pnesillom . ,full_sentence_processing,-7.4375,-6.333333333333333,1.104166666666667,-119.0,-114.0,5.0,16,18,passive,1.0
155,processing_teacher_forced,no_prime_eos,no_prime_eos,,the bripimdil vrerukgors the vranorked .,the vranorked is vrerukgored by the bripimdil .,<|eot_id|> ,full_sentence_processing,-8.5234375,-8.01388888888889,0.5095486111111107,-136.375,-144.25,-7.875,16,18,passive,1.0
155,processing_teacher_forced,no_prime_empty,no_prime_empty,,the bripimdil vrerukgors the vranorked .,the vranorked is vrerukgored by the bripimdil .,,full_sentence_processing,-8.2734375,-7.652777777777778,0.6206597222222223,-132.375,-137.75,-5.375,16,18,passive,1.0
155,processing_teacher_forced,filler,filler,The tharner plested after zolven .,the bripimdil vrerukgors the vranorked .,the vranorked is vrerukgored by the bripimdil .,The tharner plested after zolven . ,full_sentence_processing,-7.859375,-7.03125,0.828125,-125.75,-126.5625,-0.8125,16,18,passive,1.0
156,processing_teacher_forced,active,active,a grivarbav drusilfins a vravaknef .,the fradullom zraruklomed the skozemdil .,the skozemdil was zraruklomed by the fradullom .,a grivarbav drusilfins a vravaknef . ,full_sentence_processing,-7.06640625,-6.90625,0.16015625,-113.0625,-124.3125,-11.25,16,18,passive,1.0
156,processing_teacher_forced,passive,passive,a vravaknef is drusilfined by a grivarbav .,the fradullom zraruklomed the skozemdil .,the skozemdil was zraruklomed by the fradullom .,a vravaknef is drusilfined by a grivarbav . ,full_sentence_processing,-7.03125,-6.284722222222222,0.7465277777777777,-112.5,-113.125,-0.625,16,18,passive,1.0
156,processing_teacher_forced,no_prime_eos,no_prime_eos,,the fradullom zraruklomed the skozemdil .,the skozemdil was zraruklomed by the fradullom .,<|eot_id|> ,full_sentence_processing,-8.3203125,-8.04861111111111,0.2717013888888893,-133.125,-144.875,-11.75,16,18,passive,1.0
156,processing_teacher_forced,no_prime_empty,no_prime_empty,,the fradullom zraruklomed the skozemdil .,the skozemdil was zraruklomed by the fradullom .,,full_sentence_processing,-7.6875,-7.381944444444445,0.30555555555555536,-123.0,-132.875,-9.875,16,18,passive,1.0
156,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,the fradullom zraruklomed the skozemdil .,the skozemdil was zraruklomed by the fradullom .,The vornel stonned during nalven . ,full_sentence_processing,-7.046875,-6.559027777777778,0.4878472222222223,-112.75,-118.0625,-5.3125,16,18,passive,1.0
157,processing_teacher_forced,active,active,the kvezemzom smevarbaved the klogafrud .,a vretortas klosorveks a frazemzom .,a frazemzom is klosorveked by a vretortas .,the kvezemzom smevarbaved the klogafrud . ,full_sentence_processing,-6.28515625,-6.069444444444445,0.21571180555555536,-100.5625,-109.25,-8.6875,16,18,passive,1.0
157,processing_teacher_forced,passive,passive,the klogafrud was smevarbaved by the kvezemzom .,a vretortas klosorveks a frazemzom .,a frazemzom is klosorveked by a vretortas .,the klogafrud was smevarbaved by the kvezemzom . ,full_sentence_processing,-6.1875,-5.798611111111111,0.3888888888888893,-99.0,-104.375,-5.375,16,18,passive,1.0
157,processing_teacher_forced,no_prime_eos,no_prime_eos,,a vretortas klosorveks a frazemzom .,a frazemzom is klosorveked by a vretortas .,<|eot_id|> ,full_sentence_processing,-8.03125,-8.166666666666666,-0.13541666666666607,-128.5,-147.0,-18.5,16,18,active,0.0
157,processing_teacher_forced,no_prime_empty,no_prime_empty,,a vretortas klosorveks a frazemzom .,a frazemzom is klosorveked by a vretortas .,,full_sentence_processing,-7.546875,-7.402777777777778,0.14409722222222232,-120.75,-133.25,-12.5,16,18,passive,1.0
157,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,a vretortas klosorveks a frazemzom .,a frazemzom is klosorveked by a vretortas .,The vornel stonned during nalven . ,full_sentence_processing,-6.9375,-6.996527777777778,-0.05902777777777768,-111.0,-125.9375,-14.9375,16,18,active,0.0
158,processing_teacher_forced,active,active,the vratorrud pnegaflomed the brikudtas .,a vretortas grizebbavs a tlumoldil .,a tlumoldil is grizebbaved by a vretortas .,the vratorrud pnegaflomed the brikudtas . ,full_sentence_processing,-7.370833333333334,-6.922794117647059,0.4480392156862747,-110.5625,-117.6875,-7.125,15,17,passive,1.0
158,processing_teacher_forced,passive,passive,the brikudtas was pnegaflomed by the vratorrud .,a vretortas grizebbavs a tlumoldil .,a tlumoldil is grizebbaved by a vretortas .,the brikudtas was pnegaflomed by the vratorrud . ,full_sentence_processing,-7.3,-6.610294117647059,0.689705882352941,-109.5,-112.375,-2.875,15,17,passive,1.0
158,processing_teacher_forced,no_prime_eos,no_prime_eos,,a vretortas grizebbavs a tlumoldil .,a tlumoldil is grizebbaved by a vretortas .,<|eot_id|> ,full_sentence_processing,-8.441666666666666,-8.117647058823529,0.32401960784313744,-126.625,-138.0,-11.375,15,17,passive,1.0
158,processing_teacher_forced,no_prime_empty,no_prime_empty,,a vretortas grizebbavs a tlumoldil .,a tlumoldil is grizebbaved by a vretortas .,,full_sentence_processing,-8.245833333333334,-7.4411764705882355,0.8046568627450981,-123.6875,-126.5,-2.8125,15,17,passive,1.0
158,processing_teacher_forced,filler,filler,The trasket draved on molven .,a vretortas grizebbavs a tlumoldil .,a tlumoldil is grizebbaved by a vretortas .,The trasket draved on molven . ,full_sentence_processing,-7.6625,-7.261029411764706,0.401470588235294,-114.9375,-123.4375,-8.5,15,17,passive,1.0
159,processing_teacher_forced,active,active,a brisilsel gritafmurs a plokudsel .,the vrefimdil grifimlomed the frasorgor .,the frasorgor was grifimlomed by the vrefimdil .,a brisilsel gritafmurs a plokudsel . ,full_sentence_processing,-6.828125,-6.295138888888889,0.5329861111111107,-109.25,-113.3125,-4.0625,16,18,passive,1.0
159,processing_teacher_forced,passive,passive,a plokudsel is gritafmured by a brisilsel .,the vrefimdil grifimlomed the frasorgor .,the frasorgor was grifimlomed by the vrefimdil .,a plokudsel is gritafmured by a brisilsel . ,full_sentence_processing,-6.953125,-6.131944444444445,0.8211805555555554,-111.25,-110.375,0.875,16,18,passive,1.0
159,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vrefimdil grifimlomed the frasorgor .,the frasorgor was grifimlomed by the vrefimdil .,<|eot_id|> ,full_sentence_processing,-8.15625,-7.277777777777778,0.8784722222222223,-130.5,-131.0,-0.5,16,18,passive,1.0
159,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vrefimdil grifimlomed the frasorgor .,the frasorgor was grifimlomed by the vrefimdil .,,full_sentence_processing,-8.34375,-7.072916666666667,1.270833333333333,-133.5,-127.3125,6.1875,16,18,passive,1.0
159,processing_teacher_forced,filler,filler,The trassel fented beside murven .,the vrefimdil grifimlomed the frasorgor .,the frasorgor was grifimlomed by the vrefimdil .,The trassel fented beside murven . ,full_sentence_processing,-6.98046875,-6.40625,0.57421875,-111.6875,-115.3125,-3.625,16,18,passive,1.0
160,processing_teacher_forced,active,active,the kvelodzom smegafdiled the tlumolvek .,a drufimzom drusilfins a brikudtas .,a brikudtas is drusilfined by a drufimzom .,the kvelodzom smegafdiled the tlumolvek . ,full_sentence_processing,-6.110294117647059,-6.378289473684211,-0.26799535603715174,-103.875,-121.1875,-17.3125,17,19,active,0.0
160,processing_teacher_forced,passive,passive,the tlumolvek was smegafdiled by the kvelodzom .,a drufimzom drusilfins a brikudtas .,a brikudtas is drusilfined by a drufimzom .,the tlumolvek was smegafdiled by the kvelodzom . ,full_sentence_processing,-6.224264705882353,-5.578947368421052,0.645317337461301,-105.8125,-106.0,-0.1875,17,19,passive,1.0
