item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
219,prompt_active,active,a hero follows a husband .,a husband is followed by a hero .,The hero ed the husband .,the hero ed the husband .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the rom and the sav.
The one who did it was the rom.
The one it happened to was the sav.

Bridget asked, ""What happened?""
Mary answered, ""The rom ed the sav.""

There was a following event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," hero ed the husband.""

There was a following event involving a hero and a husband.
The one who did it was a"
219,prompt_passive,passive,a hero follows a husband .,a husband is followed by a hero .,The hero ed the husband .,the hero ed the husband .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the rom and the sav.
The one who did it was the rom.
The one it happened to was the sav.

Bridget asked, ""What happened?""
Mary answered, ""The sav was ed by the rom.""

There was a following event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," hero ed the husband.""

There was a following event involving a hero and a husband.
The one who did it was a"
219,prompt_filler,filler,a hero follows a husband .,a husband is followed by a hero .,The dur ed during the fab .,the dur ed during the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The dur ed during the fab.""

There was a following event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," dur ed during the fab.""

There was a following event involving a hero and a husband.
The one who did it was"
220,prompt_passive,passive,the husband followed the kid .,the kid was followed by the husband .,The kid is ed by the husband .,the kid is ed by the husband .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mol and a mul.
The one it happened to was a mul.
The one who did it was a mol.

Bridget asked, ""What happened?""
Mary answered, ""A mul is ed by a mol.""

There was a followeding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid is ed by the husband.""

There was an event involving the husband and the kid.
The one it happened to was"
220,prompt_no_prime,no_prime,the husband followed the kid .,the kid was followed by the husband .,"The husband was in the kitchen, and the kid was in the living room .","the husband was in the kitchen, and the kid was in the living room .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a followeding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband was in the kitchen, and the kid was in the living room. The kid said, 'Daddy, I"
220,prompt_filler,filler,the husband followed the kid .,the kid was followed by the husband .,The fav ed after fel .,the fav ed after fel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The fav ed after fel.""

There was a followeding event involving the husband and the kid.
The one it happened to was the kid.
The one who did it was the husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav ed after fel.""

There was a followeding event involving the husband and the kid.
The one it happened to was"
221,prompt_active,active,the kid follows the king .,the king is followed by the kid .,The kid ed the king .,the kid ed the king .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one it happened to was a rav.
The one who did it was a por.

Bridget asked, ""What happened?""
Mary answered, ""A por ed a rav.""

There was a following event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid ed the king.""

There was a following event involving the kid and the king.
The one it happened to was the"
221,prompt_passive,passive,the kid follows the king .,the king is followed by the kid .,The king was ed by the kid .,the king was ed by the kid .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one it happened to was a rav.
The one who did it was a por.

Bridget asked, ""What happened?""
Mary answered, ""A rav was ed by a por.""

There was a following event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," king was ed by the kid.""

There was a following event involving the kid and the king.
The one it happened to"
221,prompt_no_prime,no_prime,the kid follows the king .,the king is followed by the kid .,"The king was in the bathroom, and the kid was in the bathroom, and the king was in the bathroom, and the","the king was in the bathroom, and the kid was in the bathroom, and the king was in the bathroom, and the",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a following event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," king was in the bathroom, and the kid was in the bathroom, and the king was in the bathroom, and the"
221,prompt_filler,filler,the kid follows the king .,the king is followed by the kid .,The kid hit the king .,the kid hit the king .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The fil ed near the fol.""

There was a following event involving the kid and the king.
The one it happened to was the king.
The one who did it was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid hit the king.""

There was a following event involving the kid and the king.
The one it happened to was the"
222,prompt_active,active,a king followed a lady .,a lady was followed by a king .,The king s the lady .,the king s the lady .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lav and the lil.
The one it happened to was the lil.
The one who did it was the lav.

Bridget asked, ""What happened?""
Mary answered, ""The lav s the lil.""

There was a followeding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," king s the lady.""

There was an event involving a king and a lady.
The one it happened to was a lady"
222,prompt_passive,passive,a king followed a lady .,a lady was followed by a king .,The lady is ed by the king .,the lady is ed by the king .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lav and the lil.
The one it happened to was the lil.
The one who did it was the lav.

Bridget asked, ""What happened?""
Mary answered, ""The lil is ed by the lav.""

There was a followeding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady is ed by the king.""

There was an event involving a king and a lady.
The one it happened to was"
222,prompt_no_prime,no_prime,a king followed a lady .,a lady was followed by a king .,The king did it to me .,the king did it to me .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to me.""
Bridget asked, ""What did the king do to you?""
Mary answered, """
222,prompt_filler,filler,a king followed a lady .,a lady was followed by a king .,The king did it to the lady .,the king did it to the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The ful ed before gir.""

There was a followeding event involving a king and a lady.
The one it happened to was a lady.
The one who did it was a king.

Bridget asked, ""What happened?""
Mary answered, ""The"," king did it to the lady.""

There was a followeding event involving a king and a lady.
The one it happened"
223,prompt_passive,passive,a lady follows a lawyer .,a lawyer is followed by a lady .,The lawyer was ed by the lady .,the lawyer was ed by the lady .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the vul and the bri.
The one it happened to was the bri.
The one who did it was the vul.

Bridget asked, ""What happened?""
Mary answered, ""The bri was ed by the vul.""

There was a following event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was ed by the lady.""

There was a following event involving a lady and a lawyer.
The one it happened to"
223,prompt_no_prime,no_prime,a lady follows a lawyer .,a lawyer is followed by a lady .,The lawyer was a lady .,the lawyer was a lady .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a following event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was a lady.""

Bridget asked, ""What happened?""
Mary answered, ""The lady was a lawyer.""

"
223,prompt_filler,filler,a lady follows a lawyer .,a lawyer is followed by a lady .,The lawyer was a lady .,the lawyer was a lady .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The lav ed after lil.""

There was a following event involving a lady and a lawyer.
The one it happened to was a lawyer.
The one who did it was a lady.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer was a lady.""

There was a following event involving a lady and a lawyer.
The one it happened to was a"
224,prompt_passive,passive,the lawyer followed the leader .,the leader was followed by the lawyer .,The lawyer is ed by the leader .,the lawyer is ed by the leader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a pil and a por.
The one who did it was a pil.
The one it happened to was a por.

Bridget asked, ""What happened?""
Mary answered, ""A por is ed by a pil.""

There was a followeding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer is ed by the leader.""

There was an event involving the lawyer and the leader.
The one who did it was"
224,prompt_no_prime,no_prime,the lawyer followed the leader .,the leader was followed by the lawyer .,The lawyer did it to the leader .,the lawyer did it to the leader .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," lawyer did it to the leader.""

Bridget asked, ""What did the lawyer do to the leader?""
Mary answered"
224,prompt_filler,filler,the lawyer followed the leader .,the leader was followed by the lawyer .,The mol ed on the mul .,the mol ed on the mul .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The mol ed on the mul.""

There was a followeding event involving the lawyer and the leader.
The one who did it was the lawyer.
The one it happened to was the leader.

Bridget asked, ""What happened?""
Mary answered, ""The"," mol ed on the mul.""

There was a followeding event involving the lawyer and the leader.
The one who did it"
225,prompt_active,active,the leader follows the man .,the man is followed by the leader .,The leader ed the man .,the leader ed the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one who did it was a por.
The one it happened to was a rav.

Bridget asked, ""What happened?""
Mary answered, ""A por ed a rav.""

There was a following event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader ed the man.""

There was a following event involving the leader and the man.
The one who did it was the"
225,prompt_passive,passive,the leader follows the man .,the man is followed by the leader .,The leader ed the man .,the leader ed the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one who did it was a por.
The one it happened to was a rav.

Bridget asked, ""What happened?""
Mary answered, ""A rav was ed by a por.""

There was a following event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader ed the man.""

There was a following event involving the leader and the man.
The one who did it was the"
225,prompt_no_prime,no_prime,the leader follows the man .,the man is followed by the leader .,The leader did it to the man .,the leader did it to the man .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a following event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader did it to the man.""

Bridget asked, ""What did the leader do to the man?""
Mary answered"
225,prompt_filler,filler,the leader follows the man .,the man is followed by the leader .,The nav ed above the nin .,the nav ed above the nin .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The nav ed above the nin.""

There was a following event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," nav ed above the nin.""

There was a following event involving the leader and the man.
The one who did it was"
226,prompt_active,active,a man followed a manager .,a manager was followed by a man .,The man m the manager .,the man m the manager .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the sor and the sul.
The one who did it was the sor.
The one it happened to was the sul.

Bridget asked, ""What happened?""
Mary answered, ""The sor s the sul.""

There was a followeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man m the manager.""

There was an event involving a man and a manager.
The one who did it was a man"
226,prompt_passive,passive,a man followed a manager .,a manager was followed by a man .,The manager is ed by the man .,the manager is ed by the man .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the sor and the sul.
The one who did it was the sor.
The one it happened to was the sul.

Bridget asked, ""What happened?""
Mary answered, ""The sul is ed by the sor.""

There was a followeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager is ed by the man.""

There was an event involving a man and a manager.
The one who did it was"
226,prompt_no_prime,no_prime,a man followed a manager .,a manager was followed by a man .,The man did it .,the man did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," man did it.""
Bridget asked, ""What did the man do?""
Mary answered, ""He did it to"
226,prompt_filler,filler,a man followed a manager .,a manager was followed by a man .,The nom ed during nud .,the nom ed during nud .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The nom ed during nud.""

There was a followeding event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," nom ed during nud.""

There was a followeding event involving a man and a manager.
The one who did it was"
227,prompt_active,active,a manager follows a mayor .,a mayor is followed by a manager .,The manager ed the mayor .,the manager ed the mayor .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the gri and the mur.
The one who did it was the gri.
The one it happened to was the mur.

Bridget asked, ""What happened?""
Mary answered, ""The gri ed the mur.""

There was a following event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager ed the mayor.""

There was a following event involving a manager and a mayor.
The one who did it was a"
227,prompt_passive,passive,a manager follows a mayor .,a mayor is followed by a manager .,The mayor was ed by the manager .,the mayor was ed by the manager .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the gri and the mur.
The one who did it was the gri.
The one it happened to was the mur.

Bridget asked, ""What happened?""
Mary answered, ""The mur was ed by the gri.""

There was a following event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was ed by the manager.""

There was a following event involving a manager and a mayor.
The one who did it"
227,prompt_no_prime,no_prime,a manager follows a mayor .,a mayor is followed by a manager .,The mayor was a manager .,the mayor was a manager .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a following event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor was a manager.""
Bridget said, ""No, the manager was a mayor.""

Bridget asked,"
227,prompt_filler,filler,a manager follows a mayor .,a mayor is followed by a manager .,The pav ed across the pel .,the pav ed across the pel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pav ed across the pel.""

There was a following event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," pav ed across the pel.""

There was a following event involving a manager and a mayor.
The one who did it was"
228,prompt_active,active,the mayor followed the minister .,the minister was followed by the mayor .,The mayor s the minister .,the mayor s the minister .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fav and a fel.
The one it happened to was a fel.
The one who did it was a fav.

Bridget asked, ""What happened?""
Mary answered, ""A fav s a fel.""

There was a followeding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor s the minister.""

There was an event involving a fav and a fel.
The one it happened to was a fel"
228,prompt_passive,passive,the mayor followed the minister .,the minister was followed by the mayor .,The mayor is ed by the minister .,the mayor is ed by the minister .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fav and a fel.
The one it happened to was a fel.
The one who did it was a fav.

Bridget asked, ""What happened?""
Mary answered, ""A fel is ed by a fav.""

There was a followeding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor is ed by the minister.""

There was an event involving a fav and a fel.
The one it happened to was"
228,prompt_no_prime,no_prime,the mayor followed the minister .,the minister was followed by the mayor .,The mayor and the minister were arguing about the mayor's wife .,the mayor and the minister were arguing about the mayor's wife .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor and the minister were arguing about the mayor's wife.""
Bridget asked, ""What did the mayor say?""
"
228,prompt_filler,filler,the mayor followed the minister .,the minister was followed by the mayor .,The mayor pil ed through the por .,the mayor pil ed through the por .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pil ed through the por.""

There was a followeding event involving the mayor and the minister.
The one it happened to was the minister.
The one who did it was the mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor pil ed through the por.""

There was a followeding event involving the mayor and the minister.
The one it happened"
229,prompt_active,active,the minister follows the mother .,the mother is followed by the minister .,The minister ed the mother .,the minister ed the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one it happened to was a rav.
The one who did it was a por.

Bridget asked, ""What happened?""
Mary answered, ""A por ed a rav.""

There was a following event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister ed the mother.""

There was a following event involving the minister and the mother.
The one it happened to was the"
229,prompt_passive,passive,the minister follows the mother .,the mother is followed by the minister .,The minister was ed by the mother .,the minister was ed by the mother .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a por and a rav.
The one it happened to was a rav.
The one who did it was a por.

Bridget asked, ""What happened?""
Mary answered, ""A rav was ed by a por.""

There was a following event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister was ed by the mother.""

There was a following event involving the minister and the mother.
The one it happened to"
229,prompt_filler,filler,the minister follows the mother .,the mother is followed by the minister .,The minister in the rom .,the minister in the rom .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The rav ed in the rom.""

There was a following event involving the minister and the mother.
The one it happened to was the mother.
The one who did it was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister in the rom.""

There was a following event involving the minister and the mother.
The one it happened to was the"
230,prompt_passive,passive,a mother followed a nurse .,a nurse was followed by a mother .,The nurse is ed by the mother .,the nurse is ed by the mother .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the fil and the fol.
The one it happened to was the fol.
The one who did it was the fil.

Bridget asked, ""What happened?""
Mary answered, ""The fol is ed by the fil.""

There was a followeding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse is ed by the mother.""

There was an event involving the fil and the fol.
The one it happened to was"
230,prompt_no_prime,no_prime,a mother followed a nurse .,a nurse was followed by a mother .,"The baby was crying, so I picked it up and gave it a bottle of milk .","the baby was crying, so i picked it up and gave it a bottle of milk .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a followeding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," baby was crying, so I picked it up and gave it a bottle of milk.""
Bridget said, ""That"
230,prompt_filler,filler,a mother followed a nurse .,a nurse was followed by a mother .,The nurse saved after som .,the nurse saved after som .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sav ed after som.""

There was a followeding event involving a mother and a nurse.
The one it happened to was a nurse.
The one who did it was a mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse saved after som.""

There was a followeding event involving a mother and a nurse.
The one it happened to was"
231,prompt_active,active,a nurse follows a parent .,a parent is followed by a nurse .,The nurse fed the parent .,the nurse fed the parent .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the gri and the mur.
The one it happened to was the mur.
The one who did it was the gri.

Bridget asked, ""What happened?""
Mary answered, ""The gri ed the mur.""

There was a following event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse fed the parent.""

There was a following event involving a nurse and a parent.
The one it happened to was a"
231,prompt_passive,passive,a nurse follows a parent .,a parent is followed by a nurse .,The parent was fed by the nurse .,the parent was fed by the nurse .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the gri and the mur.
The one it happened to was the mur.
The one who did it was the gri.

Bridget asked, ""What happened?""
Mary answered, ""The mur was ed by the gri.""

There was a following event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," parent was fed by the nurse.""

There was a following event involving a nurse and a parent.
The one it happened to"
231,prompt_no_prime,no_prime,a nurse follows a parent .,a parent is followed by a nurse .,The nurse was trying to get me to take my child to the hospital .,the nurse was trying to get me to take my child to the hospital .,active_progressive_intransitive_pp,be_ing_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"There was a following event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The", nurse was trying to get me to take my child to the hospital. I told her I was not going to take my
231,prompt_filler,filler,a nurse follows a parent .,a parent is followed by a nurse .,The sor ed behind the sul .,the sor ed behind the sul .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sor ed behind the sul.""

There was a following event involving a nurse and a parent.
The one it happened to was a parent.
The one who did it was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," sor ed behind the sul.""

There was a following event involving a nurse and a parent.
The one it happened to was"
232,prompt_passive,passive,the parent followed the partner .,the partner was followed by the parent .,The partner is ed by the parent .,the partner is ed by the parent .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a bri and a dil.
The one who did it was a bri.
The one it happened to was a dil.

Bridget asked, ""What happened?""
Mary answered, ""A dil is ed by a bri.""

There was a followeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner is ed by the parent.""

There was an event involving the parent and the partner.
The one who did it was"
232,prompt_no_prime,no_prime,the parent followed the partner .,the partner was followed by the parent .,The parent did it to the partner .,the parent did it to the partner .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a followeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," parent did it to the partner.""

Bridget asked, ""What did the parent do to the partner?""
Mary answered"
232,prompt_filler,filler,the parent followed the partner .,the partner was followed by the parent .,The tel ed in the tir .,the tel ed in the tir .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tel ed in the tir.""

There was a followeding event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," tel ed in the tir.""

There was a followeding event involving the parent and the partner.
The one who did it"
233,prompt_active,active,the partner follows the physician .,the physician is followed by the partner .,The partner ed the physician .,the partner ed the physician .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a nud and a pav.
The one who did it was a nud.
The one it happened to was a pav.

Bridget asked, ""What happened?""
Mary answered, ""A nud ed a pav.""

There was a following event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner ed the physician.""

There was a following event involving the partner and the physician.
The one who did it was the"
233,prompt_passive,passive,the partner follows the physician .,the physician is followed by the partner .,The partner ed the physician .,the partner ed the physician .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a nud and a pav.
The one who did it was a nud.
The one it happened to was a pav.

Bridget asked, ""What happened?""
Mary answered, ""A pav was ed by a nud.""

There was a following event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner ed the physician.""

There was a following event involving the partner and the physician.
The one who did it was the"
233,prompt_no_prime,no_prime,the partner follows the physician .,the physician is followed by the partner .,The partner did it to the physician .,the partner did it to the physician .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a following event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner did it to the physician.""

Bridget asked, ""What did the partner do to the physician?""
Mary answered"
233,prompt_filler,filler,the partner follows the physician .,the physician is followed by the partner .,The tul ed near the vel .,the tul ed near the vel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tul ed near the vel.""

There was a following event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," tul ed near the vel.""

There was a following event involving the partner and the physician.
The one who did it was"
