item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
654,processing_teacher_forced,no_prime_eos,no_prime_eos,,an actor selects an actress .,an actress is selected by an actor .,<|eot_id|> ,full_sentence_processing,-7.364583333333333,-5.9375,1.427083333333333,-44.1875,-47.5,-3.3125,6,8,passive,1.0
654,processing_teacher_forced,no_prime_empty,no_prime_empty,,an actor selects an actress .,an actress is selected by an actor .,,full_sentence_processing,-6.489583333333333,-5.03515625,1.454427083333333,-38.9375,-40.28125,-1.34375,6,8,passive,1.0
654,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,an actor selects an actress .,an actress is selected by an actor .,The planet shimmered above the valley . ,full_sentence_processing,-6.270833333333333,-5.3203125,0.950520833333333,-37.625,-42.5625,-4.9375,6,8,passive,1.0
655,processing_teacher_forced,active,active,a guy grabs a hero .,an attorney hurries an aunt .,an aunt is hurried by an attorney .,a guy grabs a hero . ,full_sentence_processing,-5.879464285714286,-5.66015625,0.2193080357142856,-41.15625,-45.28125,-4.125,7,8,passive,1.0
655,processing_teacher_forced,passive,passive,a hero is grabbed by a guy .,an attorney hurries an aunt .,an aunt is hurried by an attorney .,a hero is grabbed by a guy . ,full_sentence_processing,-6.142857142857143,-5.12890625,1.0139508928571432,-43.0,-41.03125,1.96875,7,8,passive,1.0
655,processing_teacher_forced,no_prime_eos,no_prime_eos,,an attorney hurries an aunt .,an aunt is hurried by an attorney .,<|eot_id|> ,full_sentence_processing,-7.803571428571429,-7.609375,0.19419642857142883,-54.625,-60.875,-6.25,7,8,passive,1.0
655,processing_teacher_forced,no_prime_empty,no_prime_empty,,an attorney hurries an aunt .,an aunt is hurried by an attorney .,,full_sentence_processing,-7.044642857142857,-6.3359375,0.7087053571428568,-49.3125,-50.6875,-1.375,7,8,passive,1.0
655,processing_teacher_forced,filler,filler,The painter waited near the doorway .,an attorney hurries an aunt .,an aunt is hurried by an attorney .,The painter waited near the doorway . ,full_sentence_processing,-6.959821428571429,-6.53125,0.4285714285714288,-48.71875,-52.25,-3.53125,7,8,passive,1.0
656,processing_teacher_forced,active,active,a cousin washes a daughter .,a friend protects a girl .,a girl is protected by a friend .,a cousin washes a daughter . ,full_sentence_processing,-4.760416666666667,-4.20703125,0.553385416666667,-28.5625,-33.65625,-5.09375,6,8,passive,1.0
656,processing_teacher_forced,passive,passive,a daughter is washed by a cousin .,a friend protects a girl .,a girl is protected by a friend .,a daughter is washed by a cousin . ,full_sentence_processing,-5.0390625,-3.34765625,1.69140625,-30.234375,-26.78125,3.453125,6,8,passive,1.0
656,processing_teacher_forced,no_prime_eos,no_prime_eos,,a friend protects a girl .,a girl is protected by a friend .,<|eot_id|> ,full_sentence_processing,-7.723958333333333,-5.9296875,1.794270833333333,-46.34375,-47.4375,-1.09375,6,8,passive,1.0
656,processing_teacher_forced,no_prime_empty,no_prime_empty,,a friend protects a girl .,a girl is protected by a friend .,,full_sentence_processing,-6.817708333333333,-5.31640625,1.501302083333333,-40.90625,-42.53125,-1.625,6,8,passive,1.0
656,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a friend protects a girl .,a girl is protected by a friend .,The planet shimmered above the valley . ,full_sentence_processing,-6.333333333333333,-5.1015625,1.231770833333333,-38.0,-40.8125,-2.8125,6,8,passive,1.0
657,processing_teacher_forced,active,active,a lawyer drags a leader .,a pilot selects a president .,a president is selected by a pilot .,a lawyer drags a leader . ,full_sentence_processing,-5.552083333333333,-4.6484375,0.903645833333333,-33.3125,-37.1875,-3.875,6,8,passive,1.0
657,processing_teacher_forced,passive,passive,a leader is dragged by a lawyer .,a pilot selects a president .,a president is selected by a pilot .,a leader is dragged by a lawyer . ,full_sentence_processing,-5.708333333333333,-3.87890625,1.829427083333333,-34.25,-31.03125,3.21875,6,8,passive,1.0
657,processing_teacher_forced,no_prime_eos,no_prime_eos,,a pilot selects a president .,a president is selected by a pilot .,<|eot_id|> ,full_sentence_processing,-7.96875,-6.46484375,1.50390625,-47.8125,-51.71875,-3.90625,6,8,passive,1.0
657,processing_teacher_forced,no_prime_empty,no_prime_empty,,a pilot selects a president .,a president is selected by a pilot .,,full_sentence_processing,-6.921875,-5.41015625,1.51171875,-41.53125,-43.28125,-1.75,6,8,passive,1.0
657,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a pilot selects a president .,a president is selected by a pilot .,The kettle whistled in the kitchen . ,full_sentence_processing,-6.723958333333333,-5.53515625,1.188802083333333,-40.34375,-44.28125,-3.9375,6,8,passive,1.0
658,processing_teacher_forced,active,active,a girl forgets a guest .,an aunt destroys an author .,an author is destroyed by an aunt .,a girl forgets a guest . ,full_sentence_processing,-6.291666666666667,-5.3359375,0.955729166666667,-37.75,-42.6875,-4.9375,6,8,passive,1.0
658,processing_teacher_forced,passive,passive,a guest is forgotten by a girl .,an aunt destroys an author .,an author is destroyed by an aunt .,a guest is forgotten by a girl . ,full_sentence_processing,-6.473958333333333,-4.6171875,1.856770833333333,-38.84375,-36.9375,1.90625,6,8,passive,1.0
658,processing_teacher_forced,no_prime_eos,no_prime_eos,,an aunt destroys an author .,an author is destroyed by an aunt .,<|eot_id|> ,full_sentence_processing,-8.6875,-6.71484375,1.97265625,-52.125,-53.71875,-1.59375,6,8,passive,1.0
658,processing_teacher_forced,no_prime_empty,no_prime_empty,,an aunt destroys an author .,an author is destroyed by an aunt .,,full_sentence_processing,-7.463541666666667,-5.8828125,1.580729166666667,-44.78125,-47.0625,-2.28125,6,8,passive,1.0
658,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,an aunt destroys an author .,an author is destroyed by an aunt .,The kettle whistled in the kitchen . ,full_sentence_processing,-7.411458333333333,-6.3125,1.098958333333333,-44.46875,-50.5,-6.03125,6,8,passive,1.0
659,processing_teacher_forced,active,active,a parent joins a partner .,a daughter washes a doctor .,a doctor is washed by a daughter .,a parent joins a partner . ,full_sentence_processing,-4.90625,-4.8984375,0.0078125,-34.34375,-39.1875,-4.84375,7,8,passive,1.0
659,processing_teacher_forced,passive,passive,a partner is joined by a parent .,a daughter washes a doctor .,a doctor is washed by a daughter .,a partner is joined by a parent . ,full_sentence_processing,-5.602678571428571,-4.46484375,1.1378348214285712,-39.21875,-35.71875,3.5,7,8,passive,1.0
659,processing_teacher_forced,no_prime_eos,no_prime_eos,,a daughter washes a doctor .,a doctor is washed by a daughter .,<|eot_id|> ,full_sentence_processing,-7.223214285714286,-6.94140625,0.2818080357142856,-50.5625,-55.53125,-4.96875,7,8,passive,1.0
659,processing_teacher_forced,no_prime_empty,no_prime_empty,,a daughter washes a doctor .,a doctor is washed by a daughter .,,full_sentence_processing,-6.34375,-6.1875,0.15625,-44.40625,-49.5,-5.09375,7,8,passive,1.0
659,processing_teacher_forced,filler,filler,The package arrived before noon .,a daughter washes a doctor .,a doctor is washed by a daughter .,The package arrived before noon . ,full_sentence_processing,-6.241071428571429,-5.78125,0.4598214285714288,-43.6875,-46.25,-2.5625,7,8,passive,1.0
660,processing_teacher_forced,active,active,a writer helps an actor .,a teacher beats an uncle .,an uncle is beaten by a teacher .,a writer helps an actor . ,full_sentence_processing,-5.174479166666667,-4.6328125,0.541666666666667,-31.046875,-37.0625,-6.015625,6,8,passive,1.0
660,processing_teacher_forced,passive,passive,an actor is helped by a writer .,a teacher beats an uncle .,an uncle is beaten by a teacher .,an actor is helped by a writer . ,full_sentence_processing,-5.8125,-4.171875,1.640625,-34.875,-33.375,1.5,6,8,passive,1.0
660,processing_teacher_forced,no_prime_eos,no_prime_eos,,a teacher beats an uncle .,an uncle is beaten by a teacher .,<|eot_id|> ,full_sentence_processing,-8.401041666666666,-6.30859375,2.092447916666666,-50.40625,-50.46875,-0.0625,6,8,passive,1.0
660,processing_teacher_forced,no_prime_empty,no_prime_empty,,a teacher beats an uncle .,an uncle is beaten by a teacher .,,full_sentence_processing,-7.03125,-5.3125,1.71875,-42.1875,-42.5,-0.3125,6,8,passive,1.0
660,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a teacher beats an uncle .,an uncle is beaten by a teacher .,The baker laughed during breakfast . ,full_sentence_processing,-5.953125,-4.91796875,1.03515625,-35.71875,-39.34375,-3.625,6,8,passive,1.0
661,processing_teacher_forced,active,active,a reader kisses a scientist .,a teacher protects an uncle .,an uncle is protected by a teacher .,a reader kisses a scientist . ,full_sentence_processing,-5.578125,-4.765625,0.8125,-33.46875,-38.125,-4.65625,6,8,passive,1.0
661,processing_teacher_forced,passive,passive,a scientist is kissed by a reader .,a teacher protects an uncle .,an uncle is protected by a teacher .,a scientist is kissed by a reader . ,full_sentence_processing,-5.677083333333333,-4.234375,1.442708333333333,-34.0625,-33.875,0.1875,6,8,passive,1.0
661,processing_teacher_forced,no_prime_eos,no_prime_eos,,a teacher protects an uncle .,an uncle is protected by a teacher .,<|eot_id|> ,full_sentence_processing,-8.734375,-6.80859375,1.92578125,-52.40625,-54.46875,-2.0625,6,8,passive,1.0
661,processing_teacher_forced,no_prime_empty,no_prime_empty,,a teacher protects an uncle .,an uncle is protected by a teacher .,,full_sentence_processing,-7.572916666666667,-5.84765625,1.725260416666667,-45.4375,-46.78125,-1.34375,6,8,passive,1.0
661,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a teacher protects an uncle .,an uncle is protected by a teacher .,The painter waited near the doorway . ,full_sentence_processing,-7.119791666666667,-5.72265625,1.397135416666667,-42.71875,-45.78125,-3.0625,6,8,passive,1.0
662,processing_teacher_forced,active,active,an uncle follows a wife .,a bishop raises a boy .,a boy is raised by a bishop .,an uncle follows a wife . ,full_sentence_processing,-4.71875,-3.998046875,0.720703125,-28.3125,-31.984375,-3.671875,6,8,passive,1.0
662,processing_teacher_forced,passive,passive,a wife is followed by an uncle .,a bishop raises a boy .,a boy is raised by a bishop .,a wife is followed by an uncle . ,full_sentence_processing,-5.208333333333333,-3.861328125,1.347005208333333,-31.25,-30.890625,0.359375,6,8,passive,1.0
662,processing_teacher_forced,no_prime_eos,no_prime_eos,,a bishop raises a boy .,a boy is raised by a bishop .,<|eot_id|> ,full_sentence_processing,-7.822916666666667,-5.68359375,2.139322916666667,-46.9375,-45.46875,1.46875,6,8,passive,1.0
662,processing_teacher_forced,no_prime_empty,no_prime_empty,,a bishop raises a boy .,a boy is raised by a bishop .,,full_sentence_processing,-6.75,-5.1171875,1.6328125,-40.5,-40.9375,-0.4375,6,8,passive,1.0
662,processing_teacher_forced,filler,filler,The signal flickered across the screen .,a bishop raises a boy .,a boy is raised by a bishop .,The signal flickered across the screen . ,full_sentence_processing,-7.109375,-5.58203125,1.52734375,-42.65625,-44.65625,-2.0,6,8,passive,1.0
663,processing_teacher_forced,active,active,an employee beats an employer .,a partner embraces a physician .,a physician is embraced by a partner .,an employee beats an employer . ,full_sentence_processing,-6.40625,-4.84765625,1.55859375,-38.4375,-38.78125,-0.34375,6,8,passive,1.0
663,processing_teacher_forced,passive,passive,an employer is beaten by an employee .,a partner embraces a physician .,a physician is embraced by a partner .,an employer is beaten by an employee . ,full_sentence_processing,-6.390625,-4.83203125,1.55859375,-38.34375,-38.65625,-0.3125,6,8,passive,1.0
663,processing_teacher_forced,no_prime_eos,no_prime_eos,,a partner embraces a physician .,a physician is embraced by a partner .,<|eot_id|> ,full_sentence_processing,-8.671875,-6.68359375,1.98828125,-52.03125,-53.46875,-1.4375,6,8,passive,1.0
663,processing_teacher_forced,no_prime_empty,no_prime_empty,,a partner embraces a physician .,a physician is embraced by a partner .,,full_sentence_processing,-7.78125,-5.73828125,2.04296875,-46.6875,-45.90625,0.78125,6,8,passive,1.0
663,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a partner embraces a physician .,a physician is embraced by a partner .,The pillow rested on the sofa . ,full_sentence_processing,-6.854166666666667,-5.54296875,1.311197916666667,-41.125,-44.34375,-3.21875,6,8,passive,1.0
664,processing_teacher_forced,active,active,a partner asks a physician .,a mayor teaches a minister .,a minister is taught by a mayor .,a partner asks a physician . ,full_sentence_processing,-5.651041666666667,-5.12890625,0.522135416666667,-33.90625,-41.03125,-7.125,6,8,passive,1.0
664,processing_teacher_forced,passive,passive,a physician is asked by a partner .,a mayor teaches a minister .,a minister is taught by a mayor .,a physician is asked by a partner . ,full_sentence_processing,-5.572916666666667,-4.15625,1.416666666666667,-33.4375,-33.25,0.1875,6,8,passive,1.0
664,processing_teacher_forced,no_prime_eos,no_prime_eos,,a mayor teaches a minister .,a minister is taught by a mayor .,<|eot_id|> ,full_sentence_processing,-7.8125,-6.6875,1.125,-46.875,-53.5,-6.625,6,8,passive,1.0
664,processing_teacher_forced,no_prime_empty,no_prime_empty,,a mayor teaches a minister .,a minister is taught by a mayor .,,full_sentence_processing,-7.145833333333333,-5.3359375,1.809895833333333,-42.875,-42.6875,0.1875,6,8,passive,1.0
664,processing_teacher_forced,filler,filler,The notebook stayed on the shelf .,a mayor teaches a minister .,a minister is taught by a mayor .,The notebook stayed on the shelf . ,full_sentence_processing,-6.755208333333333,-5.5,1.255208333333333,-40.53125,-44.0,-3.46875,6,8,passive,1.0
665,processing_teacher_forced,active,active,a priest forgets a prince .,an employee chases an employer .,an employer is chased by an employee .,a priest forgets a prince . ,full_sentence_processing,-3.9486607142857144,-3.986328125,-0.03766741071428559,-27.640625,-31.890625,-4.25,7,8,active,0.0
665,processing_teacher_forced,passive,passive,a prince is forgotten by a priest .,an employee chases an employer .,an employer is chased by an employee .,a prince is forgotten by a priest . ,full_sentence_processing,-4.116071428571429,-3.48046875,0.6356026785714288,-28.8125,-27.84375,0.96875,7,8,passive,1.0
665,processing_teacher_forced,no_prime_eos,no_prime_eos,,an employee chases an employer .,an employer is chased by an employee .,<|eot_id|> ,full_sentence_processing,-6.098214285714286,-5.80078125,0.2974330357142856,-42.6875,-46.40625,-3.71875,7,8,passive,1.0
665,processing_teacher_forced,no_prime_empty,no_prime_empty,,an employee chases an employer .,an employer is chased by an employee .,,full_sentence_processing,-5.1875,-5.21484375,-0.02734375,-36.3125,-41.71875,-5.40625,7,8,active,0.0
665,processing_teacher_forced,filler,filler,The teacher listened during assembly .,an employee chases an employer .,an employer is chased by an employee .,The teacher listened during assembly . ,full_sentence_processing,-5.008928571428571,-4.76953125,0.23939732142857117,-35.0625,-38.15625,-3.09375,7,8,passive,1.0
666,processing_teacher_forced,active,active,a brother drags a buddy .,an adult teaches an attorney .,an attorney is taught by an adult .,a brother drags a buddy . ,full_sentence_processing,-5.90625,-5.3515625,0.5546875,-35.4375,-42.8125,-7.375,6,8,passive,1.0
666,processing_teacher_forced,passive,passive,a buddy is dragged by a brother .,an adult teaches an attorney .,an attorney is taught by an adult .,a buddy is dragged by a brother . ,full_sentence_processing,-5.807291666666667,-4.7109375,1.096354166666667,-34.84375,-37.6875,-2.84375,6,8,passive,1.0
666,processing_teacher_forced,no_prime_eos,no_prime_eos,,an adult teaches an attorney .,an attorney is taught by an adult .,<|eot_id|> ,full_sentence_processing,-7.932291666666667,-6.75,1.182291666666667,-47.59375,-54.0,-6.40625,6,8,passive,1.0
666,processing_teacher_forced,no_prime_empty,no_prime_empty,,an adult teaches an attorney .,an attorney is taught by an adult .,,full_sentence_processing,-7.067708333333333,-6.1015625,0.966145833333333,-42.40625,-48.8125,-6.40625,6,8,passive,1.0
666,processing_teacher_forced,filler,filler,The garden brightened after rain .,an adult teaches an attorney .,an attorney is taught by an adult .,The garden brightened after rain . ,full_sentence_processing,-6.807291666666667,-5.9609375,0.846354166666667,-40.84375,-47.6875,-6.84375,6,8,passive,1.0
667,processing_teacher_forced,active,active,a captain hurts a champion .,a father forgives a friend .,a friend is forgiven by a father .,a captain hurts a champion . ,full_sentence_processing,-3.96875,-4.265625,-0.296875,-27.78125,-34.125,-6.34375,7,8,active,0.0
667,processing_teacher_forced,passive,passive,a champion is hurt by a captain .,a father forgives a friend .,a friend is forgiven by a father .,a champion is hurt by a captain . ,full_sentence_processing,-4.345982142857143,-3.482421875,0.8635602678571432,-30.421875,-27.859375,2.5625,7,8,passive,1.0
667,processing_teacher_forced,no_prime_eos,no_prime_eos,,a father forgives a friend .,a friend is forgiven by a father .,<|eot_id|> ,full_sentence_processing,-6.607142857142857,-6.34375,0.26339285714285676,-46.25,-50.75,-4.5,7,8,passive,1.0
667,processing_teacher_forced,no_prime_empty,no_prime_empty,,a father forgives a friend .,a friend is forgiven by a father .,,full_sentence_processing,-5.379464285714286,-5.32421875,0.05524553571428559,-37.65625,-42.59375,-4.9375,7,8,passive,1.0
667,processing_teacher_forced,filler,filler,The notebook stayed on the shelf .,a father forgives a friend .,a friend is forgiven by a father .,The notebook stayed on the shelf . ,full_sentence_processing,-5.330357142857143,-5.35546875,-0.025111607142856762,-37.3125,-42.84375,-5.53125,7,8,active,0.0
668,processing_teacher_forced,active,active,a student selects a teacher .,a kid joins a king .,a king is joined by a kid .,a student selects a teacher . ,full_sentence_processing,-5.833333333333333,-5.06640625,0.766927083333333,-35.0,-40.53125,-5.53125,6,8,passive,1.0
668,processing_teacher_forced,passive,passive,a teacher is selected by a student .,a kid joins a king .,a king is joined by a kid .,a teacher is selected by a student . ,full_sentence_processing,-5.921875,-4.66796875,1.25390625,-35.53125,-37.34375,-1.8125,6,8,passive,1.0
668,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kid joins a king .,a king is joined by a kid .,<|eot_id|> ,full_sentence_processing,-7.755208333333333,-6.76953125,0.985677083333333,-46.53125,-54.15625,-7.625,6,8,passive,1.0
668,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kid joins a king .,a king is joined by a kid .,,full_sentence_processing,-7.005208333333333,-5.921875,1.083333333333333,-42.03125,-47.375,-5.34375,6,8,passive,1.0
668,processing_teacher_forced,filler,filler,The jacket hung behind the chair .,a kid joins a king .,a king is joined by a kid .,The jacket hung behind the chair . ,full_sentence_processing,-6.786458333333333,-5.30859375,1.477864583333333,-40.71875,-42.46875,-1.75,6,8,passive,1.0
669,processing_teacher_forced,active,active,an adult bothers an attorney .,a child forgets a colonel .,a colonel is forgotten by a child .,an adult bothers an attorney . ,full_sentence_processing,-4.6171875,-5.121527777777778,-0.5043402777777777,-36.9375,-46.09375,-9.15625,8,9,active,0.0
669,processing_teacher_forced,passive,passive,an attorney is bothered by an adult .,a child forgets a colonel .,a colonel is forgotten by a child .,an attorney is bothered by an adult . ,full_sentence_processing,-4.8828125,-4.548611111111111,0.3342013888888893,-39.0625,-40.9375,-1.875,8,9,passive,1.0
669,processing_teacher_forced,no_prime_eos,no_prime_eos,,a child forgets a colonel .,a colonel is forgotten by a child .,<|eot_id|> ,full_sentence_processing,-6.0859375,-6.888888888888889,-0.8029513888888893,-48.6875,-62.0,-13.3125,8,9,active,0.0
669,processing_teacher_forced,no_prime_empty,no_prime_empty,,a child forgets a colonel .,a colonel is forgotten by a child .,,full_sentence_processing,-5.9765625,-5.652777777777778,0.3237847222222223,-47.8125,-50.875,-3.0625,8,9,passive,1.0
669,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a child forgets a colonel .,a colonel is forgotten by a child .,The baker laughed during breakfast . ,full_sentence_processing,-5.83984375,-5.46875,0.37109375,-46.71875,-49.21875,-2.5,8,9,passive,1.0
670,processing_teacher_forced,active,active,a mother raises a nurse .,a daughter forgives a doctor .,a doctor is forgiven by a daughter .,a mother raises a nurse . ,full_sentence_processing,-4.127232142857143,-4.4140625,-0.28683035714285676,-28.890625,-35.3125,-6.421875,7,8,active,0.0
670,processing_teacher_forced,passive,passive,a nurse is raised by a mother .,a daughter forgives a doctor .,a doctor is forgiven by a daughter .,a nurse is raised by a mother . ,full_sentence_processing,-4.439732142857143,-3.3046875,1.1350446428571432,-31.078125,-26.4375,4.640625,7,8,passive,1.0
670,processing_teacher_forced,no_prime_eos,no_prime_eos,,a daughter forgives a doctor .,a doctor is forgiven by a daughter .,<|eot_id|> ,full_sentence_processing,-6.9375,-6.7734375,0.1640625,-48.5625,-54.1875,-5.625,7,8,passive,1.0
670,processing_teacher_forced,no_prime_empty,no_prime_empty,,a daughter forgives a doctor .,a doctor is forgiven by a daughter .,,full_sentence_processing,-6.098214285714286,-5.9609375,0.1372767857142856,-42.6875,-47.6875,-5.0,7,8,passive,1.0
670,processing_teacher_forced,filler,filler,The kettle whistled in the kitchen .,a daughter forgives a doctor .,a doctor is forgiven by a daughter .,The kettle whistled in the kitchen . ,full_sentence_processing,-6.133928571428571,-5.41015625,0.7237723214285712,-42.9375,-43.28125,-0.34375,7,8,passive,1.0
671,processing_teacher_forced,active,active,a friend comforts a girl .,a student punches a teacher .,a teacher is punched by a student .,a friend comforts a girl . ,full_sentence_processing,-4.005208333333333,-3.302734375,0.702473958333333,-24.03125,-26.421875,-2.390625,6,8,passive,1.0
671,processing_teacher_forced,passive,passive,a girl is comforted by a friend .,a student punches a teacher .,a teacher is punched by a student .,a girl is comforted by a friend . ,full_sentence_processing,-4.434895833333333,-3.03515625,1.399739583333333,-26.609375,-24.28125,2.328125,6,8,passive,1.0
671,processing_teacher_forced,no_prime_eos,no_prime_eos,,a student punches a teacher .,a teacher is punched by a student .,<|eot_id|> ,full_sentence_processing,-7.177083333333333,-5.3671875,1.809895833333333,-43.0625,-42.9375,0.125,6,8,passive,1.0
671,processing_teacher_forced,no_prime_empty,no_prime_empty,,a student punches a teacher .,a teacher is punched by a student .,,full_sentence_processing,-5.796875,-4.24609375,1.55078125,-34.78125,-33.96875,0.8125,6,8,passive,1.0
671,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a student punches a teacher .,a teacher is punched by a student .,The pillow rested on the sofa . ,full_sentence_processing,-6.057291666666667,-4.14453125,1.912760416666667,-36.34375,-33.15625,3.1875,6,8,passive,1.0
672,processing_teacher_forced,active,active,a bishop forgives a boy .,a reader joins a scientist .,a scientist is joined by a reader .,a bishop forgives a boy . ,full_sentence_processing,-5.802083333333333,-4.953125,0.848958333333333,-34.8125,-39.625,-4.8125,6,8,passive,1.0
672,processing_teacher_forced,passive,passive,a boy is forgiven by a bishop .,a reader joins a scientist .,a scientist is joined by a reader .,a boy is forgiven by a bishop . ,full_sentence_processing,-6.088541666666667,-4.63671875,1.451822916666667,-36.53125,-37.09375,-0.5625,6,8,passive,1.0
672,processing_teacher_forced,no_prime_eos,no_prime_eos,,a reader joins a scientist .,a scientist is joined by a reader .,<|eot_id|> ,full_sentence_processing,-8.104166666666666,-6.26953125,1.834635416666666,-48.625,-50.15625,-1.53125,6,8,passive,1.0
672,processing_teacher_forced,no_prime_empty,no_prime_empty,,a reader joins a scientist .,a scientist is joined by a reader .,,full_sentence_processing,-6.645833333333333,-5.28515625,1.360677083333333,-39.875,-42.28125,-2.40625,6,8,passive,1.0
672,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a reader joins a scientist .,a scientist is joined by a reader .,The pillow rested on the sofa . ,full_sentence_processing,-6.536458333333333,-5.28125,1.255208333333333,-39.21875,-42.25,-3.03125,6,8,passive,1.0
673,processing_teacher_forced,active,active,a colonel chases a cop .,a brother forgives a buddy .,a buddy is forgiven by a brother .,a colonel chases a cop . ,full_sentence_processing,-4.330357142857143,-4.8203125,-0.48995535714285676,-30.3125,-38.5625,-8.25,7,8,active,0.0
673,processing_teacher_forced,passive,passive,a cop is chased by a colonel .,a brother forgives a buddy .,a buddy is forgiven by a brother .,a cop is chased by a colonel . ,full_sentence_processing,-4.977678571428571,-4.63671875,0.3409598214285712,-34.84375,-37.09375,-2.25,7,8,passive,1.0
673,processing_teacher_forced,no_prime_eos,no_prime_eos,,a brother forgives a buddy .,a buddy is forgiven by a brother .,<|eot_id|> ,full_sentence_processing,-7.0625,-6.82421875,0.23828125,-49.4375,-54.59375,-5.15625,7,8,passive,1.0
673,processing_teacher_forced,no_prime_empty,no_prime_empty,,a brother forgives a buddy .,a buddy is forgiven by a brother .,,full_sentence_processing,-5.808035714285714,-5.7890625,0.018973214285714413,-40.65625,-46.3125,-5.65625,7,8,passive,1.0
673,processing_teacher_forced,filler,filler,The violin echoed in the theater .,a brother forgives a buddy .,a buddy is forgiven by a brother .,The violin echoed in the theater . ,full_sentence_processing,-5.924107142857143,-5.87109375,0.05301339285714324,-41.46875,-46.96875,-5.5,7,8,passive,1.0
674,processing_teacher_forced,active,active,a prince kills a princess .,a lady surprises a lawyer .,a lawyer is surprised by a lady .,a prince kills a princess . ,full_sentence_processing,-5.822916666666667,-4.51171875,1.311197916666667,-34.9375,-36.09375,-1.15625,6,8,passive,1.0
674,processing_teacher_forced,passive,passive,a princess is killed by a prince .,a lady surprises a lawyer .,a lawyer is surprised by a lady .,a princess is killed by a prince . ,full_sentence_processing,-6.0,-4.21484375,1.78515625,-36.0,-33.71875,2.28125,6,8,passive,1.0
674,processing_teacher_forced,no_prime_eos,no_prime_eos,,a lady surprises a lawyer .,a lawyer is surprised by a lady .,<|eot_id|> ,full_sentence_processing,-8.291666666666666,-6.5703125,1.721354166666666,-49.75,-52.5625,-2.8125,6,8,passive,1.0
674,processing_teacher_forced,no_prime_empty,no_prime_empty,,a lady surprises a lawyer .,a lawyer is surprised by a lady .,,full_sentence_processing,-7.364583333333333,-6.04296875,1.321614583333333,-44.1875,-48.34375,-4.15625,6,8,passive,1.0
674,processing_teacher_forced,filler,filler,The window rattled during the storm .,a lady surprises a lawyer .,a lawyer is surprised by a lady .,The window rattled during the storm . ,full_sentence_processing,-7.442708333333333,-5.60546875,1.837239583333333,-44.65625,-44.84375,-0.1875,6,8,passive,1.0
675,processing_teacher_forced,active,active,a wife destroys a winner .,a woman comforts a worker .,a worker is comforted by a woman .,a wife destroys a winner . ,full_sentence_processing,-4.7421875,-3.8194444444444446,0.9227430555555554,-28.453125,-34.375,-5.921875,6,9,passive,1.0
675,processing_teacher_forced,passive,passive,a winner is destroyed by a wife .,a woman comforts a worker .,a worker is comforted by a woman .,a winner is destroyed by a wife . ,full_sentence_processing,-5.260416666666667,-3.0503472222222223,2.2100694444444446,-31.5625,-27.453125,4.109375,6,9,passive,1.0
675,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman comforts a worker .,a worker is comforted by a woman .,<|eot_id|> ,full_sentence_processing,-7.427083333333333,-5.552083333333333,1.875,-44.5625,-49.96875,-5.40625,6,9,passive,1.0
675,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman comforts a worker .,a worker is comforted by a woman .,,full_sentence_processing,-6.645833333333333,-4.850694444444445,1.7951388888888884,-39.875,-43.65625,-3.78125,6,9,passive,1.0
675,processing_teacher_forced,filler,filler,The window rattled during the storm .,a woman comforts a worker .,a worker is comforted by a woman .,The window rattled during the storm . ,full_sentence_processing,-6.489583333333333,-4.434027777777778,2.0555555555555554,-38.9375,-39.90625,-0.96875,6,9,passive,1.0
676,processing_teacher_forced,active,active,a lawyer kisses a leader .,a friend asks a girl .,a girl is asked by a friend .,a lawyer kisses a leader . ,full_sentence_processing,-4.645833333333333,-4.11328125,0.532552083333333,-27.875,-32.90625,-5.03125,6,8,passive,1.0
676,processing_teacher_forced,passive,passive,a leader is kissed by a lawyer .,a friend asks a girl .,a girl is asked by a friend .,a leader is kissed by a lawyer . ,full_sentence_processing,-4.411458333333333,-3.576171875,0.835286458333333,-26.46875,-28.609375,-2.140625,6,8,passive,1.0
676,processing_teacher_forced,no_prime_eos,no_prime_eos,,a friend asks a girl .,a girl is asked by a friend .,<|eot_id|> ,full_sentence_processing,-7.635416666666667,-5.26953125,2.365885416666667,-45.8125,-42.15625,3.65625,6,8,passive,1.0
