item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
536,prompt_passive,passive,the nav ed the nin .,the nin was ed by the nav .,The nav is in the nin .,other
536,prompt_no_prime,no_prime,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
536,prompt_filler,filler,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
537,prompt_active,active,the nin s the nom .,the nom is ed by the nin .,The nin nom'd the nom .,other
537,prompt_passive,passive,the nin s the nom .,the nom is ed by the nin .,The nom was in by the nin .,other
537,prompt_no_prime,no_prime,the nin s the nom .,the nom is ed by the nin .,The nin did it .,other
537,prompt_filler,filler,the nin s the nom .,the nom is ed by the nin .,The nav ed above the nin .,other
538,prompt_active,active,a nom ed a nud .,a nud was ed by a nom .,The nom s the nud .,other
538,prompt_passive,passive,a nom ed a nud .,a nud was ed by a nom .,The nud is ed by the nom .,passive_structural
538,prompt_no_prime,no_prime,a nom ed a nud .,a nud was ed by a nom .,The nom did it to the nud .,other
538,prompt_filler,filler,a nom ed a nud .,a nud was ed by a nom .,The nom ed during nud .,active_structural
539,prompt_active,active,a nud s a pav .,a pav is ed by a nud .,The nud ed the pav .,active_structural
539,prompt_passive,passive,a nud s a pav .,a pav is ed by a nud .,The pav was ud by the nud .,other
539,prompt_no_prime,no_prime,a nud s a pav .,a pav is ed by a nud .,The nud did it to the pav .,other
539,prompt_filler,filler,a nud s a pav .,a pav is ed by a nud .,The pav was nud by the nud .,other
540,prompt_active,active,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
540,prompt_passive,passive,the pav ed the pel .,the pel was ed by the pav .,The pav is on the pel .,other
540,prompt_no_prime,no_prime,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
540,prompt_filler,filler,the pav ed the pel .,the pel was ed by the pav .,The pav hit the pel .,other
541,prompt_active,active,the pel s the pil .,the pil is ed by the pel .,The pel ed a pil .,active_structural
541,prompt_passive,passive,the pel s the pil .,the pil is ed by the pel .,The pil was el by the pel .,other
541,prompt_no_prime,no_prime,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
541,prompt_filler,filler,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
542,prompt_active,active,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
542,prompt_passive,passive,a pil ed a por .,a por was ed by a pil .,The por is ered by the pil .,other
542,prompt_no_prime,no_prime,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
542,prompt_filler,filler,a pil ed a por .,a por was ed by a pil .,The pil hit the por .,other
543,prompt_active,active,a por s a rav .,a rav is ed by a por .,The por rav-ed the rav .,other
543,prompt_passive,passive,a por s a rav .,a rav is ed by a por .,The rav was or by the por .,other
543,prompt_no_prime,no_prime,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
543,prompt_filler,filler,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
544,prompt_active,active,the rav ed the rom .,the rom was ed by the rav .,The rav rav rom .,other
544,prompt_passive,passive,the rav ed the rom .,the rom was ed by the rav .,The rom was ravished by the rav .,other
544,prompt_no_prime,no_prime,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
544,prompt_filler,filler,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
545,prompt_active,active,the rom s the sav .,the sav is ed by the rom .,The rom ed the sav .,active_structural
545,prompt_passive,passive,the rom s the sav .,the sav is ed by the rom .,The sav was ed by the rom .,passive_structural
545,prompt_no_prime,no_prime,the rom s the sav .,the sav is ed by the rom .,The rom did it to the sav .,other
545,prompt_filler,filler,the rom s the sav .,the sav is ed by the rom .,The rom was eaten by the sav .,other
546,prompt_active,active,a sav ed a som .,a som was ed by a sav .,The sav s the som .,other
546,prompt_passive,passive,a sav ed a som .,a som was ed by a sav .,The som is ed by the sav .,passive_structural
546,prompt_no_prime,no_prime,a sav ed a som .,a som was ed by a sav .,The sav did it to the som .,other
546,prompt_filler,filler,a sav ed a som .,a som was ed by a sav .,The sav ate the som .,other
547,prompt_active,active,a som s a sor .,a sor is ed by a som .,The som did the sor .,other
547,prompt_passive,passive,a som s a sor .,a sor is ed by a som .,The sor was or by the som .,other
547,prompt_no_prime,no_prime,a som s a sor .,a sor is ed by a som .,The som did it to the sor .,other
547,prompt_filler,filler,a som s a sor .,a sor is ed by a som .,The som hit the sor .,other
548,prompt_active,active,the sor ed the sul .,the sul was ed by the sor .,The sor s the sul .,other
548,prompt_passive,passive,the sor ed the sul .,the sul was ed by the sor .,The sor ed the sul .,active_exact
548,prompt_no_prime,no_prime,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
548,prompt_filler,filler,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
549,prompt_active,active,the sul s the tel .,the tel is ed by the sul .,The sul ed the tel .,active_structural
549,prompt_passive,passive,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
549,prompt_no_prime,no_prime,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
549,prompt_filler,filler,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
550,prompt_active,active,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
550,prompt_passive,passive,a tel ed a tir .,a tir was ed by a tel .,The tir is el by the tel .,other
550,prompt_no_prime,no_prime,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
550,prompt_filler,filler,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
551,prompt_active,active,a tir s a tul .,a tul is ed by a tir .,The tir ed the tul .,active_structural
551,prompt_passive,passive,a tir s a tul .,a tul is ed by a tir .,The tul was ir by the tir .,other
551,prompt_no_prime,no_prime,a tir s a tul .,a tul is ed by a tir .,The tir was hit by the tul .,other
551,prompt_filler,filler,a tir s a tul .,a tul is ed by a tir .,The tir did it to the tul .,other
552,prompt_active,active,the tul ed the vel .,the vel was ed by the tul .,The tul s the vel .,other
552,prompt_passive,passive,the tul ed the vel .,the vel was ed by the tul .,The vel is ed by the tul .,passive_structural
552,prompt_no_prime,no_prime,the tul ed the vel .,the vel was ed by the tul .,The tul was hurt by the vel .,other
552,prompt_filler,filler,the tul ed the vel .,the vel was ed by the tul .,The tul did it to the vel .,other
553,prompt_active,active,the vel s the vil .,the vil is ed by the vel .,The vel elbowed the vil .,other
553,prompt_passive,passive,the vel s the vil .,the vil is ed by the vel .,The vil was ed by the vel .,passive_structural
553,prompt_no_prime,no_prime,the vel s the vil .,the vil is ed by the vel .,The vel did it to the vil .,other
553,prompt_filler,filler,the vel s the vil .,the vil is ed by the vel .,The vel did it to the vil .,other
554,prompt_active,active,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
554,prompt_passive,passive,a vil ed a vir .,a vir was ed by a vil .,The vir is il by the vil .,other
554,prompt_no_prime,no_prime,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
554,prompt_filler,filler,a vil ed a vir .,a vir was ed by a vil .,The vir was vil ed .,other
555,prompt_active,active,a vir s a vom .,a vom is ed by a vir .,The vir vomed the vom .,other
555,prompt_passive,passive,a vir s a vom .,a vom is ed by a vir .,The vom was ered by the vir .,other
555,prompt_no_prime,no_prime,a vir s a vom .,a vom is ed by a vir .,The vir did it .,other
555,prompt_filler,filler,a vir s a vom .,a vom is ed by a vir .,The vir did it to the vom .,other
556,prompt_active,active,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
556,prompt_passive,passive,the vom ed the vul .,the vul was ed by the vom .,The vom is ed by the vul .,other
556,prompt_no_prime,no_prime,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
556,prompt_filler,filler,the vom ed the vul .,the vul was ed by the vom .,The fav ed after fel .,other
557,prompt_active,active,the vul s the bri .,the bri is ed by the vul .,The vul ed the bri .,active_structural
557,prompt_passive,passive,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
557,prompt_no_prime,no_prime,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
557,prompt_filler,filler,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
558,prompt_active,active,a bri ed a dil .,a dil was ed by a bri .,The bri s the dil .,other
558,prompt_passive,passive,a bri ed a dil .,a dil was ed by a bri .,The dil is ed by the bri .,passive_structural
558,prompt_no_prime,no_prime,a bri ed a dil .,a dil was ed by a bri .,The bri was bribed .,other
558,prompt_filler,filler,a bri ed a dil .,a dil was ed by a bri .,The bri did it to the dil .,other
559,prompt_active,active,a dil s a dru .,a dru is ed by a dil .,The dil ed the dru .,active_structural
559,prompt_passive,passive,a dil s a dru .,a dru is ed by a dil .,The dru was ed by the dil .,passive_structural
559,prompt_no_prime,no_prime,a dil s a dru .,a dru is ed by a dil .,The dil did it .,other
559,prompt_filler,filler,a dil s a dru .,a dru is ed by a dil .,The dil did it to the dru .,other
560,prompt_active,active,the dru ed the gri .,the gri was ed by the dru .,The dru s the gri .,other
560,prompt_passive,passive,the dru ed the gri .,the gri was ed by the dru .,The gri is ed by the dru .,passive_structural
560,prompt_no_prime,no_prime,the dru ed the gri .,the gri was ed by the dru .,The one who did it was the dru .,other
560,prompt_filler,filler,the dru ed the gri .,the gri was ed by the dru .,The gri was hit by the dru .,other
561,prompt_active,active,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
561,prompt_passive,passive,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
561,prompt_no_prime,no_prime,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
561,prompt_filler,filler,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
562,prompt_active,active,a mur ed a dir .,a dir was ed by a mur .,The mur s the dir .,other
562,prompt_passive,passive,a mur ed a dir .,a dir was ed by a mur .,The dir is ed by the mur .,passive_structural
562,prompt_no_prime,no_prime,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
562,prompt_filler,filler,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
563,prompt_active,active,a dir s a dur .,a dur is ed by a dir .,The dir ed the dur .,active_structural
563,prompt_passive,passive,a dir s a dur .,a dur is ed by a dir .,The dur was ed by the dir .,passive_structural
563,prompt_no_prime,no_prime,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,other
563,prompt_filler,filler,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,other
564,prompt_active,active,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
564,prompt_passive,passive,the dur ed the fab .,the fab was ed by the dur .,The dur is ed by the fab .,other
564,prompt_no_prime,no_prime,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
564,prompt_filler,filler,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
565,prompt_active,active,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,other
565,prompt_passive,passive,the fab s the fav .,the fav is ed by the fab .,The fav was fab by the fab .,other
565,prompt_no_prime,no_prime,the fab s the fav .,the fav is ed by the fab .,"The fab did it, and the fav was the one it happened to .",other
565,prompt_filler,filler,the fab s the fav .,the fav is ed by the fab .,The fab did it to the fav .,other
566,prompt_active,active,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
566,prompt_passive,passive,a fav ed a fel .,a fel was ed by a fav .,The fel is ed by the fav .,passive_structural
566,prompt_no_prime,no_prime,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
566,prompt_filler,filler,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
567,prompt_active,active,a fel s a fil .,a fil is ed by a fel .,The fel ed the fil .,active_structural
567,prompt_passive,passive,a fel s a fil .,a fil is ed by a fel .,The fil was ed by the fel .,passive_structural
567,prompt_no_prime,no_prime,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
567,prompt_filler,filler,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
568,prompt_active,active,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
568,prompt_passive,passive,the fil ed the fol .,the fol was ed by the fil .,The fil is ed by the fol .,other
568,prompt_no_prime,no_prime,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
568,prompt_filler,filler,the fil ed the fol .,the fol was ed by the fil .,The tel ed in the tir .,other
569,prompt_active,active,the fol s the ful .,the ful is ed by the fol .,The fol ed the ful .,active_structural
569,prompt_passive,passive,the fol s the ful .,the ful is ed by the fol .,The fol ful filled the ful .,other
569,prompt_no_prime,no_prime,the fol s the ful .,the ful is ed by the fol .,"The fol did it, and the ful was the one it happened to .",other
569,prompt_filler,filler,the fol s the ful .,the ful is ed by the fol .,The tul ed near the vel .,other
570,prompt_active,active,an ful ed a gir .,a gir was ed by an ful .,The ful s the gir .,other
570,prompt_passive,passive,an ful ed a gir .,a gir was ed by an ful .,The gir is ed by the ful .,passive_structural
570,prompt_no_prime,no_prime,an ful ed a gir .,a gir was ed by an ful .,The ful did it to the gir .,other
570,prompt_filler,filler,an ful ed a gir .,a gir was ed by an ful .,The gir was ful .,other
571,prompt_active,active,a gir s a lav .,a lav is ed by a gir .,The gir laved the lav .,other
571,prompt_passive,passive,a gir s a lav .,a lav is ed by a gir .,The lav was ed by a gir .,passive_structural
571,prompt_no_prime,no_prime,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
571,prompt_filler,filler,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,other
572,prompt_active,active,the lav ed the lil .,the lil was ed by the lav .,The lav s the lil .,other
572,prompt_passive,passive,the lav ed the lil .,the lil was ed by the lav .,The lav is ed by the lil .,other
572,prompt_no_prime,no_prime,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,other
572,prompt_filler,filler,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,other
573,prompt_active,active,the lil s the mol .,the mol is ed by the lil .,The lil ed the mol .,active_structural
573,prompt_passive,passive,the lil s the mol .,the mol is ed by the lil .,The mol was illed by the lil .,other
573,prompt_no_prime,no_prime,the lil s the mol .,the mol is ed by the lil .,The lil did it to the mol .,other
573,prompt_filler,filler,the lil s the mol .,the mol is ed by the lil .,The mol was hit by the lil .,other
574,prompt_active,active,a mol ed a mul .,a mul was ed by a mol .,The mol s the mul .,other
574,prompt_passive,passive,a mol ed a mul .,a mul was ed by a mol .,The mul is ul by the mol .,other
574,prompt_no_prime,no_prime,a mol ed a mul .,a mul was ed by a mol .,The mol did it to the mul .,other
574,prompt_filler,filler,a mol ed a mul .,a mul was ed by a mol .,The mul was molled .,other
575,prompt_active,active,a mul s an nav .,an nav is ed by a mul .,The mul ed the nav .,active_structural
575,prompt_passive,passive,a mul s an nav .,an nav is ed by a mul .,The nav was ed by the mul .,passive_structural
575,prompt_no_prime,no_prime,a mul s an nav .,an nav is ed by a mul .,The mul did it to the nav .,other
575,prompt_filler,filler,a mul s an nav .,an nav is ed by a mul .,The mul did it to the nav .,other
576,prompt_active,active,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
576,prompt_passive,passive,the nav ed the nin .,the nin was ed by the nav .,The nav is in the nin .,other
576,prompt_no_prime,no_prime,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
576,prompt_filler,filler,the nav ed the nin .,the nin was ed by the nav .,The nav did it to the nin .,other
577,prompt_active,active,the nin s the nom .,the nom is ed by the nin .,The nin nom'd the nom .,other
577,prompt_passive,passive,the nin s the nom .,the nom is ed by the nin .,The nom was in by the nin .,other
577,prompt_no_prime,no_prime,the nin s the nom .,the nom is ed by the nin .,The nin did it .,other
577,prompt_filler,filler,the nin s the nom .,the nom is ed by the nin .,The nin did it to the nom .,other
578,prompt_active,active,an nom ed an nud .,an nud was ed by an nom .,The nom s the nud .,other
578,prompt_passive,passive,an nom ed an nud .,an nud was ed by an nom .,The nud is ed by the nom .,passive_structural
578,prompt_no_prime,no_prime,an nom ed an nud .,an nud was ed by an nom .,The nom did it to the nud .,other
578,prompt_filler,filler,an nom ed an nud .,an nud was ed by an nom .,The nom hit the nud .,other
579,prompt_active,active,an nud s an pav .,an pav is ed by an nud .,The nud ed the pav .,active_structural
579,prompt_passive,passive,an nud s an pav .,an pav is ed by an nud .,The pav was ud by the nud .,other
579,prompt_no_prime,no_prime,an nud s an pav .,an pav is ed by an nud .,The nud did it to the pav .,other
579,prompt_filler,filler,an nud s an pav .,an pav is ed by an nud .,The nud did it to the pav .,other
580,prompt_active,active,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
580,prompt_passive,passive,the pav ed the pel .,the pel was ed by the pav .,The pav is on the pel .,other
580,prompt_no_prime,no_prime,the pav ed the pel .,the pel was ed by the pav .,The pav did it to the pel .,other
580,prompt_filler,filler,the pav ed the pel .,the pel was ed by the pav .,The fav ed after fel .,other
581,prompt_active,active,the pel s the pil .,the pil is ed by the pel .,The pel elbowed the pil .,other
581,prompt_passive,passive,the pel s the pil .,the pil is ed by the pel .,The pil was el by the pel .,other
581,prompt_no_prime,no_prime,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
581,prompt_filler,filler,the pel s the pil .,the pil is ed by the pel .,The pel did it to the pil .,other
582,prompt_active,active,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
582,prompt_passive,passive,a pil ed a por .,a por was ed by a pil .,The por is ered by the pil .,other
582,prompt_no_prime,no_prime,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
582,prompt_filler,filler,a pil ed a por .,a por was ed by a pil .,The pil did it to the por .,other
583,prompt_active,active,a por s a rav .,a rav is ed by a por .,The por rav-ed the rav .,other
583,prompt_passive,passive,a por s a rav .,a rav is ed by a por .,The rav was or by the por .,other
583,prompt_no_prime,no_prime,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
583,prompt_filler,filler,a por s a rav .,a rav is ed by a por .,The por did it to the rav .,other
584,prompt_active,active,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
584,prompt_passive,passive,the rav ed the rom .,the rom was ed by the rav .,The rav is ed by the rom .,other
584,prompt_no_prime,no_prime,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
584,prompt_filler,filler,the rav ed the rom .,the rom was ed by the rav .,The rav did it to the rom .,other
585,prompt_active,active,the rom s the sav .,the sav is ed by the rom .,The rom devoured the sav .,other
585,prompt_passive,passive,the rom s the sav .,the sav is ed by the rom .,The sav was ed by the rom .,passive_structural
585,prompt_no_prime,no_prime,the rom s the sav .,the sav is ed by the rom .,The rom did it to the sav .,other
585,prompt_filler,filler,the rom s the sav .,the sav is ed by the rom .,The nav ed above the nin .,other
586,prompt_active,active,a sav ed a som .,a som was ed by a sav .,The sav s the som .,other
586,prompt_passive,passive,a sav ed a som .,a som was ed by a sav .,The som is ed by the sav .,passive_structural
586,prompt_no_prime,no_prime,a sav ed a som .,a som was ed by a sav .,The sav did it to the som .,other
586,prompt_filler,filler,a sav ed a som .,a som was ed by a sav .,The nom ed during nud .,other
587,prompt_active,active,a som s a sor .,a sor is ed by a som .,The som did the sor .,other
587,prompt_passive,passive,a som s a sor .,a sor is ed by a som .,The sor was or by the som .,other
587,prompt_no_prime,no_prime,a som s a sor .,a sor is ed by a som .,The som did it to the sor .,other
587,prompt_filler,filler,a som s a sor .,a sor is ed by a som .,The sor was hit by the som .,other
588,prompt_active,active,the sor ed the sul .,the sul was ed by the sor .,The sor s the sul .,other
588,prompt_passive,passive,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
588,prompt_no_prime,no_prime,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
588,prompt_filler,filler,the sor ed the sul .,the sul was ed by the sor .,The sor did it to the sul .,other
589,prompt_active,active,the sul s the tel .,the tel is ed by the sul .,The sul ed the tel .,active_structural
589,prompt_passive,passive,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
589,prompt_no_prime,no_prime,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
589,prompt_filler,filler,the sul s the tel .,the tel is ed by the sul .,The sul did it to the tel .,other
590,prompt_active,active,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
590,prompt_passive,passive,a tel ed a tir .,a tir was ed by a tel .,The tir is el by the tel .,other
590,prompt_no_prime,no_prime,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
590,prompt_filler,filler,a tel ed a tir .,a tir was ed by a tel .,The tel did it to the tir .,other
591,prompt_active,active,a tir s a tul .,a tul is ed by a tir .,The tir ed the tul .,active_structural
591,prompt_passive,passive,a tir s a tul .,a tul is ed by a tir .,The tul was ir by the tir .,other
591,prompt_no_prime,no_prime,a tir s a tul .,a tul is ed by a tir .,The tir was hit by the tul .,other
591,prompt_filler,filler,a tir s a tul .,a tul is ed by a tir .,The tir did it to the tul .,other
592,prompt_active,active,the tul ed the vel .,the vel was ed by the tul .,The tul vel the vel .,other
592,prompt_passive,passive,the tul ed the vel .,the vel was ed by the tul .,The vel is ed by the tul .,passive_structural
592,prompt_no_prime,no_prime,the tul ed the vel .,the vel was ed by the tul .,The tul was hurt by the vel .,other
592,prompt_filler,filler,the tul ed the vel .,the vel was ed by the tul .,The tul did it to the vel .,other
593,prompt_active,active,the vel s the vil .,the vil is ed by the vel .,The vel elbowed the vil .,other
593,prompt_passive,passive,the vel s the vil .,the vil is ed by the vel .,The vil was ed by the vel .,passive_structural
593,prompt_no_prime,no_prime,the vel s the vil .,the vil is ed by the vel .,The vel did it to the vil .,other
593,prompt_filler,filler,the vel s the vil .,the vil is ed by the vel .,The tul ed near the vel .,other
594,prompt_active,active,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
594,prompt_passive,passive,a vil ed a vir .,a vir was ed by a vil .,The vir is il by the vil .,other
594,prompt_no_prime,no_prime,a vil ed a vir .,a vir was ed by a vil .,The vil did it to the vir .,other
594,prompt_filler,filler,a vil ed a vir .,a vir was ed by a vil .,The vil ed before vir .,active_structural
595,prompt_active,active,a vir s an vom .,an vom is ed by a vir .,The vir ed the vom .,active_structural
595,prompt_passive,passive,a vir s an vom .,an vom is ed by a vir .,The vom was ered by a vir .,other
595,prompt_no_prime,no_prime,a vir s an vom .,an vom is ed by a vir .,The vir did it to the vom .,other
595,prompt_filler,filler,a vir s an vom .,an vom is ed by a vir .,The vir vom ed in the vom .,other
596,prompt_active,active,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
596,prompt_passive,passive,the vom ed the vul .,the vul was ed by the vom .,The vul was vomed .,other
596,prompt_no_prime,no_prime,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,other
596,prompt_filler,filler,the vom ed the vul .,the vul was ed by the vom .,The vom ate the vul .,other
597,prompt_active,active,the vul s the bri .,the bri is ed by the vul .,The vul ed the bri .,active_structural
597,prompt_passive,passive,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
597,prompt_no_prime,no_prime,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
597,prompt_filler,filler,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,other
598,prompt_active,active,a bri ed a dil .,a dil was ed by a bri .,The bri s the dil .,other
598,prompt_passive,passive,a bri ed a dil .,a dil was ed by a bri .,The dil is ed by the bri .,passive_structural
598,prompt_no_prime,no_prime,a bri ed a dil .,a dil was ed by a bri .,The bri was bribed .,other
598,prompt_filler,filler,a bri ed a dil .,a dil was ed by a bri .,The bri did it to the dil .,other
599,prompt_active,active,a dil s a dru .,a dru is ed by a dil .,The dil ed the dru .,active_structural
599,prompt_passive,passive,a dil s a dru .,a dru is ed by a dil .,The dru was ed by the dil .,passive_structural
599,prompt_no_prime,no_prime,a dil s a dru .,a dru is ed by a dil .,The dil did it .,other
599,prompt_filler,filler,a dil s a dru .,a dru is ed by a dil .,The dil did it to the dru .,other
600,prompt_active,active,the dru ed the gri .,the gri was ed by the dru .,The dru s the gri .,other
600,prompt_passive,passive,the dru ed the gri .,the gri was ed by the dru .,The gri is ed by the dru .,passive_structural
600,prompt_no_prime,no_prime,the dru ed the gri .,the gri was ed by the dru .,The one who did it was the dru .,other
600,prompt_filler,filler,the dru ed the gri .,the gri was ed by the dru .,The gri was hit by the dru .,other
601,prompt_active,active,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
601,prompt_passive,passive,the gri s the mur .,the mur is ed by the gri .,The gri ed the mur .,active_structural
601,prompt_no_prime,no_prime,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
601,prompt_filler,filler,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,other
602,prompt_active,active,a mur ed a dir .,a dir was ed by a mur .,The mur s the dir .,other
602,prompt_passive,passive,a mur ed a dir .,a dir was ed by a mur .,The dir is ed by the mur .,passive_structural
602,prompt_no_prime,no_prime,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
602,prompt_filler,filler,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,other
603,prompt_active,active,a dir s a dur .,a dur is ed by a dir .,The dir ed the dur .,active_structural
603,prompt_passive,passive,a dir s a dur .,a dur is ed by a dir .,The dur was ed by the dir .,passive_structural
603,prompt_no_prime,no_prime,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,other
603,prompt_filler,filler,a dir s a dur .,a dur is ed by a dir .,The dur was dir ed by the dir .,other
604,prompt_active,active,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
604,prompt_passive,passive,the dur ed the fab .,the fab was ed by the dur .,The dur is ed by the fab .,other
604,prompt_no_prime,no_prime,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
604,prompt_filler,filler,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,other
605,prompt_active,active,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,other
605,prompt_passive,passive,the fab s the fav .,the fav is ed by the fab .,The fav was fab by the fab .,other
605,prompt_no_prime,no_prime,the fab s the fav .,the fav is ed by the fab .,"The fab did it, and the fav was the one it happened to .",other
605,prompt_filler,filler,the fab s the fav .,the fav is ed by the fab .,The fab did it to the fav .,other
606,prompt_active,active,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
606,prompt_passive,passive,a fav ed a fel .,a fel was ed by a fav .,The fel is ed by the fav .,passive_structural
606,prompt_no_prime,no_prime,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
606,prompt_filler,filler,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,other
607,prompt_active,active,a fel s a fil .,a fil is ed by a fel .,The fel ed the fil .,active_structural
607,prompt_passive,passive,a fel s a fil .,a fil is ed by a fel .,The fil was ed by the fel .,passive_structural
607,prompt_no_prime,no_prime,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
607,prompt_filler,filler,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,other
608,prompt_active,active,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
608,prompt_passive,passive,the fil ed the fol .,the fol was ed by the fil .,The fol is ed by the fil .,passive_structural
608,prompt_no_prime,no_prime,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
608,prompt_filler,filler,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,other
609,prompt_active,active,the fol s the ful .,the ful is ed by the fol .,The fol ed the ful .,active_structural
609,prompt_passive,passive,the fol s the ful .,the ful is ed by the fol .,The fol ful filled the ful .,other
609,prompt_no_prime,no_prime,the fol s the ful .,the ful is ed by the fol .,"The fol did it, and the ful was the one it happened to .",other
