item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
578,prompt_filler,filler,a lady washes a lawyer .,a lawyer is washed by a lady .,The lady washed the lawyer .,active_structural
579,prompt_active,active,the guy understood the hero .,the hero was understood by the guy .,The guy hurts the hero .,other
579,prompt_passive,passive,the guy understood the hero .,the hero was understood by the guy .,The hero was hurt by the guy .,other
579,prompt_no_prime,no_prime,the guy understood the hero .,the hero was understood by the guy .,The guy did it to the hero .,other
579,prompt_filler,filler,the guy understood the hero .,the hero was understood by the guy .,The guy was rescued by the hero .,other
580,prompt_active,active,the uncle forgot the wife .,the wife was forgotten by the uncle .,The uncle forgot the wife .,active_exact
580,prompt_passive,passive,the uncle forgot the wife .,the wife was forgotten by the uncle .,The wife forgot her husband .,other
580,prompt_no_prime,no_prime,the uncle forgot the wife .,the wife was forgotten by the uncle .,The uncle did it .,other
580,prompt_filler,filler,the uncle forgot the wife .,the wife was forgotten by the uncle .,The uncle was angry with the wife .,other
581,prompt_active,active,the mayor judged the minister .,the minister was judged by the mayor .,The mayor judged the minister .,active_exact
581,prompt_passive,passive,the mayor judged the minister .,the minister was judged by the mayor .,The minister is judged by the mayor .,passive_structural
581,prompt_no_prime,no_prime,the mayor judged the minister .,the minister was judged by the mayor .,The mayor did it to the minister .,other
581,prompt_filler,filler,the mayor judged the minister .,the minister was judged by the mayor .,The minister was judged .,other
582,prompt_active,active,the brother judged the buddy .,the buddy was judged by the brother .,The brother judged the buddy .,active_exact
582,prompt_passive,passive,the brother judged the buddy .,the buddy was judged by the brother .,The brother judged the buddy .,active_exact
582,prompt_no_prime,no_prime,the brother judged the buddy .,the buddy was judged by the brother .,The brother did it to the buddy .,other
582,prompt_filler,filler,the brother judged the buddy .,the buddy was judged by the brother .,The brother won .,other
583,prompt_active,active,the brother asked the buddy .,the buddy was asked by the brother .,The brother asked the buddy .,active_exact
583,prompt_passive,passive,the brother asked the buddy .,the buddy was asked by the brother .,The brother asked the buddy .,active_exact
583,prompt_no_prime,no_prime,the brother asked the buddy .,the buddy was asked by the brother .,The brother did it .,other
583,prompt_filler,filler,the brother asked the buddy .,the buddy was asked by the brother .,The brother did it to the buddy .,other
584,prompt_active,active,the adult raised the attorney .,the attorney was raised by the adult .,The adult raised the attorney .,active_exact
584,prompt_passive,passive,the adult raised the attorney .,the attorney was raised by the adult .,The adult is raised .,other
584,prompt_no_prime,no_prime,the adult raised the attorney .,the attorney was raised by the adult .,The adult did it .,other
584,prompt_filler,filler,the adult raised the attorney .,the attorney was raised by the adult .,The blanket dried on the line .,other
585,prompt_active,active,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
585,prompt_passive,passive,a doctor catches an employee .,an employee is caught by a doctor .,The employee was caught by the doctor .,passive_structural
585,prompt_no_prime,no_prime,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
585,prompt_filler,filler,a doctor catches an employee .,an employee is caught by a doctor .,The doctor caught the employee .,active_structural
586,prompt_active,active,the sheriff described the singer .,the singer was described by the sheriff .,The sheriff described a singer .,active_structural
586,prompt_passive,passive,the sheriff described the singer .,the singer was described by the sheriff .,The singer was described by the sheriff .,passive_exact
586,prompt_no_prime,no_prime,the sheriff described the singer .,the singer was described by the sheriff .,"The sheriff was singing a song, and the singer was the sheriff .",other
586,prompt_filler,filler,the sheriff described the singer .,the singer was described by the sheriff .,The singer was arrested .,other
587,prompt_active,active,the parent judged the partner .,the partner was judged by the parent .,The parent judges the partner .,active_structural
587,prompt_passive,passive,the parent judged the partner .,the partner was judged by the parent .,The partner is judged by the parent .,passive_structural
587,prompt_no_prime,no_prime,the parent judged the partner .,the partner was judged by the parent .,The parent was judged by the partner .,other
587,prompt_filler,filler,the parent judged the partner .,the partner was judged by the parent .,The signal flickered across the screen .,other
588,prompt_active,active,a woman punches a worker .,a worker is punched by a woman .,The woman punched the worker .,active_structural
588,prompt_passive,passive,a woman punches a worker .,a worker is punched by a woman .,The worker was punched by the woman .,passive_structural
588,prompt_no_prime,no_prime,a woman punches a worker .,a worker is punched by a woman .,The woman punched the worker .,active_structural
588,prompt_filler,filler,a woman punches a worker .,a worker is punched by a woman .,The worker was punched .,other
589,prompt_active,active,the student bothered the teacher .,the teacher was bothered by the student .,The student bothered the teacher .,active_exact
589,prompt_passive,passive,the student bothered the teacher .,the teacher was bothered by the student .,The teacher is bothered by a student .,passive_structural
589,prompt_no_prime,no_prime,the student bothered the teacher .,the teacher was bothered by the student .,The student did it to me .,other
589,prompt_filler,filler,the student bothered the teacher .,the teacher was bothered by the student .,The student threw a book at the teacher .,other
590,prompt_active,active,the champion surprised the chief .,the chief was surprised by the champion .,The champion surprised the chief .,active_exact
590,prompt_passive,passive,the champion surprised the chief .,the chief was surprised by the champion .,The champion is crowned .,other
590,prompt_no_prime,no_prime,the champion surprised the chief .,the chief was surprised by the champion .,The champion did it to the chief .,other
590,prompt_filler,filler,the champion surprised the chief .,the chief was surprised by the champion .,The champion was defeated by the chief .,other
591,prompt_active,active,the adult comforted the attorney .,the attorney was comforted by the adult .,The adult comforts the attorney .,active_structural
591,prompt_passive,passive,the adult comforted the attorney .,the attorney was comforted by the adult .,The adult comforted the attorney .,active_exact
591,prompt_no_prime,no_prime,the adult comforted the attorney .,the attorney was comforted by the adult .,"The adult was involved in the event, and the attorney was involved in the event .",other
591,prompt_filler,filler,the adult comforted the attorney .,the attorney was comforted by the adult .,The jacket hung behind the chair .,other
592,prompt_active,active,a hero hurries a husband .,a husband is hurried by a hero .,The hero helped the husband .,other
592,prompt_passive,passive,a hero hurries a husband .,a husband is hurried by a hero .,The husband was helped by the hero .,other
592,prompt_no_prime,no_prime,a hero hurries a husband .,a husband is hurried by a hero .,"The husband was a hero, and the hero was a husband .",other
592,prompt_filler,filler,a hero hurries a husband .,a husband is hurried by a hero .,The fireman saved the husband .,other
593,prompt_active,active,the employee judged the employer .,the employer was judged by the employee .,The employee judged the employer .,active_exact
593,prompt_passive,passive,the employee judged the employer .,the employer was judged by the employee .,The employer was judged by the employee .,passive_exact
593,prompt_no_prime,no_prime,the employee judged the employer .,the employer was judged by the employee .,The employee was judged and the employer was judged as well .,active_structural
593,prompt_filler,filler,the employee judged the employer .,the employer was judged by the employee .,The employee was fired .,other
594,prompt_active,active,the mother bothered the nurse .,the nurse was bothered by the mother .,The mother bothers the nurse .,active_structural
594,prompt_passive,passive,the mother bothered the nurse .,the nurse was bothered by the mother .,The mother bothered the nurse .,active_exact
594,prompt_no_prime,no_prime,the mother bothered the nurse .,the nurse was bothered by the mother .,"The mother was the one who did it, and the nurse was the one who got hurt .",other
594,prompt_filler,filler,the mother bothered the nurse .,the nurse was bothered by the mother .,The nurse was upset .,other
595,prompt_active,active,a guest punches a guy .,a guy is punched by a guest .,The guest punched the guy .,active_structural
595,prompt_passive,passive,a guest punches a guy .,a guy is punched by a guest .,The guy was punched by the guest .,passive_structural
595,prompt_no_prime,no_prime,a guest punches a guy .,a guy is punched by a guest .,The guest punched the guy .,active_structural
595,prompt_filler,filler,a guest punches a guy .,a guy is punched by a guest .,The guest punched the guy .,active_structural
596,prompt_active,active,the mother followed the nurse .,the nurse was followed by the mother .,The mother followed the nurse .,active_exact
596,prompt_passive,passive,the mother followed the nurse .,the nurse was followed by the mother .,The nurse was joined by the mother .,other
596,prompt_no_prime,no_prime,the mother followed the nurse .,the nurse was followed by the mother .,The mother was the one who did it .,other
596,prompt_filler,filler,the mother followed the nurse .,the nurse was followed by the mother .,The nurse was given a pill .,other
597,prompt_active,active,a chief chases a child .,a child is chased by a chief .,The chief chased the child .,active_structural
597,prompt_passive,passive,a chief chases a child .,a child is chased by a chief .,The child was chased by the chief .,passive_structural
597,prompt_no_prime,no_prime,a chief chases a child .,a child is chased by a chief .,The chief was chasing the child .,active_structural
597,prompt_filler,filler,a chief chases a child .,a child is chased by a chief .,The chief chased the child .,active_structural
598,prompt_active,active,a doctor judges an employee .,an employee is judged by a doctor .,The doctor killed the employee .,other
598,prompt_passive,passive,a doctor judges an employee .,an employee is judged by a doctor .,The employee was judged by the doctor .,passive_structural
598,prompt_no_prime,no_prime,a doctor judges an employee .,an employee is judged by a doctor .,"The doctor was judging the event, and the employee was the one who did it .",active_structural
598,prompt_filler,filler,a doctor judges an employee .,an employee is judged by a doctor .,The doctor was judged .,other
599,prompt_active,active,the uncle chased the wife .,the wife was chased by the uncle .,The uncle chases the wife .,other
599,prompt_passive,passive,the uncle chased the wife .,the wife was chased by the uncle .,The wife is chased by the uncle .,passive_structural
599,prompt_no_prime,no_prime,the uncle chased the wife .,the wife was chased by the uncle .,The uncle did it to the wife .,other
599,prompt_filler,filler,the uncle chased the wife .,the wife was chased by the uncle .,The wife was chased by the uncle .,passive_exact
600,prompt_active,active,a minister surprises a mother .,a mother is surprised by a minister .,The minister did it to the mother .,other
600,prompt_passive,passive,a minister surprises a mother .,a mother is surprised by a minister .,The mother was blessed by the minister .,other
600,prompt_no_prime,no_prime,a minister surprises a mother .,a mother is surprised by a minister .,"The minister was at my house, and I was at his .",other
600,prompt_filler,filler,a minister surprises a mother .,a mother is surprised by a minister .,The minister gave the mother a blessing .,other
601,prompt_active,active,a reader comforts a scientist .,a scientist is comforted by a reader .,The reader comforted the scientist .,active_structural
601,prompt_passive,passive,a reader comforts a scientist .,a scientist is comforted by a reader .,The scientist was comforted by the reader .,passive_structural
601,prompt_no_prime,no_prime,a reader comforts a scientist .,a scientist is comforted by a reader .,The reader read the book and the scientist was a reader .,other
601,prompt_filler,filler,a reader comforts a scientist .,a scientist is comforted by a reader .,The reader read the book .,other
602,prompt_active,active,the actor raised the actress .,the actress was raised by the actor .,The actor raised the actress .,active_exact
602,prompt_passive,passive,the actor raised the actress .,the actress was raised by the actor .,The actress was raised by the actor .,passive_exact
602,prompt_no_prime,no_prime,the actor raised the actress .,the actress was raised by the actor .,The actor did it to the actress .,other
602,prompt_filler,filler,the actor raised the actress .,the actress was raised by the actor .,The actor was involved in the event .,other
603,prompt_active,active,the brother chased the buddy .,the buddy was chased by the brother .,The brother chased the buddy .,active_exact
603,prompt_passive,passive,the brother chased the buddy .,the buddy was chased by the brother .,The brother chased the buddy .,active_exact
603,prompt_no_prime,no_prime,the brother chased the buddy .,the buddy was chased by the brother .,The brother chased the buddy .,active_exact
603,prompt_filler,filler,the brother chased the buddy .,the buddy was chased by the brother .,The brother chased the buddy .,active_exact
604,prompt_active,active,the king hurried the lady .,the lady was hurried by the king .,The king killed the lady .,other
604,prompt_passive,passive,the king hurried the lady .,the lady was hurried by the king .,The king killed the lady .,other
604,prompt_no_prime,no_prime,the king hurried the lady .,the lady was hurried by the king .,The king did it to the lady .,other
604,prompt_filler,filler,the king hurried the lady .,the lady was hurried by the king .,The king was kissed by the lady .,other
605,prompt_active,active,the man bothered the manager .,the manager was bothered by the man .,The man bothered the manager .,active_exact
605,prompt_passive,passive,the man bothered the manager .,the manager was bothered by the man .,The manager is bothered by the man .,passive_structural
605,prompt_no_prime,no_prime,the man bothered the manager .,the manager was bothered by the man .,The man did it to the manager .,other
605,prompt_filler,filler,the man bothered the manager .,the manager was bothered by the man .,The manager was bitten .,other
606,prompt_active,active,a minister embraces a mother .,a mother is embraced by a minister .,The minister embraced the mother .,active_structural
606,prompt_passive,passive,a minister embraces a mother .,a mother is embraced by a minister .,The mother was embraced by the minister .,passive_structural
606,prompt_no_prime,no_prime,a minister embraces a mother .,a mother is embraced by a minister .,The minister gave me a hug .,other
606,prompt_filler,filler,a minister embraces a mother .,a mother is embraced by a minister .,The minister gave the mother a hug .,other
607,prompt_active,active,a pilot describes a president .,a president is described by a pilot .,The pilot described the president .,active_structural
607,prompt_passive,passive,a pilot describes a president .,a president is described by a pilot .,The president was described by the pilot .,passive_structural
607,prompt_no_prime,no_prime,a pilot describes a president .,a president is described by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
607,prompt_filler,filler,a pilot describes a president .,a president is described by a pilot .,The president was shot .,other
608,prompt_active,active,a guest grabs a guy .,a guy is grabbed by a guest .,The guest grabbed the guy .,active_structural
608,prompt_passive,passive,a guest grabs a guy .,a guy is grabbed by a guest .,The guy was grabbed by the guest .,passive_structural
608,prompt_no_prime,no_prime,a guest grabs a guy .,a guy is grabbed by a guest .,The guest grabbed the guy .,active_structural
608,prompt_filler,filler,a guest grabs a guy .,a guy is grabbed by a guest .,The guest grabbed the guy .,active_structural
609,prompt_active,active,a minister selects a mother .,a mother is selected by a minister .,The minister selected the mother .,active_structural
609,prompt_passive,passive,a minister selects a mother .,a mother is selected by a minister .,The mother was selected by the minister .,passive_structural
609,prompt_no_prime,no_prime,a minister selects a mother .,a mother is selected by a minister .,"The minister was the one who did it, and the mother was the one who was selected .",other
609,prompt_filler,filler,a minister selects a mother .,a mother is selected by a minister .,The minister performed the ceremony .,other
610,prompt_active,active,the adult washed the attorney .,the attorney was washed by the adult .,The adult washes the attorney .,active_structural
610,prompt_passive,passive,the adult washed the attorney .,the attorney was washed by the adult .,The adult is washed by the attorney .,other
610,prompt_no_prime,no_prime,the adult washed the attorney .,the attorney was washed by the adult .,The adult washed the attorney's clothes .,other
610,prompt_filler,filler,the adult washed the attorney .,the attorney was washed by the adult .,The attorney washed the adult .,other
611,prompt_active,active,the bishop asked the boy .,the boy was asked by the bishop .,The bishop asked the boy .,active_exact
611,prompt_passive,passive,the bishop asked the boy .,the boy was asked by the bishop .,The bishop asked the boy .,active_exact
611,prompt_no_prime,no_prime,the bishop asked the boy .,the boy was asked by the bishop .,The bishop did it .,other
611,prompt_filler,filler,the bishop asked the boy .,the boy was asked by the bishop .,The bishop did it to the boy .,other
612,prompt_active,active,a nurse joins a parent .,a parent is joined by a nurse .,The nurse joined the parent .,active_structural
612,prompt_passive,passive,a nurse joins a parent .,a parent is joined by a nurse .,The parent was joined to the nurse .,other
612,prompt_no_prime,no_prime,a nurse joins a parent .,a parent is joined by a nurse .,The nurse was involved in the joining event .,other
612,prompt_filler,filler,a nurse joins a parent .,a parent is joined by a nurse .,The nurse gave the baby aspirin .,other
613,prompt_active,active,the prince kissed the princess .,the princess was kissed by the prince .,The prince kissed the princess .,active_exact
613,prompt_passive,passive,the prince kissed the princess .,the princess was kissed by the prince .,The princess was kissed by the prince .,passive_exact
613,prompt_no_prime,no_prime,the prince kissed the princess .,the princess was kissed by the prince .,The prince kissed the princess .,active_exact
613,prompt_filler,filler,the prince kissed the princess .,the princess was kissed by the prince .,The prince kissed the princess .,active_exact
614,prompt_active,active,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer hurt the leader .,active_exact
614,prompt_passive,passive,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer hurt the leader .,active_exact
614,prompt_no_prime,no_prime,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer did it to the leader .,other
614,prompt_filler,filler,the lawyer hurt the leader .,the leader was hurt by the lawyer .,The lawyer hurt the leader .,active_exact
615,prompt_active,active,the winner taught the woman .,the woman was taught by the winner .,The winner taught the woman .,active_exact
615,prompt_passive,passive,the winner taught the woman .,the woman was taught by the winner .,The woman was taught by the winner .,passive_exact
615,prompt_no_prime,no_prime,the winner taught the woman .,the woman was taught by the winner .,The winner did it to the woman .,other
615,prompt_filler,filler,the winner taught the woman .,the woman was taught by the winner .,The jacket hung behind the chair .,other
616,prompt_active,active,the physician bothered the pilot .,the pilot was bothered by the physician .,The physician bothered the pilot .,active_exact
616,prompt_passive,passive,the physician bothered the pilot .,the pilot was bothered by the physician .,The physician is bothered by the pilot .,other
616,prompt_no_prime,no_prime,the physician bothered the pilot .,the pilot was bothered by the physician .,"The physician was the one who did it, and the pilot was the one who was affected by it .",other
616,prompt_filler,filler,the physician bothered the pilot .,the pilot was bothered by the physician .,The pilot was injured .,other
617,prompt_active,active,an actress surprises an adult .,an adult is surprised by an actress .,The actress ruined the adult .,other
617,prompt_passive,passive,an actress surprises an adult .,an adult is surprised by an actress .,The adult was acted upon by the actress .,other
617,prompt_no_prime,no_prime,an actress surprises an adult .,an adult is surprised by an actress .,The actress was in a movie and she was in a car accident .,other
617,prompt_filler,filler,an actress surprises an adult .,an adult is surprised by an actress .,The witness paused near the doorway .,other
618,prompt_active,active,the sheriff asked the singer .,the singer was asked by the sheriff .,The sheriff asked the singer .,active_exact
618,prompt_passive,passive,the sheriff asked the singer .,the singer was asked by the sheriff .,The singer was asked by the sheriff .,passive_exact
618,prompt_no_prime,no_prime,the sheriff asked the singer .,the singer was asked by the sheriff .,"The sheriff was involved in the asking event, and the singer was involved in the event that happened to them .",active_structural
618,prompt_filler,filler,the sheriff asked the singer .,the singer was asked by the sheriff .,The singer was arrested .,other
619,prompt_active,active,a cousin kills a daughter .,a daughter is killed by a cousin .,The cousin killed the daughter .,active_structural
619,prompt_passive,passive,a cousin kills a daughter .,a daughter is killed by a cousin .,The daughter was killed by a cousin .,passive_structural
619,prompt_no_prime,no_prime,a cousin kills a daughter .,a daughter is killed by a cousin .,The one who did it was a cousin .,other
619,prompt_filler,filler,a cousin kills a daughter .,a daughter is killed by a cousin .,The cousin was killed .,other
620,prompt_active,active,the lawyer described the leader .,the leader was described by the lawyer .,The lawyer described the leader .,active_exact
620,prompt_passive,passive,the lawyer described the leader .,the leader was described by the lawyer .,The lawyer described the leader .,active_exact
620,prompt_no_prime,no_prime,the lawyer described the leader .,the leader was described by the lawyer .,The lawyer did it to the leader .,other
620,prompt_filler,filler,the lawyer described the leader .,the leader was described by the lawyer .,The lawyer was accused .,other
621,prompt_active,active,the scientist followed the secretary .,the secretary was followed by the scientist .,The scientist follows the secretary .,active_structural
621,prompt_passive,passive,the scientist followed the secretary .,the secretary was followed by the scientist .,The secretary was followed by a scientist .,passive_structural
621,prompt_no_prime,no_prime,the scientist followed the secretary .,the secretary was followed by the scientist .,The scientist did it .,other
621,prompt_filler,filler,the scientist followed the secretary .,the secretary was followed by the scientist .,The scientist gave the secretary a paper .,other
622,prompt_active,active,the employee surprised the employer .,the employer was surprised by the employee .,The employee surprised the employer .,active_exact
622,prompt_passive,passive,the employee surprised the employer .,the employer was surprised by the employee .,The employer was surprised .,other
622,prompt_no_prime,no_prime,the employee surprised the employer .,the employer was surprised by the employee .,The employee did it .,other
622,prompt_filler,filler,the employee surprised the employer .,the employer was surprised by the employee .,The employee was fired .,other
623,prompt_active,active,the daughter comforted the doctor .,the doctor was comforted by the daughter .,The daughter comforted the doctor .,active_exact
623,prompt_passive,passive,the daughter comforted the doctor .,the doctor was comforted by the daughter .,The doctor is comforted by the daughter .,passive_structural
623,prompt_no_prime,no_prime,the daughter comforted the doctor .,the doctor was comforted by the daughter .,"The daughter was the one who did it, and the doctor was the one who was hurt .",other
623,prompt_filler,filler,the daughter comforted the doctor .,the doctor was comforted by the daughter .,The doctor rested on the sofa .,other
624,prompt_active,active,the actor understood the actress .,the actress was understood by the actor .,The actor understands the actress .,other
624,prompt_passive,passive,the actor understood the actress .,the actress was understood by the actor .,The actor understood the actress .,active_exact
624,prompt_no_prime,no_prime,the actor understood the actress .,the actress was understood by the actor .,The actor did it to the actress .,other
624,prompt_filler,filler,the actor understood the actress .,the actress was understood by the actor .,The actor hit the actress .,other
625,prompt_active,active,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
625,prompt_passive,passive,a reader kills a scientist .,a scientist is killed by a reader .,The scientist was killed by a reader .,passive_structural
625,prompt_no_prime,no_prime,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
625,prompt_filler,filler,a reader kills a scientist .,a scientist is killed by a reader .,The reader killed the scientist .,active_structural
626,prompt_active,active,the candidate helped the captain .,the captain was helped by the candidate .,The candidate helped the captain .,active_exact
626,prompt_passive,passive,the candidate helped the captain .,the captain was helped by the candidate .,The captain was helped by the candidate .,passive_exact
626,prompt_no_prime,no_prime,the candidate helped the captain .,the captain was helped by the candidate .,The candidate helped the captain .,active_exact
626,prompt_filler,filler,the candidate helped the captain .,the captain was helped by the candidate .,The captain was elected .,other
627,prompt_active,active,a guest kills a guy .,a guy is killed by a guest .,The guest killed the guy .,active_structural
627,prompt_passive,passive,a guest kills a guy .,a guy is killed by a guest .,The guy was killed by a guest .,passive_structural
627,prompt_no_prime,no_prime,a guest kills a guy .,a guy is killed by a guest .,The guest killed the guy .,active_structural
627,prompt_filler,filler,a guest kills a guy .,a guy is killed by a guest .,The guest was killed .,other
628,prompt_active,active,the cop comforted the cousin .,the cousin was comforted by the cop .,The cop comforted the cousin .,active_exact
628,prompt_passive,passive,the cop comforted the cousin .,the cousin was comforted by the cop .,The cop comforted the cousin .,active_exact
628,prompt_no_prime,no_prime,the cop comforted the cousin .,the cousin was comforted by the cop .,"The cop was involved in the event, and the cousin was the one who was affected by it .",other
628,prompt_filler,filler,the cop comforted the cousin .,the cousin was comforted by the cop .,The cop gave the cousin a hug .,other
629,prompt_active,active,a captain washes a champion .,a champion is washed by a captain .,The captain washed the champion .,active_structural
629,prompt_passive,passive,a captain washes a champion .,a champion is washed by a captain .,The champion was washed by the captain .,passive_structural
629,prompt_no_prime,no_prime,a captain washes a champion .,a champion is washed by a captain .,The captain washed the champion .,active_structural
629,prompt_filler,filler,a captain washes a champion .,a champion is washed by a captain .,The captain washed the champion .,active_structural
630,prompt_active,active,a chief grabs a child .,a child is grabbed by a chief .,The chief grabbed the child .,active_structural
630,prompt_passive,passive,a chief grabs a child .,a child is grabbed by a chief .,The child was grabbed by the chief .,passive_structural
630,prompt_no_prime,no_prime,a chief grabs a child .,a child is grabbed by a chief .,The chief was grabbed by the child .,other
630,prompt_filler,filler,a chief grabs a child .,a child is grabbed by a chief .,The chief was grabbed by the child .,other
631,prompt_active,active,the worker embraced the writer .,the writer was embraced by the worker .,The worker embraced the writer .,active_exact
631,prompt_passive,passive,the worker embraced the writer .,the writer was embraced by the worker .,The worker embraced the writer .,active_exact
631,prompt_no_prime,no_prime,the worker embraced the writer .,the writer was embraced by the worker .,The worker was the one who embraced the writer .,active_structural
631,prompt_filler,filler,the worker embraced the writer .,the writer was embraced by the worker .,The writer was injured .,other
632,prompt_active,active,a priest catches a prince .,a prince is caught by a priest .,The priest caught the prince .,active_structural
632,prompt_passive,passive,a priest catches a prince .,a prince is caught by a priest .,The prince was described by the one who did it .,other
632,prompt_no_prime,no_prime,a priest catches a prince .,a prince is caught by a priest .,The priest caught the prince .,active_structural
632,prompt_filler,filler,a priest catches a prince .,a prince is caught by a priest .,The priest caught the prince .,active_structural
633,prompt_active,active,a guest surprises a guy .,a guy is surprised by a guest .,The guest beat the guy .,other
633,prompt_passive,passive,a guest surprises a guy .,a guy is surprised by a guest .,The guy was surprised by the guest .,passive_structural
633,prompt_no_prime,no_prime,a guest surprises a guy .,a guy is surprised by a guest .,The guest did it to the guy .,other
633,prompt_filler,filler,a guest surprises a guy .,a guy is surprised by a guest .,The guest poured the drink .,other
634,prompt_active,active,the parent surprised the partner .,the partner was surprised by the parent .,The parent surprised the partner .,active_exact
634,prompt_passive,passive,the parent surprised the partner .,the partner was surprised by the parent .,The partner is surprised by the parent .,passive_structural
634,prompt_no_prime,no_prime,the parent surprised the partner .,the partner was surprised by the parent .,The parent did it .,other
634,prompt_filler,filler,the parent surprised the partner .,the partner was surprised by the parent .,The parent laughed during breakfast .,other
635,prompt_active,active,a guest washes a guy .,a guy is washed by a guest .,The guest washed the guy .,active_structural
635,prompt_passive,passive,a guest washes a guy .,a guy is washed by a guest .,The guy was washed by the guest .,passive_structural
635,prompt_no_prime,no_prime,a guest washes a guy .,a guy is washed by a guest .,The guest did it to the guy .,other
635,prompt_filler,filler,a guest washes a guy .,a guy is washed by a guest .,The washing machine broke .,other
636,prompt_active,active,a pilot forgives a president .,a president is forgiven by a pilot .,The pilot forgave the president .,other
636,prompt_passive,passive,a pilot forgives a president .,a president is forgiven by a pilot .,The president was forgiven by the pilot .,passive_structural
636,prompt_no_prime,no_prime,a pilot forgives a president .,a president is forgiven by a pilot .,The pilot was flying the plane and the president was sitting in the back seat .,other
636,prompt_filler,filler,a pilot forgives a president .,a president is forgiven by a pilot .,The pilot shot the president .,other
637,prompt_active,active,a son destroys a student .,a student is destroyed by a son .,The son destroyed the student .,active_structural
637,prompt_passive,passive,a son destroys a student .,a student is destroyed by a son .,The student was destroyed by the son .,passive_structural
637,prompt_no_prime,no_prime,a son destroys a student .,a student is destroyed by a son .,The son destroyed the student .,active_structural
637,prompt_filler,filler,a son destroys a student .,a student is destroyed by a son .,The son destroyed the student's book .,other
638,prompt_active,active,a nurse kills a parent .,a parent is killed by a nurse .,The nurse killed the parent .,active_structural
638,prompt_passive,passive,a nurse kills a parent .,a parent is killed by a nurse .,The parent was killed by the nurse .,passive_structural
638,prompt_no_prime,no_prime,a nurse kills a parent .,a parent is killed by a nurse .,The nurse killed the parent .,active_structural
638,prompt_filler,filler,a nurse kills a parent .,a parent is killed by a nurse .,The nurse killed the parent .,active_structural
639,prompt_active,active,a woman bothers a worker .,a worker is bothered by a woman .,The woman bothered the worker .,active_structural
639,prompt_passive,passive,a woman bothers a worker .,a worker is bothered by a woman .,The worker was bothered by a woman .,passive_structural
639,prompt_no_prime,no_prime,a woman bothers a worker .,a worker is bothered by a woman .,The woman who was working at the factory was involved in a fight with a worker .,other
639,prompt_filler,filler,a woman bothers a worker .,a worker is bothered by a woman .,The jacket hung behind the chair .,other
640,prompt_active,active,a buddy drags a candidate .,a candidate is dragged by a buddy .,The buddy dragged the candidate .,active_structural
640,prompt_passive,passive,a buddy drags a candidate .,a candidate is dragged by a buddy .,The candidate was dragged by the buddy .,passive_structural
640,prompt_no_prime,no_prime,a buddy drags a candidate .,a candidate is dragged by a buddy .,The one who did it was a buddy .,other
640,prompt_filler,filler,a buddy drags a candidate .,a candidate is dragged by a buddy .,The candidate was dragged .,other
641,prompt_active,active,the worker carried the writer .,the writer was carried by the worker .,The worker carried the writer .,active_exact
641,prompt_passive,passive,the worker carried the writer .,the writer was carried by the worker .,The writer was carried by the worker .,passive_exact
641,prompt_no_prime,no_prime,the worker carried the writer .,the writer was carried by the worker .,The worker carried the writer .,active_exact
641,prompt_filler,filler,the worker carried the writer .,the writer was carried by the worker .,The witness paused near the doorway .,other
642,prompt_active,active,the president selected the priest .,the priest was selected by the president .,The president selected the priest .,active_exact
642,prompt_passive,passive,the president selected the priest .,the priest was selected by the president .,The president selected the priest .,active_exact
642,prompt_no_prime,no_prime,the president selected the priest .,the priest was selected by the president .,"The president was involved in the selecting event, and the priest was the one it happened to .",active_structural
642,prompt_filler,filler,the president selected the priest .,the priest was selected by the president .,The president was elected .,other
643,prompt_active,active,the worker raised the writer .,the writer was raised by the worker .,The worker raised the writer .,active_exact
643,prompt_passive,passive,the worker raised the writer .,the writer was raised by the worker .,The writer was raised by the worker .,passive_exact
643,prompt_no_prime,no_prime,the worker raised the writer .,the writer was raised by the worker .,The worker did it .,other
643,prompt_filler,filler,the worker raised the writer .,the writer was raised by the worker .,The sculpture stood in the hallway .,other
644,prompt_active,active,a leader grabs a man .,a man is grabbed by a leader .,The leader grabbed the man .,active_structural
644,prompt_passive,passive,a leader grabs a man .,a man is grabbed by a leader .,The man was grabbed by the leader .,passive_structural
644,prompt_no_prime,no_prime,a leader grabs a man .,a man is grabbed by a leader .,The leader grabbed the man .,active_structural
644,prompt_filler,filler,a leader grabs a man .,a man is grabbed by a leader .,The captain grabbed the man .,other
645,prompt_active,active,an author surprises a bishop .,a bishop is surprised by an author .,The author described the bishop .,other
645,prompt_passive,passive,an author surprises a bishop .,a bishop is surprised by an author .,The bishop was described by the one who did it .,other
645,prompt_no_prime,no_prime,an author surprises a bishop .,a bishop is surprised by an author .,"The author was writing a book about a bishop, and the bishop was writing a book about an author .",other
