item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,generation_class
126,prompt_active,active,a son washes a student .,a student is washed by a son .,The son washed the student .,active_structural
126,prompt_passive,passive,a son washes a student .,a student is washed by a son .,The student was washed by the son .,passive_structural
126,prompt_no_prime,no_prime,a son washes a student .,a student is washed by a son .,The washing event happened to the student .,other
126,prompt_filler,filler,a son washes a student .,a student is washed by a son .,The son washed the student .,active_structural
127,prompt_active,active,the man forgot the manager .,the manager was forgotten by the man .,The man forgots the manager .,active_structural
127,prompt_passive,passive,the man forgot the manager .,the manager was forgotten by the man .,The manager is forgotted by the man .,passive_structural
127,prompt_no_prime,no_prime,the man forgot the manager .,the manager was forgotten by the man .,"The man was involved in the forgoting event, and the manager was the one it happened to .",active_structural
127,prompt_filler,filler,the man forgot the manager .,the manager was forgotten by the man .,The manager was plesed after the man .,other
128,prompt_active,active,a son beats a student .,a student is beaten by a son .,The son beat the student .,active_structural
128,prompt_passive,passive,a son beats a student .,a student is beaten by a son .,The student was beaten by the son .,passive_structural
128,prompt_no_prime,no_prime,a son beats a student .,a student is beaten by a son .,The son beat the student .,active_structural
128,prompt_filler,filler,a son beats a student .,a student is beaten by a son .,The son beat the student .,active_structural
129,prompt_active,active,a reader helps a scientist .,a scientist is helped by a reader .,The reader helped the scientist .,active_structural
129,prompt_passive,passive,a reader helps a scientist .,a scientist is helped by a reader .,The scientist was helped by the reader .,passive_structural
129,prompt_no_prime,no_prime,a reader helps a scientist .,a scientist is helped by a reader .,The reader helped the scientist .,active_structural
129,prompt_filler,filler,a reader helps a scientist .,a scientist is helped by a reader .,The reader helped the scientist .,active_structural
130,prompt_active,active,a priest embraces a prince .,a prince is embraced by a priest .,The priest embraced the prince .,active_structural
130,prompt_passive,passive,a priest embraces a prince .,a prince is embraced by a priest .,The prince was embraced by the priest .,passive_structural
130,prompt_no_prime,no_prime,a priest embraces a prince .,a prince is embraced by a priest .,The priest was embracing the prince .,active_structural
130,prompt_filler,filler,a priest embraces a prince .,a prince is embraced by a priest .,The prasket whaved during morden .,other
131,prompt_active,active,the champion raised the chief .,the chief was raised by the champion .,The champion raised the chief .,active_exact
131,prompt_passive,passive,the champion raised the chief .,the chief was raised by the champion .,The chief was raised by the champion .,passive_exact
131,prompt_no_prime,no_prime,the champion raised the chief .,the chief was raised by the champion .,The champion was involved in the raising of the chief .,active_structural
131,prompt_filler,filler,the champion raised the chief .,the chief was raised by the champion .,The champion was defeated by the chief .,other
132,prompt_active,active,the king destroyed the lady .,the lady was destroyed by the king .,The king destroyed the lady .,active_exact
132,prompt_passive,passive,the king destroyed the lady .,the lady was destroyed by the king .,The lady was destroyed by the king .,passive_exact
132,prompt_no_prime,no_prime,the king destroyed the lady .,the lady was destroyed by the king .,The king was the one who destroyed the lady .,active_structural
132,prompt_filler,filler,the king destroyed the lady .,the lady was destroyed by the king .,The king destroyed the lady .,active_exact
133,prompt_active,active,the president carried the priest .,the priest was carried by the president .,The president carried the priest .,active_exact
133,prompt_passive,passive,the president carried the priest .,the priest was carried by the president .,The president carried the priest .,active_exact
133,prompt_no_prime,no_prime,the president carried the priest .,the priest was carried by the president .,The president was carrying the priest .,active_structural
133,prompt_filler,filler,the president carried the priest .,the priest was carried by the president .,The president was killed by the priest .,other
134,prompt_active,active,the winner dragged the woman .,the woman was dragged by the winner .,The winner dragged the woman .,active_exact
134,prompt_passive,passive,the winner dragged the woman .,the woman was dragged by the winner .,The winner dragged the woman .,active_exact
134,prompt_no_prime,no_prime,the winner dragged the woman .,the woman was dragged by the winner .,The winner was dragged by the woman .,other
134,prompt_filler,filler,the winner dragged the woman .,the woman was dragged by the winner .,The winner did it to the woman .,other
135,prompt_active,active,a leader teaches a man .,a man is taught by a leader .,The leader taught the man .,active_structural
135,prompt_passive,passive,a leader teaches a man .,a man is taught by a leader .,The man was taught by a leader .,passive_structural
135,prompt_no_prime,no_prime,a leader teaches a man .,a man is taught by a leader .,The leader did it .,other
135,prompt_filler,filler,a leader teaches a man .,a man is taught by a leader .,The leader was staved .,other
136,prompt_active,active,a boy grabs a brother .,a brother is grabbed by a boy .,The boy grabbed the brother .,active_structural
136,prompt_passive,passive,a boy grabs a brother .,a brother is grabbed by a boy .,The brother was grabbed by the boy .,passive_structural
136,prompt_no_prime,no_prime,a boy grabs a brother .,a brother is grabbed by a boy .,The boy grabbed his brother .,active_structural
136,prompt_filler,filler,a boy grabs a brother .,a brother is grabbed by a boy .,The boy grabbed the brother .,active_structural
137,prompt_active,active,the worker forgot the writer .,the writer was forgotten by the worker .,The worker forgots the writer .,active_structural
137,prompt_passive,passive,the worker forgot the writer .,the writer was forgotten by the worker .,The worker forgotted the writer .,active_structural
137,prompt_no_prime,no_prime,the worker forgot the writer .,the writer was forgotten by the worker .,The worker did it .,other
137,prompt_filler,filler,the worker forgot the writer .,the writer was forgotten by the worker .,The worker plodded near the writer .,other
138,prompt_active,active,a secretary forgives a sheriff .,a sheriff is forgiven by a secretary .,The secretary forgave the sheriff .,other
138,prompt_passive,passive,a secretary forgives a sheriff .,a sheriff is forgiven by a secretary .,The sheriff was forgivd by the secretary .,other
138,prompt_no_prime,no_prime,a secretary forgives a sheriff .,a sheriff is forgiven by a secretary .,The sheriff was shot by the secretary .,other
138,prompt_filler,filler,a secretary forgives a sheriff .,a sheriff is forgiven by a secretary .,The secretary was forgiven by the sheriff .,other
139,prompt_active,active,an author chases a bishop .,a bishop is chased by an author .,The author chased the bishop .,active_structural
139,prompt_passive,passive,an author chases a bishop .,a bishop is chased by an author .,The bishop was chased by the author .,passive_structural
139,prompt_no_prime,no_prime,an author chases a bishop .,a bishop is chased by an author .,The author was chased by the bishop .,other
139,prompt_filler,filler,an author chases a bishop .,a bishop is chased by an author .,The bishop was chased by the author .,passive_structural
140,prompt_active,active,the physician taught the pilot .,the pilot was taught by the physician .,The physician taught the pilot .,active_exact
140,prompt_passive,passive,the physician taught the pilot .,the pilot was taught by the physician .,The pilot was taught by the physician .,passive_exact
140,prompt_no_prime,no_prime,the physician taught the pilot .,the pilot was taught by the physician .,The physician was the one who taught the pilot .,active_structural
140,prompt_filler,filler,the physician taught the pilot .,the pilot was taught by the physician .,The physician taught the pilot .,active_exact
141,prompt_active,active,a minister bothers a mother .,a mother is bothered by a minister .,The minister bothered the mother .,active_structural
141,prompt_passive,passive,a minister bothers a mother .,a mother is bothered by a minister .,The mother was ministered by the minister .,other
141,prompt_no_prime,no_prime,a minister bothers a mother .,a mother is bothered by a minister .,The minister did it .,other
141,prompt_filler,filler,a minister bothers a mother .,a mother is bothered by a minister .,The minister stoned the mother .,other
142,prompt_active,active,the prince punched the princess .,the princess was punched by the prince .,The prince punched the princess .,active_exact
142,prompt_passive,passive,the prince punched the princess .,the princess was punched by the prince .,The princess is puncheding by the prince .,other
142,prompt_no_prime,no_prime,the prince punched the princess .,the princess was punched by the prince .,The prince punched the princess .,active_exact
142,prompt_filler,filler,the prince punched the princess .,the princess was punched by the prince .,The prince punched the princess .,active_exact
143,prompt_active,active,a lady follows a lawyer .,a lawyer is followed by a lady .,The lady sued the lawyer .,other
143,prompt_passive,passive,a lady follows a lawyer .,a lawyer is followed by a lady .,The lawyer was skopemkuled by the lady .,other
143,prompt_no_prime,no_prime,a lady follows a lawyer .,a lawyer is followed by a lady .,The lady who did it was a lawyer .,other
143,prompt_filler,filler,a lady follows a lawyer .,a lawyer is followed by a lady .,The lady sued the lawyer .,other
144,prompt_active,active,the employee forgot the employer .,the employer was forgotten by the employee .,The employee forgots the employer .,active_structural
144,prompt_passive,passive,the employee forgot the employer .,the employer was forgotten by the employee .,The employer was forgotted by the employee .,passive_structural
144,prompt_no_prime,no_prime,the employee forgot the employer .,the employer was forgotten by the employee .,The employee did it .,other
144,prompt_filler,filler,the employee forgot the employer .,the employer was forgotten by the employee .,The employee was fired .,other
145,prompt_active,active,the uncle carried the wife .,the wife was carried by the uncle .,The uncle carried the wife .,active_exact
145,prompt_passive,passive,the uncle carried the wife .,the wife was carried by the uncle .,The wife is carried by the uncle .,passive_structural
145,prompt_no_prime,no_prime,the uncle carried the wife .,the wife was carried by the uncle .,The uncle did it .,other
145,prompt_filler,filler,the uncle carried the wife .,the wife was carried by the uncle .,The uncle did it to the wife .,other
146,prompt_active,active,the daughter taught the doctor .,the doctor was taught by the daughter .,The daughter taught the doctor .,active_exact
146,prompt_passive,passive,the daughter taught the doctor .,the doctor was taught by the daughter .,The doctor was taught by the daughter .,passive_exact
146,prompt_no_prime,no_prime,the daughter taught the doctor .,the doctor was taught by the daughter .,The daughter did it .,other
146,prompt_filler,filler,the daughter taught the doctor .,the doctor was taught by the daughter .,The daughter taught the doctor .,active_exact
147,prompt_active,active,a partner drags a physician .,a physician is dragged by a partner .,The partner dragged the physician .,active_structural
147,prompt_passive,passive,a partner drags a physician .,a physician is dragged by a partner .,The physician was dragged by the partner .,passive_structural
147,prompt_no_prime,no_prime,a partner drags a physician .,a physician is dragged by a partner .,The one who did it was a partner .,other
147,prompt_filler,filler,a partner drags a physician .,a physician is dragged by a partner .,The prindle rasped during forven .,other
148,prompt_active,active,a writer protects an actor .,an actor is protected by a writer .,The writer protected the actor .,active_structural
148,prompt_passive,passive,a writer protects an actor .,an actor is protected by a writer .,The actor was protected by the writer .,passive_structural
148,prompt_no_prime,no_prime,a writer protects an actor .,an actor is protected by a writer .,The writer was protecting the actor .,active_structural
148,prompt_filler,filler,a writer protects an actor .,an actor is protected by a writer .,The writer was attacked by the actor .,other
149,prompt_active,active,a pilot discovers a president .,a president is discovered by a pilot .,The pilot discovered the president .,active_structural
149,prompt_passive,passive,a pilot discovers a president .,a president is discovered by a pilot .,The president was discovered by the pilot .,passive_structural
149,prompt_no_prime,no_prime,a pilot discovers a president .,a president is discovered by a pilot .,The pilot was flying the plane and the president was in the back seat .,other
149,prompt_filler,filler,a pilot discovers a president .,a president is discovered by a pilot .,The pilot shot the president .,other
150,prompt_active,active,a boy judges a brother .,a brother is judged by a boy .,The boy judged the brother .,active_structural
150,prompt_passive,passive,a boy judges a brother .,a brother is judged by a boy .,The brother was judged by the boy .,passive_structural
150,prompt_no_prime,no_prime,a boy judges a brother .,a brother is judged by a boy .,The boy did it .,other
150,prompt_filler,filler,a boy judges a brother .,a brother is judged by a boy .,The boy won the judging event .,other
151,prompt_active,active,the lawyer judged the leader .,the leader was judged by the lawyer .,The lawyer judged the leader .,active_exact
151,prompt_passive,passive,the lawyer judged the leader .,the leader was judged by the lawyer .,The lawyer judged the leader .,active_exact
151,prompt_no_prime,no_prime,the lawyer judged the leader .,the leader was judged by the lawyer .,The lawyer was judged and the leader was judged .,active_structural
151,prompt_filler,filler,the lawyer judged the leader .,the leader was judged by the lawyer .,The lawyer was judged by the leader .,other
152,prompt_active,active,the man dragged the manager .,the manager was dragged by the man .,The man dragged the manager .,active_exact
152,prompt_passive,passive,the man dragged the manager .,the manager was dragged by the man .,The manager was dragged by the man .,passive_exact
152,prompt_no_prime,no_prime,the man dragged the manager .,the manager was dragged by the man .,"The man was involved in the dragging event, and the manager was the one who was dragged .",active_structural
152,prompt_filler,filler,the man dragged the manager .,the manager was dragged by the man .,The manager was dragged by the man .,passive_exact
153,prompt_active,active,the daughter surprised the doctor .,the doctor was surprised by the daughter .,The daughter surprised the doctor .,active_exact
153,prompt_passive,passive,the daughter surprised the doctor .,the doctor was surprised by the daughter .,The daughter surprised the doctor .,active_exact
153,prompt_no_prime,no_prime,the daughter surprised the doctor .,the doctor was surprised by the daughter .,The daughter was playing with the doctor .,other
153,prompt_filler,filler,the daughter surprised the doctor .,the doctor was surprised by the daughter .,The doctor was stummed by the daughter .,other
154,prompt_active,active,the aunt killed the author .,the author was killed by the aunt .,The aunt killed the author .,active_exact
154,prompt_passive,passive,the aunt killed the author .,the author was killed by the aunt .,The author was killed by the aunt .,passive_exact
154,prompt_no_prime,no_prime,the aunt killed the author .,the author was killed by the aunt .,The aunt killed the author .,active_exact
154,prompt_filler,filler,the aunt killed the author .,the author was killed by the aunt .,The prasket whaved during morden .,other
155,prompt_active,active,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff selecteds the singer .,other
155,prompt_passive,passive,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff selected the singer .,active_exact
155,prompt_no_prime,no_prime,the sheriff selected the singer .,the singer was selected by the sheriff .,"The sheriff was involved in the selecting event, and the singer was the one it happened to .",active_structural
155,prompt_filler,filler,the sheriff selected the singer .,the singer was selected by the sheriff .,The sheriff was shot by the singer .,other
156,prompt_active,active,a writer comforts an actor .,an actor is comforted by a writer .,The writer comforted the actor .,active_structural
156,prompt_passive,passive,a writer comforts an actor .,an actor is comforted by a writer .,The actor was comforted by the writer .,passive_structural
156,prompt_no_prime,no_prime,a writer comforts an actor .,an actor is comforted by a writer .,The writer was attacked by a dog .,other
156,prompt_filler,filler,a writer comforts an actor .,an actor is comforted by a writer .,The writer gave the actor a book .,other
157,prompt_active,active,the mayor embraced the minister .,the minister was embraced by the mayor .,The mayor embraced the minister .,active_exact
157,prompt_passive,passive,the mayor embraced the minister .,the minister was embraced by the mayor .,The minister is embraceding the mayor .,other
157,prompt_no_prime,no_prime,the mayor embraced the minister .,the minister was embraced by the mayor .,The mayor and the minister were embraced by each other .,other
157,prompt_filler,filler,the mayor embraced the minister .,the minister was embraced by the mayor .,The mayor was accused of the crime .,other
158,prompt_active,active,the parent selected the partner .,the partner was selected by the parent .,The parent selecteds the partner .,other
158,prompt_passive,passive,the parent selected the partner .,the partner was selected by the parent .,The partner is selected by the parent .,passive_structural
158,prompt_no_prime,no_prime,the parent selected the partner .,the partner was selected by the parent .,The parent did it .,other
158,prompt_filler,filler,the parent selected the partner .,the partner was selected by the parent .,The parent did it to the partner .,other
159,prompt_active,active,a hero discovers a husband .,a husband is discovered by a hero .,The hero discovered the husband .,active_structural
159,prompt_passive,passive,a hero discovers a husband .,a husband is discovered by a hero .,The husband was discovered by the hero .,passive_structural
159,prompt_no_prime,no_prime,a hero discovers a husband .,a husband is discovered by a hero .,The hero discovered the husband .,active_structural
159,prompt_filler,filler,a hero discovers a husband .,a husband is discovered by a hero .,The prantel staved behind nulven .,other
160,prompt_active,active,the sheriff helped the singer .,the singer was helped by the sheriff .,The sheriff helped the singer .,active_exact
160,prompt_passive,passive,the sheriff helped the singer .,the singer was helped by the sheriff .,The sheriff helped the singer .,active_exact
160,prompt_no_prime,no_prime,the sheriff helped the singer .,the singer was helped by the sheriff .,The sheriff was singing and the singer was helping him .,other
160,prompt_filler,filler,the sheriff helped the singer .,the singer was helped by the sheriff .,The sheriff helped the singer .,active_exact
161,prompt_active,active,a teacher describes an uncle .,an uncle is described by a teacher .,The teacher described the uncle .,active_structural
161,prompt_passive,passive,a teacher describes an uncle .,an uncle is described by a teacher .,The uncle was described by the teacher .,passive_structural
161,prompt_no_prime,no_prime,a teacher describes an uncle .,an uncle is described by a teacher .,The teacher gave the uncle a book .,other
161,prompt_filler,filler,a teacher describes an uncle .,an uncle is described by a teacher .,The teacher gave the uncle a book .,other
162,prompt_active,active,a hero grabs a husband .,a husband is grabbed by a hero .,The hero grabbed the husband .,active_structural
162,prompt_passive,passive,a hero grabs a husband .,a husband is grabbed by a hero .,The husband was grabbed by the hero .,passive_structural
162,prompt_no_prime,no_prime,a hero grabs a husband .,a husband is grabbed by a hero .,The husband was grabbed by the hero .,passive_structural
162,prompt_filler,filler,a hero grabs a husband .,a husband is grabbed by a hero .,The hero grabbed the husband .,active_structural
163,prompt_active,active,the employee comforted the employer .,the employer was comforted by the employee .,The employee comforted the employer .,active_exact
163,prompt_passive,passive,the employee comforted the employer .,the employer was comforted by the employee .,The employee comforted the employer .,active_exact
163,prompt_no_prime,no_prime,the employee comforted the employer .,the employer was comforted by the employee .,The employee did it .,other
163,prompt_filler,filler,the employee comforted the employer .,the employer was comforted by the employee .,The employee drossed in the marven .,other
164,prompt_active,active,a buddy carries a candidate .,a candidate is carried by a buddy .,The buddy carried the candidate .,active_structural
164,prompt_passive,passive,a buddy carries a candidate .,a candidate is carried by a buddy .,The candidate was carried by the buddy .,passive_structural
164,prompt_no_prime,no_prime,a buddy carries a candidate .,a candidate is carried by a buddy .,The one who did it was a buddy .,other
164,prompt_filler,filler,a buddy carries a candidate .,a candidate is carried by a buddy .,The candidate was carried by the buddy .,passive_structural
165,prompt_active,active,the worker caught the writer .,the writer was caught by the worker .,The worker caught the writer .,active_exact
165,prompt_passive,passive,the worker caught the writer .,the writer was caught by the worker .,The writer was caught by the worker .,passive_exact
165,prompt_no_prime,no_prime,the worker caught the writer .,the writer was caught by the worker .,The worker caught the writer .,active_exact
165,prompt_filler,filler,the worker caught the writer .,the writer was caught by the worker .,The vornel stonned during nalven .,other
166,prompt_active,active,the man comforted the manager .,the manager was comforted by the man .,The man comforted the manager .,active_exact
166,prompt_passive,passive,the man comforted the manager .,the manager was comforted by the man .,The manager was comforted by the man .,passive_exact
166,prompt_no_prime,no_prime,the man comforted the manager .,the manager was comforted by the man .,The man did it .,other
166,prompt_filler,filler,the man comforted the manager .,the manager was comforted by the man .,The manager was comforted .,other
167,prompt_active,active,a doctor hurts an employee .,an employee is hurt by a doctor .,The doctor hurt the employee .,active_structural
167,prompt_passive,passive,a doctor hurts an employee .,an employee is hurt by a doctor .,The employee was hurt by the doctor .,passive_structural
167,prompt_no_prime,no_prime,a doctor hurts an employee .,an employee is hurt by a doctor .,The doctor was involved in a hurting event with an employee .,active_structural
167,prompt_filler,filler,a doctor hurts an employee .,an employee is hurt by a doctor .,The doctor was hurt by the employee .,other
168,prompt_active,active,a wife follows a winner .,a winner is followed by a wife .,The wife won .,other
168,prompt_passive,passive,a wife follows a winner .,a winner is followed by a wife .,The winner was won by the wife .,other
168,prompt_no_prime,no_prime,a wife follows a winner .,a winner is followed by a wife .,The one who did it was a wife .,other
168,prompt_filler,filler,a wife follows a winner .,a winner is followed by a wife .,The wife won the prize .,other
169,prompt_active,active,a reader follows a scientist .,a scientist is followed by a reader .,The reader zlorukruded the scientist .,other
169,prompt_passive,passive,a reader follows a scientist .,a scientist is followed by a reader .,The scientist was read by the reader .,other
169,prompt_no_prime,no_prime,a reader follows a scientist .,a scientist is followed by a reader .,The one who did it was a reader .,other
169,prompt_filler,filler,a reader follows a scientist .,a scientist is followed by a reader .,The reader was bitten by the scientist .,other
170,prompt_active,active,a pilot carries a president .,a president is carried by a pilot .,The pilot carried the president .,active_structural
170,prompt_passive,passive,a pilot carries a president .,a president is carried by a pilot .,The president was carried by the pilot .,passive_structural
170,prompt_no_prime,no_prime,a pilot carries a president .,a president is carried by a pilot .,"The pilot was flying the plane, and the president was sitting in the back seat .",other
170,prompt_filler,filler,a pilot carries a president .,a president is carried by a pilot .,The pilot carried the president .,active_structural
171,prompt_active,active,a princess joins a professor .,a professor is joined by a princess .,The princess joined the professor .,active_structural
171,prompt_passive,passive,a princess joins a professor .,a professor is joined by a princess .,The professor was joined by the princess .,passive_structural
171,prompt_no_prime,no_prime,a princess joins a professor .,a professor is joined by a princess .,The princess joined the professor .,active_structural
171,prompt_filler,filler,a princess joins a professor .,a professor is joined by a princess .,The professor was joined to the princess .,other
172,prompt_active,active,the child selected the colonel .,the colonel was selected by the child .,The child selecteds the colonel .,other
172,prompt_passive,passive,the child selected the colonel .,the colonel was selected by the child .,The child selected the colonel .,active_exact
172,prompt_no_prime,no_prime,the child selected the colonel .,the colonel was selected by the child .,The child did it .,other
172,prompt_filler,filler,the child selected the colonel .,the colonel was selected by the child .,The slinter maved after bralken .,other
173,prompt_active,active,an actress catches an adult .,an adult is caught by an actress .,The actress caught the adult .,active_structural
173,prompt_passive,passive,an actress catches an adult .,an adult is caught by an actress .,The adult was caught by the actress .,passive_structural
173,prompt_no_prime,no_prime,an actress catches an adult .,an adult is caught by an actress .,The actress was caught by the adult .,other
173,prompt_filler,filler,an actress catches an adult .,an adult is caught by an actress .,The actress was caught by the adult .,other
174,prompt_active,active,the bishop protected the boy .,the boy was protected by the bishop .,The bishop protecteded the boy .,other
174,prompt_passive,passive,the bishop protected the boy .,the boy was protected by the bishop .,The bishop protected the boy .,active_exact
174,prompt_no_prime,no_prime,the bishop protected the boy .,the boy was protected by the bishop .,The bishop was protecting the boy .,active_structural
174,prompt_filler,filler,the bishop protected the boy .,the boy was protected by the bishop .,The bishop was narvened .,other
175,prompt_active,active,the sheriff discovered the singer .,the singer was discovered by the sheriff .,The sheriff discovered the singer .,active_exact
175,prompt_passive,passive,the sheriff discovered the singer .,the singer was discovered by the sheriff .,The sheriff discovered the singer .,active_exact
175,prompt_no_prime,no_prime,the sheriff discovered the singer .,the singer was discovered by the sheriff .,The sheriff was the one who discovered the singer .,active_structural
175,prompt_filler,filler,the sheriff discovered the singer .,the singer was discovered by the sheriff .,The sheriff was shot .,other
176,prompt_active,active,a writer strikes an actor .,an actor is struck by a writer .,The writer wrote a script for the actor .,other
176,prompt_passive,passive,a writer strikes an actor .,an actor is struck by a writer .,The actor was written by the writer .,other
176,prompt_no_prime,no_prime,a writer strikes an actor .,an actor is struck by a writer .,The writer was attacked by the actor .,other
176,prompt_filler,filler,a writer strikes an actor .,an actor is struck by a writer .,The writer was attacked by the actor .,other
177,prompt_active,active,the soldier surprised the son .,the son was surprised by the soldier .,The soldier surprised the son .,active_exact
177,prompt_passive,passive,the soldier surprised the son .,the son was surprised by the soldier .,The soldier surprised the son .,active_exact
177,prompt_no_prime,no_prime,the soldier surprised the son .,the son was surprised by the soldier .,The soldier was in the house when the son was in the room .,other
177,prompt_filler,filler,the soldier surprised the son .,the son was surprised by the soldier .,The soldier hit the son .,other
178,prompt_active,active,a captain hurries a champion .,a champion is hurried by a captain .,The captain hurried the champion .,active_structural
178,prompt_passive,passive,a captain hurries a champion .,a champion is hurried by a captain .,The champion was hurrying by the captain .,passive_structural
178,prompt_no_prime,no_prime,a captain hurries a champion .,a champion is hurried by a captain .,The captain was defeated by the champion .,other
178,prompt_filler,filler,a captain hurries a champion .,a champion is hurried by a captain .,The captain whaved the champion .,other
179,prompt_active,active,the actor discovered the actress .,the actress was discovered by the actor .,The actor discovered the actress .,active_exact
179,prompt_passive,passive,the actor discovered the actress .,the actress was discovered by the actor .,The actress was discovered by the actor .,passive_exact
179,prompt_no_prime,no_prime,the actor discovered the actress .,the actress was discovered by the actor .,The actor was involved in a discovering event with me .,other
179,prompt_filler,filler,the actor discovered the actress .,the actress was discovered by the actor .,The actor kissed the actress .,other
180,prompt_active,active,a doctor understands an employee .,an employee is understood by a doctor .,The doctor treated the employee .,other
180,prompt_passive,passive,a doctor understands an employee .,an employee is understood by a doctor .,The employee was treated by the doctor .,other
180,prompt_no_prime,no_prime,a doctor understands an employee .,an employee is understood by a doctor .,"The doctor was involved in the event, but the employee was the one who was affected .",other
180,prompt_filler,filler,a doctor understands an employee .,an employee is understood by a doctor .,The doctor did it to the employee .,other
181,prompt_active,active,the parent comforted the partner .,the partner was comforted by the parent .,The parent comforted the partner .,active_exact
181,prompt_passive,passive,the parent comforted the partner .,the partner was comforted by the parent .,The partner is comforted by the parent .,passive_structural
181,prompt_no_prime,no_prime,the parent comforted the partner .,the partner was comforted by the parent .,The parent did it .,other
181,prompt_filler,filler,the parent comforted the partner .,the partner was comforted by the parent .,The parent gave the partner a hug .,other
182,prompt_active,active,a boy forgives a brother .,a brother is forgiven by a boy .,The boy forgave the brother .,other
182,prompt_passive,passive,a boy forgives a brother .,a brother is forgiven by a boy .,The brother was forgiven by the boy .,passive_structural
182,prompt_no_prime,no_prime,a boy forgives a brother .,a brother is forgiven by a boy .,The boy hit his brother .,other
182,prompt_filler,filler,a boy forgives a brother .,a brother is forgiven by a boy .,The boy forgived his brother .,other
183,prompt_active,active,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed the minister .,active_exact
183,prompt_passive,passive,the mayor kissed the minister .,the minister was kissed by the mayor .,The minister was kissed by the mayor .,passive_exact
183,prompt_no_prime,no_prime,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed the minister .,active_exact
183,prompt_filler,filler,the mayor kissed the minister .,the minister was kissed by the mayor .,The mayor kissed the minister .,active_exact
184,prompt_active,active,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed the mother .,active_structural
184,prompt_passive,passive,a minister kisses a mother .,a mother is kissed by a minister .,The mother was kissed by the minister .,passive_structural
184,prompt_no_prime,no_prime,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed me .,other
184,prompt_filler,filler,a minister kisses a mother .,a mother is kissed by a minister .,The minister kissed the mother .,active_structural
185,prompt_active,active,the candidate destroyed the captain .,the captain was destroyed by the candidate .,The candidate destroyed the captain .,active_exact
185,prompt_passive,passive,the candidate destroyed the captain .,the captain was destroyed by the candidate .,The captain was destroyed by the candidate .,passive_exact
185,prompt_no_prime,no_prime,the candidate destroyed the captain .,the captain was destroyed by the candidate .,The candidate was involved in a destroying event with the captain .,active_structural
185,prompt_filler,filler,the candidate destroyed the captain .,the captain was destroyed by the candidate .,The candidate destroyed the captain .,active_exact
186,prompt_active,active,a lady protects a lawyer .,a lawyer is protected by a lady .,The lady protected the lawyer .,active_structural
186,prompt_passive,passive,a lady protects a lawyer .,a lawyer is protected by a lady .,The lawyer was protected by the lady .,passive_structural
186,prompt_no_prime,no_prime,a lady protects a lawyer .,a lawyer is protected by a lady .,The lady was protecting the lawyer .,active_structural
186,prompt_filler,filler,a lady protects a lawyer .,a lawyer is protected by a lady .,The lady protected the lawyer .,active_structural
187,prompt_active,active,a hero understands a husband .,a husband is understood by a hero .,The hero saved the husband .,other
187,prompt_passive,passive,a hero understands a husband .,a husband is understood by a hero .,The husband was saved by the hero .,other
187,prompt_no_prime,no_prime,a hero understands a husband .,a husband is understood by a hero .,The husband was a hero .,other
187,prompt_filler,filler,a hero understands a husband .,a husband is understood by a hero .,The husband was drossed in marven .,other
188,prompt_active,active,the student comforted the teacher .,the teacher was comforted by the student .,The student comforted the teacher .,active_exact
188,prompt_passive,passive,the student comforted the teacher .,the teacher was comforted by the student .,The student comforted the teacher .,active_exact
188,prompt_no_prime,no_prime,the student comforted the teacher .,the teacher was comforted by the student .,The student did it .,other
188,prompt_filler,filler,the student comforted the teacher .,the teacher was comforted by the student .,The student comforted the teacher .,active_exact
189,prompt_active,active,a partner discovers a physician .,a physician is discovered by a partner .,The partner discovered the physician .,active_structural
189,prompt_passive,passive,a partner discovers a physician .,a physician is discovered by a partner .,The physician was discovered by the partner .,passive_structural
189,prompt_no_prime,no_prime,a partner discovers a physician .,a physician is discovered by a partner .,The partner did it .,other
189,prompt_filler,filler,a partner discovers a physician .,a physician is discovered by a partner .,The physician was stoned .,other
190,prompt_active,active,a pilot helps a president .,a president is helped by a pilot .,The pilot helped the president .,active_structural
190,prompt_passive,passive,a pilot helps a president .,a president is helped by a pilot .,The president was helped by a pilot .,passive_structural
190,prompt_no_prime,no_prime,a pilot helps a president .,a president is helped by a pilot .,"The pilot was flying the plane, and the president was sitting in the back seat .",other
190,prompt_filler,filler,a pilot helps a president .,a president is helped by a pilot .,The pilot helped the president .,active_structural
191,prompt_active,active,the aunt taught the author .,the author was taught by the aunt .,The aunt taught the author .,active_exact
191,prompt_passive,passive,the aunt taught the author .,the author was taught by the aunt .,The author was taughting by the aunt .,passive_structural
191,prompt_no_prime,no_prime,the aunt taught the author .,the author was taught by the aunt .,The aunt did it .,other
191,prompt_filler,filler,the aunt taught the author .,the author was taught by the aunt .,The aunt did it to the author .,other
192,prompt_active,active,a singer washes a soldier .,a soldier is washed by a singer .,The singer washed the soldier .,active_structural
192,prompt_passive,passive,a singer washes a soldier .,a soldier is washed by a singer .,The soldier was washed by the singer .,passive_structural
