item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
107,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kvelodzom mnilodkeds a kvenorkul .,a kvenorkul is mnilodkeded by a kvelodzom .,,full_sentence_processing,-7.155285105985754,-6.010870682565789,1.1444144234199642,-121.63984680175781,-114.20654296875,7.4333038330078125,17,19,passive,1.0
107,processing_teacher_forced,filler,filler,The vornel stonned during nalven .,a kvelodzom mnilodkeds a kvenorkul .,a kvenorkul is mnilodkeded by a kvelodzom .,The vornel stonned during nalven . ,full_sentence_processing,-6.944938659667969,-6.3843239232113485,0.5606147364566203,-118.06395721435547,-121.30215454101562,-3.2381973266601562,17,19,passive,1.0
108,processing_teacher_forced,active,active,a smenelsel smenelmured a vrasilvol .,the fradullom kvenelfins the brisilsel .,the brisilsel is kvenelfined by the fradullom .,a smenelsel smenelmured a vrasilvol . ,full_sentence_processing,-6.809664916992188,-6.269575680003447,0.5400892369887407,-102.14497375488281,-106.5827865600586,-4.437812805175781,15,17,passive,1.0
108,processing_teacher_forced,passive,passive,a vrasilvol was smenelmured by a smenelsel .,the fradullom kvenelfins the brisilsel .,the brisilsel is kvenelfined by the fradullom .,a vrasilvol was smenelmured by a smenelsel . ,full_sentence_processing,-6.709685770670573,-5.973769692813649,0.735916077856924,-100.6452865600586,-101.55408477783203,-0.9087982177734375,15,17,passive,1.0
108,processing_teacher_forced,no_prime_eos,no_prime_eos,,the fradullom kvenelfins the brisilsel .,the brisilsel is kvenelfined by the fradullom .,<|endoftext|> ,full_sentence_processing,-7.920847574869792,-7.3124237060546875,0.6084238688151045,-118.81271362304688,-124.31120300292969,-5.4984893798828125,15,17,passive,1.0
108,processing_teacher_forced,no_prime_empty,no_prime_empty,,the fradullom kvenelfins the brisilsel .,the brisilsel is kvenelfined by the fradullom .,,full_sentence_processing,-7.43223876953125,-7.086373721852022,0.34586504767922843,-111.48358154296875,-120.46835327148438,-8.984771728515625,15,17,passive,1.0
108,processing_teacher_forced,filler,filler,The prindle rasped during forven .,the fradullom kvenelfins the brisilsel .,the brisilsel is kvenelfined by the fradullom .,The prindle rasped during forven . ,full_sentence_processing,-7.61231689453125,-7.158460280474494,0.4538566140567557,-114.18475341796875,-121.6938247680664,-7.509071350097656,15,17,passive,1.0
109,processing_teacher_forced,active,active,the vrefimdil bripemloms the smenelsel .,a klosilfin skopemkuled a kvenorvek .,a kvenorvek was skopemkuled by a klosilfin .,the vrefimdil bripemloms the smenelsel . ,full_sentence_processing,-6.50006103515625,-6.2303113435444075,0.2697496916118425,-110.50103759765625,-118.37591552734375,-7.8748779296875,17,19,passive,1.0
109,processing_teacher_forced,passive,passive,the smenelsel is bripemlomed by the vrefimdil .,a klosilfin skopemkuled a kvenorvek .,a kvenorvek was skopemkuled by a klosilfin .,the smenelsel is bripemlomed by the vrefimdil . ,full_sentence_processing,-6.453189625459559,-5.979035628469367,0.474153996990192,-109.7042236328125,-113.60167694091797,-3.8974533081054688,17,19,passive,1.0
109,processing_teacher_forced,no_prime_eos,no_prime_eos,,a klosilfin skopemkuled a kvenorvek .,a kvenorvek was skopemkuled by a klosilfin .,<|endoftext|> ,full_sentence_processing,-7.514566758099725,-6.8107556794819075,0.7038110786178171,-127.74763488769531,-129.40435791015625,-1.6567230224609375,17,19,passive,1.0
109,processing_teacher_forced,no_prime_empty,no_prime_empty,,a klosilfin skopemkuled a kvenorvek .,a kvenorvek was skopemkuled by a klosilfin .,,full_sentence_processing,-6.953411326688879,-6.3393016614412,0.6141096652476783,-118.20799255371094,-120.44673156738281,-2.238739013671875,17,19,passive,1.0
109,processing_teacher_forced,filler,filler,The frindle glemmed in yorsen .,a klosilfin skopemkuled a kvenorvek .,a kvenorvek was skopemkuled by a klosilfin .,The frindle glemmed in yorsen . ,full_sentence_processing,-6.825344310087316,-6.5132904052734375,0.3120539048138786,-116.03085327148438,-123.75251770019531,-7.7216644287109375,17,19,passive,1.0
110,processing_teacher_forced,active,active,the tlumoldil klonorruded the zraduldil .,a klosilfin pnegafloms a zramolmur .,a zramolmur is pnegaflomed by a klosilfin .,the tlumoldil klonorruded the zraduldil . ,full_sentence_processing,-6.20278263092041,-6.2838940090603295,-0.08111137813991931,-99.24452209472656,-113.11009216308594,-13.865570068359375,16,18,active,0.0
110,processing_teacher_forced,passive,passive,the zraduldil was klonorruded by the tlumoldil .,a klosilfin pnegafloms a zramolmur .,a zramolmur is pnegaflomed by a klosilfin .,the zraduldil was klonorruded by the tlumoldil . ,full_sentence_processing,-6.196885108947754,-6.000682830810547,0.19620227813720703,-99.15016174316406,-108.01229095458984,-8.862129211425781,16,18,passive,1.0
110,processing_teacher_forced,no_prime_eos,no_prime_eos,,a klosilfin pnegafloms a zramolmur .,a zramolmur is pnegaflomed by a klosilfin .,<|endoftext|> ,full_sentence_processing,-7.687676429748535,-7.822580125596788,-0.13490369584825324,-123.00282287597656,-140.8064422607422,-17.803619384765625,16,18,active,0.0
110,processing_teacher_forced,no_prime_empty,no_prime_empty,,a klosilfin pnegafloms a zramolmur .,a zramolmur is pnegaflomed by a klosilfin .,,full_sentence_processing,-7.024012565612793,-7.429184807671441,-0.4051722420586481,-112.38420104980469,-133.72532653808594,-21.34112548828125,16,18,active,0.0
110,processing_teacher_forced,filler,filler,The prasket whaved during morden .,a klosilfin pnegafloms a zramolmur .,a zramolmur is pnegaflomed by a klosilfin .,The prasket whaved during morden . ,full_sentence_processing,-7.2689948081970215,-7.414926317003038,-0.1459315088060169,-116.30391693115234,-133.4686737060547,-17.164756774902344,16,18,active,0.0
111,processing_teacher_forced,active,active,a skozebsel grineldiled a smenelsel .,the kvesorrud mnilodkeds the kvelodzom .,the kvelodzom is mnilodkeded by the kvesorrud .,a skozebsel grineldiled a smenelsel . ,full_sentence_processing,-6.833169376148897,-6.3138781095805925,0.5192912665683043,-116.16387939453125,-119.96368408203125,-3.7998046875,17,19,passive,1.0
111,processing_teacher_forced,passive,passive,a smenelsel was grineldiled by a skozebsel .,the kvesorrud mnilodkeds the kvelodzom .,the kvelodzom is mnilodkeded by the kvesorrud .,a smenelsel was grineldiled by a skozebsel . ,full_sentence_processing,-6.789216883042279,-5.993726228412829,0.7954906546294502,-115.41668701171875,-113.88079833984375,1.535888671875,17,19,passive,1.0
111,processing_teacher_forced,no_prime_eos,no_prime_eos,,the kvesorrud mnilodkeds the kvelodzom .,the kvelodzom is mnilodkeded by the kvesorrud .,<|endoftext|> ,full_sentence_processing,-7.536494535558364,-7.2082262541118425,0.32826828144652165,-128.1204071044922,-136.956298828125,-8.835891723632812,17,19,passive,1.0
111,processing_teacher_forced,no_prime_empty,no_prime_empty,,the kvesorrud mnilodkeds the kvelodzom .,the kvelodzom is mnilodkeded by the kvesorrud .,,full_sentence_processing,-7.141207526711857,-6.74517822265625,0.3960293040556069,-121.40052795410156,-128.15838623046875,-6.7578582763671875,17,19,passive,1.0
111,processing_teacher_forced,filler,filler,The noster glimmed near varset .,the kvesorrud mnilodkeds the kvelodzom .,the kvelodzom is mnilodkeded by the kvesorrud .,The noster glimmed near varset . ,full_sentence_processing,-7.229004803825827,-6.634764821905839,0.594239981919988,-122.89308166503906,-126.06053161621094,-3.167449951171875,17,19,passive,1.0
112,processing_teacher_forced,active,active,the smepimzir grineldils the vratafsel .,a zlosillom drusilfined a franorbav .,a franorbav was drusilfined by a zlosillom .,the smepimzir grineldils the vratafsel . ,full_sentence_processing,-6.865259647369385,-6.520973629421658,0.3442860179477272,-109.84415435791016,-117.37752532958984,-7.5333709716796875,16,18,passive,1.0
112,processing_teacher_forced,passive,passive,the vratafsel is grineldiled by the smepimzir .,a zlosillom drusilfined a franorbav .,a franorbav was drusilfined by a zlosillom .,the vratafsel is grineldiled by the smepimzir . ,full_sentence_processing,-6.772757530212402,-6.062394036187066,0.7103634940253363,-108.36412048339844,-109.12309265136719,-0.75897216796875,16,18,passive,1.0
112,processing_teacher_forced,no_prime_eos,no_prime_eos,,a zlosillom drusilfined a franorbav .,a franorbav was drusilfined by a zlosillom .,<|endoftext|> ,full_sentence_processing,-7.953191757202148,-7.351433648003472,0.6017581091986761,-127.25106811523438,-132.3258056640625,-5.074737548828125,16,18,passive,1.0
112,processing_teacher_forced,no_prime_empty,no_prime_empty,,a zlosillom drusilfined a franorbav .,a franorbav was drusilfined by a zlosillom .,,full_sentence_processing,-7.555232524871826,-6.905882093641493,0.6493504312303333,-120.88372039794922,-124.30587768554688,-3.4221572875976562,16,18,passive,1.0
112,processing_teacher_forced,filler,filler,The plinter drossed in marven .,a zlosillom drusilfined a franorbav .,a franorbav was drusilfined by a zlosillom .,The plinter drossed in marven . ,full_sentence_processing,-7.365070343017578,-7.078653123643663,0.28641721937391473,-117.84112548828125,-127.41575622558594,-9.574630737304688,16,18,passive,1.0
113,processing_teacher_forced,active,active,the zramolmur kvevarmurs the frazemzom .,a klosilfin bripemlomed a vranorked .,a vranorked was bripemlomed by a klosilfin .,the zramolmur kvevarmurs the frazemzom . ,full_sentence_processing,-7.004458427429199,-6.930215623643663,0.07424280378553583,-112.07133483886719,-124.74388122558594,-12.67254638671875,16,18,passive,1.0
113,processing_teacher_forced,passive,passive,the frazemzom is kvevarmured by the zramolmur .,a klosilfin bripemlomed a vranorked .,a vranorked was bripemlomed by a klosilfin .,the frazemzom is kvevarmured by the zramolmur . ,full_sentence_processing,-6.890077590942383,-6.449651930067274,0.4404256608751087,-110.24124145507812,-116.09373474121094,-5.8524932861328125,16,18,passive,1.0
113,processing_teacher_forced,no_prime_eos,no_prime_eos,,a klosilfin bripemlomed a vranorked .,a vranorked was bripemlomed by a klosilfin .,<|endoftext|> ,full_sentence_processing,-8.162633895874023,-7.484403822157118,0.6782300737169056,-130.60214233398438,-134.71926879882812,-4.11712646484375,16,18,passive,1.0
113,processing_teacher_forced,no_prime_empty,no_prime_empty,,a klosilfin bripemlomed a vranorked .,a vranorked was bripemlomed by a klosilfin .,,full_sentence_processing,-7.469966888427734,-7.075311448838976,0.3946554395887585,-119.51947021484375,-127.35560607910156,-7.8361358642578125,16,18,passive,1.0
113,processing_teacher_forced,filler,filler,The trasket draved on molven .,a klosilfin bripemlomed a vranorked .,a vranorked was bripemlomed by a klosilfin .,The trasket draved on molven . ,full_sentence_processing,-7.465008735656738,-7.109141031901042,0.3558677037556963,-119.44013977050781,-127.96453857421875,-8.524398803710938,16,18,passive,1.0
114,processing_teacher_forced,active,active,a brisilsel drusilfined a britorkul .,the zramolmur kvenelfins the vrepimpav .,the vrepimpav is kvenelfined by the zramolmur .,a brisilsel drusilfined a britorkul . ,full_sentence_processing,-7.5387425740559895,-6.8357696533203125,0.702972920735677,-113.08113861083984,-116.20808410644531,-3.1269454956054688,15,17,passive,1.0
114,processing_teacher_forced,passive,passive,a britorkul was drusilfined by a brisilsel .,the zramolmur kvenelfins the vrepimpav .,the vrepimpav is kvenelfined by the zramolmur .,a britorkul was drusilfined by a brisilsel . ,full_sentence_processing,-7.4436594645182295,-6.201542573816636,1.2421168907015936,-111.65489196777344,-105.42622375488281,6.228668212890625,15,17,passive,1.0
114,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zramolmur kvenelfins the vrepimpav .,the vrepimpav is kvenelfined by the zramolmur .,<|endoftext|> ,full_sentence_processing,-8.985868326822917,-7.735016766716452,1.2508515601064651,-134.78802490234375,-131.4952850341797,3.2927398681640625,15,17,passive,1.0
114,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zramolmur kvenelfins the vrepimpav .,the vrepimpav is kvenelfined by the zramolmur .,,full_sentence_processing,-8.577634684244792,-7.2115325927734375,1.3661020914713546,-128.66452026367188,-122.59605407714844,6.0684661865234375,15,17,passive,1.0
114,processing_teacher_forced,filler,filler,The snorbel gredded after folven .,the zramolmur kvenelfins the vrepimpav .,the vrepimpav is kvenelfined by the zramolmur .,The snorbel gredded after folven . ,full_sentence_processing,-8.200963338216146,-7.446815041934743,0.7541482962814037,-123.01445007324219,-126.59585571289062,-3.5814056396484375,15,17,passive,1.0
115,processing_teacher_forced,active,active,a tlunelsel klosorveked a kverukvol .,the smevakrab zranorzirs the vrasilvol .,the vrasilvol is zranorzired by the smevakrab .,a tlunelsel klosorveked a kverukvol . ,full_sentence_processing,-6.991678714752197,-6.6873118082682295,0.3043669064839678,-111.86685943603516,-120.37161254882812,-8.504753112792969,16,18,passive,1.0
115,processing_teacher_forced,passive,passive,a kverukvol was klosorveked by a tlunelsel .,the smevakrab zranorzirs the vrasilvol .,the vrasilvol is zranorzired by the smevakrab .,a kverukvol was klosorveked by a tlunelsel . ,full_sentence_processing,-6.8819074630737305,-6.233675638834636,0.6482318242390948,-110.11051940917969,-112.20616149902344,-2.09564208984375,16,18,passive,1.0
115,processing_teacher_forced,no_prime_eos,no_prime_eos,,the smevakrab zranorzirs the vrasilvol .,the vrasilvol is zranorzired by the smevakrab .,<|endoftext|> ,full_sentence_processing,-7.676634311676025,-7.112149556477864,0.5644847551981611,-122.8261489868164,-128.01869201660156,-5.192543029785156,16,18,passive,1.0
115,processing_teacher_forced,no_prime_empty,no_prime_empty,,the smevakrab zranorzirs the vrasilvol .,the vrasilvol is zranorzired by the smevakrab .,,full_sentence_processing,-7.252930641174316,-6.757573869493273,0.49535677168104364,-116.04689025878906,-121.6363296508789,-5.589439392089844,16,18,passive,1.0
115,processing_teacher_forced,filler,filler,The vornet drissed near malden .,the smevakrab zranorzirs the vrasilvol .,the vrasilvol is zranorzired by the smevakrab .,The vornet drissed near malden . ,full_sentence_processing,-7.327863693237305,-6.846733940972222,0.48112975226508237,-117.24581909179688,-123.2412109375,-5.995391845703125,16,18,passive,1.0
116,processing_teacher_forced,active,active,a franorbav kvezemrabed a vretafzir .,the zraduldil mninorkuls the zramolmur .,the zramolmur is mninorkuled by the zraduldil .,a franorbav kvezemrabed a vretafzir . ,full_sentence_processing,-7.3924413045247395,-6.834685381721048,0.5577559228036915,-110.8866195678711,-116.18965148925781,-5.303031921386719,15,17,passive,1.0
116,processing_teacher_forced,passive,passive,a vretafzir was kvezemrabed by a franorbav .,the zraduldil mninorkuls the zramolmur .,the zramolmur is mninorkuled by the zraduldil .,a vretafzir was kvezemrabed by a franorbav . ,full_sentence_processing,-7.429345703125,-6.659282908720129,0.770062794404871,-111.440185546875,-113.20780944824219,-1.7676239013671875,15,17,passive,1.0
116,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zraduldil mninorkuls the zramolmur .,the zramolmur is mninorkuled by the zraduldil .,<|endoftext|> ,full_sentence_processing,-8.346203104654949,-7.727238374597886,0.6189647300570629,-125.19304656982422,-131.36305236816406,-6.170005798339844,15,17,passive,1.0
116,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zraduldil mninorkuls the zramolmur .,the zramolmur is mninorkuled by the zraduldil .,,full_sentence_processing,-8.189836120605468,-7.481315164005055,0.7085209566004131,-122.84754180908203,-127.18235778808594,-4.334815979003906,15,17,passive,1.0
116,processing_teacher_forced,filler,filler,The claven morged through selven .,the zraduldil mninorkuls the zramolmur .,the zramolmur is mninorkuled by the zraduldil .,The claven morged through selven . ,full_sentence_processing,-7.882336934407552,-7.223299811868107,0.6590371225394449,-118.23505401611328,-122.79609680175781,-4.561042785644531,15,17,passive,1.0
117,processing_teacher_forced,active,active,the pnesillom smedulpaved the smezemlom .,a kverukvol zrazemgors a tlumoldil .,a tlumoldil is zrazemgored by a kverukvol .,the pnesillom smedulpaved the smezemlom . ,full_sentence_processing,-7.016436408547794,-6.6947069670024675,0.3217294415453269,-119.2794189453125,-127.19943237304688,-7.920013427734375,17,19,passive,1.0
117,processing_teacher_forced,passive,passive,the smezemlom was smedulpaved by the pnesillom .,a kverukvol zrazemgors a tlumoldil .,a tlumoldil is zrazemgored by a kverukvol .,the smezemlom was smedulpaved by the pnesillom . ,full_sentence_processing,-7.110420227050781,-6.3980150724712175,0.7124051545795638,-120.87714385986328,-121.56228637695312,-0.6851425170898438,17,19,passive,1.0
117,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kverukvol zrazemgors a tlumoldil .,a tlumoldil is zrazemgored by a kverukvol .,<|endoftext|> ,full_sentence_processing,-7.871280445772059,-7.662929334138569,0.20835111163348952,-133.811767578125,-145.5956573486328,-11.783889770507812,17,19,passive,1.0
117,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kverukvol zrazemgors a tlumoldil .,a tlumoldil is zrazemgored by a kverukvol .,,full_sentence_processing,-7.462247511919807,-6.851854826274671,0.6103926856451354,-126.85820770263672,-130.18524169921875,-3.3270339965820312,17,19,passive,1.0
117,processing_teacher_forced,filler,filler,The glimmer farned in jasken .,a kverukvol zrazemgors a tlumoldil .,a tlumoldil is zrazemgored by a kverukvol .,The glimmer farned in jasken . ,full_sentence_processing,-7.433622472426471,-6.940530877364309,0.49309159506216194,-126.37158203125,-131.87008666992188,-5.498504638671875,17,19,passive,1.0
118,processing_teacher_forced,active,active,the tlumoldil vragafmured the grivarbav .,a mnidulzom frafimvols a vrakudmur .,a vrakudmur is frafimvoled by a mnidulzom .,the tlumoldil vragafmured the grivarbav . ,full_sentence_processing,-6.348964915556066,-6.175974795692845,0.1729901198632211,-107.93240356445312,-117.34352111816406,-9.411117553710938,17,19,passive,1.0
118,processing_teacher_forced,passive,passive,the grivarbav was vragafmured by the tlumoldil .,a mnidulzom frafimvols a vrakudmur .,a vrakudmur is frafimvoled by a mnidulzom .,the grivarbav was vragafmured by the tlumoldil . ,full_sentence_processing,-6.462852478027344,-6.008038972553454,0.45481350547389,-109.86849212646484,-114.15274047851562,-4.284248352050781,17,19,passive,1.0
118,processing_teacher_forced,no_prime_eos,no_prime_eos,,a mnidulzom frafimvols a vrakudmur .,a vrakudmur is frafimvoled by a mnidulzom .,<|endoftext|> ,full_sentence_processing,-8.047095803653493,-7.420271220960115,0.626824582693378,-136.80062866210938,-140.9851531982422,-4.1845245361328125,17,19,passive,1.0
118,processing_teacher_forced,no_prime_empty,no_prime_empty,,a mnidulzom frafimvols a vrakudmur .,a vrakudmur is frafimvoled by a mnidulzom .,,full_sentence_processing,-7.328911276424632,-7.075510125411184,0.2534011510134482,-124.59149169921875,-134.4346923828125,-9.84320068359375,17,19,passive,1.0
118,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,a mnidulzom frafimvols a vrakudmur .,a vrakudmur is frafimvoled by a mnidulzom .,The prantel staved behind nulven . ,full_sentence_processing,-7.139988618738511,-6.986446982935855,0.15354163580265556,-121.37980651855469,-132.74249267578125,-11.362686157226562,17,19,passive,1.0
119,processing_teacher_forced,active,active,a smenelsel zranorzirs a tlumoldil .,the zlosillom mninorkuled the smepemgor .,the smepemgor was mninorkuled by the zlosillom .,a smenelsel zranorzirs a tlumoldil . ,full_sentence_processing,-7.411053466796875,-6.873912138097427,0.5371413286994482,-111.16580200195312,-116.85650634765625,-5.690704345703125,15,17,passive,1.0
119,processing_teacher_forced,passive,passive,a tlumoldil is zranorzired by a smenelsel .,the zlosillom mninorkuled the smepemgor .,the smepemgor was mninorkuled by the zlosillom .,a tlumoldil is zranorzired by a smenelsel . ,full_sentence_processing,-7.024716186523437,-6.304266536937041,0.7204496495863966,-105.37074279785156,-107.17253112792969,-1.801788330078125,15,17,passive,1.0
119,processing_teacher_forced,no_prime_eos,no_prime_eos,,the zlosillom mninorkuled the smepemgor .,the smepemgor was mninorkuled by the zlosillom .,<|endoftext|> ,full_sentence_processing,-8.9623291015625,-7.90986094755285,1.0524681540096497,-134.4349365234375,-134.46763610839844,-0.0326995849609375,15,17,passive,1.0
119,processing_teacher_forced,no_prime_empty,no_prime_empty,,the zlosillom mninorkuled the smepemgor .,the smepemgor was mninorkuled by the zlosillom .,,full_sentence_processing,-8.37140604654948,-7.642338472254136,0.7290675742953434,-125.57109069824219,-129.9197540283203,-4.348663330078125,15,17,passive,1.0
119,processing_teacher_forced,filler,filler,The drimlet vorked before talven .,the zlosillom mninorkuled the smepemgor .,the smepemgor was mninorkuled by the zlosillom .,The drimlet vorked before talven . ,full_sentence_processing,-7.991036987304687,-7.400964624741498,0.5900723625631894,-119.86555480957031,-125.81639862060547,-5.950843811035156,15,17,passive,1.0
120,processing_teacher_forced,active,active,a kvetorfin zraruklomed a smevakkul .,the vranorked zlodulfins the skozemdil .,the skozemdil is zlodulfined by the vranorked .,a kvetorfin zraruklomed a smevakkul . ,full_sentence_processing,-6.6626443301930145,-6.164113094932155,0.4985312352608595,-113.26495361328125,-117.11814880371094,-3.8531951904296875,17,19,passive,1.0
120,processing_teacher_forced,passive,passive,a smevakkul was zraruklomed by a kvetorfin .,the vranorked zlodulfins the skozemdil .,the skozemdil is zlodulfined by the vranorked .,a smevakkul was zraruklomed by a kvetorfin . ,full_sentence_processing,-6.437041338752298,-5.755432932000411,0.681608406751887,-109.42970275878906,-109.35322570800781,0.07647705078125,17,19,passive,1.0
120,processing_teacher_forced,no_prime_eos,no_prime_eos,,the vranorked zlodulfins the skozemdil .,the skozemdil is zlodulfined by the vranorked .,<|endoftext|> ,full_sentence_processing,-7.360819199505975,-6.966314215409128,0.3945049840968462,-125.13392639160156,-132.35997009277344,-7.226043701171875,17,19,passive,1.0
120,processing_teacher_forced,no_prime_empty,no_prime_empty,,the vranorked zlodulfins the skozemdil .,the skozemdil is zlodulfined by the vranorked .,,full_sentence_processing,-7.0498504638671875,-6.7977744654605265,0.25207599840666095,-119.84745788574219,-129.15771484375,-9.310256958007812,17,19,passive,1.0
120,processing_teacher_forced,filler,filler,The prantel staved behind nulven .,the vranorked zlodulfins the skozemdil .,the skozemdil is zlodulfined by the vranorked .,The prantel staved behind nulven . ,full_sentence_processing,-6.686352898092831,-6.269439295718544,0.41691360237428654,-113.66799926757812,-119.11934661865234,-5.451347351074219,17,19,passive,1.0
121,processing_teacher_forced,active,active,a zlosillom mninorkuled a frapemsim .,the drutorked kvesornefs the franorbav .,the franorbav is kvesornefed by the drutorked .,a zlosillom mninorkuled a frapemsim . ,full_sentence_processing,-7.6893564860026045,-6.969552432789522,0.7198040532130827,-115.34034729003906,-118.48239135742188,-3.1420440673828125,15,17,passive,1.0
121,processing_teacher_forced,passive,passive,a frapemsim was mninorkuled by a zlosillom .,the drutorked kvesornefs the franorbav .,the franorbav is kvesornefed by the drutorked .,a frapemsim was mninorkuled by a zlosillom . ,full_sentence_processing,-7.596545918782552,-6.723823098575368,0.8727228202071844,-113.94818878173828,-114.30499267578125,-0.35680389404296875,15,17,passive,1.0
121,processing_teacher_forced,no_prime_eos,no_prime_eos,,the drutorked kvesornefs the franorbav .,the franorbav is kvesornefed by the drutorked .,<|endoftext|> ,full_sentence_processing,-8.855177815755209,-8.097835765165442,0.7573420505897666,-132.82766723632812,-137.6632080078125,-4.835540771484375,15,17,passive,1.0
121,processing_teacher_forced,no_prime_empty,no_prime_empty,,the drutorked kvesornefs the franorbav .,the franorbav is kvesornefed by the drutorked .,,full_sentence_processing,-8.822418212890625,-7.8028420840992645,1.0195761287913605,-132.33627319335938,-132.6483154296875,-0.312042236328125,15,17,passive,1.0
121,processing_teacher_forced,filler,filler,The krelbin staved on dralfin .,the drutorked kvesornefs the franorbav .,the franorbav is kvesornefed by the drutorked .,The krelbin staved on dralfin . ,full_sentence_processing,-8.150392150878906,-7.367932487936581,0.7824596629423253,-122.2558822631836,-125.25485229492188,-2.9989700317382812,15,17,passive,1.0
122,processing_teacher_forced,active,active,the smepemgor grifimloms the vranorked .,a frazemzom kvevarmured a drutorked .,a drutorked was kvevarmured by a frazemzom .,the smepemgor grifimloms the vranorked . ,full_sentence_processing,-6.275778377757353,-6.085082204718339,0.1906961730390142,-106.688232421875,-115.61656188964844,-8.928329467773438,17,19,passive,1.0
122,processing_teacher_forced,passive,passive,the vranorked is grifimlomed by the smepemgor .,a frazemzom kvevarmured a drutorked .,a drutorked was kvevarmured by a frazemzom .,the vranorked is grifimlomed by the smepemgor . ,full_sentence_processing,-6.399084652171416,-5.667761953253495,0.7313226989179205,-108.78443908691406,-107.6874771118164,1.0969619750976562,17,19,passive,1.0
122,processing_teacher_forced,no_prime_eos,no_prime_eos,,a frazemzom kvevarmured a drutorked .,a drutorked was kvevarmured by a frazemzom .,<|endoftext|> ,full_sentence_processing,-7.900169821346507,-7.363989579050164,0.5361802422963429,-134.30288696289062,-139.91580200195312,-5.6129150390625,17,19,passive,1.0
122,processing_teacher_forced,no_prime_empty,no_prime_empty,,a frazemzom kvevarmured a drutorked .,a drutorked was kvevarmured by a frazemzom .,,full_sentence_processing,-7.706875071806066,-7.2768506501850325,0.4300244216210336,-131.01687622070312,-138.26016235351562,-7.2432861328125,17,19,passive,1.0
122,processing_teacher_forced,filler,filler,The frindle glemmed in yorsen .,a frazemzom kvevarmured a drutorked .,a drutorked was kvevarmured by a frazemzom .,The frindle glemmed in yorsen . ,full_sentence_processing,-7.302439970128677,-6.965421174701891,0.33701879542678537,-124.1414794921875,-132.34300231933594,-8.201522827148438,17,19,passive,1.0
123,processing_teacher_forced,active,active,the smevakkul smedulpaved the smekudlom .,a kvenorvek klonorruds a skozemdil .,a skozemdil is klonorruded by a kvenorvek .,the smevakkul smedulpaved the smekudlom . ,full_sentence_processing,-6.428041345932904,-6.215648048802426,0.21239329713047805,-109.27670288085938,-118.0973129272461,-8.820610046386719,17,19,passive,1.0
123,processing_teacher_forced,passive,passive,the smekudlom was smedulpaved by the smevakkul .,a kvenorvek klonorruds a skozemdil .,a skozemdil is klonorruded by a kvenorvek .,the smekudlom was smedulpaved by the smevakkul . ,full_sentence_processing,-6.588734346277573,-6.019923963044819,0.568810383232754,-112.00848388671875,-114.37855529785156,-2.3700714111328125,17,19,passive,1.0
123,processing_teacher_forced,no_prime_eos,no_prime_eos,,a kvenorvek klonorruds a skozemdil .,a skozemdil is klonorruded by a kvenorvek .,<|endoftext|> ,full_sentence_processing,-7.323595832375919,-6.601522746839021,0.7220730855368984,-124.50112915039062,-125.4289321899414,-0.9278030395507812,17,19,passive,1.0
123,processing_teacher_forced,no_prime_empty,no_prime_empty,,a kvenorvek klonorruds a skozemdil .,a skozemdil is klonorruded by a kvenorvek .,,full_sentence_processing,-6.6762794045841,-6.560083489668997,0.11619591491510306,-113.49674987792969,-124.64158630371094,-11.14483642578125,17,19,passive,1.0
123,processing_teacher_forced,filler,filler,The tharner plested after zolven .,a kvenorvek klonorruds a skozemdil .,a skozemdil is klonorruded by a kvenorvek .,The tharner plested after zolven . ,full_sentence_processing,-7.037921681123621,-6.4258780228464225,0.6120436582771989,-119.64466857910156,-122.09168243408203,-2.4470138549804688,17,19,passive,1.0
124,processing_teacher_forced,active,active,the zlosillom vrasorkuls the mnikudpav .,a frazemzom pnegaflomed a vravaknef .,a vravaknef was pnegaflomed by a frazemzom .,the zlosillom vrasorkuls the mnikudpav . ,full_sentence_processing,-6.300131056043837,-6.039210510253906,0.2609205457899302,-113.40235900878906,-120.78421020507812,-7.3818511962890625,18,20,passive,1.0
124,processing_teacher_forced,passive,passive,the mnikudpav is vrasorkuled by the zlosillom .,a frazemzom pnegaflomed a vravaknef .,a vravaknef was pnegaflomed by a frazemzom .,the mnikudpav is vrasorkuled by the zlosillom . ,full_sentence_processing,-6.215278625488281,-5.703366088867187,0.5119125366210939,-111.87501525878906,-114.06732177734375,-2.1923065185546875,18,20,passive,1.0
