item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
556,prompt_passive,passive,the vom ed the vul .,the vul was ed by the vom .,The vom is ed by the vul .,the vom is ed by the vul .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving an vil and an vir.
The one who did it was an vil.
The one it happened to was an vir.

Bridget asked, ""What happened?""
Mary answered, ""An vir is ed by an vil.""

There was an event involving the vom and the vul.
The one who did it was the vom.
The one it happened to was the vul.

Bridget asked, ""What happened?""
Mary answered, ""The"," vom is ed by the vul.""

The event involving the vom and the vul is a vulvectomy.
A vulv"
556,prompt_no_prime,no_prime,the vom ed the vul .,the vul was ed by the vom .,The vom did it to the vul .,the vom did it to the vul .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the vom and the vul.
The one who did it was the vom.
The one it happened to was the vul.

Bridget asked, ""What happened?""
Mary answered, ""The"," vom did it to the vul.""

Bridget asked, ""Who did it?""
Mary answered, ""The vom.""

"
556,prompt_filler,filler,the vom ed the vul .,the vul was ed by the vom .,The fav ed after fel .,the fav ed after fel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The fav ed after fel.""

There was an event involving the vom and the vul.
The one who did it was the vom.
The one it happened to was the vul.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav ed after fel.""

Bridget asked, ""What happened?""
Mary answered, ""The fav ed after fel.""

"
557,prompt_passive,passive,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,the vul did it to the bri .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a vir and a vom.
The one who did it was a vir.
The one it happened to was a vom.

Bridget asked, ""What happened?""
Mary answered, ""A vom was ed by a vir.""

There was an event involving the vul and the bri.
The one who did it was the vul.
The one it happened to was the bri.

Bridget asked, ""What happened?""
Mary answered, ""The"," vul did it to the bri.""

The vir and the vom are both nouns.
The vul and the bri are both nouns"
557,prompt_no_prime,no_prime,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,the vul did it to the bri .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the vul and the bri.
The one who did it was the vul.
The one it happened to was the bri.

Bridget asked, ""What happened?""
Mary answered, ""The"," vul did it to the bri.""

Bridget asked, ""What is a vul?""
Mary replied, ""A vul"
557,prompt_filler,filler,the vul s the bri .,the bri is ed by the vul .,The vul did it to the bri .,the vul did it to the bri .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The fil ed near the fol.""

There was an event involving the vul and the bri.
The one who did it was the vul.
The one it happened to was the bri.

Bridget asked, ""What happened?""
Mary answered, ""The"," vul did it to the bri.""

Bridget asked, ""What happened?""
Mary answered, ""The vul did it"
558,prompt_active,active,a bri ed a dil .,a dil was ed by a bri .,The bri s the dil .,the bri s the dil .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the vom and the vul.
The one who did it was the vom.
The one it happened to was the vul.

Bridget asked, ""What happened?""
Mary answered, ""The vom s the vul.""

There was an event involving a bri and a dil.
The one who did it was a bri.
The one it happened to was a dil.

Bridget asked, ""What happened?""
Mary answered, ""The"," bri s the dil.""

There was an event involving a bri and a dil.
The one who did it was a dil"
558,prompt_no_prime,no_prime,a bri ed a dil .,a dil was ed by a bri .,The bri was bribed .,the bri was bribed .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was an event involving a bri and a dil.
The one who did it was a bri.
The one it happened to was a dil.

Bridget asked, ""What happened?""
Mary answered, ""The"," bri was bribed.""
Bridget said, ""That's not what I asked.""
Mary said, ""I know"
558,prompt_filler,filler,a bri ed a dil .,a dil was ed by a bri .,The bri did it to the dil .,the bri did it to the dil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The ful ed before gir.""

There was an event involving a bri and a dil.
The one who did it was a bri.
The one it happened to was a dil.

Bridget asked, ""What happened?""
Mary answered, ""The"," bri did it to the dil.""

Bridget asked, ""What happened?""
Mary answered, ""The bri was a"
559,prompt_no_prime,no_prime,a dil s a dru .,a dru is ed by a dil .,The dil did it .,the dil did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a dil and a dru.
The one who did it was a dil.
The one it happened to was a dru.

Bridget asked, ""What happened?""
Mary answered, ""The"," dil did it.""

Bridget asked, ""What did the dil do?""
Mary answered, ""The dil did it"
559,prompt_filler,filler,a dil s a dru .,a dru is ed by a dil .,The dil did it to the dru .,the dil did it to the dru .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The lav ed after lil.""

There was an event involving a dil and a dru.
The one who did it was a dil.
The one it happened to was a dru.

Bridget asked, ""What happened?""
Mary answered, ""The"," dil did it to the dru.""

Bridget asked, ""What happened?""
Mary answered, ""The dil did it"
560,prompt_active,active,the dru ed the gri .,the gri was ed by the dru .,The dru s the gri .,the dru s the gri .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a bri and a dil.
The one who did it was a bri.
The one it happened to was a dil.

Bridget asked, ""What happened?""
Mary answered, ""A bri s a dil.""

There was an event involving the dru and the gri.
The one who did it was the dru.
The one it happened to was the gri.

Bridget asked, ""What happened?""
Mary answered, ""The"," dru s the gri.""

There was an event involving the gri and the gri.
The one who did it was the gri"
560,prompt_no_prime,no_prime,the dru ed the gri .,the gri was ed by the dru .,The one who did it was the dru .,the one who did it was the dru .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was an event involving the dru and the gri.
The one who did it was the dru.
The one it happened to was the gri.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was the dru.
The one it happened to was the gri.
The one who did it was the"
561,prompt_no_prime,no_prime,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,the gri did it to the mur .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the gri and the mur.
The one who did it was the gri.
The one it happened to was the mur.

Bridget asked, ""What happened?""
Mary answered, ""The"," gri did it to the mur.""

Bridget asked, ""Who did it?""
Mary replied, ""The gri.""

"
561,prompt_filler,filler,the gri s the mur .,the mur is ed by the gri .,The gri did it to the mur .,the gri did it to the mur .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The nav ed above the nin.""

There was an event involving the gri and the mur.
The one who did it was the gri.
The one it happened to was the mur.

Bridget asked, ""What happened?""
Mary answered, ""The"," gri did it to the mur.""

Bridget asked, ""What happened?""
Mary answered, ""The gri and the"
562,prompt_active,active,a mur ed a dir .,a dir was ed by a mur .,The mur s the dir .,the mur s the dir .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the dru and the gri.
The one who did it was the dru.
The one it happened to was the gri.

Bridget asked, ""What happened?""
Mary answered, ""The dru s the gri.""

There was an event involving a mur and a dir.
The one who did it was a mur.
The one it happened to was a dir.

Bridget asked, ""What happened?""
Mary answered, ""The"," mur s the dir.""

There was an event involving a mur and a dir.
The one who did it was a dir"
562,prompt_no_prime,no_prime,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,the mur did it to the dir .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mur and a dir.
The one who did it was a mur.
The one it happened to was a dir.

Bridget asked, ""What happened?""
Mary answered, ""The"," mur did it to the dir.""

Bridget asked, ""Who did it?""
Mary answered, ""The mur did"
562,prompt_filler,filler,a mur ed a dir .,a dir was ed by a mur .,The mur did it to the dir .,the mur did it to the dir .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The nom ed during nud.""

There was an event involving a mur and a dir.
The one who did it was a mur.
The one it happened to was a dir.

Bridget asked, ""What happened?""
Mary answered, ""The"," mur did it to the dir.""

Bridget asked, ""What happened?""
Mary answered, ""The mur did it"
563,prompt_no_prime,no_prime,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,the dir did it to the dur .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a dir and a dur.
The one who did it was a dir.
The one it happened to was a dur.

Bridget asked, ""What happened?""
Mary answered, ""The"," dir did it to the dur.""

Bridget asked, ""Who did it?""
Mary answered, ""The dir.""

"
563,prompt_filler,filler,a dir s a dur .,a dur is ed by a dir .,The dir did it to the dur .,the dir did it to the dur .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pav ed across the pel.""

There was an event involving a dir and a dur.
The one who did it was a dir.
The one it happened to was a dur.

Bridget asked, ""What happened?""
Mary answered, ""The"," dir did it to the dur.""

Bridget asked, ""What happened?""
Mary answered, ""The dur was dir"
564,prompt_active,active,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,the dur did it to the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mur and a dir.
The one who did it was a mur.
The one it happened to was a dir.

Bridget asked, ""What happened?""
Mary answered, ""A mur s a dir.""

There was an event involving the dur and the fab.
The one who did it was the dur.
The one it happened to was the fab.

Bridget asked, ""What happened?""
Mary answered, ""The"," dur did it to the fab.""

There was an event involving the fab and the dur.
The one who did it was"
564,prompt_passive,passive,the dur ed the fab .,the fab was ed by the dur .,The dur is ed by the fab .,the dur is ed by the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mur and a dir.
The one who did it was a mur.
The one it happened to was a dir.

Bridget asked, ""What happened?""
Mary answered, ""A dir is ed by a mur.""

There was an event involving the dur and the fab.
The one who did it was the dur.
The one it happened to was the fab.

Bridget asked, ""What happened?""
Mary answered, ""The"," dur is ed by the fab.""

There was an event involving the fab and the dur.
The one who did it was"
564,prompt_no_prime,no_prime,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,the dur did it to the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the dur and the fab.
The one who did it was the dur.
The one it happened to was the fab.

Bridget asked, ""What happened?""
Mary answered, ""The"," dur did it to the fab.""

Bridget asked, ""Who did it?""
Mary answered, ""The dur.""

"
564,prompt_filler,filler,the dur ed the fab .,the fab was ed by the dur .,The dur did it to the fab .,the dur did it to the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pil ed through the por.""

There was an event involving the dur and the fab.
The one who did it was the dur.
The one it happened to was the fab.

Bridget asked, ""What happened?""
Mary answered, ""The"," dur did it to the fab.""

Bridget asked, ""What happened?""
Mary answered, ""The dur and the"
565,prompt_active,active,the fab s the fav .,the fav is ed by the fab .,The fab fav'd the fav .,the fab fav'd the fav .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a dir and a dur.
The one who did it was a dir.
The one it happened to was a dur.

Bridget asked, ""What happened?""
Mary answered, ""A dir ed a dur.""

There was an event involving the fab and the fav.
The one who did it was the fab.
The one it happened to was the fav.

Bridget asked, ""What happened?""
Mary answered, ""The"," fab fav'd the fav.""

There was an event involving the fab and the fav.
The one who did it was the"
565,prompt_passive,passive,the fab s the fav .,the fav is ed by the fab .,The fav was fab by the fab .,the fav was fab by the fab .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a dir and a dur.
The one who did it was a dir.
The one it happened to was a dur.

Bridget asked, ""What happened?""
Mary answered, ""A dur was ed by a dir.""

There was an event involving the fab and the fav.
The one who did it was the fab.
The one it happened to was the fav.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav was fab by the fab.""

There was an event involving the fab and the fav.
The one who did it was"
565,prompt_no_prime,no_prime,the fab s the fav .,the fav is ed by the fab .,"The fab did it, and the fav was the one it happened to .","the fab did it, and the fav was the one it happened to .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was an event involving the fab and the fav.
The one who did it was the fab.
The one it happened to was the fav.

Bridget asked, ""What happened?""
Mary answered, ""The"," fab did it, and the fav was the one it happened to.""

Bridget asked, ""But what about the"
565,prompt_filler,filler,the fab s the fav .,the fav is ed by the fab .,The fab did it to the fav .,the fab did it to the fav .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The rav ed in the rom.""

There was an event involving the fab and the fav.
The one who did it was the fab.
The one it happened to was the fav.

Bridget asked, ""What happened?""
Mary answered, ""The"," fab did it to the fav.""

The fab was the one who did it.
The fav was the one who was done"
566,prompt_active,active,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,the fav did it to the fel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the dur and the fab.
The one who did it was the dur.
The one it happened to was the fab.

Bridget asked, ""What happened?""
Mary answered, ""The dur s the fab.""

There was an event involving a fav and a fel.
The one who did it was a fav.
The one it happened to was a fel.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav did it to the fel.""

There was an event involving a fab and a fel.
The one who did it was"
566,prompt_no_prime,no_prime,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,the fav did it to the fel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fav and a fel.
The one who did it was a fav.
The one it happened to was a fel.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav did it to the fel.""

Bridget asked, ""Who did it?""
Mary answered, ""The fav did"
566,prompt_filler,filler,a fav ed a fel .,a fel was ed by a fav .,The fav did it to the fel .,the fav did it to the fel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sav ed after som.""

There was an event involving a fav and a fel.
The one who did it was a fav.
The one it happened to was a fel.

Bridget asked, ""What happened?""
Mary answered, ""The"," fav did it to the fel.""

Bridget asked, ""What happened?""
Mary answered, ""The fav was a"
567,prompt_no_prime,no_prime,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,the fel did it to the fil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fel and a fil.
The one who did it was a fel.
The one it happened to was a fil.

Bridget asked, ""What happened?""
Mary answered, ""The"," fel did it to the fil.""

Bridget asked, ""What did the fel do to the fil?""
Mary replied"
567,prompt_filler,filler,a fel s a fil .,a fil is ed by a fel .,The fel did it to the fil .,the fel did it to the fil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sor ed behind the sul.""

There was an event involving a fel and a fil.
The one who did it was a fel.
The one it happened to was a fil.

Bridget asked, ""What happened?""
Mary answered, ""The"," fel did it to the fil.""

Bridget asked, ""What happened?""
Mary answered, ""The fel and the"
568,prompt_active,active,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,the fil did it to the fol .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fav and an fel.
The one who did it was a fav.
The one it happened to was an fel.

Bridget asked, ""What happened?""
Mary answered, ""A fav s an fel.""

There was an event involving the fil and the fol.
The one who did it was the fil.
The one it happened to was the fol.

Bridget asked, ""What happened?""
Mary answered, ""The"," fil did it to the fol.""

There was an event involving the fil and the fol.
The one who did it was"
568,prompt_passive,passive,the fil ed the fol .,the fol was ed by the fil .,The fil is ed by the fol .,the fil is ed by the fol .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fav and an fel.
The one who did it was a fav.
The one it happened to was an fel.

Bridget asked, ""What happened?""
Mary answered, ""An fel is ed by a fav.""

There was an event involving the fil and the fol.
The one who did it was the fil.
The one it happened to was the fol.

Bridget asked, ""What happened?""
Mary answered, ""The"," fil is ed by the fol.""

There was an event involving the fir and the for.
The one who did it was"
568,prompt_no_prime,no_prime,the fil ed the fol .,the fol was ed by the fil .,The fil did it to the fol .,the fil did it to the fol .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the fil and the fol.
The one who did it was the fil.
The one it happened to was the fol.

Bridget asked, ""What happened?""
Mary answered, ""The"," fil did it to the fol.""

Bridget asked, ""Who did it?""
Mary answered, ""The fil did"
568,prompt_filler,filler,the fil ed the fol .,the fol was ed by the fil .,The tel ed in the tir .,the tel ed in the tir .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tel ed in the tir.""

There was an event involving the fil and the fol.
The one who did it was the fil.
The one it happened to was the fol.

Bridget asked, ""What happened?""
Mary answered, ""The"," tel ed in the tir.""

Bridget asked, ""What happened?""
Mary answered, ""The tel ed in the"
569,prompt_passive,passive,the fol s the ful .,the ful is ed by the fol .,The fol ful filled the ful .,the fol ful filled the ful .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a fel and a fil.
The one who did it was a fel.
The one it happened to was a fil.

Bridget asked, ""What happened?""
Mary answered, ""A fil was ed by a fel.""

There was an event involving the fol and the ful.
The one who did it was the fol.
The one it happened to was the ful.

Bridget asked, ""What happened?""
Mary answered, ""The"," fol ful filled the ful.""

Bridget asked, ""What happened?""
Mary answered, ""The ful was ful filled"
569,prompt_no_prime,no_prime,the fol s the ful .,the ful is ed by the fol .,"The fol did it, and the ful was the one it happened to .","the fol did it, and the ful was the one it happened to .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was an event involving the fol and the ful.
The one who did it was the fol.
The one it happened to was the ful.

Bridget asked, ""What happened?""
Mary answered, ""The"," fol did it, and the ful was the one it happened to.""

Bridget asked, ""What did the fol"
569,prompt_filler,filler,the fol s the ful .,the ful is ed by the fol .,The tul ed near the vel .,the tul ed near the vel .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The tul ed near the vel.""

There was an event involving the fol and the ful.
The one who did it was the fol.
The one it happened to was the ful.

Bridget asked, ""What happened?""
Mary answered, ""The"," tul ed near the vel.""

Bridget asked, ""What happened?""
Mary answered, ""The tul ed near the"
570,prompt_active,active,an ful ed a gir .,a gir was ed by an ful .,The ful s the gir .,the ful s the gir .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the fil and the fol.
The one who did it was the fil.
The one it happened to was the fol.

Bridget asked, ""What happened?""
Mary answered, ""The fil s the fol.""

There was an event involving an ful and a gir.
The one who did it was an ful.
The one it happened to was a gir.

Bridget asked, ""What happened?""
Mary answered, ""The"," ful s the gir.""

There was an event involving a gir and a gir.
The one who did it was a gir"
570,prompt_no_prime,no_prime,an ful ed a gir .,a gir was ed by an ful .,The ful did it to the gir .,the ful did it to the gir .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving an ful and a gir.
The one who did it was an ful.
The one it happened to was a gir.

Bridget asked, ""What happened?""
Mary answered, ""The"," ful did it to the gir.""

Bridget asked, ""Who did it?""
Mary answered, ""The ful did"
570,prompt_filler,filler,an ful ed a gir .,a gir was ed by an ful .,The gir was ful .,the gir was ful .,copular_adjectival,be_adjectival_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The vil ed before vir.""

There was an event involving an ful and a gir.
The one who did it was an ful.
The one it happened to was a gir.

Bridget asked, ""What happened?""
Mary answered, ""The"," gir was ful.""

Bridget asked, ""What happened?""
Mary answered, ""The gir was ful.""

Brid"
571,prompt_no_prime,no_prime,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,the gir did it to the lav .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a gir and a lav.
The one who did it was a gir.
The one it happened to was a lav.

Bridget asked, ""What happened?""
Mary answered, ""The"," gir did it to the lav.""

Bridget asked, ""Who did it?""
Mary answered, ""The gir.""

"
571,prompt_filler,filler,a gir s a lav .,a lav is ed by a gir .,The gir did it to the lav .,the gir did it to the lav .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The vom ed in the vul.""

There was an event involving a gir and a lav.
The one who did it was a gir.
The one it happened to was a lav.

Bridget asked, ""What happened?""
Mary answered, ""The"," gir did it to the lav.""

The gir was a boy.
The lav was a girl.
The gir did it to"
572,prompt_active,active,the lav ed the lil .,the lil was ed by the lav .,The lav s the lil .,the lav s the lil .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a ful and a gir.
The one who did it was a ful.
The one it happened to was a gir.

Bridget asked, ""What happened?""
Mary answered, ""A ful s a gir.""

There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The"," lav s the lil.""

There was an event involving the lav and the lil.
The one who did it was the lav"
572,prompt_passive,passive,the lav ed the lil .,the lil was ed by the lav .,The lav is ed by the lil .,the lav is ed by the lil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a ful and a gir.
The one who did it was a ful.
The one it happened to was a gir.

Bridget asked, ""What happened?""
Mary answered, ""A gir is ed by a ful.""

There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The"," lav is ed by the lil.""

There was an event involving the lav and the lil.
The one who did it was"
572,prompt_no_prime,no_prime,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,the lav did it to the lil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The"," lav did it to the lil.""

Bridget asked, ""Who did it?""
Mary answered, ""The lav did"
572,prompt_filler,filler,the lav ed the lil .,the lil was ed by the lav .,The lav did it to the lil .,the lav did it to the lil .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The bri ed beside the dru.""

There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The"," lav did it to the lil.""

Bridget asked, ""What happened?""
Mary answered, ""The lav did it"
573,prompt_no_prime,no_prime,the lil s the mol .,the mol is ed by the lil .,The lil did it to the mol .,the lil did it to the mol .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lil and the mol.
The one who did it was the lil.
The one it happened to was the mol.

Bridget asked, ""What happened?""
Mary answered, ""The"," lil did it to the mol.""

Bridget asked, ""Who did it?""
Mary answered, ""The lil.""

"
574,prompt_active,active,a mol ed a mul .,a mul was ed by a mol .,The mol s the mul .,the mol s the mul .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The lav s the lil.""

There was an event involving a mol and a mul.
The one who did it was a mol.
The one it happened to was a mul.

Bridget asked, ""What happened?""
Mary answered, ""The"," mol s the mul.""

There was an event involving a mul and a mol.
The one who did it was a mul"
574,prompt_passive,passive,a mol ed a mul .,a mul was ed by a mol .,The mul is ul by the mol .,the mul is ul by the mol .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving the lav and the lil.
The one who did it was the lav.
The one it happened to was the lil.

Bridget asked, ""What happened?""
Mary answered, ""The lil is ed by the lav.""

There was an event involving a mol and a mul.
The one who did it was a mol.
The one it happened to was a mul.

Bridget asked, ""What happened?""
Mary answered, ""The"," mul is ul by the mol.""

There was an event involving a dol and a dol.
The one who did it was"
574,prompt_no_prime,no_prime,a mol ed a mul .,a mul was ed by a mol .,The mol did it to the mul .,the mol did it to the mul .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mol and a mul.
The one who did it was a mol.
The one it happened to was a mul.

Bridget asked, ""What happened?""
Mary answered, ""The"," mol did it to the mul.""

Bridget asked, ""Who did it?""
Mary answered, ""The mol.""

"
574,prompt_filler,filler,a mol ed a mul .,a mul was ed by a mol .,The mul was molled .,the mul was molled .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The dir ed in the dur.""

There was an event involving a mol and a mul.
The one who did it was a mol.
The one it happened to was a mul.

Bridget asked, ""What happened?""
Mary answered, ""The"," mul was molled.""

Bridget asked, ""What happened?""
Mary answered, ""The mul was mowed.""

"
575,prompt_no_prime,no_prime,a mul s an nav .,an nav is ed by a mul .,The mul did it to the nav .,the mul did it to the nav .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was an event involving a mul and an nav.
The one who did it was a mul.
The one it happened to was an nav.

Bridget asked, ""What happened?""
Mary answered, ""The"," mul did it to the nav.""

Bridget asked, ""What is a mul?""
Mary replied, ""A mul"
575,prompt_filler,filler,a mul s an nav .,an nav is ed by a mul .,The mul did it to the nav .,the mul did it to the nav .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The fab ed on the fav.""

There was an event involving a mul and an nav.
The one who did it was a mul.
The one it happened to was an nav.

Bridget asked, ""What happened?""
Mary answered, ""The"," mul did it to the nav.""

Bridget asked, ""What happened?""
Mary answered, ""The mul was a"
