item_index,prompt_column,prime_condition,target_active,target_passive,greedy_answer_first_sentence,greedy_answer_first_sentence_normalized,generation_class_detailed,generation_structure_reason,argument_structure_inferred,role_frame_inferred,argument_inference_note,generation_class_strict,generation_class_lax,needs_review_strict,needs_review_lax,prompt,greedy_completion_raw
276,prompt_passive,passive,the employee forgave the employer .,the employer was forgiven by the employee .,The employer forgave the employee .,the employer forgave the employee .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a catching event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""A husband is caught by a hero.""

There was a forgaving event involving the employee and the employer.
The one who did it was the employee.
The one it happened to was the employer.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer forgave the employee.""

There was a forgiving event involving the student and the teacher.
The one who did it was"
277,prompt_active,active,the employer forgives the father .,the father is forgiven by the employer .,The employer forgave the father .,the employer forgave the father .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving a bishop and a boy.
The one who did it was a bishop.
The one it happened to was a boy.

Bridget asked, ""What happened?""
Mary answered, ""A bishop selected a boy.""

There was a forgiving event involving the employer and the father.
The one who did it was the employer.
The one it happened to was the father.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer forgave the father.""

There was a selecting event involving the teacher and the girl.
The one who did it was"
277,prompt_no_prime,no_prime,the employer forgives the father .,the father is forgiven by the employer .,The employer did it to the father .,the employer did it to the father .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgiving event involving the employer and the father.
The one who did it was the employer.
The one it happened to was the father.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer did it to the father.""

Bridget asked, ""What did the employer do to the father?""
Mary answered"
277,prompt_filler,filler,the employer forgives the father .,the father is forgiven by the employer .,The employer apologized to the father .,the employer apologized to the father .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a forgiving event involving the employer and the father.
The one who did it was the employer.
The one it happened to was the father.

Bridget asked, ""What happened?""
Mary answered, ""The"," employer apologized to the father.""

The one who did it was the father.
The one it happened to was the employer.

"
279,prompt_active,active,a friend forgives a girl .,a girl is forgiven by a friend .,The friend forgave the girl .,the friend forgave the girl .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a hurrieding event involving the champion and the chief.
The one who did it was the champion.
The one it happened to was the chief.

Bridget asked, ""What happened?""
Mary answered, ""The champion hurried the chief.""

There was a forgiving event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," friend forgave the girl.""

There was a helping event involving a helper and a boy.
The one who did it was"
279,prompt_no_prime,no_prime,a friend forgives a girl .,a girl is forgiven by a friend .,The one who did it was a friend .,the one who did it was a friend .,other_relative_identity_clause,one_who_did_it_pattern,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," one who did it was a friend.""
Bridget asked, ""What happened to the girl?""
Mary answered, """
279,prompt_filler,filler,a friend forgives a girl .,a girl is forgiven by a friend .,The girl forgave her friend .,the girl forgave her friend .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a forgiving event involving a friend and a girl.
The one who did it was a friend.
The one it happened to was a girl.

Bridget asked, ""What happened?""
Mary answered, ""The"," girl forgave her friend.""

There was a forgiving event involving a girl and a friend.
The one who did it was"
281,prompt_active,active,the guest forgives the guy .,the guy is forgiven by the guest .,The guest forgave the guy .,the guest forgave the guy .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a carrieding event involving a prince and a princess.
The one who did it was a prince.
The one it happened to was a princess.

Bridget asked, ""What happened?""
Mary answered, ""A prince carried a princess.""

There was a forgiving event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest forgave the guy.""

There was a giving event involving the teacher and the student.
The one who did it was"
281,prompt_no_prime,no_prime,the guest forgives the guy .,the guy is forgiven by the guest .,The guest did it to the guy .,the guest did it to the guy .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgiving event involving the guest and the guy.
The one who did it was the guest.
The one it happened to was the guy.

Bridget asked, ""What happened?""
Mary answered, ""The"," guest did it to the guy.""

Bridget asked, ""Who did it?""
Mary answered, ""The guest did"
282,prompt_filler,filler,a guy forgave a hero .,a hero was forgiven by a guy .,The package arrived before noon .,the package arrived before noon .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The package arrived before noon.""

There was a forgaving event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""The"," package arrived before noon.""

The guy was a hero.
The package was a forgiving gift.

Bridget asked,"
283,prompt_active,active,a hero forgives a husband .,a husband is forgiven by a hero .,The hero forgave the husband .,the hero forgave the husband .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a kisseding event involving the cop and the cousin.
The one who did it was the cop.
The one it happened to was the cousin.

Bridget asked, ""What happened?""
Mary answered, ""The cop kissed the cousin.""

There was a forgiving event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," hero forgave the husband.""

There was a kissing event involving a husband and a wife.
The one who did it was"
283,prompt_no_prime,no_prime,a hero forgives a husband .,a husband is forgiven by a hero .,The husband was a hero .,the husband was a hero .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband was a hero. He saved his wife from a great danger.""

Bridget asked, ""What was the danger"
283,prompt_filler,filler,a hero forgives a husband .,a husband is forgiven by a hero .,The husband was forgiven .,the husband was forgiven .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The sculpture stood in the hallway.""

There was a forgiving event involving a hero and a husband.
The one who did it was a hero.
The one it happened to was a husband.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband was forgiven.""

The sculpture was in the hallway.
The husband was forgiven.
The hero was a man.
The sculpture"
284,prompt_no_prime,no_prime,the husband forgave the kid .,the kid was forgiven by the husband .,The husband did it to the kid .,the husband did it to the kid .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgaving event involving the husband and the kid.
The one who did it was the husband.
The one it happened to was the kid.

Bridget asked, ""What happened?""
Mary answered, ""The"," husband did it to the kid.""

Bridget asked, ""What did the husband do to the kid?""
Mary answered"
285,prompt_active,active,the kid forgives the king .,the king is forgiven by the kid .,The kid forgave the king .,the kid forgave the king .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a taughting event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""A man taught a manager.""

There was a forgiving event involving the kid and the king.
The one who did it was the kid.
The one it happened to was the king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid forgave the king.""

There was a teaching event involving the kid and the king.
The one who did it was"
285,prompt_no_prime,no_prime,the kid forgives the king .,the king is forgiven by the kid .,The kid was forgiven .,the kid was forgiven .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"There was a forgiving event involving the kid and the king.
The one who did it was the kid.
The one it happened to was the king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid was forgiven.""

Bridget asked, ""What did the kid do?""
Mary answered, ""The kid was forgiven"
285,prompt_filler,filler,the kid forgives the king .,the king is forgiven by the kid .,The kid apologized to the king .,the kid apologized to the king .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The teacher listened during assembly.""

There was a forgiving event involving the kid and the king.
The one who did it was the kid.
The one it happened to was the king.

Bridget asked, ""What happened?""
Mary answered, ""The"," kid apologized to the king.""

The teacher was not present during the assembly.
The teacher was present during the assembly.
The"
287,prompt_active,active,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,The lady forgave the lawyer .,the lady forgave the lawyer .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a bothereding event involving the cop and the cousin.
The one who did it was the cop.
The one it happened to was the cousin.

Bridget asked, ""What happened?""
Mary answered, ""The cop bothered the cousin.""

There was a forgiving event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady forgave the lawyer.""

There was a threatening event involving a man and a doctor.
The one who did it was"
287,prompt_no_prime,no_prime,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,"The lady was forgiving, and the lawyer was the one it happened to .","the lady was forgiving, and the lawyer was the one it happened to .",other_coordinate_multiclause,coordination_with_punctuation,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady was forgiving, and the lawyer was the one it happened to.""

Bridget asked, ""What did the lady"
287,prompt_filler,filler,a lady forgives a lawyer .,a lawyer is forgiven by a lady .,The lady forgave the lawyer .,the lady forgave the lawyer .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The pillow rested on the sofa.""

There was a forgiving event involving a lady and a lawyer.
The one who did it was a lady.
The one it happened to was a lawyer.

Bridget asked, ""What happened?""
Mary answered, ""The"," lady forgave the lawyer.""

Bridget asked, ""What happened?""
Mary answered, ""The lawyer was forgiven by"
289,prompt_active,active,the leader forgives the man .,the man is forgiven by the leader .,The leader forgave the man .,the leader forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washeding event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""A mother washed a nurse.""

There was a forgiving event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader forgave the man.""

There was a forgiving event involving the nurse and the mother.
The one who did it was"
289,prompt_passive,passive,the leader forgives the man .,the man is forgiven by the leader .,The leader forgave the man .,the leader forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a washeding event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""A nurse was washed by a mother.""

There was a forgiving event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader forgave the man.""

There was a washing event involving the teacher and the student.
The one who did it was"
289,prompt_no_prime,no_prime,the leader forgives the man .,the man is forgiven by the leader .,The leader was involved in a forgiving event with the man .,the leader was involved in a forgiving event with the man .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader was involved in a forgiving event with the man. The leader was the one who did it, and the man was"
289,prompt_filler,filler,the leader forgives the man .,the man is forgiven by the leader .,The leader forgave the man .,the leader forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The traveler rested beside the river.""

There was a forgiving event involving the leader and the man.
The one who did it was the leader.
The one it happened to was the man.

Bridget asked, ""What happened?""
Mary answered, ""The"," leader forgave the man.""

The leader was the one who did it.
The man was the one it happened to.
"
290,prompt_passive,passive,a man forgave a manager .,a manager was forgiven by a man .,The manager forgave the man .,the manager forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecting event involving the kid and the king.
The one who did it was the kid.
The one it happened to was the king.

Bridget asked, ""What happened?""
Mary answered, ""The king is selected by the kid.""

There was a forgaving event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager forgave the man.""

There was a selecting event involving a man and a manager.
The one who did it was"
290,prompt_filler,filler,a man forgave a manager .,a manager was forgiven by a man .,The manager forgave the man .,the manager forgave the man .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The notebook stayed on the shelf.""

There was a forgaving event involving a man and a manager.
The one who did it was a man.
The one it happened to was a manager.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager forgave the man.""

The manager was a woman.
The man was a woman.

Bridget asked, """
291,prompt_active,active,a manager forgives a mayor .,a mayor is forgiven by a manager .,The manager forgave the mayor .,the manager forgave the mayor .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was an embraceding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The student embraced the teacher.""

There was a forgiving event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager forgave the mayor.""

There was a forgiving event involving a manager and a mayor.
The one who did it was"
291,prompt_no_prime,no_prime,a manager forgives a mayor .,a mayor is forgiven by a manager .,The manager did it .,the manager did it .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgiving event involving a manager and a mayor.
The one who did it was a manager.
The one it happened to was a mayor.

Bridget asked, ""What happened?""
Mary answered, ""The"," manager did it.""

Bridget asked, ""Who did it?""
Mary answered, ""The manager.""

Bridget"
292,prompt_passive,passive,the mayor forgave the minister .,the minister was forgiven by the mayor .,The minister forgave the mayor .,the minister forgave the mayor .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a destroying event involving a doctor and an employee.
The one who did it was a doctor.
The one it happened to was an employee.

Bridget asked, ""What happened?""
Mary answered, ""An employee is destroyed by a doctor.""

There was a forgaving event involving the mayor and the minister.
The one who did it was the mayor.
The one it happened to was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister forgave the mayor.""

There was a destroying event involving the mayor and the minister.
The one who did it was"
292,prompt_no_prime,no_prime,the mayor forgave the minister .,the minister was forgiven by the mayor .,The mayor and the minister were involved in a forgiving event .,the mayor and the minister were involved in a forgiving event .,copular_participial,be_participial_no_by,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgaving event involving the mayor and the minister.
The one who did it was the mayor.
The one it happened to was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," mayor and the minister were involved in a forgiving event.""
Bridget asked, ""What did they forgive?""
Mary"
292,prompt_filler,filler,the mayor forgave the minister .,the minister was forgiven by the mayor .,The minister forgave the mayor .,the minister forgave the mayor .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The singer smiled after rehearsal.""

There was a forgaving event involving the mayor and the minister.
The one who did it was the mayor.
The one it happened to was the minister.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister forgave the mayor.""

The singer was the one who did it.
The minister was the one it happened to.
"
293,prompt_active,active,the minister forgives the mother .,the mother is forgiven by the minister .,The minister forgave the mother .,the minister forgave the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a carrieding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""A guy carried a hero.""

There was a forgiving event involving the minister and the mother.
The one who did it was the minister.
The one it happened to was the mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister forgave the mother.""

There was a carrying event involving the minister and the mother.
The one who did it was"
293,prompt_passive,passive,the minister forgives the mother .,the mother is forgiven by the minister .,The minister forgave the mother .,the minister forgave the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a carrieding event involving a guy and a hero.
The one who did it was a guy.
The one it happened to was a hero.

Bridget asked, ""What happened?""
Mary answered, ""A hero was carried by a guy.""

There was a forgiving event involving the minister and the mother.
The one who did it was the minister.
The one it happened to was the mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister forgave the mother.""

There was a carrying event involving the minister and the mother.
The one who did it was"
293,prompt_no_prime,no_prime,the minister forgives the mother .,the mother is forgiven by the minister .,The minister did it to me .,the minister did it to me .,other_prepositional_misc,prepositional_without_confident_parse,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgiving event involving the minister and the mother.
The one who did it was the minister.
The one it happened to was the mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister did it to me.""
Bridget asked, ""What did the minister do?""
Mary replied, ""He gave"
293,prompt_filler,filler,the minister forgives the mother .,the mother is forgiven by the minister .,The minister forgave the mother .,the minister forgave the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The painter waited near the doorway.""

There was a forgiving event involving the minister and the mother.
The one who did it was the minister.
The one it happened to was the mother.

Bridget asked, ""What happened?""
Mary answered, ""The"," minister forgave the mother.""

The painter was the one who did it.
The mother was the one it happened to.
"
294,prompt_no_prime,no_prime,a mother forgave a nurse .,a nurse was forgiven by a mother .,The nurse forgave me .,the nurse forgave me .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a forgaving event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse forgave me.""

Bridget asked, ""Why did you forgive the nurse?""
Mary replied, ""Because she"
294,prompt_filler,filler,a mother forgave a nurse .,a nurse was forgiven by a mother .,The nurse forgave the mother .,the nurse forgave the mother .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The engine cooled before dawn.""

There was a forgaving event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse forgave the mother.""

The engine was not the one that was forgiven.
The engine was not the one that forg"
295,prompt_active,active,a nurse forgives a parent .,a parent is forgiven by a nurse .,The nurse forgave the parent .,the nurse forgave the parent .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a grabbeding event involving the president and the priest.
The one who did it was the president.
The one it happened to was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The president grabbed the priest.""

There was a forgiving event involving a nurse and a parent.
The one who did it was a nurse.
The one it happened to was a parent.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse forgave the parent.""

There was a grabbing event involving a teacher and a student.
The one who did it was"
295,prompt_no_prime,no_prime,a nurse forgives a parent .,a parent is forgiven by a nurse .,"The nurse was trying to give the baby a shot, but the baby was crying and the nurse was trying to calm it down","the nurse was trying to give the baby a shot, but the baby was crying and the nurse was trying to calm it down",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a forgiving event involving a nurse and a parent.
The one who did it was a nurse.
The one it happened to was a parent.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse was trying to give the baby a shot, but the baby was crying and the nurse was trying to calm it down"
295,prompt_filler,filler,a nurse forgives a parent .,a parent is forgiven by a nurse .,The nurse forgave the parent .,the nurse forgave the parent .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The market opened after sunrise.""

There was a forgiving event involving a nurse and a parent.
The one who did it was a nurse.
The one it happened to was a parent.

Bridget asked, ""What happened?""
Mary answered, ""The"," nurse forgave the parent.""

Bridget asked, ""What happened?""
Mary answered, ""The nurse forgave the"
296,prompt_filler,filler,the parent forgave the partner .,the partner was forgiven by the parent .,The blanket dried on the line .,the blanket dried on the line .,active_intransitive_prepositional,finite_verb_prepositional,active_nonobject,single_core_argument(+oblique),no_direct_object_detected,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The blanket dried on the line.""

There was a forgaving event involving the parent and the partner.
The one who did it was the parent.
The one it happened to was the partner.

Bridget asked, ""What happened?""
Mary answered, ""The"," blanket dried on the line.""

The parent and the partner were at the event.
The parent was the one who did it"
297,prompt_active,active,the partner forgives the physician .,the physician is forgiven by the partner .,The partner forgave the physician .,the partner forgave the physician .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a judgeding event involving an uncle and a wife.
The one who did it was an uncle.
The one it happened to was a wife.

Bridget asked, ""What happened?""
Mary answered, ""An uncle judged a wife.""

There was a forgiving event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner forgave the physician.""

There was a judging event involving the partner and the physician.
The one who did it was"
297,prompt_no_prime,no_prime,the partner forgives the physician .,the physician is forgiven by the partner .,The partner was the one who did it .,the partner was the one who did it .,copular_nominal,be_det_nominal_predicate,copular_like,theme>predicate,copular_pattern_detected,other,other,True,True,"There was a forgiving event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," partner was the one who did it. The physician was the one who was hurt.""

Bridget asked, ""What"
297,prompt_filler,filler,the partner forgives the physician .,the physician is forgiven by the partner .,The physician was forgiven .,the physician was forgiven .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The planet shimmered above the valley.""

There was a forgiving event involving the partner and the physician.
The one who did it was the partner.
The one it happened to was the physician.

Bridget asked, ""What happened?""
Mary answered, ""The"," physician was forgiven.""

The planet shimmered above the valley.
The physician was forgiven.
The partner did it.
The one"
298,prompt_passive,passive,a physician forgave a pilot .,a pilot was forgiven by a physician .,The pilot forgave the physician .,the pilot forgave the physician .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a bothering event involving the singer and the soldier.
The one who did it was the singer.
The one it happened to was the soldier.

Bridget asked, ""What happened?""
Mary answered, ""The soldier is bothered by the singer.""

There was a forgaving event involving a physician and a pilot.
The one who did it was a physician.
The one it happened to was a pilot.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot forgave the physician.""

There was a forgiving event involving a pilot and a physician.
The one who did it was"
298,prompt_filler,filler,a physician forgave a pilot .,a pilot was forgiven by a physician .,The pilot forgave the physician .,the pilot forgave the physician .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The baker laughed during breakfast.""

There was a forgaving event involving a physician and a pilot.
The one who did it was a physician.
The one it happened to was a pilot.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot forgave the physician.""

The physician was a doctor.
The pilot was a pilot.
The physician forgave the pilot"
299,prompt_active,active,a pilot forgives a president .,a president is forgiven by a pilot .,The pilot forgave the president .,the pilot forgave the president .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a joineding event involving the student and the teacher.
The one who did it was the student.
The one it happened to was the teacher.

Bridget asked, ""What happened?""
Mary answered, ""The student joined the teacher.""

There was a forgiving event involving a pilot and a president.
The one who did it was a pilot.
The one it happened to was a president.

Bridget asked, ""What happened?""
Mary answered, ""The"," pilot forgave the president.""

There was a joining event involving a pilot and a president.
The one who did it was"
301,prompt_active,active,the priest forgives the prince .,the prince is forgiven by the priest .,The priest forgave the prince .,the priest forgave the prince .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a describeding event involving a mother and a nurse.
The one who did it was a mother.
The one it happened to was a nurse.

Bridget asked, ""What happened?""
Mary answered, ""A mother described a nurse.""

There was a forgiving event involving the priest and the prince.
The one who did it was the priest.
The one it happened to was the prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," priest forgave the prince.""

There was a describing event involving the priest and the prince.
The one who did it was"
301,prompt_filler,filler,the priest forgives the prince .,the prince is forgiven by the priest .,The priest forgave the prince .,the priest forgave the prince .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The kettle whistled in the kitchen.""

There was a forgiving event involving the priest and the prince.
The one who did it was the priest.
The one it happened to was the prince.

Bridget asked, ""What happened?""
Mary answered, ""The"," priest forgave the prince.""

The one who did it was the one who was forgiven.
The one it happened to was"
303,prompt_active,active,a princess forgives a professor .,a professor is forgiven by a princess .,The princess forgave the professor .,the princess forgave the professor .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a discovereding event involving the president and the priest.
The one who did it was the president.
The one it happened to was the priest.

Bridget asked, ""What happened?""
Mary answered, ""The president discovered the priest.""

There was a forgiving event involving a princess and a professor.
The one who did it was a princess.
The one it happened to was a professor.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess forgave the professor.""

There was a forgiving event involving a princess and a professor.
The one who did it was"
303,prompt_no_prime,no_prime,a princess forgives a professor .,a professor is forgiven by a princess .,"The princess was forgiving, and the professor was forgiving as well .","the princess was forgiving, and the professor was forgiving as well .",other_coordinate_multiclause,coordination_with_punctuation,multiclause,mixed,coordination_detected,other,other,True,True,"There was a forgiving event involving a princess and a professor.
The one who did it was a princess.
The one it happened to was a professor.

Bridget asked, ""What happened?""
Mary answered, ""The"," princess was forgiving, and the professor was forgiving as well.""

Bridget asked, ""What did they forgive?""
Mary"
303,prompt_filler,filler,a princess forgives a professor .,a professor is forgiven by a princess .,The professor was forgiven .,the professor was forgiven .,passive_short,be_participle_no_by,passive_like,patient>(agent),passive_pattern_detected,other,passive,True,False,"In another scene, something unrelated happened.
Bridget asked, ""What happened?""
Mary answered, ""The jacket hung behind the chair.""

There was a forgiving event involving a princess and a professor.
The one who did it was a princess.
The one it happened to was a professor.

Bridget asked, ""What happened?""
Mary answered, ""The"," professor was forgiven.""

Bridget asked, ""What happened?""
Mary answered, ""The princess was forgiven.""

Brid"
305,prompt_active,active,the reader forgives the scientist .,the scientist is forgiven by the reader .,The reader forgave the scientist .,the reader forgave the scientist .,other_unclassified,fallback_unclassified,unknown,unknown,verb_not_confident,other,other,True,True,"There was a selecteding event involving a father and a friend.
The one who did it was a father.
The one it happened to was a friend.

Bridget asked, ""What happened?""
Mary answered, ""A father selected a friend.""

There was a forgiving event involving the reader and the scientist.
The one who did it was the reader.
The one it happened to was the scientist.

Bridget asked, ""What happened?""
Mary answered, ""The"," reader forgave the scientist.""

There was a selecting event involving the reader and the scientist.
The one who did it was"
