item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,agent_det,agent_noun,patient_det,patient_noun,verb_lemma,active_verb_form,passive_verb_form,message_role_order_json,prompt,sentence_stub,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,chosen_structure,passive_choice_indicator
50,role_labeled,passive,passive,a klosilfin was kvenelfined by a tlumoldil .,a doctor understands an employee .,an employee is understood by a doctor .,a,doctor,an,employee,understand,understands,understood,"[""AGENT=doctor"", ""PATIENT=employee"", ""VERB=understand""]","Prime sentence: a klosilfin was kvenelfined by a tlumoldil .
Event roles: AGENT=doctor; PATIENT=employee; VERB=understand
Sentence: the",Sentence: the,first_noun,-3.5064475536346436,-7.757354736328125,-4.2509071826934814,active,0.0
50,role_labeled,no_prime_eos,no_prime_eos,,a doctor understands an employee .,an employee is understood by a doctor .,a,doctor,an,employee,understand,understands,understood,"[""AGENT=doctor"", ""PATIENT=employee"", ""VERB=understand""]","Event roles: AGENT=doctor; PATIENT=employee; VERB=understand
Sentence: the",Sentence: the,first_noun,-2.6582398414611816,-5.357259273529053,-2.699019432067871,active,0.0
50,role_labeled,filler,filler,The flinder trassed across jorven .,a doctor understands an employee .,an employee is understood by a doctor .,a,doctor,an,employee,understand,understands,understood,"[""AGENT=doctor"", ""PATIENT=employee"", ""VERB=understand""]","Prime sentence: The flinder trassed across jorven .
Event roles: AGENT=doctor; PATIENT=employee; VERB=understand
Sentence: the",Sentence: the,first_noun,-3.0979673862457275,-6.55892276763916,-3.4609553813934326,active,0.0
51,role_labeled,active,active,a skozemdil klosorveked a pnezebkul .,a captain understands a champion .,a champion is understood by a captain .,a,captain,a,champion,understand,understands,understood,"[""AGENT=captain"", ""VERB=understand"", ""PATIENT=champion""]","Prime sentence: a skozemdil klosorveked a pnezebkul .
Event roles: AGENT=captain; VERB=understand; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-4.531491279602051,-7.524836540222168,-2.993345260620117,active,0.0
51,role_labeled,passive,passive,a pnezebkul was klosorveked by a skozemdil .,a captain understands a champion .,a champion is understood by a captain .,a,captain,a,champion,understand,understands,understood,"[""AGENT=captain"", ""VERB=understand"", ""PATIENT=champion""]","Prime sentence: a pnezebkul was klosorveked by a skozemdil .
Event roles: AGENT=captain; VERB=understand; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-4.450394153594971,-7.938574314117432,-3.488180160522461,active,0.0
51,role_labeled,no_prime_eos,no_prime_eos,,a captain understands a champion .,a champion is understood by a captain .,a,captain,a,champion,understand,understands,understood,"[""AGENT=captain"", ""VERB=understand"", ""PATIENT=champion""]","Event roles: AGENT=captain; VERB=understand; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-2.7523326873779297,-5.671961784362793,-2.9196290969848633,active,0.0
51,role_labeled,filler,filler,The tharner plested after zolven .,a captain understands a champion .,a champion is understood by a captain .,a,captain,a,champion,understand,understands,understood,"[""AGENT=captain"", ""VERB=understand"", ""PATIENT=champion""]","Prime sentence: The tharner plested after zolven .
Event roles: AGENT=captain; VERB=understand; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-4.418684482574463,-7.129186153411865,-2.7105016708374023,active,0.0
52,role_labeled,active,active,a klosilfin drusilfined a grivarbav .,a candidate joins a captain .,a captain is joined by a candidate .,a,candidate,a,captain,join,joins,joined,"[""VERB=join"", ""AGENT=candidate"", ""PATIENT=captain""]","Prime sentence: a klosilfin drusilfined a grivarbav .
Event roles: VERB=join; AGENT=candidate; PATIENT=captain
Sentence: the",Sentence: the,first_noun,-7.1819658279418945,-5.4413161277771,1.740649700164795,passive,1.0
52,role_labeled,passive,passive,a grivarbav was drusilfined by a klosilfin .,a candidate joins a captain .,a captain is joined by a candidate .,a,candidate,a,captain,join,joins,joined,"[""VERB=join"", ""AGENT=candidate"", ""PATIENT=captain""]","Prime sentence: a grivarbav was drusilfined by a klosilfin .
Event roles: VERB=join; AGENT=candidate; PATIENT=captain
Sentence: the",Sentence: the,first_noun,-5.971706390380859,-5.025850296020508,0.9458560943603516,passive,1.0
52,role_labeled,no_prime_eos,no_prime_eos,,a candidate joins a captain .,a captain is joined by a candidate .,a,candidate,a,captain,join,joins,joined,"[""VERB=join"", ""AGENT=candidate"", ""PATIENT=captain""]","Event roles: VERB=join; AGENT=candidate; PATIENT=captain
Sentence: the",Sentence: the,first_noun,-4.622096061706543,-3.1988422870635986,1.4232537746429443,passive,1.0
52,role_labeled,filler,filler,The claven morged through selven .,a candidate joins a captain .,a captain is joined by a candidate .,a,candidate,a,captain,join,joins,joined,"[""VERB=join"", ""AGENT=candidate"", ""PATIENT=captain""]","Prime sentence: The claven morged through selven .
Event roles: VERB=join; AGENT=candidate; PATIENT=captain
Sentence: the",Sentence: the,first_noun,-6.856849670410156,-4.574620246887207,2.282229423522949,passive,1.0
53,role_labeled,active,active,a franorbav smedulpaved a smepemgor .,a captain drags a champion .,a champion is dragged by a captain .,a,captain,a,champion,drag,drags,dragged,"[""AGENT=captain"", ""VERB=drag"", ""PATIENT=champion""]","Prime sentence: a franorbav smedulpaved a smepemgor .
Event roles: AGENT=captain; VERB=drag; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-3.5511205196380615,-5.9518890380859375,-2.400768518447876,active,0.0
53,role_labeled,passive,passive,a smepemgor was smedulpaved by a franorbav .,a captain drags a champion .,a champion is dragged by a captain .,a,captain,a,champion,drag,drags,dragged,"[""AGENT=captain"", ""VERB=drag"", ""PATIENT=champion""]","Prime sentence: a smepemgor was smedulpaved by a franorbav .
Event roles: AGENT=captain; VERB=drag; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-3.9566450119018555,-6.293391227722168,-2.3367462158203125,active,0.0
53,role_labeled,no_prime_eos,no_prime_eos,,a captain drags a champion .,a champion is dragged by a captain .,a,captain,a,champion,drag,drags,dragged,"[""AGENT=captain"", ""VERB=drag"", ""PATIENT=champion""]","Event roles: AGENT=captain; VERB=drag; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-3.249511241912842,-5.259632110595703,-2.0101208686828613,active,0.0
53,role_labeled,filler,filler,The krimble flened before narven .,a captain drags a champion .,a champion is dragged by a captain .,a,captain,a,champion,drag,drags,dragged,"[""AGENT=captain"", ""VERB=drag"", ""PATIENT=champion""]","Prime sentence: The krimble flened before narven .
Event roles: AGENT=captain; VERB=drag; PATIENT=champion
Sentence: the",Sentence: the,first_noun,-4.903132438659668,-6.75861930847168,-1.8554868698120117,active,0.0
54,role_labeled,active,active,a klogafrud gritafmurs a smesilrab .,a kid grabs a king .,a king is grabbed by a kid .,a,kid,a,king,grab,grabs,grabbed,"[""AGENT=kid"", ""PATIENT=king"", ""VERB=grab""]","Prime sentence: a klogafrud gritafmurs a smesilrab .
Event roles: AGENT=kid; PATIENT=king; VERB=grab
Sentence: the",Sentence: the,first_noun,-4.966490745544434,-3.062941789627075,1.9035489559173584,passive,1.0
54,role_labeled,passive,passive,a smesilrab is gritafmured by a klogafrud .,a kid grabs a king .,a king is grabbed by a kid .,a,kid,a,king,grab,grabs,grabbed,"[""AGENT=kid"", ""PATIENT=king"", ""VERB=grab""]","Prime sentence: a smesilrab is gritafmured by a klogafrud .
Event roles: AGENT=kid; PATIENT=king; VERB=grab
Sentence: the",Sentence: the,first_noun,-4.395906448364258,-2.544309139251709,1.8515973091125488,passive,1.0
54,role_labeled,no_prime_eos,no_prime_eos,,a kid grabs a king .,a king is grabbed by a kid .,a,kid,a,king,grab,grabs,grabbed,"[""AGENT=kid"", ""PATIENT=king"", ""VERB=grab""]","Event roles: AGENT=kid; PATIENT=king; VERB=grab
Sentence: the",Sentence: the,first_noun,-5.076427459716797,-2.9483883380889893,2.1280391216278076,passive,1.0
54,role_labeled,filler,filler,The trasket draved on molven .,a kid grabs a king .,a king is grabbed by a kid .,a,kid,a,king,grab,grabs,grabbed,"[""AGENT=kid"", ""PATIENT=king"", ""VERB=grab""]","Prime sentence: The trasket draved on molven .
Event roles: AGENT=kid; PATIENT=king; VERB=grab
Sentence: the",Sentence: the,first_noun,-5.844648361206055,-4.288028717041016,1.556619644165039,passive,1.0
55,role_labeled,active,active,a mnikudpav zlodulfins a kvenorkul .,an author selects a bishop .,a bishop is selected by an author .,an,author,a,bishop,select,selects,selected,"[""VERB=select"", ""AGENT=author"", ""PATIENT=bishop""]","Prime sentence: a mnikudpav zlodulfins a kvenorkul .
Event roles: VERB=select; AGENT=author; PATIENT=bishop
Sentence: the",Sentence: the,first_noun,-5.841272830963135,-4.614541053771973,1.226731777191162,passive,1.0
55,role_labeled,passive,passive,a kvenorkul is zlodulfined by a mnikudpav .,an author selects a bishop .,a bishop is selected by an author .,an,author,a,bishop,select,selects,selected,"[""VERB=select"", ""AGENT=author"", ""PATIENT=bishop""]","Prime sentence: a kvenorkul is zlodulfined by a mnikudpav .
Event roles: VERB=select; AGENT=author; PATIENT=bishop
Sentence: the",Sentence: the,first_noun,-6.143346309661865,-4.513643264770508,1.6297030448913574,passive,1.0
55,role_labeled,no_prime_eos,no_prime_eos,,an author selects a bishop .,a bishop is selected by an author .,an,author,a,bishop,select,selects,selected,"[""VERB=select"", ""AGENT=author"", ""PATIENT=bishop""]","Event roles: VERB=select; AGENT=author; PATIENT=bishop
Sentence: the",Sentence: the,first_noun,-4.9405927658081055,-3.92387318611145,1.0167195796966553,passive,1.0
55,role_labeled,filler,filler,The vornel stonned during nalven .,an author selects a bishop .,a bishop is selected by an author .,an,author,a,bishop,select,selects,selected,"[""VERB=select"", ""AGENT=author"", ""PATIENT=bishop""]","Prime sentence: The vornel stonned during nalven .
Event roles: VERB=select; AGENT=author; PATIENT=bishop
Sentence: the",Sentence: the,first_noun,-6.941731929779053,-5.094107627868652,1.8476243019104004,passive,1.0
56,role_labeled,active,active,the drutorked skotafruded the klosilfin .,a lady asks a lawyer .,a lawyer is asked by a lady .,a,lady,a,lawyer,ask,asks,asked,"[""VERB=ask"", ""PATIENT=lawyer"", ""AGENT=lady""]","Prime sentence: the drutorked skotafruded the klosilfin .
Event roles: VERB=ask; PATIENT=lawyer; AGENT=lady
Sentence: the",Sentence: the,first_noun,-6.032630920410156,-7.033543586730957,-1.0009126663208008,active,0.0
56,role_labeled,passive,passive,the klosilfin was skotafruded by the drutorked .,a lady asks a lawyer .,a lawyer is asked by a lady .,a,lady,a,lawyer,ask,asks,asked,"[""VERB=ask"", ""PATIENT=lawyer"", ""AGENT=lady""]","Prime sentence: the klosilfin was skotafruded by the drutorked .
Event roles: VERB=ask; PATIENT=lawyer; AGENT=lady
Sentence: the",Sentence: the,first_noun,-6.365289688110352,-6.749673366546631,-0.3843836784362793,active,0.0
56,role_labeled,no_prime_eos,no_prime_eos,,a lady asks a lawyer .,a lawyer is asked by a lady .,a,lady,a,lawyer,ask,asks,asked,"[""VERB=ask"", ""PATIENT=lawyer"", ""AGENT=lady""]","Event roles: VERB=ask; PATIENT=lawyer; AGENT=lady
Sentence: the",Sentence: the,first_noun,-5.916291236877441,-5.103710651397705,0.8125805854797363,passive,1.0
56,role_labeled,filler,filler,The flinder trassed across jorven .,a lady asks a lawyer .,a lawyer is asked by a lady .,a,lady,a,lawyer,ask,asks,asked,"[""VERB=ask"", ""PATIENT=lawyer"", ""AGENT=lady""]","Prime sentence: The flinder trassed across jorven .
Event roles: VERB=ask; PATIENT=lawyer; AGENT=lady
Sentence: the",Sentence: the,first_noun,-5.071133613586426,-5.483511447906494,-0.41237783432006836,active,0.0
57,role_labeled,active,active,the kvesorrud skotafruds the kvelodzom .,a wife beats a winner .,a winner is beaten by a wife .,a,wife,a,winner,beat,beats,beaten,"[""PATIENT=winner"", ""VERB=beat"", ""AGENT=wife""]","Prime sentence: the kvesorrud skotafruds the kvelodzom .
Event roles: PATIENT=winner; VERB=beat; AGENT=wife
Sentence: the",Sentence: the,first_noun,-7.511914253234863,-9.244555473327637,-1.7326412200927734,active,0.0
57,role_labeled,passive,passive,the kvelodzom is skotafruded by the kvesorrud .,a wife beats a winner .,a winner is beaten by a wife .,a,wife,a,winner,beat,beats,beaten,"[""PATIENT=winner"", ""VERB=beat"", ""AGENT=wife""]","Prime sentence: the kvelodzom is skotafruded by the kvesorrud .
Event roles: PATIENT=winner; VERB=beat; AGENT=wife
Sentence: the",Sentence: the,first_noun,-5.832197189331055,-8.09502124786377,-2.262824058532715,active,0.0
57,role_labeled,no_prime_eos,no_prime_eos,,a wife beats a winner .,a winner is beaten by a wife .,a,wife,a,winner,beat,beats,beaten,"[""PATIENT=winner"", ""VERB=beat"", ""AGENT=wife""]","Event roles: PATIENT=winner; VERB=beat; AGENT=wife
Sentence: the",Sentence: the,first_noun,-4.119151592254639,-4.6734137535095215,-0.5542621612548828,active,0.0
57,role_labeled,filler,filler,The vornet drissed near malden .,a wife beats a winner .,a winner is beaten by a wife .,a,wife,a,winner,beat,beats,beaten,"[""PATIENT=winner"", ""VERB=beat"", ""AGENT=wife""]","Prime sentence: The vornet drissed near malden .
Event roles: PATIENT=winner; VERB=beat; AGENT=wife
Sentence: the",Sentence: the,first_noun,-5.032828330993652,-8.460351943969727,-3.427523612976074,active,0.0
58,role_labeled,active,active,the vratafsel kvesornefed the smepemgor .,a cousin joins a daughter .,a daughter is joined by a cousin .,a,cousin,a,daughter,join,joins,joined,"[""PATIENT=daughter"", ""AGENT=cousin"", ""VERB=join""]","Prime sentence: the vratafsel kvesornefed the smepemgor .
Event roles: PATIENT=daughter; AGENT=cousin; VERB=join
Sentence: the",Sentence: the,first_noun,-9.952993392944336,-6.946831703186035,3.006161689758301,passive,1.0
58,role_labeled,passive,passive,the smepemgor was kvesornefed by the vratafsel .,a cousin joins a daughter .,a daughter is joined by a cousin .,a,cousin,a,daughter,join,joins,joined,"[""PATIENT=daughter"", ""AGENT=cousin"", ""VERB=join""]","Prime sentence: the smepemgor was kvesornefed by the vratafsel .
Event roles: PATIENT=daughter; AGENT=cousin; VERB=join
Sentence: the",Sentence: the,first_noun,-8.544583320617676,-6.660296440124512,1.884286880493164,passive,1.0
58,role_labeled,no_prime_eos,no_prime_eos,,a cousin joins a daughter .,a daughter is joined by a cousin .,a,cousin,a,daughter,join,joins,joined,"[""PATIENT=daughter"", ""AGENT=cousin"", ""VERB=join""]","Event roles: PATIENT=daughter; AGENT=cousin; VERB=join
Sentence: the",Sentence: the,first_noun,-7.253066539764404,-3.845376968383789,3.4076895713806152,passive,1.0
58,role_labeled,filler,filler,The frindle glemmed in yorsen .,a cousin joins a daughter .,a daughter is joined by a cousin .,a,cousin,a,daughter,join,joins,joined,"[""PATIENT=daughter"", ""AGENT=cousin"", ""VERB=join""]","Prime sentence: The frindle glemmed in yorsen .
Event roles: PATIENT=daughter; AGENT=cousin; VERB=join
Sentence: the",Sentence: the,first_noun,-7.778125762939453,-5.545146942138672,2.2329788208007812,passive,1.0
59,role_labeled,active,active,a pnesillom skotafruded a kveruknef .,a nurse describes an opponent .,an opponent is described by a nurse .,a,nurse,an,opponent,describ,describes,described,"[""VERB=describ"", ""PATIENT=opponent"", ""AGENT=nurse""]","Prime sentence: a pnesillom skotafruded a kveruknef .
Event roles: VERB=describ; PATIENT=opponent; AGENT=nurse
Sentence: the",Sentence: the,first_noun,-6.250364303588867,-8.63329792022705,-2.3829336166381836,active,0.0
59,role_labeled,passive,passive,a kveruknef was skotafruded by a pnesillom .,a nurse describes an opponent .,an opponent is described by a nurse .,a,nurse,an,opponent,describ,describes,described,"[""VERB=describ"", ""PATIENT=opponent"", ""AGENT=nurse""]","Prime sentence: a kveruknef was skotafruded by a pnesillom .
Event roles: VERB=describ; PATIENT=opponent; AGENT=nurse
Sentence: the",Sentence: the,first_noun,-5.764442443847656,-8.088607788085938,-2.3241653442382812,active,0.0
59,role_labeled,no_prime_eos,no_prime_eos,,a nurse describes an opponent .,an opponent is described by a nurse .,a,nurse,an,opponent,describ,describes,described,"[""VERB=describ"", ""PATIENT=opponent"", ""AGENT=nurse""]","Event roles: VERB=describ; PATIENT=opponent; AGENT=nurse
Sentence: the",Sentence: the,first_noun,-3.680743932723999,-6.330185413360596,-2.6494414806365967,active,0.0
59,role_labeled,filler,filler,The glimmer farned in jasken .,a nurse describes an opponent .,an opponent is described by a nurse .,a,nurse,an,opponent,describ,describes,described,"[""VERB=describ"", ""PATIENT=opponent"", ""AGENT=nurse""]","Prime sentence: The glimmer farned in jasken .
Event roles: VERB=describ; PATIENT=opponent; AGENT=nurse
Sentence: the",Sentence: the,first_noun,-6.675939559936523,-9.4976806640625,-2.8217411041259766,active,0.0
60,role_labeled,active,active,a skozebsel vregafvols a fravaksel .,a writer joins an actor .,an actor is joined by a writer .,a,writer,an,actor,join,joins,joined,"[""PATIENT=actor"", ""VERB=join"", ""AGENT=writer""]","Prime sentence: a skozebsel vregafvols a fravaksel .
Event roles: PATIENT=actor; VERB=join; AGENT=writer
Sentence: the",Sentence: the,first_noun,-6.668084144592285,-6.43712043762207,0.23096370697021484,passive,1.0
60,role_labeled,passive,passive,a fravaksel is vregafvoled by a skozebsel .,a writer joins an actor .,an actor is joined by a writer .,a,writer,an,actor,join,joins,joined,"[""PATIENT=actor"", ""VERB=join"", ""AGENT=writer""]","Prime sentence: a fravaksel is vregafvoled by a skozebsel .
Event roles: PATIENT=actor; VERB=join; AGENT=writer
Sentence: the",Sentence: the,first_noun,-6.771920204162598,-5.8122100830078125,0.9597101211547852,passive,1.0
60,role_labeled,no_prime_eos,no_prime_eos,,a writer joins an actor .,an actor is joined by a writer .,a,writer,an,actor,join,joins,joined,"[""PATIENT=actor"", ""VERB=join"", ""AGENT=writer""]","Event roles: PATIENT=actor; VERB=join; AGENT=writer
Sentence: the",Sentence: the,first_noun,-5.3496856689453125,-4.529562950134277,0.8201227188110352,passive,1.0
60,role_labeled,filler,filler,The plinter drossed in marven .,a writer joins an actor .,an actor is joined by a writer .,a,writer,an,actor,join,joins,joined,"[""PATIENT=actor"", ""VERB=join"", ""AGENT=writer""]","Prime sentence: The plinter drossed in marven .
Event roles: PATIENT=actor; VERB=join; AGENT=writer
Sentence: the",Sentence: the,first_noun,-7.789617538452148,-7.475193023681641,0.3144245147705078,passive,1.0
61,role_labeled,active,active,the mnikudpav skotafruded the grivarbav .,a singer teaches a soldier .,a soldier is taught by a singer .,a,singer,a,soldier,teach,teaches,taught,"[""VERB=teach"", ""PATIENT=soldier"", ""AGENT=singer""]","Prime sentence: the mnikudpav skotafruded the grivarbav .
Event roles: VERB=teach; PATIENT=soldier; AGENT=singer
Sentence: the",Sentence: the,first_noun,-9.105234146118164,-7.442331790924072,1.6629023551940918,passive,1.0
61,role_labeled,passive,passive,the grivarbav was skotafruded by the mnikudpav .,a singer teaches a soldier .,a soldier is taught by a singer .,a,singer,a,soldier,teach,teaches,taught,"[""VERB=teach"", ""PATIENT=soldier"", ""AGENT=singer""]","Prime sentence: the grivarbav was skotafruded by the mnikudpav .
Event roles: VERB=teach; PATIENT=soldier; AGENT=singer
Sentence: the",Sentence: the,first_noun,-8.545038223266602,-5.65101432800293,2.894023895263672,passive,1.0
61,role_labeled,no_prime_eos,no_prime_eos,,a singer teaches a soldier .,a soldier is taught by a singer .,a,singer,a,soldier,teach,teaches,taught,"[""VERB=teach"", ""PATIENT=soldier"", ""AGENT=singer""]","Event roles: VERB=teach; PATIENT=soldier; AGENT=singer
Sentence: the",Sentence: the,first_noun,-5.840507507324219,-4.487612247467041,1.3528952598571777,passive,1.0
61,role_labeled,filler,filler,The prindle rasped during forven .,a singer teaches a soldier .,a soldier is taught by a singer .,a,singer,a,soldier,teach,teaches,taught,"[""VERB=teach"", ""PATIENT=soldier"", ""AGENT=singer""]","Prime sentence: The prindle rasped during forven .
Event roles: VERB=teach; PATIENT=soldier; AGENT=singer
Sentence: the",Sentence: the,first_noun,-6.944151878356934,-5.263930320739746,1.6802215576171875,passive,1.0
62,role_labeled,active,active,a kvesorrud klonorruds a tlumolvek .,a winner washes a woman .,a woman is washed by a winner .,a,winner,a,woman,wash,washes,washed,"[""VERB=wash"", ""AGENT=winner"", ""PATIENT=woman""]","Prime sentence: a kvesorrud klonorruds a tlumolvek .
Event roles: VERB=wash; AGENT=winner; PATIENT=woman
Sentence: the",Sentence: the,first_noun,-6.471851825714111,-5.592752456665039,0.8790993690490723,passive,1.0
62,role_labeled,passive,passive,a tlumolvek is klonorruded by a kvesorrud .,a winner washes a woman .,a woman is washed by a winner .,a,winner,a,woman,wash,washes,washed,"[""VERB=wash"", ""AGENT=winner"", ""PATIENT=woman""]","Prime sentence: a tlumolvek is klonorruded by a kvesorrud .
Event roles: VERB=wash; AGENT=winner; PATIENT=woman
Sentence: the",Sentence: the,first_noun,-6.490747928619385,-4.89310884475708,1.5976390838623047,passive,1.0
62,role_labeled,no_prime_eos,no_prime_eos,,a winner washes a woman .,a woman is washed by a winner .,a,winner,a,woman,wash,washes,washed,"[""VERB=wash"", ""AGENT=winner"", ""PATIENT=woman""]","Event roles: VERB=wash; AGENT=winner; PATIENT=woman
Sentence: the",Sentence: the,first_noun,-4.534215927124023,-3.322338581085205,1.2118773460388184,passive,1.0
62,role_labeled,filler,filler,The krimble flened before narven .,a winner washes a woman .,a woman is washed by a winner .,a,winner,a,woman,wash,washes,washed,"[""VERB=wash"", ""AGENT=winner"", ""PATIENT=woman""]","Prime sentence: The krimble flened before narven .
Event roles: VERB=wash; AGENT=winner; PATIENT=woman
Sentence: the",Sentence: the,first_noun,-7.647957801818848,-4.628660202026367,3.0192975997924805,passive,1.0
63,role_labeled,active,active,the vretafzir smevarbaved the bripimdil .,a woman catches a worker .,a worker is caught by a woman .,a,woman,a,worker,catch,catches,caught,"[""VERB=catch"", ""PATIENT=worker"", ""AGENT=woman""]","Prime sentence: the vretafzir smevarbaved the bripimdil .
Event roles: VERB=catch; PATIENT=worker; AGENT=woman
Sentence: the",Sentence: the,first_noun,-4.4493913650512695,-8.163152694702148,-3.713761329650879,active,0.0
63,role_labeled,passive,passive,the bripimdil was smevarbaved by the vretafzir .,a woman catches a worker .,a worker is caught by a woman .,a,woman,a,worker,catch,catches,caught,"[""VERB=catch"", ""PATIENT=worker"", ""AGENT=woman""]","Prime sentence: the bripimdil was smevarbaved by the vretafzir .
Event roles: VERB=catch; PATIENT=worker; AGENT=woman
Sentence: the",Sentence: the,first_noun,-4.186094284057617,-7.299458980560303,-3.1133646965026855,active,0.0
63,role_labeled,no_prime_eos,no_prime_eos,,a woman catches a worker .,a worker is caught by a woman .,a,woman,a,worker,catch,catches,caught,"[""VERB=catch"", ""PATIENT=worker"", ""AGENT=woman""]","Event roles: VERB=catch; PATIENT=worker; AGENT=woman
Sentence: the",Sentence: the,first_noun,-2.9419069290161133,-5.1893415451049805,-2.247434616088867,active,0.0
63,role_labeled,filler,filler,The prasket whaved during morden .,a woman catches a worker .,a worker is caught by a woman .,a,woman,a,worker,catch,catches,caught,"[""VERB=catch"", ""PATIENT=worker"", ""AGENT=woman""]","Prime sentence: The prasket whaved during morden .
Event roles: VERB=catch; PATIENT=worker; AGENT=woman
Sentence: the",Sentence: the,first_noun,-3.731656551361084,-6.327570915222168,-2.595914363861084,active,0.0
64,role_labeled,active,active,a smepemgor bripemlomed a kvetorfin .,a father surprises a friend .,a friend is surprised by a father .,a,father,a,friend,surpris,surprises,surprised,"[""PATIENT=friend"", ""AGENT=father"", ""VERB=surpris""]","Prime sentence: a smepemgor bripemlomed a kvetorfin .
Event roles: PATIENT=friend; AGENT=father; VERB=surpris
Sentence: the",Sentence: the,first_noun,-5.704687118530273,-7.255681991577148,-1.550994873046875,active,0.0
64,role_labeled,passive,passive,a kvetorfin was bripemlomed by a smepemgor .,a father surprises a friend .,a friend is surprised by a father .,a,father,a,friend,surpris,surprises,surprised,"[""PATIENT=friend"", ""AGENT=father"", ""VERB=surpris""]","Prime sentence: a kvetorfin was bripemlomed by a smepemgor .
Event roles: PATIENT=friend; AGENT=father; VERB=surpris
Sentence: the",Sentence: the,first_noun,-5.271392345428467,-7.159711837768555,-1.888319492340088,active,0.0
64,role_labeled,no_prime_eos,no_prime_eos,,a father surprises a friend .,a friend is surprised by a father .,a,father,a,friend,surpris,surprises,surprised,"[""PATIENT=friend"", ""AGENT=father"", ""VERB=surpris""]","Event roles: PATIENT=friend; AGENT=father; VERB=surpris
Sentence: the",Sentence: the,first_noun,-3.980698585510254,-5.699302673339844,-1.7186040878295898,active,0.0
64,role_labeled,filler,filler,The trassel fented beside murven .,a father surprises a friend .,a friend is surprised by a father .,a,father,a,friend,surpris,surprises,surprised,"[""PATIENT=friend"", ""AGENT=father"", ""VERB=surpris""]","Prime sentence: The trassel fented beside murven .
Event roles: PATIENT=friend; AGENT=father; VERB=surpris
Sentence: the",Sentence: the,first_noun,-5.454900741577148,-7.009000301361084,-1.5540995597839355,active,0.0
65,role_labeled,active,active,a smezemlom kvevarmurs a plovakzir .,a guest comforts a guy .,a guy is comforted by a guest .,a,guest,a,guy,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=guest"", ""PATIENT=guy""]","Prime sentence: a smezemlom kvevarmurs a plovakzir .
Event roles: VERB=comfort; AGENT=guest; PATIENT=guy
Sentence: the",Sentence: the,first_noun,-5.5296783447265625,-5.911298751831055,-0.3816204071044922,active,0.0
65,role_labeled,passive,passive,a plovakzir is kvevarmured by a smezemlom .,a guest comforts a guy .,a guy is comforted by a guest .,a,guest,a,guy,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=guest"", ""PATIENT=guy""]","Prime sentence: a plovakzir is kvevarmured by a smezemlom .
Event roles: VERB=comfort; AGENT=guest; PATIENT=guy
Sentence: the",Sentence: the,first_noun,-5.7850565910339355,-6.090886116027832,-0.3058295249938965,active,0.0
65,role_labeled,no_prime_eos,no_prime_eos,,a guest comforts a guy .,a guy is comforted by a guest .,a,guest,a,guy,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=guest"", ""PATIENT=guy""]","Event roles: VERB=comfort; AGENT=guest; PATIENT=guy
Sentence: the",Sentence: the,first_noun,-4.696987152099609,-4.794549465179443,-0.09756231307983398,active,0.0
65,role_labeled,filler,filler,The drabble quisted in varlen .,a guest comforts a guy .,a guy is comforted by a guest .,a,guest,a,guy,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=guest"", ""PATIENT=guy""]","Prime sentence: The drabble quisted in varlen .
Event roles: VERB=comfort; AGENT=guest; PATIENT=guy
Sentence: the",Sentence: the,first_noun,-6.976889610290527,-6.758755683898926,0.21813392639160156,passive,1.0
66,role_labeled,active,active,a frasorgor grineldiled a frataflom .,a writer comforts an actor .,an actor is comforted by a writer .,a,writer,an,actor,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=writer"", ""PATIENT=actor""]","Prime sentence: a frasorgor grineldiled a frataflom .
Event roles: VERB=comfort; AGENT=writer; PATIENT=actor
Sentence: the",Sentence: the,first_noun,-6.292365550994873,-6.9902191162109375,-0.6978535652160645,active,0.0
66,role_labeled,passive,passive,a frataflom was grineldiled by a frasorgor .,a writer comforts an actor .,an actor is comforted by a writer .,a,writer,an,actor,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=writer"", ""PATIENT=actor""]","Prime sentence: a frataflom was grineldiled by a frasorgor .
Event roles: VERB=comfort; AGENT=writer; PATIENT=actor
Sentence: the",Sentence: the,first_noun,-5.797750473022461,-6.043135166168213,-0.24538469314575195,active,0.0
66,role_labeled,no_prime_eos,no_prime_eos,,a writer comforts an actor .,an actor is comforted by a writer .,a,writer,an,actor,comfort,comforts,comforted,"[""VERB=comfort"", ""AGENT=writer"", ""PATIENT=actor""]","Event roles: VERB=comfort; AGENT=writer; PATIENT=actor
Sentence: the",Sentence: the,first_noun,-4.995060920715332,-5.313857555389404,-0.31879663467407227,active,0.0
