s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive
-40.125,-40.125,-12.21875,-12.5078125,-40.71875,-42.625,-4.3359375,-4.62109375,0.0,1.90625
-42.8125,-42.4375,-14.5234375,-14.0859375,-44.1875,-45.375,-5.34765625,-4.97265625,-0.375,1.1875
-46.125,-46.21875,-15.25,-15.21875,-47.75,-47.65625,-4.51171875,-5.01953125,0.09375,-0.09375
-33.59375,-29.546875,-9.6953125,-10.0390625,-31.140625,-35.625,-4.89453125,-5.07421875,-4.046875,4.484375
-31.859375,-29.078125,-9.6171875,-8.9296875,-31.25,-34.84375,-4.4765625,-4.47265625,-2.78125,3.59375
-30.71875,-29.09375,-9.65625,-9.0234375,-32.0,-33.0625,-4.37109375,-4.59765625,-1.625,1.0625
-27.4375,-25.65625,-8.0,-7.16796875,-27.734375,-30.578125,-3.345703125,-3.90234375,-1.78125,2.84375
-35.375,-33.46875,-11.0625,-10.7578125,-36.5,-37.53125,-4.8515625,-6.05859375,-1.90625,1.03125
-34.21875,-32.40625,-10.1796875,-10.2109375,-33.5625,-36.4375,-4.82421875,-5.3203125,-1.8125,2.875
-31.65625,-30.890625,-8.640625,-9.109375,-29.703125,-32.625,-4.5390625,-4.28125,-0.765625,2.921875
-35.53125,-33.8125,-10.734375,-9.421875,-34.625,-37.5625,-3.109375,-5.015625,-1.71875,2.9375
-32.75,-34.21875,-11.4375,-11.4296875,-36.28125,-35.40625,-5.25,-5.90234375,1.46875,-0.875
-32.8125,-33.8125,-10.9921875,-11.734375,-34.90625,-35.71875,-4.36328125,-4.55078125,1.0,0.8125
-42.5,-43.28125,-11.015625,-10.9921875,-45.3125,-45.84375,-3.97265625,-4.44921875,0.78125,0.53125
-43.4375,-44.75,-10.875,-10.421875,-45.125,-45.875,-4.91796875,-5.15234375,1.3125,0.75
-45.90625,-45.59375,-12.4609375,-13.359375,-46.78125,-47.46875,-5.53125,-5.46875,-0.3125,0.6875
-43.65625,-45.125,-11.3125,-11.578125,-45.4375,-46.0,-5.0859375,-4.6875,1.46875,0.5625
-43.21875,-42.90625,-11.3671875,-11.21875,-42.875,-43.65625,-4.515625,-4.296875,-0.3125,0.78125
-44.65625,-45.375,-11.234375,-10.953125,-44.65625,-46.90625,-4.78125,-4.28125,0.71875,2.25
-49.0625,-46.15625,-11.4609375,-11.796875,-47.21875,-51.875,-4.6484375,-4.515625,-2.90625,4.65625
-43.4375,-44.125,-11.09375,-10.7890625,-47.15625,-47.46875,-4.2109375,-4.9453125,0.6875,0.3125
-47.625,-46.9375,-12.421875,-11.1640625,-48.34375,-50.28125,-5.5,-5.83203125,-0.6875,1.9375
-44.4375,-43.0,-11.828125,-11.390625,-43.34375,-45.40625,-4.33203125,-4.30859375,-1.4375,2.0625
-36.25,-38.6875,-11.4765625,-10.640625,-45.625,-45.34375,-6.84375,-6.2421875,2.4375,-0.28125
-41.21875,-41.65625,-11.7265625,-11.7421875,-46.53125,-46.15625,-5.1953125,-6.1796875,0.4375,-0.375
-38.65625,-38.8125,-10.7578125,-10.5703125,-44.34375,-45.4375,-5.5390625,-5.91796875,0.15625,1.09375
-38.96875,-37.78125,-11.546875,-11.359375,-42.8125,-45.46875,-5.23046875,-5.7109375,-1.1875,2.65625
-41.875,-40.28125,-12.078125,-12.1328125,-44.4375,-49.40625,-5.484375,-6.22265625,-1.59375,4.96875
-41.84375,-39.8125,-11.2734375,-10.625,-45.21875,-46.6875,-6.3671875,-6.5703125,-2.03125,1.46875
-38.84375,-40.46875,-10.421875,-10.8828125,-43.75,-44.125,-6.359375,-6.015625,1.625,0.375
-39.21875,-38.96875,-10.59375,-10.109375,-42.21875,-45.03125,-5.0234375,-5.74609375,-0.25,2.8125
-37.46875,-39.125,-11.3984375,-11.421875,-43.6875,-44.25,-5.328125,-5.60546875,1.65625,0.5625
-38.09375,-37.3125,-10.5703125,-10.2890625,-41.6875,-45.28125,-5.03125,-5.62890625,-0.78125,3.59375
-40.6875,-41.75,-9.5703125,-9.984375,-43.4375,-43.625,-3.3515625,-3.384765625,1.0625,0.1875
-37.9375,-39.15625,-7.58203125,-8.171875,-42.65625,-45.71875,-3.50390625,-4.9375,1.21875,3.0625
-40.5,-40.9375,-9.84375,-10.296875,-42.4375,-42.28125,-3.5546875,-3.396484375,0.4375,-0.15625
-43.6875,-42.90625,-9.9375,-9.5234375,-43.46875,-45.8125,-3.26171875,-3.53125,-0.78125,2.34375
-40.0625,-40.4375,-9.703125,-9.5625,-42.53125,-45.34375,-3.58984375,-4.48828125,0.375,2.8125
-38.6875,-39.59375,-9.703125,-9.6640625,-40.21875,-42.21875,-3.419921875,-3.736328125,0.90625,2.0
-39.875,-39.90625,-8.2734375,-8.5703125,-41.28125,-43.25,-4.82421875,-4.28515625,0.03125,1.96875
-43.0625,-42.0,-10.9140625,-10.53125,-43.875,-46.84375,-3.59765625,-3.8515625,-1.0625,2.96875
-39.8125,-40.59375,-9.625,-9.6640625,-41.40625,-43.46875,-3.736328125,-4.25,0.78125,2.0625
-40.40625,-41.3125,-7.58984375,-8.1015625,-43.03125,-44.15625,-3.822265625,-3.921875,0.90625,1.125
-42.09375,-41.90625,-8.5078125,-8.8984375,-46.28125,-49.1875,-4.421875,-4.37890625,-0.1875,2.90625
-41.875,-42.3125,-10.5078125,-10.578125,-46.6875,-48.4375,-4.8828125,-5.5,0.4375,1.75
-44.5625,-44.6875,-9.9375,-9.421875,-48.90625,-50.40625,-4.671875,-4.81640625,0.125,1.5
-45.375,-45.3125,-11.6796875,-11.890625,-47.34375,-49.34375,-5.34375,-5.765625,-0.0625,2.0
-41.625,-42.5,-9.0234375,-9.640625,-47.28125,-48.125,-4.65234375,-4.55078125,0.875,0.84375
-42.6875,-43.90625,-8.6796875,-9.6484375,-44.5625,-45.96875,-4.2890625,-4.58984375,1.21875,1.40625
-45.28125,-43.6875,-11.328125,-10.046875,-48.78125,-51.84375,-4.29296875,-7.00390625,-1.59375,3.0625
-41.71875,-41.8125,-8.6015625,-9.3125,-46.1875,-48.5,-4.78515625,-4.87890625,0.09375,2.3125
-43.15625,-44.125,-9.6875,-9.703125,-47.75,-48.71875,-4.421875,-4.58203125,0.96875,0.96875
-42.75,-44.5625,-10.671875,-10.3984375,-47.1875,-50.5,-4.96875,-5.4375,1.8125,3.3125
-41.375,-40.9375,-7.59765625,-7.4921875,-45.28125,-47.4375,-4.47265625,-4.56640625,-0.4375,2.15625
-40.40625,-40.625,-7.97265625,-9.078125,-44.75,-45.28125,-2.69921875,-2.974609375,0.21875,0.53125
-44.59375,-43.25,-9.3359375,-10.546875,-46.5625,-49.3125,-4.53515625,-3.828125,-1.34375,2.75
-41.9375,-40.6875,-7.125,-7.08203125,-47.03125,-49.59375,-2.837890625,-2.59375,-1.25,2.5625
-37.625,-38.15625,-8.8671875,-9.015625,-43.65625,-43.59375,-3.111328125,-3.21875,0.53125,-0.0625
-41.4375,-41.09375,-8.7734375,-9.0859375,-44.40625,-46.46875,-3.162109375,-3.259765625,-0.34375,2.0625
-38.78125,-37.1875,-7.6171875,-8.109375,-42.3125,-43.875,-3.5078125,-3.58984375,-1.59375,1.5625
-43.34375,-40.59375,-8.2265625,-8.5625,-44.1875,-48.34375,-2.923828125,-4.01953125,-2.75,4.15625
-38.09375,-37.28125,-6.8203125,-7.8828125,-41.15625,-44.375,-3.0625,-3.20703125,-0.8125,3.21875
-40.53125,-42.03125,-8.6875,-8.7890625,-46.96875,-46.46875,-2.587890625,-2.677734375,1.5,-0.5
-47.03125,-46.28125,-11.34375,-11.421875,-46.90625,-48.0,-4.49609375,-4.625,-0.75,1.09375
-47.4375,-46.5625,-11.4453125,-11.484375,-48.03125,-48.46875,-5.26953125,-5.171875,-0.875,0.4375
-50.46875,-47.28125,-14.2265625,-13.4921875,-47.6875,-53.28125,-5.625,-6.41796875,-3.1875,5.59375
-47.40625,-47.375,-11.7109375,-11.3671875,-48.15625,-48.65625,-4.3125,-5.0078125,-0.03125,0.5
-51.625,-47.65625,-13.6171875,-12.0703125,-47.375,-49.625,-5.19140625,-5.58203125,-3.96875,2.25
-49.375,-48.96875,-12.2265625,-11.7890625,-48.4375,-50.6875,-4.0078125,-4.62109375,-0.40625,2.25
-48.59375,-50.34375,-13.671875,-14.0234375,-50.65625,-49.875,-5.55078125,-5.9609375,1.75,-0.78125
-46.8125,-47.53125,-13.3125,-12.6484375,-47.625,-47.875,-5.6015625,-6.01171875,0.71875,0.25
-47.0,-47.34375,-11.3359375,-11.703125,-48.40625,-49.21875,-5.53125,-5.83203125,0.34375,0.8125
-45.25,-45.03125,-11.5703125,-11.0625,-44.71875,-47.09375,-4.625,-5.06640625,-0.21875,2.375
-43.09375,-44.75,-10.75,-11.140625,-42.03125,-42.15625,-3.7421875,-3.7265625,1.65625,0.125
-42.15625,-40.9375,-10.3359375,-9.8046875,-40.53125,-43.25,-3.486328125,-5.0,-1.21875,2.71875
-42.15625,-41.8125,-12.1484375,-11.9296875,-42.625,-42.46875,-3.7421875,-4.20703125,-0.34375,-0.15625
-45.1875,-45.1875,-12.171875,-12.046875,-44.65625,-47.0625,-4.94921875,-5.85546875,0.0,2.40625
-46.65625,-45.5625,-11.6640625,-11.21875,-44.71875,-46.15625,-4.90625,-4.5703125,-1.09375,1.4375
-46.96875,-46.03125,-12.484375,-12.21875,-44.9375,-46.09375,-4.23046875,-4.3125,-0.9375,1.15625
-42.40625,-42.65625,-11.625,-11.046875,-43.09375,-42.84375,-3.810546875,-3.763671875,0.25,-0.25
-44.875,-43.96875,-10.3515625,-9.3125,-44.0625,-45.1875,-3.349609375,-4.4140625,-0.90625,1.125
-47.34375,-44.15625,-11.453125,-10.6015625,-43.9375,-46.5,-3.994140625,-4.28125,-3.1875,2.5625
-42.46875,-41.6875,-10.8125,-10.8125,-43.03125,-43.84375,-3.75390625,-4.00390625,-0.78125,0.8125
-47.1875,-46.3125,-11.609375,-12.6640625,-50.28125,-49.90625,-7.12109375,-5.2109375,-0.875,-0.375
-47.0625,-46.125,-11.171875,-9.890625,-48.6875,-48.625,-4.35546875,-4.125,-0.9375,-0.0625
-44.96875,-45.6875,-10.9140625,-11.0,-49.34375,-49.4375,-5.55859375,-5.5,0.71875,0.09375
-43.15625,-44.5625,-8.21875,-8.828125,-46.78125,-46.375,-4.36328125,-4.40234375,1.40625,-0.40625
-48.78125,-47.90625,-13.1953125,-13.375,-49.4375,-51.53125,-4.78515625,-5.44140625,-0.875,2.09375
-44.96875,-45.75,-11.578125,-11.3359375,-46.46875,-46.5625,-4.84765625,-5.0546875,0.78125,0.09375
-45.59375,-46.03125,-10.640625,-10.59375,-49.125,-47.9375,-4.6796875,-4.78125,0.4375,-1.1875
-46.0,-45.3125,-9.9140625,-9.546875,-46.84375,-48.71875,-4.16796875,-4.7109375,-0.6875,1.875
-46.53125,-45.40625,-11.3515625,-10.703125,-46.875,-50.3125,-3.458984375,-4.3125,-1.125,3.4375
-44.53125,-46.03125,-9.8046875,-11.15625,-48.84375,-48.4375,-4.7421875,-4.65625,1.5,-0.40625
-41.90625,-44.75,-12.2734375,-13.359375,-44.1875,-47.625,-6.25390625,-6.953125,2.84375,3.4375
-44.25,-47.21875,-13.3359375,-13.5078125,-48.46875,-49.25,-6.59375,-6.671875,2.96875,0.78125
-49.53125,-47.84375,-13.8046875,-12.9296875,-50.625,-52.53125,-6.046875,-6.296875,-1.6875,1.90625
-47.40625,-49.65625,-14.1015625,-14.6875,-51.6875,-50.125,-6.96484375,-6.28515625,2.25,-1.5625
-50.53125,-49.125,-13.8359375,-13.171875,-50.0625,-54.125,-6.234375,-7.3984375,-1.40625,4.0625
-47.125,-46.1875,-13.6640625,-13.0859375,-47.71875,-50.8125,-6.27734375,-6.28515625,-0.9375,3.09375
-44.875,-45.625,-13.59375,-13.578125,-46.40625,-48.90625,-5.98046875,-6.56640625,0.75,2.5
-45.375,-49.28125,-12.6796875,-12.921875,-46.4375,-47.28125,-6.59765625,-6.828125,3.90625,0.84375
-45.375,-44.65625,-12.59375,-11.9453125,-44.53125,-49.03125,-6.47265625,-7.3203125,-0.71875,4.5
-45.125,-45.34375,-13.34375,-11.8515625,-42.46875,-48.875,-4.8359375,-6.44921875,0.21875,6.40625
-36.3125,-37.5625,-9.0078125,-8.984375,-40.875,-43.8125,-2.25,-3.697265625,1.25,2.9375
-34.46875,-33.65625,-8.609375,-9.2734375,-38.71875,-41.4375,-3.11328125,-3.064453125,-0.8125,2.71875
-38.625,-40.28125,-10.7265625,-11.0703125,-41.46875,-41.5625,-4.2421875,-4.48828125,1.65625,0.09375
-32.59375,-33.46875,-7.04296875,-7.29296875,-33.78125,-36.90625,-3.734375,-3.841796875,0.875,3.125
-36.46875,-38.09375,-9.25,-9.7890625,-44.53125,-43.5,-3.953125,-3.83984375,1.625,-1.03125
-34.78125,-34.28125,-10.2421875,-9.6484375,-40.3125,-41.53125,-3.26953125,-3.166015625,-0.5,1.21875
-33.9375,-34.875,-9.0,-9.125,-38.46875,-39.9375,-3.546875,-3.7734375,0.9375,1.46875
-33.375,-33.53125,-7.234375,-6.59375,-33.78125,-38.46875,-3.87890625,-4.0078125,0.15625,4.6875
-31.34375,-32.0625,-7.8125,-6.53515625,-34.0,-38.84375,-3.279296875,-3.564453125,0.71875,4.84375
-36.0,-35.9375,-9.3046875,-9.6875,-42.15625,-43.8125,-3.53515625,-3.3828125,-0.0625,1.65625
-46.28125,-47.59375,-11.5859375,-11.8203125,-46.1875,-46.1875,-4.65234375,-3.861328125,1.3125,0.0
-46.375,-46.1875,-11.015625,-10.71875,-48.21875,-48.9375,-5.2578125,-5.72265625,-0.1875,0.71875
-44.5625,-45.5,-12.5703125,-12.6484375,-45.84375,-45.3125,-5.3984375,-5.73828125,0.9375,-0.53125
-46.9375,-46.40625,-11.125,-10.9921875,-46.84375,-47.84375,-5.296875,-5.26171875,-0.53125,1.0
-52.28125,-51.5,-10.7890625,-10.84375,-48.8125,-50.84375,-6.109375,-6.171875,-0.78125,2.03125
-46.3125,-47.1875,-10.8828125,-11.5703125,-47.53125,-47.0625,-5.16015625,-5.83984375,0.875,-0.46875
-47.03125,-47.84375,-14.1015625,-14.015625,-47.28125,-47.34375,-7.03515625,-7.9453125,0.8125,0.0625
-47.1875,-46.125,-10.8125,-10.9765625,-47.0,-49.3125,-5.03515625,-5.4453125,-1.0625,2.3125
-46.5625,-47.375,-11.96875,-11.859375,-46.34375,-47.625,-4.59765625,-5.30859375,0.8125,1.28125
-49.28125,-49.21875,-15.0234375,-14.5546875,-49.65625,-50.125,-5.921875,-6.5078125,-0.0625,0.46875
-50.25,-50.125,-14.53125,-14.375,-53.09375,-54.6875,-6.53515625,-6.546875,-0.125,1.59375
-52.9375,-52.3125,-12.484375,-13.0390625,-54.84375,-55.5625,-5.4375,-5.81640625,-0.625,0.71875
-50.4375,-49.8125,-13.78125,-13.8203125,-53.34375,-53.875,-6.484375,-6.9921875,-0.625,0.53125
-51.0,-50.59375,-13.9296875,-13.8515625,-54.6875,-57.28125,-6.23828125,-6.49609375,-0.40625,2.59375
-54.09375,-51.21875,-15.4609375,-14.09375,-54.46875,-55.96875,-5.44921875,-5.64453125,-2.875,1.5
-51.25,-49.71875,-13.265625,-13.40625,-52.5625,-54.46875,-5.47265625,-6.0234375,-1.53125,1.90625
-49.65625,-50.4375,-12.9140625,-13.671875,-54.0625,-53.46875,-5.8828125,-6.1171875,0.78125,-0.59375
-52.5,-51.46875,-13.984375,-13.6953125,-54.1875,-55.3125,-6.4453125,-6.7578125,-1.03125,1.125
-50.96875,-51.0,-12.7265625,-13.1328125,-54.34375,-54.6875,-5.36328125,-5.8125,0.03125,0.34375
-53.28125,-50.53125,-15.3984375,-13.8046875,-54.6875,-55.59375,-6.53125,-6.41796875,-2.75,0.90625
-37.125,-34.90625,-7.41796875,-7.15625,-35.5625,-38.4375,-3.421875,-3.38671875,-2.21875,2.875
-43.125,-39.75,-9.046875,-7.55859375,-40.375,-43.09375,-3.107421875,-3.654296875,-3.375,2.71875
-41.65625,-42.53125,-8.3671875,-7.09375,-42.84375,-44.9375,-3.673828125,-3.921875,0.875,2.09375
-36.9375,-35.34375,-7.34375,-7.2890625,-36.65625,-37.03125,-3.18359375,-2.849609375,-1.59375,0.375
-38.1875,-37.375,-7.25390625,-6.97265625,-39.8125,-41.71875,-3.1640625,-3.275390625,-0.8125,1.90625
-38.21875,-36.09375,-7.30859375,-7.08984375,-38.375,-41.59375,-3.775390625,-3.55078125,-2.125,3.21875
-36.9375,-37.78125,-7.36328125,-6.8515625,-38.6875,-39.75,-3.279296875,-2.951171875,0.84375,1.0625
-38.34375,-37.40625,-7.1875,-7.625,-39.0625,-39.90625,-3.65234375,-2.740234375,-0.9375,0.84375
-39.78125,-39.34375,-8.140625,-7.8359375,-40.4375,-42.84375,-3.984375,-3.6796875,-0.4375,2.40625
-38.78125,-40.625,-8.0625,-7.43359375,-41.375,-40.5,-3.859375,-3.470703125,1.84375,-0.875
-47.9375,-47.71875,-13.9296875,-14.203125,-49.65625,-52.25,-4.65625,-4.55859375,-0.21875,2.59375
-45.6875,-48.4375,-13.0546875,-13.2421875,-55.0,-53.84375,-4.5625,-4.40625,2.75,-1.15625
-46.75,-46.8125,-13.4609375,-13.703125,-52.59375,-54.28125,-4.6796875,-4.96875,0.0625,1.6875
-47.875,-48.75,-15.5703125,-15.8984375,-56.1875,-56.59375,-5.265625,-6.15234375,0.875,0.40625
-50.78125,-49.1875,-15.484375,-15.0390625,-56.5625,-58.65625,-5.03125,-4.83984375,-1.59375,2.09375
-46.9375,-46.0625,-12.234375,-12.390625,-51.78125,-55.78125,-4.95703125,-5.5625,-0.875,4.0
-49.125,-50.375,-14.578125,-14.75,-53.78125,-54.0,-4.51953125,-4.26171875,1.25,0.21875
-49.375,-49.40625,-14.171875,-14.09375,-55.4375,-55.375,-4.515625,-4.640625,0.03125,-0.0625
-46.9375,-50.1875,-14.6875,-15.046875,-56.46875,-54.40625,-4.59375,-4.58203125,3.25,-2.0625
-50.84375,-49.90625,-15.609375,-15.3125,-53.375,-54.59375,-4.69921875,-4.9765625,-0.9375,1.21875
-44.4375,-47.75,-11.765625,-13.09375,-50.03125,-51.375,-5.84375,-6.2890625,3.3125,1.34375
-45.53125,-43.09375,-12.625,-11.2890625,-49.28125,-52.4375,-5.50390625,-5.63671875,-2.4375,3.15625
-47.1875,-47.0625,-10.359375,-10.5859375,-51.75,-53.5625,-5.23828125,-6.08984375,-0.125,1.8125
-48.625,-49.15625,-14.4765625,-16.109375,-50.59375,-52.59375,-5.55078125,-5.90625,0.53125,2.0
-51.3125,-48.25,-13.375,-12.234375,-52.3125,-54.78125,-5.64453125,-6.3671875,-3.0625,2.46875
-47.5625,-47.0625,-12.859375,-11.4296875,-50.03125,-53.5625,-6.05078125,-6.74609375,-0.5,3.53125
-46.5625,-46.375,-10.84375,-10.78125,-52.03125,-53.1875,-4.703125,-5.609375,-0.1875,1.15625
-46.625,-46.4375,-11.0,-11.40625,-50.84375,-52.65625,-5.45703125,-6.2421875,-0.1875,1.8125
-45.9375,-45.53125,-12.1484375,-12.2421875,-51.0,-52.4375,-5.9765625,-6.53515625,-0.40625,1.4375
-50.71875,-48.375,-14.9609375,-14.3203125,-53.375,-56.5,-5.48828125,-5.953125,-2.34375,3.125
-45.21875,-45.0,-13.3203125,-13.328125,-46.65625,-48.8125,-3.26953125,-3.322265625,-0.21875,2.15625
-48.21875,-47.96875,-13.921875,-13.5703125,-47.875,-48.375,-4.34765625,-4.37109375,-0.25,0.5
-45.46875,-45.3125,-14.21875,-14.6328125,-45.0,-47.21875,-3.505859375,-3.22265625,-0.15625,2.21875
-47.3125,-47.28125,-13.5390625,-13.7578125,-47.75,-49.125,-3.64453125,-3.63671875,-0.03125,1.375
-43.75,-44.21875,-12.1328125,-11.8046875,-45.28125,-44.78125,-2.126953125,-2.779296875,0.46875,-0.5
-41.40625,-40.71875,-11.4609375,-10.5,-41.28125,-44.3125,-2.73046875,-2.39453125,-0.6875,3.03125
-43.65625,-43.1875,-13.75,-12.2734375,-42.96875,-45.375,-2.53515625,-4.30078125,-0.46875,2.40625
-40.53125,-43.28125,-9.578125,-9.7265625,-43.15625,-43.09375,-2.8828125,-3.080078125,2.75,-0.0625
-46.9375,-46.28125,-13.390625,-13.5,-47.28125,-48.5625,-3.8046875,-3.787109375,-0.65625,1.28125
-43.625,-45.03125,-11.9140625,-11.3671875,-44.9375,-46.21875,-3.5546875,-3.7890625,1.40625,1.28125
-37.03125,-37.65625,-10.6796875,-10.65625,-41.625,-41.34375,-4.015625,-3.884765625,0.625,-0.28125
-39.34375,-39.625,-9.6328125,-10.0390625,-42.5625,-42.8125,-3.830078125,-3.712890625,0.28125,0.25
-39.5625,-38.75,-10.796875,-10.625,-42.59375,-44.0,-3.37109375,-4.14453125,-0.8125,1.40625
-39.09375,-39.21875,-11.5,-10.921875,-41.875,-42.875,-3.12109375,-3.73046875,0.125,1.0
-38.0,-38.25,-10.3671875,-10.46875,-39.90625,-40.78125,-3.408203125,-3.7890625,0.25,0.875
-39.875,-39.875,-9.1953125,-9.671875,-40.875,-41.375,-3.140625,-3.255859375,0.0,0.5
-42.1875,-41.5,-11.1875,-10.7578125,-43.21875,-44.9375,-3.07421875,-4.1015625,-0.6875,1.71875
-38.84375,-40.5,-9.5390625,-9.71875,-42.875,-42.65625,-3.12109375,-3.67578125,1.65625,-0.21875
-38.8125,-36.90625,-10.640625,-10.59375,-39.65625,-42.03125,-3.310546875,-3.515625,-1.90625,2.375
-38.03125,-38.46875,-9.3203125,-10.125,-40.8125,-42.5,-4.3046875,-3.95703125,0.4375,1.6875
-37.5625,-38.65625,-9.5390625,-10.921875,-40.84375,-40.4375,-3.31640625,-2.65234375,1.09375,-0.40625
-40.25,-43.03125,-11.3828125,-12.1484375,-44.0625,-43.65625,-4.01953125,-3.458984375,2.78125,-0.40625
-42.59375,-42.46875,-10.734375,-11.1484375,-43.46875,-44.125,-3.20703125,-3.375,-0.125,0.65625
-44.46875,-46.25,-11.6796875,-13.015625,-47.9375,-46.0,-3.4765625,-3.349609375,1.78125,-1.9375
-40.5625,-45.21875,-11.21875,-12.2890625,-45.28125,-42.40625,-3.1953125,-3.310546875,4.65625,-2.875
-44.21875,-45.09375,-11.109375,-11.734375,-46.25,-46.03125,-3.44140625,-3.123046875,0.875,-0.21875
-45.59375,-45.65625,-12.984375,-13.6171875,-46.59375,-48.03125,-3.220703125,-4.2578125,0.0625,1.4375
-39.5625,-39.5,-11.8046875,-12.0859375,-41.53125,-42.375,-3.375,-3.619140625,-0.0625,0.84375
-42.5625,-42.46875,-11.1875,-11.015625,-44.15625,-45.125,-3.02734375,-3.44140625,-0.09375,0.96875
-40.03125,-40.5,-10.390625,-11.1015625,-41.125,-43.46875,-2.166015625,-2.58984375,0.46875,2.34375
-38.03125,-34.8125,-11.234375,-8.71875,-38.875,-45.28125,-2.546875,-4.02734375,-3.21875,6.40625
-37.90625,-36.21875,-10.890625,-10.9453125,-41.96875,-44.625,-3.7265625,-4.1171875,-1.6875,2.65625
-32.53125,-34.3125,-10.484375,-10.8125,-35.65625,-38.5625,-4.3515625,-3.90625,1.78125,2.90625
-32.34375,-33.625,-9.6328125,-9.8984375,-37.78125,-40.875,-3.533203125,-3.82421875,1.28125,3.09375
-35.84375,-36.1875,-10.3046875,-9.7578125,-39.78125,-44.65625,-3.986328125,-4.16015625,0.34375,4.875
-31.296875,-32.1875,-7.95703125,-8.0234375,-36.71875,-39.90625,-3.736328125,-3.267578125,0.890625,3.1875
-35.3125,-34.5,-10.3515625,-10.3671875,-38.75,-39.71875,-3.779296875,-3.734375,-0.8125,0.96875
-34.5625,-34.84375,-10.4375,-10.359375,-40.125,-41.40625,-3.5703125,-3.296875,0.28125,1.28125
-36.03125,-34.375,-11.234375,-10.9296875,-40.3125,-42.75,-3.560546875,-3.783203125,-1.65625,2.4375
-37.03125,-38.34375,-11.296875,-12.4296875,-42.625,-42.03125,-4.421875,-4.5078125,1.3125,-0.59375
-37.40625,-41.28125,-10.0390625,-11.84375,-44.59375,-44.28125,-3.69921875,-3.5078125,3.875,-0.3125
-41.125,-42.5625,-11.015625,-11.8984375,-44.03125,-44.25,-3.794921875,-3.892578125,1.4375,0.21875
-44.71875,-43.90625,-12.75,-11.6640625,-45.90625,-47.4375,-3.92578125,-4.19140625,-0.8125,1.53125
-38.21875,-42.0,-9.046875,-10.359375,-44.46875,-43.375,-2.849609375,-3.021484375,3.78125,-1.09375
-44.375,-43.09375,-10.8515625,-10.515625,-46.96875,-48.71875,-4.08984375,-4.32421875,-1.28125,1.75
-44.0,-43.46875,-12.75,-13.8359375,-44.71875,-47.03125,-3.42578125,-3.4140625,-0.53125,2.3125
-45.1875,-44.1875,-12.8359375,-12.6015625,-47.15625,-47.875,-3.81640625,-3.91796875,-1.0,0.71875
-40.03125,-39.4375,-11.1328125,-10.8125,-43.15625,-44.25,-3.3828125,-3.615234375,-0.59375,1.09375
-44.4375,-45.09375,-12.2421875,-12.171875,-47.5625,-46.8125,-3.9453125,-3.8984375,0.65625,-0.75
-46.75,-41.71875,-12.1328125,-12.5390625,-44.09375,-52.15625,-3.873046875,-3.77734375,-5.03125,8.0625
-44.34375,-45.53125,-8.3515625,-8.890625,-46.875,-44.84375,-3.498046875,-2.638671875,1.1875,-2.03125
-44.625,-44.0,-9.1953125,-8.46875,-45.0,-48.4375,-3.431640625,-3.71875,-0.625,3.4375
-43.78125,-43.09375,-8.3984375,-8.3828125,-44.40625,-46.46875,-3.810546875,-3.5390625,-0.6875,2.0625
-45.59375,-46.21875,-9.09375,-9.5703125,-46.4375,-47.125,-3.98046875,-3.927734375,0.625,0.6875
-45.96875,-45.21875,-8.8203125,-9.21875,-45.3125,-46.21875,-4.33984375,-3.95703125,-0.75,0.90625
-43.625,-43.78125,-8.90625,-9.265625,-44.6875,-45.3125,-3.353515625,-3.697265625,0.15625,0.625
-45.96875,-46.65625,-9.1953125,-9.125,-46.75,-47.90625,-4.46875,-4.40234375,0.6875,1.15625
-42.59375,-42.9375,-8.625,-8.796875,-43.1875,-45.625,-4.3671875,-3.888671875,0.34375,2.4375
-48.71875,-47.59375,-9.765625,-8.6953125,-46.625,-50.21875,-2.9140625,-3.83984375,-1.125,3.59375
-42.78125,-43.6875,-8.609375,-9.109375,-44.21875,-43.0,-3.203125,-2.44921875,0.90625,-1.21875
-40.25,-42.875,-11.6796875,-12.1171875,-44.59375,-44.71875,-4.23046875,-4.546875,2.625,0.125
-44.78125,-44.03125,-13.6796875,-12.6796875,-47.0625,-48.0,-4.47265625,-5.21484375,-0.75,0.9375
-39.90625,-40.875,-10.7890625,-11.8359375,-43.84375,-45.65625,-5.09765625,-4.9296875,0.96875,1.8125
-46.03125,-44.59375,-13.84375,-12.7734375,-46.53125,-49.5,-4.34375,-6.1640625,-1.4375,2.96875
-42.65625,-43.15625,-12.4296875,-12.59375,-44.5625,-45.8125,-4.28515625,-5.15625,0.5,1.25
-41.65625,-42.65625,-12.3828125,-12.5390625,-43.28125,-44.53125,-4.08984375,-4.64453125,1.0,1.25
-40.625,-42.375,-11.1484375,-11.9140625,-45.6875,-45.28125,-4.5390625,-4.77734375,1.75,-0.40625
-36.5625,-38.6875,-8.8671875,-10.1015625,-39.5,-42.9375,-5.03125,-5.43359375,2.125,3.4375
-42.0625,-43.5625,-10.453125,-11.234375,-47.125,-44.65625,-5.0390625,-4.77734375,1.5,-2.46875
-42.40625,-43.40625,-12.1953125,-11.890625,-46.65625,-47.25,-4.1015625,-5.6640625,1.0,0.59375
