item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
341,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a worker protects a writer .,a writer is protected by a worker .,The planet shimmered above the valley . ,full_sentence_processing,-8.895790100097656,-7.142465591430664,1.7533245086669922,-53.37474060058594,-57.13972473144531,-3.764984130859375,6,8,passive,1.0
342,processing_teacher_forced,active,active,a boy strikes a brother .,a princess helps a professor .,a professor is helped by a princess .,a boy strikes a brother . ,full_sentence_processing,-6.785672505696614,-5.769759178161621,1.0159133275349932,-40.71403503417969,-46.15807342529297,-5.444038391113281,6,8,passive,1.0
342,processing_teacher_forced,passive,passive,a brother is struck by a boy .,a princess helps a professor .,a professor is helped by a princess .,a brother is struck by a boy . ,full_sentence_processing,-7.311347325642903,-5.518292427062988,1.793054898579915,-43.86808395385742,-44.146339416503906,-0.2782554626464844,6,8,passive,1.0
342,processing_teacher_forced,no_prime_eos,no_prime_eos,,a princess helps a professor .,a professor is helped by a princess .,<|endoftext|> ,full_sentence_processing,-8.475982030232748,-6.81781005859375,1.658171971638998,-50.855892181396484,-54.54248046875,-3.6865882873535156,6,8,passive,1.0
342,processing_teacher_forced,no_prime_empty,no_prime_empty,,a princess helps a professor .,a professor is helped by a princess .,,full_sentence_processing,-6.612119038899739,-5.735815525054932,0.8763035138448076,-39.67271423339844,-45.88652420043945,-6.213809967041016,6,8,passive,1.0
342,processing_teacher_forced,filler,filler,The captain waited beside the harbor .,a princess helps a professor .,a professor is helped by a princess .,The captain waited beside the harbor . ,full_sentence_processing,-7.947469075520833,-6.561469078063965,1.3859999974568682,-47.684814453125,-52.49175262451172,-4.806938171386719,6,8,passive,1.0
343,processing_teacher_forced,active,active,a candidate hurries a captain .,a physician strikes a pilot .,a pilot is struck by a physician .,a candidate hurries a captain . ,full_sentence_processing,-6.765045166015625,-5.707708358764648,1.0573368072509766,-40.59027099609375,-45.66166687011719,-5.0713958740234375,6,8,passive,1.0
343,processing_teacher_forced,passive,passive,a captain is hurried by a candidate .,a physician strikes a pilot .,a pilot is struck by a physician .,a captain is hurried by a candidate . ,full_sentence_processing,-6.957288106282552,-4.912671089172363,2.0446170171101885,-41.74372863769531,-39.301368713378906,2.4423599243164062,6,8,passive,1.0
343,processing_teacher_forced,no_prime_eos,no_prime_eos,,a physician strikes a pilot .,a pilot is struck by a physician .,<|endoftext|> ,full_sentence_processing,-8.64186159769694,-6.564101219177246,2.0777603785196934,-51.85116958618164,-52.51280975341797,-0.6616401672363281,6,8,passive,1.0
343,processing_teacher_forced,no_prime_empty,no_prime_empty,,a physician strikes a pilot .,a pilot is struck by a physician .,,full_sentence_processing,-6.909701665242513,-5.388389587402344,1.521312077840169,-41.45820999145508,-43.10711669921875,-1.6489067077636719,6,8,passive,1.0
343,processing_teacher_forced,filler,filler,The garden brightened after rain .,a physician strikes a pilot .,a pilot is struck by a physician .,The garden brightened after rain . ,full_sentence_processing,-8.889018376668295,-6.877133369445801,2.011885007222494,-53.334110260009766,-55.017066955566406,-1.6829566955566406,6,8,passive,1.0
344,processing_teacher_forced,active,active,a hero forgets a husband .,a woman raises a worker .,a worker is raised by a woman .,a hero forgets a husband . ,full_sentence_processing,-6.99807866414388,-5.162051200866699,1.8360274632771807,-41.98847198486328,-41.296409606933594,0.6920623779296875,6,8,passive,1.0
344,processing_teacher_forced,passive,passive,a husband is forgotten by a hero .,a woman raises a worker .,a worker is raised by a woman .,a husband is forgotten by a hero . ,full_sentence_processing,-6.855741500854492,-4.6904191970825195,2.1653223037719727,-41.13444900512695,-37.523353576660156,3.611095428466797,6,8,passive,1.0
344,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman raises a worker .,a worker is raised by a woman .,<|endoftext|> ,full_sentence_processing,-7.898243586222331,-5.489729404449463,2.408514181772868,-47.389461517333984,-43.9178352355957,3.4716262817382812,6,8,passive,1.0
344,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman raises a worker .,a worker is raised by a woman .,,full_sentence_processing,-6.220975875854492,-4.370023727416992,1.8509521484375,-37.32585525512695,-34.96018981933594,2.3656654357910156,6,8,passive,1.0
344,processing_teacher_forced,filler,filler,The package arrived before noon .,a woman raises a worker .,a worker is raised by a woman .,The package arrived before noon . ,full_sentence_processing,-8.620082219441732,-6.734679698944092,1.8854025204976406,-51.72049331665039,-53.877437591552734,-2.1569442749023438,6,8,passive,1.0
345,processing_teacher_forced,active,active,a cop chases a cousin .,an uncle kills a wife .,a wife is killed by an uncle .,a cop chases a cousin . ,full_sentence_processing,-5.669971466064453,-4.829590797424316,0.8403806686401367,-34.01982879638672,-38.63672637939453,-4.6168975830078125,6,8,passive,1.0
345,processing_teacher_forced,passive,passive,a cousin is chased by a cop .,an uncle kills a wife .,a wife is killed by an uncle .,a cousin is chased by a cop . ,full_sentence_processing,-5.9033966064453125,-4.755721092224121,1.1476755142211914,-35.420379638671875,-38.04576873779297,-2.6253890991210938,6,8,passive,1.0
345,processing_teacher_forced,no_prime_eos,no_prime_eos,,an uncle kills a wife .,a wife is killed by an uncle .,<|endoftext|> ,full_sentence_processing,-7.374195734659831,-6.162982940673828,1.211212793986003,-44.245174407958984,-49.303863525390625,-5.058689117431641,6,8,passive,1.0
345,processing_teacher_forced,no_prime_empty,no_prime_empty,,an uncle kills a wife .,a wife is killed by an uncle .,,full_sentence_processing,-5.776247024536133,-4.836862564086914,0.9393844604492188,-34.6574821472168,-38.69490051269531,-4.037418365478516,6,8,passive,1.0
345,processing_teacher_forced,filler,filler,The violin echoed in the theater .,an uncle kills a wife .,a wife is killed by an uncle .,The violin echoed in the theater . ,full_sentence_processing,-7.536291122436523,-6.0217719078063965,1.514519214630127,-45.21774673461914,-48.17417526245117,-2.9564285278320312,6,8,passive,1.0
346,processing_teacher_forced,active,active,a guy punches a hero .,a woman strikes a worker .,a worker is struck by a woman .,a guy punches a hero . ,full_sentence_processing,-5.699846903483073,-5.177865982055664,0.5219809214274092,-34.19908142089844,-41.42292785644531,-7.223846435546875,6,8,passive,1.0
346,processing_teacher_forced,passive,passive,a hero is punched by a guy .,a woman strikes a worker .,a worker is struck by a woman .,a hero is punched by a guy . ,full_sentence_processing,-5.982639312744141,-4.66035795211792,1.3222813606262207,-35.895835876464844,-37.28286361694336,-1.3870277404785156,6,8,passive,1.0
346,processing_teacher_forced,no_prime_eos,no_prime_eos,,a woman strikes a worker .,a worker is struck by a woman .,<|endoftext|> ,full_sentence_processing,-7.056423187255859,-5.75408935546875,1.3023338317871094,-42.338539123535156,-46.03271484375,-3.6941757202148438,6,8,passive,1.0
346,processing_teacher_forced,no_prime_empty,no_prime_empty,,a woman strikes a worker .,a worker is struck by a woman .,,full_sentence_processing,-5.533539454142253,-4.607219696044922,0.926319758097331,-33.201236724853516,-36.857757568359375,-3.6565208435058594,6,8,passive,1.0
346,processing_teacher_forced,filler,filler,The painter waited near the doorway .,a woman strikes a worker .,a worker is struck by a woman .,The painter waited near the doorway . ,full_sentence_processing,-7.536485036214192,-6.199284553527832,1.3372004826863604,-45.218910217285156,-49.594276428222656,-4.3753662109375,6,8,passive,1.0
347,processing_teacher_forced,active,active,a priest discovers a prince .,an author embraces a bishop .,a bishop is embraced by an author .,a priest discovers a prince . ,full_sentence_processing,-6.600608189900716,-5.562378406524658,1.0382297833760576,-39.6036491394043,-44.499027252197266,-4.895378112792969,6,8,passive,1.0
347,processing_teacher_forced,passive,passive,a prince is discovered by a priest .,an author embraces a bishop .,a bishop is embraced by an author .,a prince is discovered by a priest . ,full_sentence_processing,-6.818274815877278,-5.184145450592041,1.6341293652852373,-40.90964889526367,-41.47316360473633,-0.5635147094726562,6,8,passive,1.0
347,processing_teacher_forced,no_prime_eos,no_prime_eos,,an author embraces a bishop .,a bishop is embraced by an author .,<|endoftext|> ,full_sentence_processing,-8.268098831176758,-6.698885917663574,1.5692129135131836,-49.60859298706055,-53.591087341308594,-3.982494354248047,6,8,passive,1.0
347,processing_teacher_forced,no_prime_empty,no_prime_empty,,an author embraces a bishop .,a bishop is embraced by an author .,,full_sentence_processing,-7.041428883870442,-5.71259069442749,1.3288381894429522,-42.248573303222656,-45.70072555541992,-3.4521522521972656,6,8,passive,1.0
347,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,an author embraces a bishop .,a bishop is embraced by an author .,The pillow rested on the sofa . ,full_sentence_processing,-8.114367802937826,-6.724127769470215,1.3902400334676113,-48.68620681762695,-53.79302215576172,-5.106815338134766,6,8,passive,1.0
348,processing_teacher_forced,active,active,a singer kisses a soldier .,a partner drags a physician .,a physician is dragged by a partner .,a singer kisses a soldier . ,full_sentence_processing,-6.629818507603237,-6.209826946258545,0.41999156134469207,-46.408729553222656,-49.67861557006836,-3.269886016845703,7,8,passive,1.0
348,processing_teacher_forced,passive,passive,a soldier is kissed by a singer .,a partner drags a physician .,a physician is dragged by a partner .,a soldier is kissed by a singer . ,full_sentence_processing,-6.73834228515625,-5.6371307373046875,1.1012115478515625,-47.16839599609375,-45.0970458984375,2.07135009765625,7,8,passive,1.0
348,processing_teacher_forced,no_prime_eos,no_prime_eos,,a partner drags a physician .,a physician is dragged by a partner .,<|endoftext|> ,full_sentence_processing,-7.3950075422014505,-7.572183132171631,-0.17717558997018035,-51.765052795410156,-60.57746505737305,-8.81241226196289,7,8,active,0.0
348,processing_teacher_forced,no_prime_empty,no_prime_empty,,a partner drags a physician .,a physician is dragged by a partner .,,full_sentence_processing,-6.343512943812779,-5.970272541046143,0.37324040276663606,-44.40459060668945,-47.76218032836914,-3.3575897216796875,7,8,passive,1.0
348,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a partner drags a physician .,a physician is dragged by a partner .,The baker laughed during breakfast . ,full_sentence_processing,-7.497791290283203,-7.053581237792969,0.4442100524902344,-52.48453903198242,-56.42864990234375,-3.944110870361328,7,8,passive,1.0
349,processing_teacher_forced,active,active,a kid punches a king .,a man surprises a manager .,a manager is surprised by a man .,a kid punches a king . ,full_sentence_processing,-6.799417495727539,-5.569721221923828,1.229696273803711,-40.796504974365234,-44.557769775390625,-3.7612648010253906,6,8,passive,1.0
349,processing_teacher_forced,passive,passive,a king is punched by a kid .,a man surprises a manager .,a manager is surprised by a man .,a king is punched by a kid . ,full_sentence_processing,-6.652519861857097,-4.948762893676758,1.7037569681803388,-39.91511917114258,-39.59010314941406,0.3250160217285156,6,8,passive,1.0
349,processing_teacher_forced,no_prime_eos,no_prime_eos,,a man surprises a manager .,a manager is surprised by a man .,<|endoftext|> ,full_sentence_processing,-8.002814610799154,-6.5316081047058105,1.4712065060933437,-48.01688766479492,-52.252864837646484,-4.2359771728515625,6,8,passive,1.0
349,processing_teacher_forced,no_prime_empty,no_prime_empty,,a man surprises a manager .,a manager is surprised by a man .,,full_sentence_processing,-6.7996877034505205,-5.067278861999512,1.7324088414510088,-40.798126220703125,-40.538230895996094,0.25989532470703125,6,8,passive,1.0
349,processing_teacher_forced,filler,filler,The market opened after sunrise .,a man surprises a manager .,a manager is surprised by a man .,The market opened after sunrise . ,full_sentence_processing,-7.961860020955403,-6.244815826416016,1.7170441945393877,-47.77116012573242,-49.958526611328125,-2.187366485595703,6,8,passive,1.0
350,processing_teacher_forced,active,active,a manager comforts a mayor .,a doctor follows an employee .,an employee is followed by a doctor .,a manager comforts a mayor . ,full_sentence_processing,-6.267177581787109,-4.891366958618164,1.3758106231689453,-37.603065490722656,-39.13093566894531,-1.5278701782226562,6,8,passive,1.0
350,processing_teacher_forced,passive,passive,a mayor is comforted by a manager .,a doctor follows an employee .,an employee is followed by a doctor .,a mayor is comforted by a manager . ,full_sentence_processing,-6.268815358479817,-4.410945892333984,1.857869466145833,-37.612892150878906,-35.287567138671875,2.3253250122070312,6,8,passive,1.0
350,processing_teacher_forced,no_prime_eos,no_prime_eos,,a doctor follows an employee .,an employee is followed by a doctor .,<|endoftext|> ,full_sentence_processing,-7.995044072469075,-5.911905765533447,2.083138306935628,-47.97026443481445,-47.29524612426758,0.675018310546875,6,8,passive,1.0
350,processing_teacher_forced,no_prime_empty,no_prime_empty,,a doctor follows an employee .,an employee is followed by a doctor .,,full_sentence_processing,-6.3431135813395185,-4.517606735229492,1.8255068461100263,-38.05868148803711,-36.14085388183594,1.9178276062011719,6,8,passive,1.0
350,processing_teacher_forced,filler,filler,The engine cooled before dawn .,a doctor follows an employee .,an employee is followed by a doctor .,The engine cooled before dawn . ,full_sentence_processing,-8.300750732421875,-5.901548862457275,2.3992018699645996,-49.80450439453125,-47.2123908996582,2.592113494873047,6,8,passive,1.0
351,processing_teacher_forced,active,active,a wife beats a winner .,a child judges a colonel .,a colonel is judged by a child .,a wife beats a winner . ,full_sentence_processing,-7.108531316121419,-5.748434066772461,1.360097249348958,-42.651187896728516,-45.98747253417969,-3.336284637451172,6,8,passive,1.0
351,processing_teacher_forced,passive,passive,a winner is beaten by a wife .,a child judges a colonel .,a colonel is judged by a child .,a winner is beaten by a wife . ,full_sentence_processing,-7.6785017649332685,-5.49574613571167,2.1827556292215986,-46.07101058959961,-43.96596908569336,2.10504150390625,6,8,passive,1.0
351,processing_teacher_forced,no_prime_eos,no_prime_eos,,a child judges a colonel .,a colonel is judged by a child .,<|endoftext|> ,full_sentence_processing,-8.665128072102865,-7.193636894226074,1.471491177876791,-51.99076843261719,-57.549095153808594,-5.558326721191406,6,8,passive,1.0
351,processing_teacher_forced,no_prime_empty,no_prime_empty,,a child judges a colonel .,a colonel is judged by a child .,,full_sentence_processing,-7.224559148152669,-5.525174140930176,1.6993850072224932,-43.347354888916016,-44.201393127441406,-0.8540382385253906,6,8,passive,1.0
351,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a child judges a colonel .,a colonel is judged by a child .,The tourist wandered through the plaza . ,full_sentence_processing,-8.788188934326172,-6.8995208740234375,1.8886680603027344,-52.72913360595703,-55.1961669921875,-2.4670333862304688,6,8,passive,1.0
352,processing_teacher_forced,active,active,a guy helps a hero .,a chief hurries a child .,a child is hurried by a chief .,a guy helps a hero . ,full_sentence_processing,-6.127631051199777,-6.182304859161377,-0.05467380796160004,-42.89341735839844,-49.458438873291016,-6.565021514892578,7,8,active,0.0
352,processing_teacher_forced,passive,passive,a hero is helped by a guy .,a chief hurries a child .,a child is hurried by a chief .,a hero is helped by a guy . ,full_sentence_processing,-6.5216538565499445,-5.604629993438721,0.9170238631112237,-45.65157699584961,-44.837039947509766,0.8145370483398438,7,8,passive,1.0
352,processing_teacher_forced,no_prime_eos,no_prime_eos,,a chief hurries a child .,a child is hurried by a chief .,<|endoftext|> ,full_sentence_processing,-7.779493059430804,-6.6103363037109375,1.1691567557198663,-54.456451416015625,-52.8826904296875,1.573760986328125,7,8,passive,1.0
352,processing_teacher_forced,no_prime_empty,no_prime_empty,,a chief hurries a child .,a child is hurried by a chief .,,full_sentence_processing,-6.470581599644253,-5.502951622009277,0.9676299776349753,-45.294071197509766,-44.02361297607422,1.2704582214355469,7,8,passive,1.0
352,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a chief hurries a child .,a child is hurried by a chief .,The sculpture stood in the hallway . ,full_sentence_processing,-7.689708164760044,-6.766239643096924,0.9234685216631204,-53.82795715332031,-54.12991714477539,-0.3019599914550781,7,8,passive,1.0
353,processing_teacher_forced,active,active,a friend washes a girl .,a captain catches a champion .,a champion is caught by a captain .,a friend washes a girl . ,full_sentence_processing,-7.720839818318685,-5.774874210357666,1.9459656079610186,-46.32503890991211,-46.19899368286133,0.12604522705078125,6,8,passive,1.0
353,processing_teacher_forced,passive,passive,a girl is washed by a friend .,a captain catches a champion .,a champion is caught by a captain .,a girl is washed by a friend . ,full_sentence_processing,-7.647438049316406,-5.219439506530762,2.4279985427856445,-45.88462829589844,-41.755516052246094,4.129112243652344,6,8,passive,1.0
353,processing_teacher_forced,no_prime_eos,no_prime_eos,,a captain catches a champion .,a champion is caught by a captain .,<|endoftext|> ,full_sentence_processing,-8.38877042134603,-6.4499688148498535,1.9388016064961757,-50.33262252807617,-51.59975051879883,-1.2671279907226562,6,8,passive,1.0
353,processing_teacher_forced,no_prime_empty,no_prime_empty,,a captain catches a champion .,a champion is caught by a captain .,,full_sentence_processing,-6.629378000895183,-5.357193470001221,1.2721845308939619,-39.776268005371094,-42.857547760009766,-3.081279754638672,6,8,passive,1.0
353,processing_teacher_forced,filler,filler,The blanket dried on the line .,a captain catches a champion .,a champion is caught by a captain .,The blanket dried on the line . ,full_sentence_processing,-8.36923599243164,-6.221431255340576,2.1478047370910645,-50.215415954589844,-49.77145004272461,0.4439659118652344,6,8,passive,1.0
354,processing_teacher_forced,active,active,an author kills a bishop .,a father asks a friend .,a friend is asked by a father .,an author kills a bishop . ,full_sentence_processing,-6.75022824605306,-5.799840927124023,0.9503873189290362,-40.50136947631836,-46.39872741699219,-5.897357940673828,6,8,passive,1.0
354,processing_teacher_forced,passive,passive,a bishop is killed by an author .,a father asks a friend .,a friend is asked by a father .,a bishop is killed by an author . ,full_sentence_processing,-6.343766530354817,-5.257709503173828,1.0860570271809893,-38.062599182128906,-42.061676025390625,-3.9990768432617188,6,8,passive,1.0
354,processing_teacher_forced,no_prime_eos,no_prime_eos,,a father asks a friend .,a friend is asked by a father .,<|endoftext|> ,full_sentence_processing,-6.981838862101237,-5.8461737632751465,1.1356650988260908,-41.89103317260742,-46.76939010620117,-4.87835693359375,6,8,passive,1.0
354,processing_teacher_forced,no_prime_empty,no_prime_empty,,a father asks a friend .,a friend is asked by a father .,,full_sentence_processing,-5.5970001220703125,-4.814624309539795,0.7823758125305176,-33.582000732421875,-38.51699447631836,-4.934993743896484,6,8,passive,1.0
354,processing_teacher_forced,filler,filler,The market opened after sunrise .,a father asks a friend .,a friend is asked by a father .,The market opened after sunrise . ,full_sentence_processing,-7.2536468505859375,-6.312446117401123,0.9412007331848145,-43.521881103515625,-50.499568939208984,-6.977687835693359,6,8,passive,1.0
355,processing_teacher_forced,active,active,a man catches a manager .,a son teaches a student .,a student is taught by a son .,a man catches a manager . ,full_sentence_processing,-6.121060053507487,-5.609158992767334,0.5119010607401533,-36.72636032104492,-44.87327194213867,-8.14691162109375,6,8,passive,1.0
355,processing_teacher_forced,passive,passive,a manager is caught by a man .,a son teaches a student .,a student is taught by a son .,a manager is caught by a man . ,full_sentence_processing,-6.518177668253581,-5.113140106201172,1.4050375620524092,-39.109066009521484,-40.905120849609375,-1.7960548400878906,6,8,passive,1.0
355,processing_teacher_forced,no_prime_eos,no_prime_eos,,a son teaches a student .,a student is taught by a son .,<|endoftext|> ,full_sentence_processing,-7.310803095499675,-6.557941436767578,0.7528616587320967,-43.86481857299805,-52.463531494140625,-8.598712921142578,6,8,passive,1.0
355,processing_teacher_forced,no_prime_empty,no_prime_empty,,a son teaches a student .,a student is taught by a son .,,full_sentence_processing,-5.948787689208984,-5.264297962188721,0.6844897270202637,-35.692726135253906,-42.114383697509766,-6.421657562255859,6,8,passive,1.0
355,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a son teaches a student .,a student is taught by a son .,The planet shimmered above the valley . ,full_sentence_processing,-7.945179621378581,-6.831670761108398,1.1135088602701826,-47.671077728271484,-54.65336608886719,-6.982288360595703,6,8,passive,1.0
356,processing_teacher_forced,active,active,a friend kills a girl .,a colonel selects a cop .,a cop is selected by a colonel .,a friend kills a girl . ,full_sentence_processing,-7.711392720540364,-5.862880706787109,1.848512013753255,-46.26835632324219,-46.903045654296875,-0.6346893310546875,6,8,passive,1.0
356,processing_teacher_forced,passive,passive,a girl is killed by a friend .,a colonel selects a cop .,a cop is selected by a colonel .,a girl is killed by a friend . ,full_sentence_processing,-8.066597620646158,-5.7518415451049805,2.314756075541178,-48.39958572387695,-46.014732360839844,2.3848533630371094,6,8,passive,1.0
356,processing_teacher_forced,no_prime_eos,no_prime_eos,,a colonel selects a cop .,a cop is selected by a colonel .,<|endoftext|> ,full_sentence_processing,-8.974619547526041,-6.359086036682129,2.615533510843912,-53.84771728515625,-50.87268829345703,2.9750289916992188,6,8,passive,1.0
356,processing_teacher_forced,no_prime_empty,no_prime_empty,,a colonel selects a cop .,a cop is selected by a colonel .,,full_sentence_processing,-7.065471649169922,-5.58719539642334,1.478276252746582,-42.39282989501953,-44.69756317138672,-2.3047332763671875,6,8,passive,1.0
356,processing_teacher_forced,filler,filler,The notebook stayed on the shelf .,a colonel selects a cop .,a cop is selected by a colonel .,The notebook stayed on the shelf . ,full_sentence_processing,-9.214965184529623,-7.121551513671875,2.093413670857748,-55.289791107177734,-56.972412109375,-1.6826210021972656,6,8,passive,1.0
357,processing_teacher_forced,active,active,a princess bothers a professor .,a guy beats a hero .,a hero is beaten by a guy .,a princess bothers a professor . ,full_sentence_processing,-5.855487823486328,-4.614080429077148,1.2414073944091797,-35.13292694091797,-36.91264343261719,-1.7797164916992188,6,8,passive,1.0
357,processing_teacher_forced,passive,passive,a professor is bothered by a princess .,a guy beats a hero .,a hero is beaten by a guy .,a professor is bothered by a princess . ,full_sentence_processing,-6.006972630818685,-4.6357903480529785,1.371182282765706,-36.04183578491211,-37.08632278442383,-1.0444869995117188,6,8,passive,1.0
357,processing_teacher_forced,no_prime_eos,no_prime_eos,,a guy beats a hero .,a hero is beaten by a guy .,<|endoftext|> ,full_sentence_processing,-7.361457824707031,-6.061494827270508,1.2999629974365234,-44.16874694824219,-48.49195861816406,-4.323211669921875,6,8,passive,1.0
357,processing_teacher_forced,no_prime_empty,no_prime_empty,,a guy beats a hero .,a hero is beaten by a guy .,,full_sentence_processing,-6.1316343943278,-4.776490688323975,1.3551437060038252,-36.7898063659668,-38.2119255065918,-1.422119140625,6,8,passive,1.0
357,processing_teacher_forced,filler,filler,The traveler rested beside the river .,a guy beats a hero .,a hero is beaten by a guy .,The traveler rested beside the river . ,full_sentence_processing,-7.606472015380859,-6.167077541351318,1.439394474029541,-45.638832092285156,-49.33662033081055,-3.6977882385253906,6,8,passive,1.0
358,processing_teacher_forced,active,active,a guest beats a guy .,a writer understands an actor .,an actor is understood by a writer .,a guest beats a guy . ,full_sentence_processing,-7.3708540598551435,-6.112990379333496,1.2578636805216474,-44.22512435913086,-48.90392303466797,-4.678798675537109,6,8,passive,1.0
358,processing_teacher_forced,passive,passive,a guy is beaten by a guest .,a writer understands an actor .,an actor is understood by a writer .,a guy is beaten by a guest . ,full_sentence_processing,-7.20020866394043,-5.340865612030029,1.8593430519104004,-43.20125198364258,-42.726924896240234,0.47432708740234375,6,8,passive,1.0
358,processing_teacher_forced,no_prime_eos,no_prime_eos,,a writer understands an actor .,an actor is understood by a writer .,<|endoftext|> ,full_sentence_processing,-7.9189198811848955,-6.46628475189209,1.4526351292928057,-47.513519287109375,-51.73027801513672,-4.216758728027344,6,8,passive,1.0
358,processing_teacher_forced,no_prime_empty,no_prime_empty,,a writer understands an actor .,an actor is understood by a writer .,,full_sentence_processing,-6.307971954345703,-5.279348373413086,1.0286235809326172,-37.84783172607422,-42.23478698730469,-4.386955261230469,6,8,passive,1.0
358,processing_teacher_forced,filler,filler,The sculpture stood in the hallway .,a writer understands an actor .,an actor is understood by a writer .,The sculpture stood in the hallway . ,full_sentence_processing,-8.191791534423828,-7.20773983001709,0.9840517044067383,-49.15074920654297,-57.66191864013672,-8.51116943359375,6,8,passive,1.0
359,processing_teacher_forced,active,active,a priest washes a prince .,a hero describes a husband .,a husband is described by a hero .,a priest washes a prince . ,full_sentence_processing,-7.276758193969727,-5.622101783752441,1.6546564102172852,-43.66054916381836,-44.97681427001953,-1.3162651062011719,6,8,passive,1.0
359,processing_teacher_forced,passive,passive,a prince is washed by a priest .,a hero describes a husband .,a husband is described by a hero .,a prince is washed by a priest . ,full_sentence_processing,-7.434750239054362,-5.2384796142578125,2.1962706247965498,-44.60850143432617,-41.9078369140625,2.700664520263672,6,8,passive,1.0
359,processing_teacher_forced,no_prime_eos,no_prime_eos,,a hero describes a husband .,a husband is described by a hero .,<|endoftext|> ,full_sentence_processing,-8.130610783894857,-6.448366641998291,1.6822441418965663,-48.78366470336914,-51.58693313598633,-2.8032684326171875,6,8,passive,1.0
359,processing_teacher_forced,no_prime_empty,no_prime_empty,,a hero describes a husband .,a husband is described by a hero .,,full_sentence_processing,-6.901434580485026,-5.443073749542236,1.45836083094279,-41.408607482910156,-43.54458999633789,-2.1359825134277344,6,8,passive,1.0
359,processing_teacher_forced,filler,filler,The captain waited beside the harbor .,a hero describes a husband .,a husband is described by a hero .,The captain waited beside the harbor . ,full_sentence_processing,-8.370606740315756,-6.776386737823486,1.5942200024922695,-50.22364044189453,-54.21109390258789,-3.9874534606933594,6,8,passive,1.0
360,processing_teacher_forced,active,active,a wife helps a winner .,a leader beats a man .,a man is beaten by a leader .,a wife helps a winner . ,full_sentence_processing,-5.842793146769206,-4.5159592628479,1.3268338839213056,-35.056758880615234,-36.1276741027832,-1.0709152221679688,6,8,passive,1.0
360,processing_teacher_forced,passive,passive,a winner is helped by a wife .,a leader beats a man .,a man is beaten by a leader .,a winner is helped by a wife . ,full_sentence_processing,-6.07998530069987,-4.667647361755371,1.412337938944499,-36.47991180419922,-37.34117889404297,-0.86126708984375,6,8,passive,1.0
360,processing_teacher_forced,no_prime_eos,no_prime_eos,,a leader beats a man .,a man is beaten by a leader .,<|endoftext|> ,full_sentence_processing,-7.261123021443685,-5.60189962387085,1.659223397572835,-43.56673812866211,-44.8151969909668,-1.2484588623046875,6,8,passive,1.0
360,processing_teacher_forced,no_prime_empty,no_prime_empty,,a leader beats a man .,a man is beaten by a leader .,,full_sentence_processing,-5.709745407104492,-4.552519798278809,1.1572256088256836,-34.25847244262695,-36.42015838623047,-2.1616859436035156,6,8,passive,1.0
360,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a leader beats a man .,a man is beaten by a leader .,The baker laughed during breakfast . ,full_sentence_processing,-7.266396204630534,-5.505313873291016,1.7610823313395185,-43.5983772277832,-44.042510986328125,-0.4441337585449219,6,8,passive,1.0
361,processing_teacher_forced,active,active,a parent asks a partner .,a professor helps a reader .,a reader is helped by a professor .,a parent asks a partner . ,full_sentence_processing,-6.7217966715494795,-5.520750999450684,1.2010456720987959,-40.330780029296875,-44.16600799560547,-3.8352279663085938,6,8,passive,1.0
361,processing_teacher_forced,passive,passive,a partner is asked by a parent .,a professor helps a reader .,a reader is helped by a professor .,a partner is asked by a parent . ,full_sentence_processing,-7.0284576416015625,-4.967767238616943,2.060690402984619,-42.170745849609375,-39.74213790893555,2.428607940673828,6,8,passive,1.0
361,processing_teacher_forced,no_prime_eos,no_prime_eos,,a professor helps a reader .,a reader is helped by a professor .,<|endoftext|> ,full_sentence_processing,-8.260412216186523,-5.9662628173828125,2.294149398803711,-49.56247329711914,-47.7301025390625,1.8323707580566406,6,8,passive,1.0
361,processing_teacher_forced,no_prime_empty,no_prime_empty,,a professor helps a reader .,a reader is helped by a professor .,,full_sentence_processing,-6.740106582641602,-5.368973255157471,1.3711333274841309,-40.44063949584961,-42.951786041259766,-2.5111465454101562,6,8,passive,1.0
361,processing_teacher_forced,filler,filler,The tourist wandered through the plaza .,a professor helps a reader .,a reader is helped by a professor .,The tourist wandered through the plaza . ,full_sentence_processing,-8.11718495686849,-6.450927734375,1.6662572224934902,-48.70310974121094,-51.607421875,-2.9043121337890625,6,8,passive,1.0
362,processing_teacher_forced,active,active,a worker strikes a writer .,a candidate teaches a captain .,a captain is taught by a candidate .,a worker strikes a writer . ,full_sentence_processing,-8.093837102254232,-6.3346123695373535,1.7592247327168788,-48.56302261352539,-50.67689895629883,-2.1138763427734375,6,8,passive,1.0
