item_index,prompt_template,prime_condition,prime_structure,prime_sentence,target_active,target_passive,prompt,choice_target,active_choice_logprob,passive_choice_logprob,passive_minus_active_logprob,active_choice_logprob_sum,passive_choice_logprob_sum,passive_minus_active_logprob_sum,active_target_token_count,passive_target_token_count,chosen_structure,passive_choice_indicator
590,processing_teacher_forced,active,active,the frazemzom zlodulfined the vramolsim .,a pnezebkul mnilodkeds a tlumolvek .,a tlumolvek is mnilodkeded by a pnezebkul .,the frazemzom zlodulfined the vramolsim . ,full_sentence_processing,-6.569789886474609,-6.395486831665039,0.1743030548095703,-118.25621795654297,-127.90973663330078,-9.653518676757812,18,20,passive,1.0
590,processing_teacher_forced,passive,passive,the vramolsim was zlodulfined by the frazemzom .,a pnezebkul mnilodkeds a tlumolvek .,a tlumolvek is mnilodkeded by a pnezebkul .,the vramolsim was zlodulfined by the frazemzom . ,full_sentence_processing,-6.61533949110243,-6.132921981811523,0.4824175092909071,-119.07611083984375,-122.65843963623047,-3.5823287963867188,18,20,passive,1.0
590,processing_teacher_forced,no_prime,no_prime,,a pnezebkul mnilodkeds a tlumolvek .,a tlumolvek is mnilodkeded by a pnezebkul .,<|endoftext|> ,full_sentence_processing,-7.7477569580078125,-7.675511169433594,0.07224578857421893,-139.45962524414062,-153.51022338867188,-14.05059814453125,18,20,passive,1.0
590,processing_teacher_forced,filler,filler,The market opened after sunrise .,a pnezebkul mnilodkeds a tlumolvek .,a tlumolvek is mnilodkeded by a pnezebkul .,The market opened after sunrise . ,full_sentence_processing,-7.560628255208333,-7.291578674316407,0.26904958089192643,-136.09130859375,-145.83157348632812,-9.740264892578125,18,20,passive,1.0
591,processing_teacher_forced,active,active,a vrasilvol grizebbavs a fradullom .,the vretortas zraruklomed the kvenorvek .,the kvenorvek was zraruklomed by the vretortas .,a vrasilvol grizebbavs a fradullom . ,full_sentence_processing,-6.653942332548254,-6.239223680998149,0.41471865155010423,-113.11701965332031,-118.54524993896484,-5.428230285644531,17,19,passive,1.0
591,processing_teacher_forced,passive,passive,a fradullom is grizebbaved by a vrasilvol .,the vretortas zraruklomed the kvenorvek .,the kvenorvek was zraruklomed by the vretortas .,a fradullom is grizebbaved by a vrasilvol . ,full_sentence_processing,-6.6427311616785385,-5.955909327456825,0.6868218342217132,-112.92642974853516,-113.16227722167969,-0.23584747314453125,17,19,passive,1.0
591,processing_teacher_forced,no_prime,no_prime,,the vretortas zraruklomed the kvenorvek .,the kvenorvek was zraruklomed by the vretortas .,<|endoftext|> ,full_sentence_processing,-7.555247587316177,-6.779198897512336,0.776048689803841,-128.439208984375,-128.80477905273438,-0.365570068359375,17,19,passive,1.0
591,processing_teacher_forced,filler,filler,The singer smiled after rehearsal .,the vretortas zraruklomed the kvenorvek .,the kvenorvek was zraruklomed by the vretortas .,The singer smiled after rehearsal . ,full_sentence_processing,-7.6443346808938415,-6.938314337479441,0.7060203434144006,-129.9536895751953,-131.82797241210938,-1.8742828369140625,17,19,passive,1.0
592,processing_teacher_forced,active,active,a grivarbav zlodulfins a frazemzom .,the drufimzom grineldiled the britorkul .,the britorkul was grineldiled by the drufimzom .,a grivarbav zlodulfins a frazemzom . ,full_sentence_processing,-6.723230361938477,-6.194712320963542,0.5285180409749346,-107.57168579101562,-111.50482177734375,-3.933135986328125,16,18,passive,1.0
592,processing_teacher_forced,passive,passive,a frazemzom is zlodulfined by a grivarbav .,the drufimzom grineldiled the britorkul .,the britorkul was grineldiled by the drufimzom .,a frazemzom is zlodulfined by a grivarbav . ,full_sentence_processing,-6.2159905433654785,-5.698887719048394,0.5171028243170843,-99.45584869384766,-102.5799789428711,-3.1241302490234375,16,18,passive,1.0
592,processing_teacher_forced,no_prime,no_prime,,the drufimzom grineldiled the britorkul .,the britorkul was grineldiled by the drufimzom .,<|endoftext|> ,full_sentence_processing,-7.974765777587891,-7.096167246500651,0.8785985310872393,-127.59625244140625,-127.73101043701172,-0.13475799560546875,16,18,passive,1.0
592,processing_teacher_forced,filler,filler,The painter waited near the doorway .,the drufimzom grineldiled the britorkul .,the britorkul was grineldiled by the drufimzom .,The painter waited near the doorway . ,full_sentence_processing,-7.621973991394043,-6.787914699978298,0.8340592914157448,-121.95158386230469,-122.18246459960938,-0.2308807373046875,16,18,passive,1.0
593,processing_teacher_forced,active,active,the klogafrud vregafvoled the kvenorkul .,a grivarbav kvevarmurs a vratorrud .,a vratorrud is kvevarmured by a grivarbav .,the klogafrud vregafvoled the kvenorkul . ,full_sentence_processing,-6.14771842956543,-6.009703742133246,0.13801468743218326,-98.36349487304688,-108.17466735839844,-9.811172485351562,16,18,passive,1.0
593,processing_teacher_forced,passive,passive,the kvenorkul was vregafvoled by the klogafrud .,a grivarbav kvevarmurs a vratorrud .,a vratorrud is kvevarmured by a grivarbav .,the kvenorkul was vregafvoled by the klogafrud . ,full_sentence_processing,-6.2009172439575195,-5.732433319091797,0.46848392486572266,-99.21467590332031,-103.18379974365234,-3.9691238403320312,16,18,passive,1.0
593,processing_teacher_forced,no_prime,no_prime,,a grivarbav kvevarmurs a vratorrud .,a vratorrud is kvevarmured by a grivarbav .,<|endoftext|> ,full_sentence_processing,-7.374144077301025,-7.2162670559353295,0.15787702136569592,-117.9863052368164,-129.89280700683594,-11.906501770019531,16,18,passive,1.0
593,processing_teacher_forced,filler,filler,The teacher listened during assembly .,a grivarbav kvevarmurs a vratorrud .,a vratorrud is kvevarmured by a grivarbav .,The teacher listened during assembly . ,full_sentence_processing,-7.525010108947754,-7.247840033637153,0.2771700753106012,-120.40016174316406,-130.46112060546875,-10.060958862304688,16,18,passive,1.0
594,processing_teacher_forced,active,active,the vrasilvol zlodulfins the druvarmur .,a smenelsel zraruklomed a kvenorvek .,a kvenorvek was zraruklomed by a smenelsel .,the vrasilvol zlodulfins the druvarmur . ,full_sentence_processing,-6.827973309685202,-6.583922938296669,0.24405037138853292,-116.07554626464844,-125.09453582763672,-9.018989562988281,17,19,passive,1.0
594,processing_teacher_forced,passive,passive,the druvarmur is zlodulfined by the vrasilvol .,a smenelsel zraruklomed a kvenorvek .,a kvenorvek was zraruklomed by a smenelsel .,the druvarmur is zlodulfined by the vrasilvol . ,full_sentence_processing,-6.752432430491728,-6.020842702765214,0.7315897277265142,-114.79135131835938,-114.39601135253906,0.3953399658203125,17,19,passive,1.0
594,processing_teacher_forced,no_prime,no_prime,,a smenelsel zraruklomed a kvenorvek .,a kvenorvek was zraruklomed by a smenelsel .,<|endoftext|> ,full_sentence_processing,-7.641751457663143,-7.1517992521587175,0.48995220550442564,-129.90977478027344,-135.88418579101562,-5.9744110107421875,17,19,passive,1.0
594,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a smenelsel zraruklomed a kvenorvek .,a kvenorvek was zraruklomed by a smenelsel .,The planet shimmered above the valley . ,full_sentence_processing,-7.553140079273897,-7.117420397306743,0.4357196819671536,-128.40338134765625,-135.23098754882812,-6.827606201171875,17,19,passive,1.0
595,processing_teacher_forced,active,active,a fradulvek vrasorkuls a fravaksel .,the kvezemzom drusilfined the kvedulrab .,the kvedulrab was drusilfined by the kvezemzom .,a fradulvek vrasorkuls a fravaksel . ,full_sentence_processing,-7.082954855526195,-6.2575125443307975,0.8254423111953972,-120.41023254394531,-118.89273834228516,1.5174942016601562,17,19,passive,1.0
595,processing_teacher_forced,passive,passive,a fravaksel is vrasorkuled by a fradulvek .,the kvezemzom drusilfined the kvedulrab .,the kvedulrab was drusilfined by the kvezemzom .,a fravaksel is vrasorkuled by a fradulvek . ,full_sentence_processing,-6.6693887149586395,-5.874568738435444,0.7948199765231951,-113.37960815429688,-111.61680603027344,1.7628021240234375,17,19,passive,1.0
595,processing_teacher_forced,no_prime,no_prime,,the kvezemzom drusilfined the kvedulrab .,the kvedulrab was drusilfined by the kvezemzom .,<|endoftext|> ,full_sentence_processing,-7.535398595473346,-6.8131874486019735,0.7222111468713726,-128.10177612304688,-129.4505615234375,-1.348785400390625,17,19,passive,1.0
595,processing_teacher_forced,filler,filler,The window rattled during the storm .,the kvezemzom drusilfined the kvedulrab .,the kvedulrab was drusilfined by the kvezemzom .,The window rattled during the storm . ,full_sentence_processing,-7.758837531594669,-6.8389330412212175,0.9199044903734519,-131.90023803710938,-129.93972778320312,1.96051025390625,17,19,passive,1.0
596,processing_teacher_forced,active,active,a drufimzom zlodulfined a plovakzir .,the skozebsel smenelmurs the vratafsel .,the vratafsel is smenelmured by the skozebsel .,a drufimzom zlodulfined a plovakzir . ,full_sentence_processing,-6.708858265596278,-6.266046624434622,0.44281164116165606,-114.05059051513672,-119.05488586425781,-5.004295349121094,17,19,passive,1.0
596,processing_teacher_forced,passive,passive,a plovakzir was zlodulfined by a drufimzom .,the skozebsel smenelmurs the vratafsel .,the vratafsel is smenelmured by the skozebsel .,a plovakzir was zlodulfined by a drufimzom . ,full_sentence_processing,-6.663020414464614,-5.938477365594161,0.7245430488704532,-113.27134704589844,-112.83106994628906,0.440277099609375,17,19,passive,1.0
596,processing_teacher_forced,no_prime,no_prime,,the skozebsel smenelmurs the vratafsel .,the vratafsel is smenelmured by the skozebsel .,<|endoftext|> ,full_sentence_processing,-7.234227797564338,-6.964080810546875,0.27014698701746287,-122.98187255859375,-132.31753540039062,-9.335662841796875,17,19,passive,1.0
596,processing_teacher_forced,filler,filler,The violin echoed in the theater .,the skozebsel smenelmurs the vratafsel .,the vratafsel is smenelmured by the skozebsel .,The violin echoed in the theater . ,full_sentence_processing,-7.411919986500459,-6.9569252415707235,0.4549947449297358,-126.00263977050781,-132.18157958984375,-6.1789398193359375,17,19,passive,1.0
597,processing_teacher_forced,active,active,the kvelodzom zlorukruded the grivarbav .,a franorbav kvesornefs a zlosillom .,a zlosillom is kvesornefed by a franorbav .,the kvelodzom zlorukruded the grivarbav . ,full_sentence_processing,-7.050641886393229,-6.794990539550781,0.2556513468424475,-105.75962829589844,-115.51483917236328,-9.755210876464844,15,17,passive,1.0
597,processing_teacher_forced,passive,passive,the grivarbav was zlorukruded by the kvelodzom .,a franorbav kvesornefs a zlosillom .,a zlosillom is kvesornefed by a franorbav .,the grivarbav was zlorukruded by the kvelodzom . ,full_sentence_processing,-6.812251790364583,-6.230359245749081,0.5818925446155028,-102.18377685546875,-105.91610717773438,-3.732330322265625,15,17,passive,1.0
597,processing_teacher_forced,no_prime,no_prime,,a franorbav kvesornefs a zlosillom .,a zlosillom is kvesornefed by a franorbav .,<|endoftext|> ,full_sentence_processing,-8.937699381510416,-8.321307014016543,0.6163923674938729,-134.06549072265625,-141.46221923828125,-7.396728515625,15,17,passive,1.0
597,processing_teacher_forced,filler,filler,The jacket hung behind the chair .,a franorbav kvesornefs a zlosillom .,a zlosillom is kvesornefed by a franorbav .,The jacket hung behind the chair . ,full_sentence_processing,-8.782759602864584,-8.055380428538603,0.7273791743259803,-131.74139404296875,-136.94146728515625,-5.2000732421875,15,17,passive,1.0
598,processing_teacher_forced,active,active,the klogafrud gritafmured the fradulvek .,a vramolsim vrezebzoms a mnikudpav .,a mnikudpav is vrezebzomed by a vramolsim .,the klogafrud gritafmured the fradulvek . ,full_sentence_processing,-7.078055886661305,-6.832130030581825,0.24592585607947992,-120.32695007324219,-129.8104705810547,-9.4835205078125,17,19,passive,1.0
598,processing_teacher_forced,passive,passive,the fradulvek was gritafmured by the klogafrud .,a vramolsim vrezebzoms a mnikudpav .,a mnikudpav is vrezebzomed by a vramolsim .,the fradulvek was gritafmured by the klogafrud . ,full_sentence_processing,-7.320851045496323,-6.68843560469778,0.6324154407985434,-124.4544677734375,-127.08027648925781,-2.6258087158203125,17,19,passive,1.0
598,processing_teacher_forced,no_prime,no_prime,,a vramolsim vrezebzoms a mnikudpav .,a mnikudpav is vrezebzomed by a vramolsim .,<|endoftext|> ,full_sentence_processing,-7.894612031824448,-7.668491564298931,0.22612046752551773,-134.20840454101562,-145.7013397216797,-11.492935180664062,17,19,passive,1.0
598,processing_teacher_forced,filler,filler,The witness paused near the doorway .,a vramolsim vrezebzoms a mnikudpav .,a mnikudpav is vrezebzomed by a vramolsim .,The witness paused near the doorway . ,full_sentence_processing,-7.952532599954044,-7.5913744474712175,0.3611581524828269,-135.19305419921875,-144.23611450195312,-9.043060302734375,17,19,passive,1.0
599,processing_teacher_forced,active,active,the vrasilvol smegafdiled the smevakrab .,a grivarbav zlodulfins a vrakudmur .,a vrakudmur is zlodulfined by a grivarbav .,the vrasilvol smegafdiled the smevakrab . ,full_sentence_processing,-6.775026321411133,-6.59014172024197,0.18488460116916272,-108.40042114257812,-118.62255096435547,-10.222129821777344,16,18,passive,1.0
599,processing_teacher_forced,passive,passive,the smevakrab was smegafdiled by the vrasilvol .,a grivarbav zlodulfins a vrakudmur .,a vrakudmur is zlodulfined by a grivarbav .,the smevakrab was smegafdiled by the vrasilvol . ,full_sentence_processing,-6.84487771987915,-6.195243835449219,0.6496338844299316,-109.5180435180664,-111.51438903808594,-1.9963455200195312,16,18,passive,1.0
599,processing_teacher_forced,no_prime,no_prime,,a grivarbav zlodulfins a vrakudmur .,a vrakudmur is zlodulfined by a grivarbav .,<|endoftext|> ,full_sentence_processing,-8.145532608032227,-7.829030354817708,0.3165022532145185,-130.32852172851562,-140.92254638671875,-10.594024658203125,16,18,passive,1.0
599,processing_teacher_forced,filler,filler,The radio crackled in the attic .,a grivarbav zlodulfins a vrakudmur .,a vrakudmur is zlodulfined by a grivarbav .,The radio crackled in the attic . ,full_sentence_processing,-8.207486152648926,-7.895687527126736,0.31179862552219006,-131.3197784423828,-142.12237548828125,-10.802597045898438,16,18,passive,1.0
600,processing_teacher_forced,active,active,a frazemzom kvevarmured a zramolmur .,the britorkul smenelmurs the kvesorrud .,the kvesorrud is smenelmured by the britorkul .,a frazemzom kvevarmured a zramolmur . ,full_sentence_processing,-6.940239906311035,-6.318263583713108,0.6219763225979271,-111.04383850097656,-113.72874450683594,-2.684906005859375,16,18,passive,1.0
600,processing_teacher_forced,passive,passive,a zramolmur was kvevarmured by a frazemzom .,the britorkul smenelmurs the kvesorrud .,the kvesorrud is smenelmured by the britorkul .,a zramolmur was kvevarmured by a frazemzom . ,full_sentence_processing,-6.419668197631836,-5.6609009636773004,0.7587672339545355,-102.71469116210938,-101.8962173461914,0.8184738159179688,16,18,passive,1.0
600,processing_teacher_forced,no_prime,no_prime,,the britorkul smenelmurs the kvesorrud .,the kvesorrud is smenelmured by the britorkul .,<|endoftext|> ,full_sentence_processing,-7.599531173706055,-6.980465783013238,0.6190653906928167,-121.59249877929688,-125.64838409423828,-4.055885314941406,16,18,passive,1.0
600,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,the britorkul smenelmurs the kvesorrud .,the kvesorrud is smenelmured by the britorkul .,The planet shimmered above the valley . ,full_sentence_processing,-7.517661094665527,-6.9544046190049915,0.5632564756605358,-120.28257751464844,-125.17928314208984,-4.896705627441406,16,18,passive,1.0
601,processing_teacher_forced,active,active,a fradulvek skopemkuled a skozemdil .,the vranorked gritafmurs the kverukvol .,the kverukvol is gritafmured by the vranorked .,a fradulvek skopemkuled a skozemdil . ,full_sentence_processing,-7.953924560546875,-7.545253978056066,0.40867058249080923,-119.30886840820312,-128.26931762695312,-8.96044921875,15,17,passive,1.0
601,processing_teacher_forced,passive,passive,a skozemdil was skopemkuled by a fradulvek .,the vranorked gritafmurs the kverukvol .,the kverukvol is gritafmured by the vranorked .,a skozemdil was skopemkuled by a fradulvek . ,full_sentence_processing,-7.728468322753907,-7.071197509765625,0.6572708129882816,-115.9270248413086,-120.21035766601562,-4.283332824707031,15,17,passive,1.0
601,processing_teacher_forced,no_prime,no_prime,,the vranorked gritafmurs the kverukvol .,the kverukvol is gritafmured by the vranorked .,<|endoftext|> ,full_sentence_processing,-8.483213297526042,-8.042831420898438,0.44038187662760464,-127.24819946289062,-136.72813415527344,-9.479934692382812,15,17,passive,1.0
601,processing_teacher_forced,filler,filler,The witness paused near the doorway .,the vranorked gritafmurs the kverukvol .,the kverukvol is gritafmured by the vranorked .,The witness paused near the doorway . ,full_sentence_processing,-8.45750732421875,-8.155647726619945,0.30185959759880454,-126.86260986328125,-138.64601135253906,-11.783401489257812,15,17,passive,1.0
602,processing_teacher_forced,active,active,the smepemgor smenelmured the vratorrud .,a kveruknef skotafruds a mnikudpav .,a mnikudpav is skotafruded by a kveruknef .,the smepemgor smenelmured the vratorrud . ,full_sentence_processing,-6.5486865573459205,-6.283327102661133,0.2653594546847877,-117.87635803222656,-125.66654205322266,-7.790184020996094,18,20,passive,1.0
602,processing_teacher_forced,passive,passive,the vratorrud was smenelmured by the smepemgor .,a kveruknef skotafruds a mnikudpav .,a mnikudpav is skotafruded by a kveruknef .,the vratorrud was smenelmured by the smepemgor . ,full_sentence_processing,-6.624550289577908,-6.095635986328125,0.528914303249783,-119.24190521240234,-121.9127197265625,-2.6708145141601562,18,20,passive,1.0
602,processing_teacher_forced,no_prime,no_prime,,a kveruknef skotafruds a mnikudpav .,a mnikudpav is skotafruded by a kveruknef .,<|endoftext|> ,full_sentence_processing,-7.546123928493923,-6.8471824645996096,0.6989414638943137,-135.83023071289062,-136.9436492919922,-1.1134185791015625,18,20,passive,1.0
602,processing_teacher_forced,filler,filler,The lantern glowed near sunset .,a kveruknef skotafruds a mnikudpav .,a mnikudpav is skotafruded by a kveruknef .,The lantern glowed near sunset . ,full_sentence_processing,-7.3500315348307295,-6.888957214355469,0.46107432047526054,-132.30056762695312,-137.77914428710938,-5.47857666015625,18,20,passive,1.0
603,processing_teacher_forced,active,active,a fradullom kvezemrabed a smesormur .,the drutorked grifimloms the brikudtas .,the brikudtas is grifimlomed by the drutorked .,a fradullom kvezemrabed a smesormur . ,full_sentence_processing,-6.36610996021944,-6.130491557874177,0.23561840234526255,-108.22386932373047,-116.47933959960938,-8.255470275878906,17,19,passive,1.0
603,processing_teacher_forced,passive,passive,a smesormur was kvezemrabed by a fradullom .,the drutorked grifimloms the brikudtas .,the brikudtas is grifimlomed by the drutorked .,a smesormur was kvezemrabed by a fradullom . ,full_sentence_processing,-6.320523430319393,-5.868329499897204,0.45219393042218936,-107.44889831542969,-111.49826049804688,-4.0493621826171875,17,19,passive,1.0
603,processing_teacher_forced,no_prime,no_prime,,the drutorked grifimloms the brikudtas .,the brikudtas is grifimlomed by the drutorked .,<|endoftext|> ,full_sentence_processing,-7.443388097426471,-6.861186780427632,0.5822013169988391,-126.53759765625,-130.362548828125,-3.824951171875,17,19,passive,1.0
603,processing_teacher_forced,filler,filler,The window rattled during the storm .,the drutorked grifimloms the brikudtas .,the brikudtas is grifimlomed by the drutorked .,The window rattled during the storm . ,full_sentence_processing,-7.575694364659927,-6.984445672286184,0.5912486923737426,-128.78680419921875,-132.7044677734375,-3.91766357421875,17,19,passive,1.0
604,processing_teacher_forced,active,active,the pnesillom frafimvoled the zraduldil .,a kvezemzom gritafmurs a drufimzom .,a drufimzom is gritafmured by a kvezemzom .,the pnesillom frafimvoled the zraduldil . ,full_sentence_processing,-5.997932434082031,-5.978677448473479,0.01925498560855221,-101.96485137939453,-113.5948715209961,-11.630020141601562,17,19,passive,1.0
604,processing_teacher_forced,passive,passive,the zraduldil was frafimvoled by the pnesillom .,a kvezemzom gritafmurs a drufimzom .,a drufimzom is gritafmured by a kvezemzom .,the zraduldil was frafimvoled by the pnesillom . ,full_sentence_processing,-6.058830710018382,-5.813580161646793,0.24525054837158944,-103.0001220703125,-110.45802307128906,-7.4579010009765625,17,19,passive,1.0
604,processing_teacher_forced,no_prime,no_prime,,a kvezemzom gritafmurs a drufimzom .,a drufimzom is gritafmured by a kvezemzom .,<|endoftext|> ,full_sentence_processing,-7.035228953642004,-7.013238204152961,0.021990749489043004,-119.59889221191406,-133.25152587890625,-13.652633666992188,17,19,passive,1.0
604,processing_teacher_forced,filler,filler,The pillow rested on the sofa .,a kvezemzom gritafmurs a drufimzom .,a drufimzom is gritafmured by a kvezemzom .,The pillow rested on the sofa . ,full_sentence_processing,-6.960453257841222,-7.21712935598273,-0.25667609814150794,-118.32770538330078,-137.12545776367188,-18.797752380371094,17,19,active,0.0
605,processing_teacher_forced,active,active,the grivarbav vrerukgors the frasorgor .,a vrakudmur gritafmured a fravaksel .,a fravaksel was gritafmured by a vrakudmur .,the grivarbav vrerukgors the frasorgor . ,full_sentence_processing,-7.196661885579427,-7.224450952866498,-0.027789067287070424,-107.9499282836914,-122.81566619873047,-14.865737915039062,15,17,active,0.0
605,processing_teacher_forced,passive,passive,the frasorgor is vrerukgored by the grivarbav .,a vrakudmur gritafmured a fravaksel .,a fravaksel was gritafmured by a vrakudmur .,the frasorgor is vrerukgored by the grivarbav . ,full_sentence_processing,-6.781974283854167,-6.3683476167566635,0.4136266670975033,-101.7296142578125,-108.26190948486328,-6.532295227050781,15,17,passive,1.0
605,processing_teacher_forced,no_prime,no_prime,,a vrakudmur gritafmured a fravaksel .,a fravaksel was gritafmured by a vrakudmur .,<|endoftext|> ,full_sentence_processing,-8.078643798828125,-7.987208646886489,0.09143515194163587,-121.17965698242188,-135.7825469970703,-14.602890014648438,15,17,passive,1.0
605,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a vrakudmur gritafmured a fravaksel .,a fravaksel was gritafmured by a vrakudmur .,The planet shimmered above the valley . ,full_sentence_processing,-8.33677978515625,-7.497230080997243,0.8395497041590065,-125.05169677734375,-127.45291137695312,-2.401214599609375,15,17,passive,1.0
606,processing_teacher_forced,active,active,the fravaksel frafimvoled the vrepimpav .,a smesilrab drupemzirs a vretortas .,a vretortas is drupemzired by a smesilrab .,the fravaksel frafimvoled the vrepimpav . ,full_sentence_processing,-6.864110946655273,-6.859369066026476,0.004741880628797546,-109.82577514648438,-123.46864318847656,-13.642868041992188,16,18,passive,1.0
606,processing_teacher_forced,passive,passive,the vrepimpav was frafimvoled by the fravaksel .,a smesilrab drupemzirs a vretortas .,a vretortas is drupemzired by a smesilrab .,the vrepimpav was frafimvoled by the fravaksel . ,full_sentence_processing,-7.432195663452148,-6.979367574055989,0.45282808939615915,-118.91513061523438,-125.62861633300781,-6.7134857177734375,16,18,passive,1.0
606,processing_teacher_forced,no_prime,no_prime,,a smesilrab drupemzirs a vretortas .,a vretortas is drupemzired by a smesilrab .,<|endoftext|> ,full_sentence_processing,-7.934452056884766,-7.8891143798828125,0.045337677001953125,-126.95123291015625,-142.00405883789062,-15.052825927734375,16,18,passive,1.0
606,processing_teacher_forced,filler,filler,The baker laughed during breakfast .,a smesilrab drupemzirs a vretortas .,a vretortas is drupemzired by a smesilrab .,The baker laughed during breakfast . ,full_sentence_processing,-8.216270446777344,-8.010521782769096,0.20574866400824732,-131.4603271484375,-144.18939208984375,-12.72906494140625,16,18,passive,1.0
607,processing_teacher_forced,active,active,the tlumolvek grizebbaved the bripimdil .,a kvesorrud skopemkuls a kveruknef .,a kveruknef is skopemkuled by a kvesorrud .,the tlumolvek grizebbaved the bripimdil . ,full_sentence_processing,-6.558663760914522,-6.33740234375,0.22126141716452175,-111.49728393554688,-120.41064453125,-8.913360595703125,17,19,passive,1.0
607,processing_teacher_forced,passive,passive,the bripimdil was grizebbaved by the tlumolvek .,a kvesorrud skopemkuls a kveruknef .,a kveruknef is skopemkuled by a kvesorrud .,the bripimdil was grizebbaved by the tlumolvek . ,full_sentence_processing,-6.7119136137120865,-6.264658476177015,0.4472551375350715,-114.10253143310547,-119.02851104736328,-4.9259796142578125,17,19,passive,1.0
607,processing_teacher_forced,no_prime,no_prime,,a kvesorrud skopemkuls a kveruknef .,a kveruknef is skopemkuled by a kvesorrud .,<|endoftext|> ,full_sentence_processing,-7.415258519789752,-7.148408588610198,0.26684993117955447,-126.05939483642578,-135.81976318359375,-9.760368347167969,17,19,passive,1.0
607,processing_teacher_forced,filler,filler,The planet shimmered above the valley .,a kvesorrud skopemkuls a kveruknef .,a kveruknef is skopemkuled by a kvesorrud .,The planet shimmered above the valley . ,full_sentence_processing,-7.277065501493566,-6.902923583984375,0.3741419175091911,-123.71011352539062,-131.15554809570312,-7.4454345703125,17,19,passive,1.0
608,processing_teacher_forced,active,active,the kvedulrab zranorzirs the fradullom .,a kvesorrud zrazemgored a smepimzir .,a smepimzir was zrazemgored by a kvesorrud .,the kvedulrab zranorzirs the fradullom . ,full_sentence_processing,-6.345690558938419,-6.128299913908306,0.21739064503011374,-107.87673950195312,-116.43769836425781,-8.560958862304688,17,19,passive,1.0
608,processing_teacher_forced,passive,passive,the fradullom is zranorzired by the kvedulrab .,a kvesorrud zrazemgored a smepimzir .,a smepimzir was zrazemgored by a kvesorrud .,the fradullom is zranorzired by the kvedulrab . ,full_sentence_processing,-5.944401460535386,-5.560428418611226,0.38397304192416026,-101.05482482910156,-105.64813995361328,-4.593315124511719,17,19,passive,1.0
608,processing_teacher_forced,no_prime,no_prime,,a kvesorrud zrazemgored a smepimzir .,a smepimzir was zrazemgored by a kvesorrud .,<|endoftext|> ,full_sentence_processing,-8.16700834386489,-7.318031712582237,0.8489766312826523,-138.83914184570312,-139.0426025390625,-0.203460693359375,17,19,passive,1.0
608,processing_teacher_forced,filler,filler,The witness paused near the doorway .,a kvesorrud zrazemgored a smepimzir .,a smepimzir was zrazemgored by a kvesorrud .,The witness paused near the doorway . ,full_sentence_processing,-7.917505600873162,-7.251660798725329,0.6658448021478334,-134.59759521484375,-137.78155517578125,-3.1839599609375,17,19,passive,1.0
609,processing_teacher_forced,active,active,a zlosillom kvezemrabed a vramolsim .,the smevakrab pnegafloms the klotafdil .,the klotafdil is pnegaflomed by the smevakrab .,a zlosillom kvezemrabed a vramolsim . ,full_sentence_processing,-7.030697990866268,-6.50028509842722,0.5304128924390481,-119.52186584472656,-123.50541687011719,-3.983551025390625,17,19,passive,1.0
609,processing_teacher_forced,passive,passive,a vramolsim was kvezemrabed by a zlosillom .,the smevakrab pnegafloms the klotafdil .,the klotafdil is pnegaflomed by the smevakrab .,a vramolsim was kvezemrabed by a zlosillom . ,full_sentence_processing,-6.8111410701976105,-6.101808246813323,0.7093328233842877,-115.78939819335938,-115.93435668945312,-0.14495849609375,17,19,passive,1.0
609,processing_teacher_forced,no_prime,no_prime,,the smevakrab pnegafloms the klotafdil .,the klotafdil is pnegaflomed by the smevakrab .,<|endoftext|> ,full_sentence_processing,-7.654540118049173,-7.17344183670847,0.481098281340703,-130.12718200683594,-136.29539489746094,-6.168212890625,17,19,passive,1.0
609,processing_teacher_forced,filler,filler,The teacher listened during assembly .,the smevakrab pnegafloms the klotafdil .,the klotafdil is pnegaflomed by the smevakrab .,The teacher listened during assembly . ,full_sentence_processing,-7.685755112591912,-7.126991673519737,0.558763439072175,-130.6578369140625,-135.412841796875,-4.7550048828125,17,19,passive,1.0
610,processing_teacher_forced,active,active,a fravaksel drupemzired a smevakkul .,the kverukvol mninorkuls the kvelodzom .,the kvelodzom is mninorkuled by the kverukvol .,a fravaksel drupemzired a smevakkul . ,full_sentence_processing,-7.195237159729004,-6.438372294108073,0.7568648656209307,-115.12379455566406,-115.89070129394531,-0.76690673828125,16,18,passive,1.0
610,processing_teacher_forced,passive,passive,a smevakkul was drupemzired by a fravaksel .,the kverukvol mninorkuls the kvelodzom .,the kvelodzom is mninorkuled by the kverukvol .,a smevakkul was drupemzired by a fravaksel . ,full_sentence_processing,-7.040304183959961,-6.169364081488715,0.8709401024712458,-112.64486694335938,-111.04855346679688,1.5963134765625,16,18,passive,1.0
610,processing_teacher_forced,no_prime,no_prime,,the kverukvol mninorkuls the kvelodzom .,the kvelodzom is mninorkuled by the kverukvol .,<|endoftext|> ,full_sentence_processing,-8.165350914001465,-7.356324937608507,0.8090259763929577,-130.64561462402344,-132.41384887695312,-1.7682342529296875,16,18,passive,1.0
